unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
27,CLINTON,We cut the deficit by 60 percent.,S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
28,CLINTON,"Now, let’s balance the budget and protect Medicare, Medicaid, education and the environment.",S; IAFA,,UF; IT,,S; IAFA,,UF; IT,,S; IAFA,,UF; IT,
29,CLINTON,We cut taxes for 15 million working Americans.,S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
30,CLINTON,"Now let’s pass the tax cuts for education and child rearing, help with medical emergencies, and buying a home.",S; IAFA,,UF; IT,,S; IAFA,,UF; IT,,S; IAFA,,UF; IT,
31,CLINTON,We passed family and medical leave.,S,,IT,,S,,IT,,S,,IT,
32,CLINTON,Now let’s expand it so more people can succeed as parents and in the work force.,S; IAFA,,UF; IT,,S; IAFA,,UF; IT,,S; IAFA,,UF; IT,
33,CLINTON,"We passed 100,000 police, the assault weapons ban, the Brady Bill.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
34,CLINTON,Now let’s keep going by finishing the work of putting the police on the street and tackling juvenile gangs.,S; IAFA,,UF; IT,,S; IAFA,,UF; IT,,S; IAFA,,UF; IT,
35,CLINTON,We passed welfare reform.,S; IAFA-OF,,UF,,S; IAFA-OF,,UF,,S; IAFA-OF,,UF,
36,CLINTON,Now let’s move a million people from welfare to work.,S,,UF,,S,,UF,,S,,UF,
37,CLINTON,"And most important, let’s make education our highest priority so that every eight-year-old will be able to read, every 12-year-old can log onto the Internet, every 18-year-old can go to college.",S,,AE; UF,,S,,AE; UF,,S,,AE; UF,
38,CLINTON,We can build that bridge to the 21st Century.,S,,UF,,S,,UF,,S,,UF,
39,CLINTON,And I look forward to discussing exactly how we’re going to do it.,S,,,,S,,,,S,,,
40,LEHRER,"Senator Dole, two minutes.",TG,,,,TG,,,,TG,,,
41,DOLE,Thank you.,THK,,,,THK,,,,THK,,,
42,DOLE,"Thank you, Mr.",THK,,,,THK,,,,THK,,,
43,DOLE,"President, for those kind words.",THK,,,,THK,,,,THK,,,
44,DOLE,"Thank the people of Hartford, the Commission, and all those out here who may be listening or watching.",THK,,,,THK,,,,THK,,,
45,DOLE,It’s a great honor for me to be here standing here as the Republican nominee.,S,,AP; IP,,S,,AP; IP,,S,,AP; IP,
46,DOLE,I’m very proud to be the Republican nominee reaching out to Democrats and Independents.,S,,AP; IT,,S,,AP; IT,,S,,AP; IT,
47,DOLE,"I have three very special people with me tonight: My wife, Elizabeth; my daughter, Robin, who has never let me down, and a fellow named Frank Carafa from New York, along with Ollie Manninen who helped me out in the mountains of Italy a few years back.",S; HS,,AE,,S; HS,,AE,,S; HS,,AE,
48,DOLE,I’ve learned from them that people do have tough times.,S,,AE,,S,,AE,,S,,AE,
49,DOLE,And sometimes you can’t go it alone.,S,,UF,,S,,UF,,S,,UF,
50,DOLE,And that’s what America is all about.,S,,AP; UF,,S,,AP; UF,,S,,AP; UF,
51,DOLE,I remember getting my future back from doctors and nurses and a doctor in Chicago named Dr.,S; HS,,AE,,S; HS,,AE,,S; HS,,AE,
52,DOLE,Kalikian .,S,,,,S,,,,S,,,
53,DOLE,"And ever since that time, I’ve tried to give something back to my country, to the people who are watching us tonight.",S,,AP; APAT; IT,,S,,AP; APAT; IT,,S,,AP; APAT; IT,
54,DOLE,America is the greatest place on the face of the earth.,S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
55,DOLE,"Now, I know millions of you still have anxieties.",S,,AE,,S,,AE,,S,,AE,
56,DOLE,You work harder and harder to make ends meet and put food on the table.,S,,AE,,S,,AE,,S,,AE,
57,DOLE,"You worry about the quality and the safety of your children, and the quality of education.",S,,AE,,S,,AE,,S,,AE,
58,DOLE,"But even more importantly, you worry about the future and will they have the same opportunities that you and I have had.",S,,AE,,S,,AE,,S,,AE,
59,DOLE,And Jack Kemp and I want to share with you some ideas tonight.,S,,,,S,,,,S,,,
60,DOLE,"Jack Kemp is my running mate, doing an outstanding job.",S,,,,S,,,,S,,,
61,DOLE,"Now, I’m a plain-speaking man and I learned long ago that your word was your bond.",S,,IP,,S,,IP,,S,,IP,
62,DOLE,And I promise you tonight that I’ll try to address your concerns and not try to exploit them.,S,,IP,,S,,IP,,S,,IP,
63,DOLE,"It’s a tall order, but I’ve been running against the odds for a long time and, again, I’m honored to be here this evening.",S,,IT,,S,,IT,,S,,IT,
64,LEHRER,Mr.,S,,,,S,,,,S,,,
65,LEHRER,"President, first question.",MS,,,,MS,,,,MS,,,
66,LEHRER,There is a major difference in your view of the role of the Federal government and that of Senator Dole.,S,,,,S,,,,S,,,
67,LEHRER,How would you define the difference?,Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
68,CLINTON,"Well, Jim, I believe that the Federal government should give people the tools and try to establish the conditions in which they can make the most of their own lives.",S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
69,CLINTON,"That, to me, is the key.",S,,IP,,S,,IP,,S,,IP,
70,CLINTON,And that leads me to some different conclusions from Senator Dole.,S,,REB,,S,,REB,,S,,REB,
71,CLINTON,"For example, we have reduced the size of the Federal government to its smallest size in 30 years.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
72,CLINTON,"We reduced more regulations, eliminated more programs than my two Republican predecessors.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
73,CLINTON,"But I have worked hard for things like the Family and Medical Leave Law, the Brady Bill, the assault weapons ban, the program to put 100,000 police on the street.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
74,CLINTON,"All of these are programs that Senator Dole opposed that I supported, because I felt they were a legitimate effort to help people make the most of their own lives.",S; EXPL,,ATTR; REB,,S; EXPL,,ATTR; REB,,S; EXPL,,ATTR; REB,
75,CLINTON,I’ve worked hard to help families impart values to their own children.,S; S-Inform; R-REQ; MS; INT,,IT,,S; S-Inform; R-REQ; MS; INT,,IT,,S; S-Inform; R-REQ; MS; INT,,IT,
76,CLINTON,"I supported the V-chip so that parents would be able to control what their kids watch on television when they’re young, along with the ratings systems for television and educational television.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
77,CLINTON,"I supported strong action against the tobacco companies to stop the marketing, advertising, and sale of tobacco to young people.",S,,IT,,S,,IT,,S,,IT,
78,CLINTON,I supported a big increase in the safe and drug-free schools program.,S,,IT,,S,,IT,,S,,IT,
79,CLINTON,"These were areas on which Senator Dole and I differed, but I believed they were the right areas for America to be acting together as one country to help individuals and families make the most of their own lives and raise their kids with good values and a good future.",S,,UF; IT,,S,,UF; IT,,S,,UF; IT,
80,LEHRER,"Senator Dole, one minute.",TG,,,,TG,,,,TG,,,
81,DOLE,"I think the basic difference is, and I have had some experience in this, I think the basic difference, I trust the people.",S; IAFA,,IP; CB,,S; IAFA,,IP; CB,,S; IAFA,,IP; CB,
82,DOLE,The President trusts the government.,S,,REB; CB,,S,,REB; CB,,S,,REB; CB,
83,DOLE,We go back and look at the healthcare plan that he wanted to impose on the American people.,S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
84,DOLE,"One seventh the total economy, 17 new taxes, price controls, 35 to 50 new bureaucracies that cost $1.",S-Inform,,AF; REB; SE,,S-Inform,,AF; REB; SE,,S-Inform,,AF; REB; SE,
85,DOLE,5 trillion.,S-Inform,,,,S-Inform,,,,S-Inform,,,
86,DOLE,"Don’t forget that, that happened in 1993.",IAFA; HS,,CB,,IAFA; HS,,CB,,IAFA; HS,,CB,
87,DOLE,"A tax increase, a tax on everybody in America.",S,,CB,,S,,CB,,S,,CB,
88,DOLE,Not just the rich.,S,,CB,,S,,CB,,S,,CB,
89,DOLE,"If you made 25,000 as the original proposal, you got your Social Security taxes increased.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
90,DOLE,"We had a BTU tax we turned into a $35 million gas tax, a $265 billion tax increase.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
91,DOLE,I guess I rely more on the individual.,S,,IP,,S,,IP,,S,,IP,
92,DOLE,I carry a little card in my pocket called the Tenth Amendment.,S,,APAT,,S,,APAT,,S,,APAT,
93,DOLE,"Where possible, I want to give power back to the states and back to the people.",S,,IP,,S,,IP,,S,,IP,
94,DOLE,That’s my difference with the President.,S,,REB,,S,,REB,,S,,REB,
95,DOLE,We’ll have specific differences later.,S,,,,S,,,,S,,,
96,DOLE,"He noted a few, but there are others.",S,,,,S,,,,S,,,
97,LEHRER,Mr.,TG,,,,TG,,,,TG,,,
98,LEHRER,"President, 30 seconds.",S,,,,S,,,,S,,,
99,CLINTON,I trust the people.,S,,IP,,S,,IP,,S,,IP,
100,CLINTON,We’ve done a lot to give the people more powers to make their own decisions over their own lives.,S,,IT,,S,,IT,,S,,IT,
101,CLINTON,"But I do think we are right when we try to, for example, give mothers and newborns 48 hours before they can be kicked out of the hospital, ending these drive-by deliveries.",S; S-Inform,,IT; IP,,S; S-Inform,,IT; IP,,S; S-Inform,,IT; IP,
102,CLINTON,"I think we were right to pass the Kassebaum-Kennedy bill, which says you can’t lose your health insurance just because you change jobs or because someone in your family’s been sick.",S; S-Inform,,IT; IP,,S; S-Inform,,IT; IP,,S; S-Inform,,IT; IP,
103,CLINTON,Our government is smaller and less bureaucratic and has given more authority to the states than its two predecessors under Republican presidents.,S,,IT,,S,,IT,,S,,IT,
104,CLINTON,But I do believe we have to help our people get ready to succeed in the 21st Century.,S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
105,LEHRER,"Senator Dole, the President said in his opening statement we are better off today than we were four years ago.",S; HS,,,,S; HS,,,,S; HS,,,
106,LEHRER,Do you agree?,YNQ,,,,YNQ,,,,YNQ,,,
107,DOLE,"Well, he’s better off than he was four years ago.",S,,PER; REB,,S,,PER; REB,,S,,PER; REB,
108,CLINTON,I agree with that.,AGR,,,,AGR,,,,AGR,,,
109,CLINTON,That’s right.,AGR,,,,AGR,,,,AGR,,,
110,DOLE,"And I may be better off four years from now, but I don’t know.",S,,IP,,S,,IP,,S,,IP,
111,DOLE,I looked at the slowest growth in the century.,S-Inform,,REB; SE,,S-Inform,,REB; SE,,S-Inform,,REB; SE,
112,DOLE,He inherited a growth of 4.,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
113,DOLE,"8 percent, now it’s down to about 2.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
114,DOLE,4 percent.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
115,DOLE,We’re going to pass a million bankruptcies this year for the first time in history.,S-Inform,,AF; SE,,S-Inform,,AF; SE,,S-Inform,,AF; SE,
116,DOLE,We’ve got stagnant wages.,S,,,,S,,,,S,,,
117,DOLE,"In fact, women’s wages have dropped 2.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
118,DOLE,2 percent.,S-Inform,,,,S-Inform,,,,S-Inform,,,
119,DOLE,"Men’s wages haven’t gone up, gone down.",S,,SE,,S,,SE,,S,,SE,
120,DOLE,So we have stagnation.,S,,,,S,,,,S,,,
121,DOLE,We have the highest foreign debt in history.,S-Inform,,AF; SE,,S-Inform,,AF; SE,,S-Inform,,AF; SE,
122,DOLE,"And it seems to me that if you take a look, are you better off?",YNQ; Q-RHET,,AE; CB,,YNQ; Q-RHET,,AE; CB,,YNQ; Q-RHET,,AE; CB,
123,DOLE,"Well, I guess some may be better off.",S,,CB,,S,,CB,,S,,CB,
124,DOLE,Saddam Hussein is probably better off than he was four years ago.,S,,ATTR; REB; SE,,S,,ATTR; REB; SE,,S,,ATTR; REB; SE,
125,DOLE,Renee Proval is probably better off than he was four years ago.,S,,CB,,S,,CB,,S,,CB,
126,DOLE,But are the American people?,YNQ; Q-RHET,,CBias,,YNQ; Q-RHET,,CBias,,YNQ; Q-RHET,,CBias,
127,DOLE,They’re working harder and higher and harder paying more taxes.,S,,ATTR,,S,,ATTR,,S,,ATTR,
128,DOLE,"For the first time in history, you pay about 40 percent of what you earn.",S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,
129,DOLE,"More than you spend for food, clothing and shelter combined for taxes under this administration.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
130,DOLE,So some may be better off.,S,,,,S,,,,S,,,
131,DOLE,They talk about family income being up.,S,,REB,,S,,REB,,S,,REB,
132,DOLE,"That’s not true in Connecticut, family income is down.",S; CH,,REB; SE,,S; CH,,REB; SE,,S; CH,,REB; SE,
133,DOLE,And it’s up in some cases because both parents are working.,S; EXPL,,SE,,S; EXPL,,SE,,S; EXPL,,SE,
134,DOLE,"One works for the family, and one works to pay taxes for the government.",S,,CB,,S,,CB,,S,,CB,
135,DOLE,"We’re going to give them tax cuts so they can spend more time with their children, maybe even take a vacation.",S,,AE; IT,,S,,AE; IT,,S,,AE; IT,
136,DOLE,That’s what America is all about.,S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
137,LEHRER,"One minute, Mr.",TG,,,,TG,,,,TG,,,
138,LEHRER,President.,TG,,,,TG,,,,TG,,,
139,CLINTON,"Well, let me say, first of all, in February Senator Dole acknowledged that the American economy was in the best shape it’s been in in 30 years.",S; TT; HS,,REB; SE,,S; TT; HS,,REB; SE,,S; TT; HS,,REB; SE,
140,CLINTON,"We have ten and a half million more jobs, a faster job growth rate than under any Republican administration since the 1920s.",S-Inform; HS,,IT; SE,,S-Inform; HS,,IT; SE,,S-Inform; HS,,IT; SE,
141,CLINTON,Wages are goings up for the first time in a decade.,S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
142,CLINTON,We have record numbers of new small businesses.,S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
143,CLINTON,We have the biggest drop in the number of people in poverty in 27 years.,S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
144,CLINTON,All groups of people are growing.,S,,SE,,S,,SE,,S,,SE,
145,CLINTON,We had the biggest drop in income inequality in 27 years in 1995.,S-Inform; HS; INT,,IT; SE,,S-Inform; HS; INT,,IT; SE,,S-Inform; HS; INT,,IT; SE,
146,CLINTON,The average family’s income has gone up over $1600 just since our economic plan passed.,S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
147,CLINTON,So I think it’s clear that we’re better off than we were four years ago.,S; IAFA; EXPL,,IP,,S; IAFA; EXPL,,IP,,S; IAFA; EXPL,,IP,
148,CLINTON,Now we need to focus on what do we need to do to be better off still.,S; MS,,UF,,S; MS,,UF,,S; MS,,UF,
149,CLINTON,"How can we help people as we are to get their retirements when they work for small businesses, to be able to afford health insurance, to be able to educate their children.",Q-W; S,,AE,,Q-W; S,,AE,,Q-W; S,,AE,
150,CLINTON,That’s what I want to focus on.,S,,IP,,S,,IP,,S,,IP,
151,CLINTON,"But we are clearly better off than we were four years ago, as Senator Dole acknowledged this year.",S; REJ,,REB,,S; REJ,,REB,,S; REJ,,REB,
152,LEHRER,Senator Dole.,TG,,,,TG,,,,TG,,,
153,DOLE,I doubt that I acknowledged that this year.,S; DIS,,REB,,S; DIS,,REB,,S; DIS,,REB,
154,DOLE,"But in any event, I think we just look at the facts.",S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
155,DOLE,"We ask the people that are viewing tonight, are you better off than you were four years ago.",YNQ; S,,AE,,YNQ; S,,AE,,YNQ; S,,AE,
156,DOLE,"It’s not whether we’re better off, it’s whether they’re better off.",S,,CB,,S,,CB,,S,,CB,
157,DOLE,"Are you working harder to put food on the table, feed your children.",YNQ,,AE,,YNQ,,AE,,YNQ,,AE,
158,DOLE,Are your children getting a better education.,YNQ,,AE,,YNQ,,AE,,YNQ,,AE,
159,DOLE,Drug use has doubled the past 44 months all across America.,S-Inform,,AF; SE,,S-Inform,,AF; SE,,S-Inform,,AF; SE,
160,DOLE,"Crime has gone down but it’s because the mayors like Rudy Giuliani where one third of the drop happened in one city, New York City.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
161,DOLE,"So, yes, some may be better off.",S,,,,S,,,,S,,,
162,DOLE,"But of the people listening tonight, the working families who will benefit from economic packages, they’ll be better off when Bob Dole is president and Jack Kemp is vice president.",S,,IT,,S,,IT,,S,,IT,
163,LEHRER,Mr.,S,,,,S,,,,S,,,
164,LEHRER,"President, Senator Dole has come pretty close in the last few days to accusing you of lying about his position on Medicare reform.",S,,ATTR,,S,,ATTR,,S,,ATTR,
165,LEHRER,Have you done so?,YNQ,,,,YNQ,,,,YNQ,,,
166,CLINTON,Absolutely not.,REJ; ANS,,,,REJ; ANS,,,,REJ; ANS,,,
167,CLINTON,Let’s look at the position.,IAFA; MS,,,,IAFA; MS,,,,IAFA; MS,,,
168,CLINTON,"First of all, remember that in this campaign season, since Senator Dole’s been a candidate, he has bragged about the fact that he voted against Medicare in the beginning, in 1965, one of only 12 members.",S-Inform; HS,,ATTR; REB; SE,,S-Inform; HS,,ATTR; REB; SE,,S-Inform; HS,,ATTR; REB; SE,
169,CLINTON,"He said he did the right thing then, he knew it wouldn’t work at the time.",S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
170,CLINTON,That’s what he said.,S,,REB,,S,,REB,,S,,REB,
171,CLINTON,"Then his budget that he passed along with Speaker Gingrich cut Medicare $270 billion, more than was necessary to repair the Medicare trust fund.",S-Inform; HS,,ATTR; REB; SE,,S-Inform; HS,,ATTR; REB; SE,,S-Inform; HS,,ATTR; REB; SE,
172,CLINTON,It would have charged seniors more for out-of-pocket costs as well as more in premiums because doctors could have charged them more.,S,,AF; ATTR; REB,,S,,AF; ATTR; REB,,S,,AF; ATTR; REB,
173,CLINTON,"The American Medical, Hospital Association, the Nurses Association, the Catholic Hospital Association all said hundreds of hospitals could close and people would be hurt badly under the Dole-Gingrich Medicare plan that I vetoed.",S-Inform,,AF; ATTR; REB; SE,,S-Inform,,AF; ATTR; REB; SE,,S-Inform,,AF; ATTR; REB; SE,
174,CLINTON,"And now with this risky $550 billion tax scheme of Senator Dole’s, even his own friends, his campaign co-chair, Senator D’Amato, says that they can’t possibly pay for it without cutting Medicare more and cutting Social Security as well, according to him.",S-Inform,,AF; ATTR; REB; SE,,S-Inform,,AF; ATTR; REB; SE,,S-Inform,,AF; ATTR; REB; SE,
175,CLINTON,"Now, my balanced budget plan adds ten years to the life of the Medicare trust fund, ten years.",S-Inform; IAFA-OF,,IT; SE,,S-Inform; IAFA-OF,,IT; SE,,S-Inform; IAFA-OF,,IT; SE,
176,CLINTON,And we’ll have time to deal with the long-term problems of the baby boomers.,S,,IT,,S,,IT,,S,,IT,
177,CLINTON,But it was simply wrong to finance their last scheme to cut Medicare $270 billion to run the risk of it withering on the vine.,S; CH,,AF; ATTR; REB,,S; CH,,AF; ATTR; REB,,S; CH,,AF; ATTR; REB,
178,CLINTON,"We always had to reform it over the years, but we need somebody who believes it in to reform it.",S,,IP,,S,,IP,,S,,IP,
179,LEHRER,Senator Dole.,TG,,,,TG,,,,TG,,,
180,DOLE,"Well, I must say, I look back at the vote on Medicare in 1965, we had a program called Eldercare that also provided drugs and means tests to people who needed medical attention received it.",S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
181,DOLE,I thought it was a good program.,S,,IP,,S,,IP,,S,,IP,
182,DOLE,But I’ve supported Medicare ever since.,S,,IT,,S,,IT,,S,,IT,
183,DOLE,"In fact, I used to go home, my mother would tell me, Bob, all I’ve got is my Social Security and my Medicare, don’t cut it.",S; HS,,AE,,S; HS,,AE,,S; HS,,AE,
184,DOLE,I wouldn’t violate anything my mother said.,S,,AE,,S,,AE,,S,,AE,
185,DOLE,"In fact, we had a conversation about our mothers one day, a very poignant conversation in the White House.",S; HS,,,,S; HS,,,,S; HS,,,
186,DOLE,I’m concerned about healthcare.,S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
187,DOLE,"I’ve had the best healthcare from government hospitals, Army hospitals and I know its importance, but we’ve got to fix it.",S,,IP,,S,,IP,,S,,IP,
188,DOLE,"It’s his trustees, the President’s trustees, not mine, who says it’s going to go broke.",S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
189,DOLE,He doesn’t fix it for ten years.,S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
190,DOLE,"We ought to appoint a commission, just as we did in Social Security in 1983, when we rescued Social Security, and I was proud to be on that commission, along with Claude Pepper, the champion of senior citizens from Florida.",S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
191,DOLE,"And we can do it again, if we take politics out of it.",S,,UF,,S,,UF,,S,,UF,
192,DOLE,"Stop scaring the seniors, Mr.",IAFA,,AF; AEX; REB,,IAFA,,AF; AEX; REB,,IAFA,,AF; AEX; REB,
193,DOLE,President.,S,,,,S,,,,S,,,
194,DOLE,You’ve already spent $45 million scaring seniors and tearing me apart.,S; S-Inform; CH,,AF; PER; ATTR; REB,,S; S-Inform; CH,,AF; PER; ATTR; REB,,S; S-Inform; CH,,AF; PER; ATTR; REB,
195,DOLE,I think it’s time to have a truce.,S; IAFA,,UF; IP,,S; IAFA,,UF; IP,,S; IAFA,,UF; IP,
196,LEHRER,Mr.,S,,,,S,,,,S,,,
197,LEHRER,President.,S,,,,S,,,,S,,,
198,CLINTON,"Well, let me say, first of all, I’d be happy to have a commission deal with this and I appreciate what Senator Dole did on the ’83 Social Security commission.",S; IAFA-OF; TT,,IT; IP,,S; IAFA-OF; TT,,IT; IP,,S; IAFA-OF; TT,,IT; IP,
199,CLINTON,"But it won’t be possible to do, if his tax scheme passes because even his own campaign co-chair, Senator D’Amato, says he’ll have to cut Medicare even more than was cut in the bill that I vetoed.",S; REJ; CH,,ATTR; REB; SE,,S; REJ; CH,,ATTR; REB; SE,,S; REJ; CH,,ATTR; REB; SE,
200,CLINTON,I vetoed that bill because it cut more Medicare and and basically ran the risk of breaking up the system.,S; IAFA; EXPL,,IT; IP,,S; IAFA; EXPL,,IT; IP,,S; IAFA; EXPL,,IT; IP,
201,CLINTON,My balanced budget plan puts ten years on the Medicare.,S-Inform; IAFA-OF,,IT,,S-Inform; IAFA-OF,,IT,,S-Inform; IAFA-OF,,IT,
202,CLINTON,"We ought to do that, then we can have a commission.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
203,CLINTON,But Senator Dole’s plans are not good for the country.,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
204,LEHRER,"Senator Dole, speaking of your tax plan, do you still think that’s a good idea, the 15 percent across the board tax cut?",YNQ,,IP,,YNQ,,IP,,YNQ,,IP,
205,DOLE,"Oh, yes.",ANS,,,,ANS,,,,ANS,,,
206,DOLE,And you’ll be eligible.,S,,,,S,,,,S,,,
207,CLINTON,Me too?,YNQ,,,,YNQ,,,,YNQ,,,
208,DOLE,"And so will the former President, yes.",S; ANS,,,,S; ANS,,,,S; ANS,,,
209,CLINTON,I need it.,S,,,,S,,,,S,,,
210,DOLE,"Well, the people need it, that’s the point.",S; DIS,,IP,,S; DIS,,IP,,S; DIS,,IP,
211,DOLE,This is not a Wall Street tax cut.,S,,CB,,S,,CB,,S,,CB,
212,DOLE,This is a family tax cut.,S,,AE,,S,,AE,,S,,AE,
213,DOLE,"This is a Main Street tax cut, 15 percent across — let’s take a family making $30,000 a year, that’s $1261.",S-Inform,,AE; SE,,S-Inform,,AE; SE,,S-Inform,,AE; SE,
214,DOLE,"Now, maybe to some in this Bushnell Memorial that it’s not a lot of money, but people watching tonight with a couple of kids, a working family, that’s four or five months of day care, maybe a personal computer; it’s may be three or four months of mortgage payments.",S-Inform,,AE; SE,,S-Inform,,AE; SE,,S-Inform,,AE; SE,
215,DOLE,This economic package is about families but it’s a six-point package.,S,,,,S,,,,S,,,
216,DOLE,"First of all, it’s a balanced budget amendment to the Constitution which President Clinton defeated.",S-Inform; HS,,ATTR; REB,,S-Inform; HS,,ATTR; REB,,S-Inform; HS,,ATTR; REB,
