unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
51,KERRY,The president says I’ve changed my mind.,S,,REB,,S,,REB,,S,,REB,
52,KERRY,I haven’t changed my mind: I’m going to fully fund it.,S; CORR,,IP; REB,,S; CORR,,IP; REB,,S; CORR,,IP; REB,
53,KERRY,So these are the differences.,S,,,,S,,,,S,,,
54,KERRY,"Now, the president has presided over an economy where we’ve lost 1.",S-Inform; CH,,ATTR; REB,,S-Inform; CH,,ATTR; REB,,S-Inform; CH,,ATTR; REB,
55,KERRY,6 million jobs.,S-Inform,,,,S-Inform,,,,S-Inform,,,
56,KERRY,The first president in 72 years to lose jobs.,S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,
57,KERRY,I have a plan to put people back to work.,S,,IT,,S,,IT,,S,,IT,
58,KERRY,That’s not wishy- washy.,S,,,,S,,,,S,,,
59,KERRY,I’m going to close the loopholes that actually encourage companies to go overseas.,S,,IT,,S,,IT,,S,,IT,
60,KERRY,The president wants to keep them open.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
61,KERRY,I think I’m right.,S,,IP,,S,,IP,,S,,IP,
62,KERRY,I think he’s wrong.,S; DIS,,IP; REB,,S; DIS,,IP; REB,,S; DIS,,IP; REB,
63,KERRY,I’m going to give you a tax cut.,S; IAFA-OF,,IT,,S; IAFA-OF,,IT,,S; IAFA-OF,,IT,
64,KERRY,"The president gave the top 1 percent of income-earners in America, got $89 billion last year, more than the 80 percent of people who earn $100,000 or less all put together.",S-Inform,,ATTR; REB; SE,,S-Inform,,ATTR; REB; SE,,S-Inform,,ATTR; REB; SE,
65,KERRY,I think that’s wrong.,S; DIS,,IP,,S; DIS,,IP,,S; DIS,,IP,
66,KERRY,"That’s not wishy-washy, and that’s what I’m fighting for, you.",S,,IP,,S,,IP,,S,,IP,
67,GIBSON,Mr.,S,,,,S,,,,S,,,
68,GIBSON,"President, a minute and a half.",S,,,,S,,,,S,,,
69,BUSH,"Charlie, thank you, and thank our panelists.",THK,,,,THK,,,,THK,,,
70,BUSH,"And, Senator, thank you.",THK,,,,THK,,,,THK,,,
71,BUSH,"I can — and thanks, Washington U.",THK,,,,THK,,,,THK,,,
72,BUSH,as well.,S,,,,S,,,,S,,,
73,BUSH,"I can see why people at your workplace think he changes positions a lot, because he does.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
74,BUSH,"He said he voted for the $87 billion, and voted against it right before he voted for it.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
75,BUSH,And that sends a confusing signal to people.,S,,REB,,S,,REB,,S,,REB,
76,BUSH,"He said he thought Saddam Hussein was a grave threat, and now he said it was a mistake to remove Saddam Hussein from power.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
77,BUSH,"No, I can see why people think that he changes position quite often, because he does.",S; ANS,,PER; REB,,S; ANS,,PER; REB,,S; ANS,,PER; REB,
78,BUSH,"You know, for a while he was a strong supporter of getting rid of Saddam Hussein.",S,,REB,,S,,REB,,S,,REB,
79,BUSH,"He saw the wisdom — until the Democrat primary came along and Howard Dean, the anti-war candidate, began to gain on him, and he changed positions.",S; HS,,PER; ATTR; REB,,S; HS,,PER; ATTR; REB,,S; HS,,PER; ATTR; REB,
80,BUSH,"I don’t see how you can lead this country in a time of war, in a time of uncertainty, if you change your mind because of politics.",S,,AF; IP; REB,,S,,AF; IP; REB,,S,,AF; IP; REB,
81,BUSH,He just brought up the tax cut.,S,,REB,,S,,REB,,S,,REB,
82,BUSH,"You remember we increased that child credit by $1,000, reduced the marriage penalty, created a 10 percent tax bracket for the lower-income Americans.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
83,BUSH,That’s right at the middle class.,S,,IT,,S,,IT,,S,,IT,
84,BUSH,He voted against it.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
85,BUSH,And yet he tells you he’s for a middle- class tax cut.,S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
86,BUSH,It’s — you’ve got to be consistent when you’re the president.,S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
87,BUSH,There’s a lot of pressures.,S,,,,S,,,,S,,,
88,BUSH,And you’ve got to be firm and consistent.,S,,IP,,S,,IP,,S,,IP,
89,GIBSON,Mr.,S,,,,S,,,,S,,,
90,GIBSON,"President, I would follow up, but we have a series of questions on Iraq, and so I will turn to the next questioner.",S; TG; MS,,,,S; TG; MS,,,,S; TG; MS,,,
91,GIBSON,"The question is for President Bush, and the questioner is Robin Dahle.",S; TG,,,,S; TG,,,,S; TG,,,
92,DAHLE,Mr.,S,,,,S,,,,S,,,
93,DAHLE,"President, yesterday in a statement you admitted that Iraq did not have weapons of mass destruction, but justified the invasion by stating, I quote, “He retained the knowledge, the materials, the means and the intent to produce weapons of mass destruction and could have passed this knowledge to our terrorist enemies.",S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
94,DAHLE,"” Do you sincerely believe this to be a reasonable justification for invasion when this statement applies to so many other countries, including North Korea?",YNQ; SEEP,,BQ; CB,,YNQ; SEEP,,BQ; CB,,YNQ; SEEP,,BQ; CB,
95,BUSH,"Each situation is different, Robin.",S,,,,S,,,,S,,,
96,BUSH,And obviously we hope that diplomacy works before you ever use force.,S,,IP,,S,,IP,,S,,IP,
97,BUSH,The hardest decision a president makes is ever to use force.,S,,,,S,,,,S,,,
98,BUSH,"After 9/11, we had to look at the world differently.",S; HS,,AF,,S; HS,,AF,,S; HS,,AF,
99,BUSH,"After 9/11, we had to recognize that when we saw a threat, we must take it seriously before it comes to hurt us.",S; HS,,AF,,S; HS,,AF,,S; HS,,AF,
100,BUSH,"In the old days we’d see a threat, and we could deal with it if we felt like it or not.",S,,,,S,,,,S,,,
101,BUSH,But 9/11 changed it all.,S; HS,,,,S; HS,,,,S; HS,,,
102,BUSH,I vowed to our countrymen that I would do everything I could to protect the American people.,S,,AE; IT,,S,,AE; IT,,S,,AE; IT,
103,BUSH,That’s why we’re bringing Al Qaida to justice.,S; EXPL,,IT,,S; EXPL,,IT,,S; EXPL,,IT,
104,BUSH,Seventy five percent of them have been brought to justice.,S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
105,BUSH,"That’s why I said to Afghanistan: If you harbor a terrorist, you’re just as guilty as the terrorist.",S; HS,,AF,,S; HS,,AF,,S; HS,,AF,
106,BUSH,"And the Taliban is no longer in power, and Al Qaida no longer has a place to plan.",S; INT,,IT,,S; INT,,IT,,S; INT,,IT,
107,BUSH,"And I saw a unique threat in Saddam Hussein, as did my opponent, because we thought he had weapons of mass destruction.",S,,IP,,S,,IP,,S,,IP,
108,BUSH,"And the unique threat was that he could give weapons of mass destruction to an organization like Al Qaida, and the harm they inflicted on us with airplanes would be multiplied greatly by weapons of mass destruction.",S,,AF,,S,,AF,,S,,AF,
109,BUSH,"And that was the serious, serious threat.",S,,AF,,S,,AF,,S,,AF,
110,BUSH,"So I tried diplomacy, went to the United Nations.",S; IAFA,,IT,,S; IAFA,,IT,,S; IAFA,,IT,
111,BUSH,"But as we learned in the same report I quoted, Saddam Hussein was gaming the oil-for-food program to get rid of sanctions.",S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
112,BUSH,He was trying to get rid of sanctions for a reason: He wanted to restart his weapons programs.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
113,BUSH,"We all thought there was weapons there, Robin.",S,,,,S,,,,S,,,
114,BUSH,My opponent thought there was weapons there.,S,,ATTR,,S,,ATTR,,S,,ATTR,
115,BUSH,That’s why he called him a grave threat.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
116,BUSH,"I wasn’t happy when we found out there wasn’t weapons, and we’ve got an intelligence group together to figure out why.",S,,IP,,S,,IP,,S,,IP,
117,BUSH,But Saddam Hussein was a unique threat.,S,,AF,,S,,AF,,S,,AF,
118,BUSH,And the world is better off without him in power.,S,,,,S,,,,S,,,
119,BUSH,"And my opponent’s plans lead me to conclude that Saddam Hussein would still be in power, and the world would be more dangerous.",S,,AF; REB; CB,,S,,AF; REB; CB,,S,,AF; REB; CB,
120,BUSH,"Thank you, sir.",THK,,,,THK,,,,THK,,,
121,GIBSON,"Senator Kerry, a minute and a half.",TG,,,,TG,,,,TG,,,
122,KERRY,"Robin, I’m going to answer your question.",S; TT,,,,S; TT,,,,S; TT,,,
123,KERRY,"I’m also going to talk — respond to what you asked, Cheryl, at the same time.",S; TT,,,,S; TT,,,,S; TT,,,
124,KERRY,The world is more dangerous today.,S,,AF,,S,,AF,,S,,AF,
125,KERRY,The world is more dangerous today because the president didn’t make the right judgments.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
126,KERRY,"Now, the president wishes that I had changed my mind.",S,,REB,,S,,REB,,S,,REB,
127,KERRY,He wants you to believe that because he can’t come here and tell you that he’s created new jobs for America.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
128,KERRY,He’s lost jobs.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
129,KERRY,"He can’t come here and tell you that he’s created health care for Americans because, what, we’ve got 5 million Americans who have lost their health care, 96,000 of them right here in Missouri.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
130,KERRY,He can’t come here and tell you that he’s left no child behind because he didn’t fund no child left behind.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
131,KERRY,So what does he do?,Q-RHET,,DF; REB,,Q-RHET,,DF; REB,,Q-RHET,,DF; REB,
132,KERRY,He’s trying to attack me.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
133,KERRY,He wants you to believe that I can’t be president.,S,,REB,,S,,REB,,S,,REB,
134,KERRY,And he’s trying to make you believe it because he wants you to think I change my mind.,S,,REB,,S,,REB,,S,,REB,
135,KERRY,"Well, let me tell you straight up: I’ve never changed my mind about Iraq.",S; TT,,IP,,S; TT,,IP,,S; TT,,IP,
136,KERRY,I do believe Saddam Hussein was a threat.,S,,IP,,S,,IP,,S,,IP,
137,KERRY,I always believed he was a threat.,S,,IP,,S,,IP,,S,,IP,
138,KERRY,Believed it in 1998 when Clinton was president.,S; HS,,IP,,S; HS,,IP,,S; HS,,IP,
139,KERRY,I wanted to give Clinton the power to use force if necessary.,S; HS,,IP,,S; HS,,IP,,S; HS,,IP,
140,KERRY,"But I would have used that force wisely, I would have used that authority wisely, not rushed to war without a plan to win the peace.",S,,IT; IP; REB,,S,,IT; IP; REB,,S,,IT; IP; REB,
141,KERRY,I would have brought our allies to our side.,S,,IT,,S,,IT,,S,,IT,
142,KERRY,I would have fought to make certain our troops had everybody possible to help them win the mission.,S,,IT,,S,,IT,,S,,IT,
143,KERRY,"This president rushed to war, pushed our allies aside.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
144,KERRY,"And Iran now is more dangerous, and so is North Korea, with nuclear weapons.",S; S-Inform,,AF; ATTR,,S; S-Inform,,AF; ATTR,,S; S-Inform,,AF; ATTR,
145,KERRY,"He took his eye off the ball, off of Osama bin Laden.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
146,GIBSON,Mr.,TT,,,,TT,,,,TT,,,
147,GIBSON,"President, I do want to follow up on this one, because there were several questions from the audience along this line.",S; MS,,,,S; MS,,,,S; MS,,,
148,GIBSON,Go ahead.,IAFA; TG,,,,IAFA; TG,,,,IAFA; TG,,,
149,GIBSON,Go ahead.,IAFA; TG,,,,IAFA; TG,,,,IAFA; TG,,,
150,GIBSON,"Well, I was going to have you do the rebuttal on it, but you go ahead.",S; TG,,,,S; TG,,,,S; TG,,,
151,GIBSON,You’re up.,TG,,,,TG,,,,TG,,,
152,BUSH,You remember the last debate?,YNQ; Q-RHET,,,,YNQ; Q-RHET,,,,YNQ; Q-RHET,,,
153,BUSH,My opponent said that America must pass a global test before we used force to protect ourselves.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
154,BUSH,That’s the kind of mindset that says sanctions were working.,S; CH,,PER; REB; CB,,S; CH,,PER; REB; CB,,S; CH,,PER; REB; CB,
155,BUSH,"That’s the kind of mindset that said, “Let’s keep it at the United Nations and hope things go well.",S,,CB,,S,,CB,,S,,CB,
156,BUSH,” Saddam Hussein was a threat because he could have given weapons of mass destruction to terrorist enemies.,S,,AF,,S,,AF,,S,,AF,
157,BUSH,Sanctions were not working.,S,,IP,,S,,IP,,S,,IP,
158,BUSH,The United Nations was not effective at removing Saddam Hussein.,S,,,,S,,,,S,,,
159,GIBSON,Senator?,TG,,,,TG,,,,TG,,,
160,KERRY,"The goal of the sanctions was not to remove Saddam Hussein, it was to remove the weapons of mass destruction.",S; CH,,REB,,S; CH,,REB,,S; CH,,REB,
161,KERRY,"And, Mr.",TT,,,,TT,,,,TT,,,
162,KERRY,"President, just yesterday the Duelfer report told you and the whole world they worked.",S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,
163,KERRY,"He didn’t have weapons of mass destruction, Mr.",S; CH,,REB,,S; CH,,REB,,S; CH,,REB,
164,KERRY,President.,S,,,,S,,,,S,,,
165,KERRY,That was the objective.,S,,,,S,,,,S,,,
166,KERRY,"And if we’d used smart diplomacy, we could have saved $200 billion and an invasion of Iraq.",S; CH,,REB; CB; SE,,S; CH,,REB; CB; SE,,S; CH,,REB; CB; SE,
167,KERRY,"And right now, Osama bin Laden might be in jail or dead.",S; CH,,REB; CB,,S; CH,,REB; CB,,S; CH,,REB; CB,
168,KERRY,That’s the war against terror.,S,,,,S,,,,S,,,
169,GIBSON,We’re going to have another question now on the subject of Iraq.,S; MS,,,,S; MS,,,,S; MS,,,
170,GIBSON,And I’m going to turn to Anthony Baldi with a question for Senator Kerry.,S; TG,,,,S; TG,,,,S; TG,,,
171,GIBSON,Mr.,S,,,,S,,,,S,,,
172,GIBSON,Baldi?,TG,,,,TG,,,,TG,,,
173,BALDI,"Senator Kerry, the U.",S,,,,S,,,,S,,,
174,BALDI,is preparing a new Iraq government and will proceed to withdraw U.,S-Inform,,,,S-Inform,,,,S-Inform,,,
175,BALDI,troops.,S,,,,S,,,,S,,,
176,BALDI,Would you proceed with the same plans as President Bush?,YNQ,,,,YNQ,,,,YNQ,,,
177,KERRY,"Anthony, I would not.",ANS,,,,ANS,,,,ANS,,,
178,KERRY,"I have laid out a different plan, because the president’s plan is not working.",S; EXPL; CH,,ATTR; REB,,S; EXPL; CH,,ATTR; REB,,S; EXPL; CH,,ATTR; REB,
179,KERRY,You see that every night on television.,S,,CB,,S,,CB,,S,,CB,
180,KERRY,There’s chaos in Iraq.,S,,AF,,S,,AF,,S,,AF,
181,KERRY,King Abdullah of Jordan said just yesterday or the day before you can’t hold elections in Iraq with the chaos that’s going on today.,S-Inform; HS,,AF; SE,,S-Inform; HS,,AF; SE,,S-Inform; HS,,AF; SE,
182,KERRY,"Senator Richard Lugar, the Republican chairman of the Foreign Relations Committee, said that the handling of the reconstruction aid in Iraq by this administration has been incompetent.",S-Inform; CH; HS,,ATTR; REB; SE,,S-Inform; CH; HS,,ATTR; REB; SE,,S-Inform; CH; HS,,ATTR; REB; SE,
183,KERRY,Those are the Republican chairman’s words.,S,,SE,,S,,SE,,S,,SE,
184,KERRY,"Senator Hagel of Nebraska said that the handling of Iraq is beyond pitiful, beyond embarrassing; it’s in the zone of dangerous.",S-Inform; CH; HS,,AF; ATTR; REB; SE,,S-Inform; CH; HS,,AF; ATTR; REB; SE,,S-Inform; CH; HS,,AF; ATTR; REB; SE,
185,KERRY,"Those are the words of two Republicans, respected, both on the Foreign Relations Committee.",S; HS,,SE,,S; HS,,SE,,S; HS,,SE,
186,KERRY,"Now, I have to tell you, I would do something different.",S; IAFA-OF; TT,,IP,,S; IAFA-OF; TT,,IP,,S; IAFA-OF; TT,,IP,
187,KERRY,I would reach out to our allies in a way that this president hasn’t.,S,,IP; REB,,S,,IP; REB,,S,,IP; REB,
188,KERRY,"He pushed them away time and again, pushed them away at the U.",S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
189,KERRY,", pushed them away individually.",S,,ATTR,,S,,ATTR,,S,,ATTR,
190,KERRY,"Two weeks ago, there was a meeting of the North Atlantic Council, which is the political arm of NATO.",S; S-Inform; HS,,,,S; S-Inform; HS,,,,S; S-Inform; HS,,,
191,KERRY,They discussed the possibility of a small training unit or having a total takeover of the training in Iraq.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
192,KERRY,Did our administration push for the total training of Iraq?,YNQ; Q-RHET,,REB; CB,,YNQ; Q-RHET,,REB; CB,,YNQ; Q-RHET,,REB; CB,
193,KERRY,No.,REJ; ANS,,ATTR; REB,,REJ; ANS,,ATTR; REB,,REJ; ANS,,ATTR; REB,
194,KERRY,Were they silent?,YNQ; Q-RHET,,REB; CB,,YNQ; Q-RHET,,REB; CB,,YNQ; Q-RHET,,REB; CB,
195,KERRY,Yes.,ANS,,,,ANS,,,,ANS,,,
196,KERRY,Was there an effort to bring all the allies together around that?,YNQ,,,,YNQ,,,,YNQ,,,
197,KERRY,"No, because they’ve always wanted this to be an American effort.",S; ANS; EXPL,,ATTR; REB,,S; ANS; EXPL,,ATTR; REB,,S; ANS; EXPL,,ATTR; REB,
198,KERRY,"You know, they even had the Defense Department issue a memorandum saying, “Don’t bother applying for assistance or for being part of the reconstruction if you weren’t part of our original coalition.",S-Inform,,ATTR; REB; SE,,S-Inform,,ATTR; REB; SE,,S-Inform,,ATTR; REB; SE,
199,KERRY,"” Now, that’s not a good way to build support and reduce the risk for our troops and make America safer.",S; CH,,AF; ATTR; REB,,S; CH,,AF; ATTR; REB,,S; CH,,AF; ATTR; REB,
200,KERRY,I’m going to get the training done for our troops.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
201,KERRY,I’m going to get the training of Iraqis done faster.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
202,KERRY,And I’m going to get our allies back to the table.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
203,BUSH,"Two days ago in the Oval Office, I met with the finance minister from Iraq.",S-Inform; HS,,,,S-Inform; HS,,,,S-Inform; HS,,,
204,BUSH,He came to see me.,S,,,,S,,,,S,,,
205,BUSH,And he talked about how optimistic he was and the country was about heading toward elections.,S,,,,S,,,,S,,,
206,BUSH,Think about it: They’re going from tyranny to elections.,S; IAFA,,AE,,S; IAFA,,AE,,S; IAFA,,AE,
207,BUSH,He talked about the reconstruction efforts that are beginning to take hold.,S,,,,S,,,,S,,,
208,BUSH,He talked about the fact that Iraqis love to be free.,S,,,,S,,,,S,,,
209,BUSH,"He said he was optimistic when he came here, then he turned on the TV and listened to the political rhetoric and all of a sudden he was pessimistic.",S,,,,S,,,,S,,,
210,BUSH,"Now, this is guy a who, along with others, has taken great risk for great freedom.",S,,AP,,S,,AP,,S,,AP,
211,BUSH,And we need to stand with him.,S,,UF,,S,,UF,,S,,UF,
212,BUSH,"My opponent says he has a plan; it sounds familiar, because it’s called the Bush plan.",S; CH,,PER; REB,,S; CH,,PER; REB,,S; CH,,PER; REB,
213,BUSH,"We’re going to train troops, and we are.",S,,IT,,S,,IT,,S,,IT,
214,BUSH,"We’ll have 125,000 trained by the end of December.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
215,BUSH,We’re spending about $7 billion.,S-Inform,,,,S-Inform,,,,S-Inform,,,
216,BUSH,He talks about a grand idea: Let’s have a summit; we’re going to solve the problem in Iraq by holding a summit.,S,,REB; CB,,S,,REB; CB,,S,,REB; CB,
217,BUSH,And what is he going to say to those people that show up at the summit?,Q-W; Q-RHET,,REB; CB,,Q-W; Q-RHET,,REB; CB,,Q-W; Q-RHET,,REB; CB,
218,BUSH,Join me in the wrong war at the wrong time at the wrong place.,Q-RHET; S,,AEX; REB,,Q-RHET; S,,AEX; REB,,Q-RHET; S,,AEX; REB,
219,BUSH,Risk your troops in a war you’ve called a mistake.,IAFA,,AF; REB,,IAFA,,AF; REB,,IAFA,,AF; REB,
220,BUSH,Nobody is going to follow somebody who doesn’t believe we can succeed and with somebody who says that war where we are is a mistake.,S,,REB; CB,,S,,REB; CB,,S,,REB; CB,
221,BUSH,I know how these people think.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
222,BUSH,I meet with them all the time.,S,,IT,,S,,IT,,S,,IT,
223,BUSH,I talk to Tony Blair all the time.,S,,IT,,S,,IT,,S,,IT,
224,BUSH,I talk to Silvio Berlusconi.,S,,IT,,S,,IT,,S,,IT,
225,BUSH,They’re not going to follow an American president who says follow me into a mistake.,S,,CB,,S,,CB,,S,,CB,
226,BUSH,Our plan is working.,S; IAFA,,IT,,S; IAFA,,IT,,S; IAFA,,IT,
227,BUSH,We’re going to make elections.,S,,,,S,,,,S,,,
228,BUSH,"And Iraq is going to be free, and America will be better off for it.",S,,AP,,S,,AP,,S,,AP,
229,GIBSON,"Do you want to follow up, Senator?",YNQ; TG,,,,YNQ; TG,,,,YNQ; TG,,,
230,KERRY,"Yes, sir, please.",ANS; TA,,,,ANS; TA,,,,ANS; TA,,,
