unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
21,LEHRER,The order for this evening was set by coin toss.,S,,,,S,,,,S,,,
22,LEHRER,We begin now with Senator Dole and his opening statement.,TG,,,,TG,,,,TG,,,
23,LEHRER,Senator Dole.,TG,,,,TG,,,,TG,,,
24,DOLE,"Thank you very much, Jim.",THK,,,,THK,,,,THK,,,
25,DOLE,Let me first give you a sports update.,TT,,,,TT,,,,TT,,,
26,DOLE,"The Braves, one; the Cardinals, nothing, early on.",S,,,,S,,,,S,,,
27,DOLE,I want to thank you and I want to thank everybody here tonight.,THK,,,,THK,,,,THK,,,
28,DOLE,"I want to give a special thanks to my wife Elizabeth, my daughter Robin for their love and support, and thank the people who are listening and watching all over America.",THK,,AE,,THK,,AE,,THK,,AE,
29,DOLE,"In 20 days, you will help decide who will lead this country into the next century.",S,,AE,,S,,AE,,S,,AE,
30,DOLE,It’s an awesome responsibility.,S,,AE,,S,,AE,,S,,AE,
31,DOLE,"And you must ask yourself, do you know enough about the candidates?",YNQ,,AE,,YNQ,,AE,,YNQ,,AE,
32,DOLE,You should know as much as possible about each of us.,S,,,,S,,,,S,,,
33,DOLE,Sometimes the views have been distorted.,S,,,,S,,,,S,,,
34,DOLE,There’s been millions and millions of dollars of negative advertising spent distorting my views.,S-Inform,,DF; REB,,S-Inform,,DF; REB,,S-Inform,,DF; REB,
35,DOLE,But I hope tonight you will get a better feel of who Bob Dole is and what he’s all about.,S,,IP,,S,,IP,,S,,IP,
36,DOLE,And I think first you should — I should understand that the question on your mind is do I understand your problem.,S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
37,DOLE,"Would I understand it if it occurred to me, and I might just say I’m from a large family.",S,,AE; IP,,S,,AE; IP,,S,,AE; IP,
38,DOLE,"I got lots of relatives and they’re good, average, middle-class, hardworking Americans.",S,,AE; AP,,S,,AE; AP,,S,,AE; AP,
39,DOLE,They live all across the country.,S,,,,S,,,,S,,,
40,DOLE,They’re not all Republicans.,S,,,,S,,,,S,,,
41,DOLE,Maybe all but one.,S,,,,S,,,,S,,,
42,DOLE,"But in any event, I understand the problems.",S,,IP,,S,,IP,,S,,IP,
43,DOLE,"Whether it’s two parents working because one has to pay the taxes and one has to provide for the family, whether it’s a single parent who just barely pays the pressing bills or whether you’re worried about an education for your children going to the best schools, or whether you’re worried about safe playgrounds, drug-free schools, crime-free schools.",S,,AE,,S,,AE,,S,,AE,
44,DOLE,This is what this election is all about.,S,,,,S,,,,S,,,
45,DOLE,And hopefully tonight when we conclude this debate you will have a better understanding and the viewing and listening audience will have a better understanding.,S,,,,S,,,,S,,,
46,DOLE,Thank you.,THK,,,,THK,,,,THK,,,
47,LEHRER,Mr.,S,,,,S,,,,S,,,
48,LEHRER,"President, two minutes, opening statement.",S,,,,S,,,,S,,,
49,CLINTON,"I was going to applaud, too.",S,,,,S,,,,S,,,
50,CLINTON,"Well, thank you, Jim.",GR; THK,,,,GR; THK,,,,GR; THK,,,
51,CLINTON,And thanks to the people of San Diego for giving us this opportunity to have another discussion about the decision we all face in front of people who will make the decision.,THK,,,,THK,,,,THK,,,
52,CLINTON,"Again, I will say I will do my best to make this a discussion of ideas and issues, not insults.",S,,IP,,S,,IP,,S,,IP,
53,CLINTON,"What really matters is what happens to your future and what happens to our country as we stand on the brink of a new century, a time of extraordinary possibility.",S,,AE; AP,,S,,AE; AP,,S,,AE; AP,
54,CLINTON,"I have a simple philosophy that I tried to follow for the last four years: Do what creates opportunity for all, what reinforces responsibility from all of us, and what will help us build a community where everybody’s got a role to play and a place at the table.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
55,CLINTON,"Compared to four years ago, we’re clearly better off.",S,,IT; SE,,S,,IT; SE,,S,,IT; SE,
56,CLINTON,"We’ve got ten and a half million more jobs, the deficit’s been reduced by 60 percent.",S-Inform; INT,,IT; SE,,S-Inform; INT,,IT; SE,,S-Inform; INT,,IT; SE,
57,CLINTON,"Incomes are rising for the first time in a decade, the crime rates, the welfare rolls are falling, we’re putting , 100,000 more police on the street.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
58,CLINTON,"60,000 felons, fugitives and stalkers have been denied handguns.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
59,CLINTON,But that progress is only the beginning.,S,,,,S,,,,S,,,
60,CLINTON,What we really should focus on tonight is what we still have to do to help the American people make the most of this future that’s out there.,S,,UF,,S,,UF,,S,,UF,
61,CLINTON,I think what really matters is what we can do to build strong families.,S,,IP,,S,,IP,,S,,IP,
62,CLINTON,Strong families need a strong economy.,S,,,,S,,,,S,,,
63,CLINTON,To me that means we have to go on and balance this budget while we protect Medicare and Medicaid and education and the environment.,S,,UF,,S,,UF,,S,,UF,
64,CLINTON,"We should give a tax cut, targeted to child rearing and education, to buying a first home and paying for health care.",S,,UF,,S,,UF,,S,,UF,
65,CLINTON,We ought to help protect our kids from drugs and guns and gangs and tobacco.,S,,AE; UF,,S,,AE; UF,,S,,AE; UF,
66,CLINTON,We ought to help move a million people from welfare to work and we ought to create the finest education system in the world where every 18-year-old can go on to college and all of our younger children have great educational opportunities.,S,,UF; IT,,S,,UF; IT,,S,,UF; IT,
67,CLINTON,"If we do those things, we can build that bridge to the 21st century.",S,,UF,,S,,UF,,S,,UF,
68,CLINTON,That’s what I hope to get to talk about tonight.,S,,,,S,,,,S,,,
69,CLINTON,Thank you.,THK,,,,THK,,,,THK,,,
70,LEHRER,Let’s go now to the first question from this section.,TT; MS,,,,TT; MS,,,,TT; MS,,,
71,LEHRER,For Senator Dole.,TG,,,,TG,,,,TG,,,
72,LEHRER,"Yes, ma’am.",ANS,,,,ANS,,,,ANS,,,
73,LEHRER,Yes.,ANS,,,,ANS,,,,ANS,,,
74,LEHRER,MS.,,,,,,,,,,,,
75,LEHRER,"McAFEE: Hello, Senator Dole.",GR,,,,GR,,,,GR,,,
76,DOLE,Hi.,GR,,,,GR,,,,GR,,,
77,DOLE,MS.,,,,,,,,,,,,
78,DOLE,McAFEE: My name is Shannon McAfee.,S,,,,S,,,,S,,,
79,DOLE,"I’m a beginning educator in this country, and I really think it’s important what children have to say.",S; IAFA,,AE,,S; IAFA,,AE,,S; IAFA,,AE,
80,DOLE,They’re still very idealistic.,S,,AE,,S,,AE,,S,,AE,
81,DOLE,And they — everything they say comes from the heart.,S,,AE,,S,,AE,,S,,AE,
82,DOLE,"I have a quote for you from “If I Were President,” compiled by Peggy Gavin.",S,,,,S,,,,S,,,
83,DOLE,"A sixth grader says, “If I were president, I would think about Abraham Lincoln and George Washington and what they did to make our country great.",S; HS,,AE; AP; UF,,S; HS,,AE; AP; UF,,S; HS,,AE; AP; UF,
84,DOLE,We should unite the white and black people and people of all cultures.,S,,UF; RB,,S,,UF; RB,,S,,UF; RB,
85,DOLE,Democrats and Republicans should unite also.,S,,UF,,S,,UF,,S,,UF,
86,DOLE,We should all come together and think of the best ways to solve the economic problems of our country.,S,,UF,,S,,UF,,S,,UF,
87,DOLE,“I believe that when we are able to come together and stop fighting amongst ourselves we will get along a lot better.,S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
88,DOLE,” These are the ideals and morals that we are teach — we are trying to teach our children in these days.,S,,AE,,S,,AE,,S,,AE,
89,DOLE,"Yet we don’t seem to be practicing them in our government, in anything.",S,,,,S,,,,S,,,
90,DOLE,"If you are president, how will you begin to practice what we are preaching to our children, the future of our nation?",Q-W; OQ,,AE,,Q-W; OQ,,AE,,Q-W; OQ,,AE,
91,DOLE,"Well, I would say first of all, I think, it’s a very good question.",S; ACK,,IP,,S; ACK,,IP,,S; ACK,,IP,
92,DOLE,I appreciate the quote from the young man.,THK,,,,THK,,,,THK,,,
93,DOLE,There’s no doubt about it that many American people have lost their faith in government.,S,,,,S,,,,S,,,
94,DOLE,They see scandals almost on a daily basis.,S,,,,S,,,,S,,,
95,DOLE,They see ethical problems in the Whitehouse today.,S,,CB,,S,,CB,,S,,CB,
96,DOLE,"They see 900 FBI files, private person, being gathered up by somebody in the Whitehouse.",S-Inform,,AF; SE,,S-Inform,,AF; SE,,S-Inform,,AF; SE,
97,DOLE,Nobody knows who hired this man.,S,,SE,,S,,SE,,S,,SE,
98,DOLE,So there’s a great deal of cynicism out there.,S,,,,S,,,,S,,,
99,DOLE,But I’ve always tried in whatever I’ve done is to bring people together.,S,,UF; IT; IP,,S,,UF; IT; IP,,S,,UF; IT; IP,
100,DOLE,I said in my acceptance speech in San Diego about two months ago that the exits are clearly marked.,S; HS,,IP,,S; HS,,IP,,S; HS,,IP,
101,DOLE,"If you think the Republican party is some place for you to come if you’re narrow minded or bigoted or don’t like certain people in America, the exits are clearly marked for you to walk out of as I stand here without compromise, because this is the party of Lincoln.",S; HS,,AP; APAT,,S; HS,,AP; APAT,,S; HS,,AP; APAT,
102,DOLE,"I think we have a real obligation, obviously public officials.",S,,IP,,S,,IP,,S,,IP,
103,DOLE,I’m no longer a public official.,S,,,,S,,,,S,,,
104,DOLE,I left public life on June the 11th of this year.,S-Inform; HS,,,,S-Inform; HS,,,,S-Inform; HS,,,
105,DOLE,But it is very important.,S,,IP,,S,,IP,,S,,IP,
106,DOLE,Young people are looking to us.,S,,AE,,S,,AE,,S,,AE,
107,DOLE,They’re looking to us for leadership.,S,,AE,,S,,AE,,S,,AE,
108,DOLE,"They’re watching what we do, what we say, what we promise and what we finally deliver.",S,,AE,,S,,AE,,S,,AE,
109,DOLE,"And I would think, it seems to me that there are opportunities here.",S,,IP,,S,,IP,,S,,IP,
110,DOLE,"When I’m President of the United States, I will keep my word.",S,,IT,,S,,IT,,S,,IT,
111,DOLE,My word is my bond.,S,,IT,,S,,IT,,S,,IT,
112,LEHRER,Mr.,GR,,,,GR,,,,GR,,,
113,LEHRER,President.,GR,,,,GR,,,,GR,,,
114,CLINTON,"One of the reasons that I ran for president, Sandy, is because not just children, a lot of grownups felt that way.",S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
115,CLINTON,"And if you remember four years ago, we had not only rising unemployment, but a lot of rising cynicism.",S; HS,,AF,,S; HS,,AF,,S; HS,,AF,
116,CLINTON,I had never worked in Washington as an elected official.,S,,,,S,,,,S,,,
117,CLINTON,"It seemed to me that most of the arguments were partisan, Republican, Democrat, left, right, liberal, conservative.",S; IAFA,,PB,,S; IAFA,,PB,,S; IAFA,,PB,
118,CLINTON,"That’s why I said tonight I’m for opportunity, responsibility and community.",S; EXPL,,UF; IP,,S; EXPL,,UF; IP,,S; EXPL,,UF; IP,
119,CLINTON,And we’ve gotten some real progress in the last four years.,S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
120,CLINTON,"I’ve also done everything I could at every moment of division in this country, after Oklahoma City, when these churches were burned, to bring people together and remind people that we are stronger because of our diversity.",S; HS,,UF; IT,,S; HS,,UF; IT,,S; HS,,UF; IT,
121,CLINTON,We have to respect one another.,S,,UF,,S,,UF,,S,,UF,
122,CLINTON,You mentioned Washington and Lincoln.,S; HS,,,,S; HS,,,,S; HS,,,
123,CLINTON,They were presidents at historic times.,S; HS,,,,S; HS,,,,S; HS,,,
124,CLINTON,This is an historic time.,S,,,,S,,,,S,,,
125,CLINTON,It’s important we go beyond those old partisan arguments and focus on people and their future.,S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
126,CLINTON,"When we do that, instead of shutting the government down over a partisan fight over the budget, we’re a better country and that’s why we’re making progress now.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
127,LEHRER,Senator.,TG,,,,TG,,,,TG,,,
128,DOLE,"Well, bringing people together, again, is obviously a responsibility we all have.",S,,UF,,S,,UF,,S,,UF,
129,DOLE,I know you do it.,S,,,,S,,,,S,,,
130,DOLE,Everybody here does it.,S,,,,S,,,,S,,,
131,DOLE,You do a lot of things nobody knows about.,S,,,,S,,,,S,,,
132,DOLE,I have a little foundation for the disabled called the Dole Foundation.,S,,IT,,S,,IT,,S,,IT,
133,DOLE,We’ve raised about $10 million.,S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
134,DOLE,We don’t talk about it.,S,,,,S,,,,S,,,
135,DOLE,We try to help people with disabilities.,S,,IT,,S,,IT,,S,,IT,
136,DOLE,Bring them back into the mainstream of public life.,IAFA,,,,IAFA,,,,IAFA,,,
137,DOLE,So it seems to me that there’s also a public trust.,S; IAFA-OF,,IP,,S; IAFA-OF,,IP,,S; IAFA-OF,,IP,
138,DOLE,"When you’re the president of the United States, you have a public trust and you have to keep that public trust, as George Washington, as Abraham Lincoln did.",S; HS,,APAT,,S; HS,,APAT,,S; HS,,APAT,
139,DOLE,"And I think now that trust is being violated and it seems to me we ought to face up to it, and the president ought to say tonight that he’s not going to pardon anybody that he was involved in business with who might implicate him later on.",S; CH,,IP; ATTR; REB,,S; CH,,IP; ATTR; REB,,S; CH,,IP; ATTR; REB,
140,LEHRER,All right.,ACK,,,,ACK,,,,ACK,,,
141,LEHRER,The next question from this section right here.,S; TG,,,,S; TG,,,,S; TG,,,
142,LEHRER,"Right there in the middle, sir.",S; TG,,,,S; TG,,,,S; TG,,,
143,LEHRER,"Yes, sir.",ACK; TG,,,,ACK; TG,,,,ACK; TG,,,
144,DR. BERKLEY,Dr.,S,,,,S,,,,S,,,
145,DR. BERKLEY,Robert N.,S,,,,S,,,,S,,,
146,DR. BERKLEY,Berkley.,S,,,,S,,,,S,,,
147,DR. BERKLEY,"I’m a cardiologist from Fallbrook, California.",S-Inform,,,,S-Inform,,,,S-Inform,,,
148,DR. BERKLEY,Mr.,S,,,,S,,,,S,,,
149,DR. BERKLEY,"President, I would like to know if you would please explain your plans for — in a substantive fashion for addressing the problems with the health care system in our country.",OQ; SEEP,,,,OQ; SEEP,,,,OQ; SEEP,,,
150,CLINTON,I will.,ANS,,,,ANS,,,,ANS,,,
151,CLINTON,"First of all, let me say what we have done.",TT,,,,TT,,,,TT,,,
152,CLINTON,In the last four years we’ve worked hard to promote more competition to bring down the rate of inflation in health care costs without eroding health care quality.,S; IAFA,,IT,,S; IAFA,,IT,,S; IAFA,,IT,
153,CLINTON,"The government pays for Medicare and Medicaid, as you know, and that’s very important.",S-Inform,,,,S-Inform,,,,S-Inform,,,
154,CLINTON,"Secondly, we’ve added a million more children to the ranks of the insured through the Medicaid program.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
155,CLINTON,We have protected 25 million people through the passage of the Kennedy-Kassebaum bill that says you can use your health insurance if you change jobs or someone in your family has been sick.,S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
156,CLINTON,We just recently ended those drive-by deliveries saying people can’t be kicked out of the hospital by insurance companies when they’ve just had babies.,S-Inform; IAFA,,,,S-Inform; IAFA,,,,S-Inform; IAFA,,,
157,CLINTON,"So this is, that’s a good start.",S,,,,S,,,,S,,,
158,CLINTON,"In the next four years, I want to focus on the following things.",S,,IP,,S,,IP,,S,,IP,
159,CLINTON,"Number one, add another million children to the insured ranks through the Medicaid program.",S-Inform,,,,S-Inform,,,,S-Inform,,,
160,CLINTON,"Number two, keep working with the states, as we are now, to add 2.",S,,,,S,,,,S,,,
161,CLINTON,2 million more people to the insurance system.,S-Inform,,,,S-Inform,,,,S-Inform,,,
162,CLINTON,"Number three, cover people who are between jobs for up to six months.",S,,,,S,,,,S,,,
163,CLINTON,"That could protect 3 million families, 700,000 kids.",S-Inform,,,,S-Inform,,,,S-Inform,,,
164,CLINTON,"Number four, make sure we protect the integrity with the Medicare program and Medicaid program and not do anything in cutting costs which would cause hundreds of hospitals to close which could have been the case if the 270billion dollar Medicare cut that I vetoed, had been enacted in the law.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
165,DOLE,"Well, first, let me say there you go again, Mr.",S; TT,,PER; REB,,S; TT,,PER; REB,,S; TT,,PER; REB,
166,DOLE,"President, talking about a Medicare cut.",S,,,,S,,,,S,,,
167,DOLE,I have heard you say this time after time.,S; CH,,REB,,S; CH,,REB,,S; CH,,REB,
168,DOLE,"I have heard you say on one TV appearance, “the media made me do it.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
169,DOLE,"” You were trying to defend your cut which was not a cut either, Reduction in the growth of spending.",S; CORR; CH,,REB; SE,,S; CORR; CH,,REB; SE,,S; CORR; CH,,REB; SE,
170,DOLE,We’ve always had at least 7 percent.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
171,DOLE,You’ve said publicly that it’s now three times the rate of inflation.,S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,
172,DOLE,We ought to cut the growth to twice the rate of inflation.,S,,IP,,S,,IP,,S,,IP,
173,DOLE,It’s about where we are now.,S,,,,S,,,,S,,,
174,DOLE,So let’s stop talking about cutting Medicare.,IAFA; MS,,DF; REB,,IAFA; MS,,DF; REB,,IAFA; MS,,DF; REB,
175,DOLE,In my economic plan we increase it 39percent.,S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
176,DOLE,Don’t forget what he tried to do with health care.,IAFA; MS,,AF; ATTR,,IAFA; MS,,AF; ATTR,,IAFA; MS,,AF; ATTR,
177,DOLE,"17 new taxes, spend 1.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
178,DOLE,"5 trillion dollars, 50 new bureaucracies.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
179,DOLE,Can you believe that?,YNQ; Q-RHET,,CB,,YNQ; Q-RHET,,CB,,YNQ; Q-RHET,,CB,
180,DOLE,You couldn’t even have been a cardiologist because he had quotas.,S,,AF; ATTR,,S,,AF; ATTR,,S,,AF; ATTR,
181,DOLE,"You’re a cardiologist, it wouldn’t affect you.",S,,,,S,,,,S,,,
182,DOLE,"But if somebody wanted to be a cardiologist, ten years from now, you’d have to be certain you complied with some of the rules in this extreme medical plan the government was going to take over for all Americans.",S,,AF; ATTR; CB,,S,,AF; ATTR; CB,,S,,AF; ATTR; CB,
183,DOLE,There are things we can do like the Kassebaum bill.,S,,,,S,,,,S,,,
184,DOLE,"We changed many provisions I authored, cover preexisting conditions, portability, and there are other things we can do.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
185,DOLE,We still need to cover about 20million people and a lot of children.,S-Inform,,,,S-Inform,,,,S-Inform,,,
186,CLINTON,I don’t have time in 30 seconds to respond to fix all that.,S; TT,,DF,,S; TT,,DF,,S; TT,,DF,
187,CLINTON,But let me just say the American Hospital Association said that the budget I vetoed could have closed 700 hospitals.,S-Inform; CH; TT,,REB; SE,,S-Inform; CH; TT,,REB; SE,,S-Inform; CH; TT,,REB; SE,
188,CLINTON,Not me.,S; DIS,,DF; REB,,S; DIS,,DF; REB,,S; DIS,,DF; REB,
189,CLINTON,"On a per-person basis, it did cut way below the rate of inflation in medical costs.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
190,CLINTON,But the important thing is what are we going to do now?,Q-RHET; MS,,DF,,Q-RHET; MS,,DF,,Q-RHET; MS,,DF,
191,CLINTON,We need to help people who are between jobs.,S,,UF,,S,,UF,,S,,UF,
192,CLINTON,We need to cover more kids.,S,,AE; UF,,S,,AE; UF,,S,,AE; UF,
193,CLINTON,Provide more preventative care.,S,,,,S,,,,S,,,
194,CLINTON,"My balanced budget covers mammograms for ladies, women on Medicare and also gives respite care to the million-plus families who have someone with Alzheimerâ€™s.",S-Inform; IAFA-OF,,AE; IT,,S-Inform; IAFA-OF,,AE; IT,,S-Inform; IAFA-OF,,AE; IT,
195,CLINTON,These things are paid for in the balanced budget plan.,S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
196,CLINTON,It’ll move us forward.,S,,,,S,,,,S,,,
197,LEHRER,Next question is for Senator Dole from here.,S,,,,S,,,,S,,,
198,LEHRER,"Yes, sir.",ACK; ANS,,,,ACK; ANS,,,,ACK; ANS,,,
199,MR. MILLIGAN,"Senator Dole, my name is Jason Milligan, active duty military and small business owner, and my question is: What is your position on closing the gap between military and civilian pay scales?",Q-W; S-Inform,,,,Q-W; S-Inform,,,,Q-W; S-Inform,,,
200,DOLE,"Jason, I appreciate that very much, being a former military man myself.",THK; HS,,IP,,THK; HS,,IP,,THK; HS,,IP,
201,DOLE,"You know, we have 17,000 men and women today wearing our uniform that receive food stamps.",S-Inform,,AE,,S-Inform,,AE,,S-Inform,,AE,
202,DOLE,It shouldn’t happen in America.,S,,AE; AP,,S,,AE; AP,,S,,AE; AP,
203,DOLE,We have men and women wearing our uniform in substandard housing.,S,,AE,,S,,AE,,S,,AE,
204,DOLE,It shouldn’t happen in America.,S,,AE; AP,,S,,AE; AP,,S,,AE; AP,
205,DOLE,And it’s time we take a look at the pay scales.,S,,IP,,S,,IP,,S,,IP,
206,DOLE,"Did get a 3 percent increase this year, but that’s not enough.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
207,DOLE,"If we’re going to ask young men and young women to protect us and defend us around the world, and we’ve had more deployments under this administration than any time in history.",S; S-Inform,,AE; SE,,S; S-Inform,,AE; SE,,S; S-Inform,,AE; SE,
208,DOLE,Fifty times we deployed troops around the world.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
209,DOLE,Every time you do that you take a risk.,S,,AE,,S,,AE,,S,,AE,
210,DOLE,"Somebody, you know, maybe your son, maybe your grandson, maybe somebody else.",S,,AE,,S,,AE,,S,,AE,
211,DOLE,But I think anybody who wears a uniform is a great American.,S,,AP; IP,,S,,AP; IP,,S,,AP; IP,
212,DOLE,Remember Vietnam?,Q-RHET; HS,,AE,,Q-RHET; HS,,AE,,Q-RHET; HS,,AE,
213,DOLE,Remember when people almost used to walk across the street rather than have a contact with somebody who was in Vietnam?,Q-RHET; HS,,AE,,Q-RHET; HS,,AE,,Q-RHET; HS,,AE,
214,DOLE,"That’s all behind us now, and it should be behind us, and the forgotten war, the Korean War, but I guess I can just answer you very plainly, Jason.",S; ANS; HS,,,,S; ANS; HS,,,,S; ANS; HS,,,
215,DOLE,Thank you for doing what you’re doing.,THK,,AP,,THK,,AP,,THK,,AP,
216,DOLE,America owes you a debt of gratitude.,S,,AE; AP,,S,,AE; AP,,S,,AE; AP,
217,CLINTON,May I ask you a question?,YNQ; T-REQ,,,,YNQ; T-REQ,,,,YNQ; T-REQ,,,
218,CLINTON,What service are you in?,Q-W,,,,Q-W,,,,Q-W,,,
219,MR. MILLIGAN,"I’m in the United States Navy, sir.",S; ANS,,,,S; ANS,,,,S; ANS,,,
220,CLINTON,And what kind of small business do you have?,Q-W,,,,Q-W,,,,Q-W,,,
221,MR. MILLIGAN,I have an Amway business.,S; ANS,,,,S; ANS,,,,S; ANS,,,
222,CLINTON,Good for you.,ACK,,,,ACK,,,,ACK,,,
223,CLINTON,"Let me say, if Senator Dole mentioned this, I just signed a bill that we got through Congress to increase the amount of pay increase we could give for military personnel and to make sure the pay increase this year was above the rate of inflation.",S-Inform; TT,,IT,,S-Inform; TT,,IT,,S-Inform; TT,,IT,
224,CLINTON,"I also presented to the Congress and they adopted a large package of quality-of-life improvements, which are very important.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
225,CLINTON,"I spent a lot of time talking to military families as well as military members all over the world and in bases all across the United States, and I became convinced after talking to the families and the personnel in uniform that we needed to not only have the pay raise but we needed to invest more in child care, housing, and other things to support families, especially when there are longer deployments because of the downsizing of the military.",S,,IT,,S,,IT,,S,,IT,
226,CLINTON,"So I, we’re going to do better, and we’ll do better still, but this is a commitment I think that all Americans share without regard to party.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
227,DOLE,"I don’t disagree with anything that the President said, except he waited four years to do these things, and my view is it ought to be, it will be done on Day 1.",S; DIS; REJ,,IP; ATTR; REB,,S; DIS; REJ,,IP; ATTR; REB,,S; DIS; REJ,,IP; ATTR; REB,
228,DOLE,We’ll start working on Day 1 in the Dole- Kemp administration.,S,,IT,,S,,IT,,S,,IT,
229,DOLE,This is important.,S,,,,S,,,,S,,,
230,DOLE,We only have ten divisions now.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
231,DOLE,We used to have 18.,S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
232,DOLE,We had 25 fighter wings.,S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
233,DOLE,We’re down to 13.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
234,DOLE,We had 536 ships.,S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
235,DOLE,We’re down to 336 ships.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
236,DOLE,"I mean, we’ve cut defense spending too much in the first place.",S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
