unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
40,BUSH,"Well, he doesn’t like trickle down government but I think he’s talking about the Reagan-Bush years where we created 15 million jobs.",S; REJ; HS,,IT; REB; SE,,S; REJ; HS,,IT; REB; SE,,S; REJ; HS,,IT; REB; SE,
41,BUSH,The rich are paying a bigger percent of the total tax burden.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
42,BUSH,And what I don’t like is trickle down government.,S; IAFA,,,,S; IAFA,,,,S; IAFA,,,
43,BUSH,"And therein, I think Governor Clinton keeps talking about trickle down, trickle down, and he’s still talking about spending more and taxing more.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
44,BUSH,"Government — he says invest government, grow government.",S,,REB; CB,,S,,REB; CB,,S,,REB; CB,
45,BUSH,Government doesn’t create jobs.,S,,CB,,S,,CB,,S,,CB,
46,BUSH,"If they do, they’re make-work jobs.",S,,CB,,S,,CB,,S,,CB,
47,BUSH,It’s the private sector that creates jobs.,S,,CB,,S,,CB,,S,,CB,
48,BUSH,"And yes, we’ve got too many taxes on the American people and we’re spending too much.",S,,IP,,S,,IP,,S,,IP,
49,BUSH,And that’s why I want to get the deficit down by controlling the growth of mandatory spending.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
50,BUSH,It won’t be painless.,S,,,,S,,,,S,,,
51,BUSH,I think Mr.,S; IAFA; IAFA-OF,,IT; REB; SE,,S; IAFA; IAFA-OF,,IT; REB; SE,,S; IAFA; IAFA-OF,,IT; REB; SE,
52,BUSH,Perot put his finger on something there.,S,,,,S,,,,S,,,
53,BUSH,It won’t be painless but we’ve got to get the job done.,S,,IP,,S,,IP,,S,,IP,
54,BUSH,But not by raising taxes.,S,,,,S,,,,S,,,
55,BUSH,Mr.,S,,,,S,,,,S,,,
56,BUSH,and Mrs.,S,,,,S,,,,S,,,
57,BUSH,"America, when you hear him say we’re going to tax only the rich, watch your wallet because his figures don’t add up and he’s going to sock it right to the middle class taxpayer and lower, if he’s going to pay for all the spending programs he proposes.",S-Inform; IAFA; CH,,AF; AE; REB; CB,,S-Inform; IAFA; CH,,AF; AE; REB; CB,,S-Inform; IAFA; CH,,AF; AE; REB; CB,
58,BUSH,So we have a big difference on this trickle down theory.,S,,REB,,S,,REB,,S,,REB,
59,BUSH,I do not want any more trickle down government.,S,,PB; IP,,S,,PB; IP,,S,,PB; IP,
60,BUSH,It’s gotten too big.,S,,,,S,,,,S,,,
61,BUSH,I want to do something about that.,S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
62,LEHRER,Mr.,TG,,,,TG,,,,TG,,,
63,LEHRER,"Perot, what do you think of the governor’s approach, what he just laid out?",Q-W; OQ; TG,,,,Q-W; OQ; TG,,,,Q-W; OQ; TG,,,
64,PEROT,"The basic problem with it, it doesn’t balance the budget.",S; CH,,REB,,S; CH,,REB,,S; CH,,REB,
65,PEROT,"If you forecast it out, we still have a significant deficit under each of their plans, as I understand them.",S; CH,,IP; REB,,S; CH,,IP; REB,,S; CH,,IP; REB,
66,PEROT,Our challenge is to stop the financial bleeding.,S,,AF; UF,,S,,AF; UF,,S,,AF; UF,
67,PEROT,"If you take a patient into the hospital that’s bleeding arterially, step one is to stop the bleeding.",S,,AF; CB,,S,,AF; CB,,S,,AF; CB,
68,PEROT,And we are bleeding arterially.,S,,AF,,S,,AF,,S,,AF,
69,PEROT,"There’s only one way out of this, and that is to stop the deterioration of our job base, to have a growing, expanding job base, to give us the tax base — see, balancing the budget is not nearly as difficult as paying off the $4 trillion debt and leaving our children the American dream intact.",S; EXPL,,AF; AE; CB,,S; EXPL,,AF; AE; CB,,S; EXPL,,AF; AE; CB,
70,PEROT,We have spent their money.,S,,AE,,S,,AE,,S,,AE,
71,PEROT,We’ve got to pay it back.,S,,UF,,S,,UF,,S,,UF,
72,PEROT,"This is going to take fair, shared sacrifice.",S,,UF,,S,,UF,,S,,UF,
73,PEROT,My plan balances the budget within 6 years.,S-Inform; IAFA,,IT,,S-Inform; IAFA,,IT,,S-Inform; IAFA,,IT,
74,PEROT,We didn’t do it faster than that because we didn’t want to disrupt the economy.,S; EXPL,,IT,,S; EXPL,,IT,,S; EXPL,,IT,
75,PEROT,We gave it off to a slow start and a fast finish to give the economy time to recover.,S; EXPL,,IT,,S; EXPL,,IT,,S; EXPL,,IT,
76,PEROT,"But we faced it and we did it, and we believe it’s fair, shared sacrifice.",S,,UF; IT,,S,,UF; IT,,S,,UF; IT,
77,PEROT,The one thing I have done is lay it squarely on the table in front of the American people.,S,,IT,,S,,IT,,S,,IT,
78,PEROT,"You’ve had a number of occasions to see in detail what the plan is, and at least you’ll understand it.",S,,,,S,,,,S,,,
79,PEROT,"I think that’s fundamental in our country, that you know what you’re getting into.",S,,IP,,S,,IP,,S,,IP,
80,LEHRER,"Governor, the word “pain” — one of the other leadership things that’s put on you is that you don’t speak of pain, that you speak of all things — nobody’s going to really have to suffer under your plan.",S; MS,,CB,,S; MS,,CB,,S; MS,,CB,
81,LEHRER,You’ve heard what Mr.,S,,,,S,,,,S,,,
82,LEHRER,Perot has said.,S,,,,S,,,,S,,,
83,LEHRER,"He’s said it’s got — to do the things that you want to do, you can’t do it by just taking the money from the rich.",S,,,,S,,,,S,,,
84,LEHRER,That’s what the president says as well.,S,,,,S,,,,S,,,
85,LEHRER,How do you respond to that?,Q-W; OQ; TG,,,,Q-W; OQ; TG,,,,Q-W; OQ; TG,,,
86,LEHRER,They said the numbers don’t add up.,S,,,,S,,,,S,,,
87,CLINTON,I disagree with both of them.,DIS,,IP; REB,,DIS,,IP; REB,,DIS,,IP; REB,
88,CLINTON,"For one thing, let me just follow up here.",TT; MS,,,,TT; MS,,,,TT; MS,,,
89,CLINTON,I disagree with Mr.,DIS,,IP; REB,,DIS,,IP; REB,,DIS,,IP; REB,
90,CLINTON,Perot that the answer is to raise — put a 50-cent gas tax on the middle class and raise more taxes on the middle class and the working poor than on the wealthy.,S-Inform; DIS,,REB; SE,,S-Inform; DIS,,REB; SE,,S-Inform; DIS,,REB; SE,
91,CLINTON,His own analysis says that unemployment will be slightly higher in 1995 under his plan than it is today.,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
92,CLINTON,And as far as what Mr.,S,,,,S,,,,S,,,
93,CLINTON,"Bush says, he is the person who raised taxes on the middle class after saying he wouldn’t.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
94,CLINTON,"And just this year, Mr.",S,,,,S,,,,S,,,
95,CLINTON,Bush vetoed a tax increase on the wealthy that gave middle class tax relief.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
96,CLINTON,He vetoed middle class tax relief this year.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
97,CLINTON,"And furthermore, under this administration, spending has increased more than it has in the last 20 years and he asked Congress to spend more money than it actually spent.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
98,CLINTON,"Now, it’s hard to out-spend Congress but he tried to for the last 3 years.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
99,CLINTON,"So my view is the middle class is the — they’ve been suffering, Jim.",S,,AE; IP,,S,,AE; IP,,S,,AE; IP,
100,CLINTON,"Now, should people pay more for Medicare if they can?",YNQ; OQ,,,,YNQ; OQ,,,,YNQ; OQ,,,
101,CLINTON,Yes.,ANS,,,,ANS,,,,ANS,,,
102,CLINTON,"Should they pay more for Social Security if they get more out of it than they paid in, they’re upper income people?",YNQ,,,,YNQ,,,,YNQ,,,
103,CLINTON,Yes.,ANS,,,,ANS,,,,ANS,,,
104,CLINTON,But look what’s happened to the middle class.,IAFA; MS,,AE; DF,,IAFA; MS,,AE; DF,,IAFA; MS,,AE; DF,
105,CLINTON,Middle class Americans are working harder for less money than they were making ten years ago and they’re paying higher taxes.,S-Inform,,AE; SE,,S-Inform,,AE; SE,,S-Inform,,AE; SE,
106,CLINTON,The tax burden on them has not gone down.,S,,SE,,S,,SE,,S,,SE,
107,CLINTON,It has gone up.,S,,,,S,,,,S,,,
108,CLINTON,"I don’t think the answer is to slow the economy down more, drive unemployment up more and undermine the health of the private sector.",S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
109,CLINTON,The answer is to invest and grow this economy.,S,,IP,,S,,IP,,S,,IP,
110,CLINTON,That’s what works in other countries and that’s what’ll work here.,S,,SE,,S,,SE,,S,,SE,
111,LEHRER,"As a practical matter, Mr.",TT,,,,TT,,,,TT,,,
112,LEHRER,"President, do you agree with the governor when he says that the middle class, the taxes on the middle class — do your numbers agree that the taxes on the middle class have gone up during the last —",YNQ,,,,YNQ,,,,YNQ,,,
113,BUSH,I think everybody’s paying too much taxes.,S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
114,BUSH,He refers to one tax increase.,S,,REB,,S,,REB,,S,,REB,
115,BUSH,"Let me remind you it was a Democratic tax increase, and I didn’t want to do it and I went along with it.",S; TT,,DF; PB; REB,,S; TT,,DF; PB; REB,,S; TT,,DF; PB; REB,
116,BUSH,And I said I make a mistake.,S,,,,S,,,,S,,,
117,BUSH,"If I make a mistake, I admit it.",S,,IP,,S,,IP,,S,,IP,
118,BUSH,That’s quite different than some.,S,,PER; REB,,S,,PER; REB,,S,,PER; REB,
119,BUSH,But I think that’s the American way.,S,,AP; IP,,S,,AP; IP,,S,,AP; IP,
120,BUSH,"I think everyone’s paying too much, but I think this idea that you can go out and — then he hits me for vetoing a tax bill.",S,,IP; ATTR; REB,,S,,IP; ATTR; REB,,S,,IP; ATTR; REB,
121,BUSH,"Yes, I did.",ANS,,,,ANS,,,,ANS,,,
122,BUSH,And the American taxpayer ought to be glad they have a president to stand up to a spending Congress.,S,,PB; IT,,S,,PB; IT,,S,,PB; IT,
123,BUSH,"We remember what it was like when we had a spending president and a spending Congress, and interest rates — who remembers that?",Q-RHET; S; HS,,AF; PB; CB,,Q-RHET; S; HS,,AF; PB; CB,,Q-RHET; S; HS,,AF; PB; CB,
124,BUSH,They were at 21.,S-Inform,,,,S-Inform,,,,S-Inform,,,
125,BUSH,"5% under Jimmy Carter, and inflation was 15.",S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,
126,BUSH,We don’t want to go back to that.,S,,AF; UF,,S,,AF; UF,,S,,AF; UF,
127,BUSH,"And so yes, everybody’s taxed too much and I want to get the taxes down, but not by signing a tax bill that’s gonna raise taxes on people.",S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
128,LEHRER,Mr.,S,,,,S,,,,S,,,
129,LEHRER,"President, when you said just then that you admit your mistakes and you looked at Governor Clinton and said — what mistake is it that you want him to admit to?",Q-W,,AEX,,Q-W,,AEX,,Q-W,,AEX,
130,BUSH,"Well, the record in Arkansas.",S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
131,BUSH,"I mean, look at it, and that’s what we’re asking America to have?",Q-RHET,,REB; CBias,,Q-RHET,,REB; CBias,,Q-RHET,,REB; CBias,
132,BUSH,"Now look, he says Arkansas’s a poor state.",S; TT,,REB,,S; TT,,REB,,S; TT,,REB,
133,BUSH,They are.,S; AGR,,,,S; AGR,,,,S; AGR,,,
134,BUSH,But in almost every category they’re lagging.,S,,REB; SE,,S,,REB; SE,,S,,REB; SE,
135,BUSH,I’ll give you an example.,S; TT,,,,S; TT,,,,S; TT,,,
136,BUSH,He talks about all the jobs he’s created in one or 2 years.,S,,REB,,S,,REB,,S,,REB,
137,BUSH,"Over the last ten years since he’s been governor, they’re 30% behind, 30% — they’re 30% of the national average.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
138,BUSH,"On pay for teachers, on all these categories, Arkansas is right near the very bottom.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
139,BUSH,"You haven’t heard me mention this before, but we’re getting close now and I think it’s about time I start putting things in perspective.",S; MS,,IP,,S; MS,,IP,,S; MS,,IP,
140,BUSH,And I’m going to do that.,S,,,,S,,,,S,,,
141,BUSH,"It’s not dirty campaigning because he’s been talking about my record for a half a year here, 11 months here.",S; REJ,,IP; REB,,S; REJ,,IP; REB,,S; REJ,,IP; REB,
142,BUSH,So we’ve got to do that.,S,,,,S,,,,S,,,
143,BUSH,I gotta get it in perspective.,S,,,,S,,,,S,,,
144,BUSH,What’s his mistake?,Q-W,,REB,,Q-W,,REB,,Q-W,,REB,
145,BUSH,"Admit it, that Arkansas is doing very, very badly against any standard — environment, support for police officers, whatever it is.",IAFA; CH,,ATTR; REB; SE,,IAFA; CH,,ATTR; REB; SE,,IAFA; CH,,ATTR; REB; SE,
146,LEHRER,"Governor, is that true?",YNQ,,,,YNQ,,,,YNQ,,,
147,CLINTON,Mr.,S-Inform; REJ,,IT; REB; SE,,S-Inform; REJ,,IT; REB; SE,,S-Inform; REJ,,IT; REB; SE,
148,CLINTON,"Bush’s Bureau of Labor Statistics says that Arkansas ranks first in the country in the growth of new jobs this year, first.",S-Inform; HS,,IT; SE,,S-Inform; HS,,IT; SE,,S-Inform; HS,,IT; SE,
149,BUSH,This year.,S,,,,S,,,,S,,,
150,CLINTON,"4th in manufacturing jobs, 4th in the reduction of poverty, 4th in income increase.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
151,CLINTON,Over the last 10 years we’ve created manufacturing jobs much more rapidly than the national average.,S-Inform; INT,,,,S-Inform; INT,,,,S-Inform; INT,,,
152,CLINTON,Over the last 5 years our income has grown more rapidly than the national average.,S-Inform; HS,,IT; SE,,S-Inform; HS,,IT; SE,,S-Inform; HS,,IT; SE,
153,CLINTON,"We are 2nd in tax burden, the 2nd lowest tax burden in the country.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
154,CLINTON,We have the lowest per capita state and local spending in the country.,S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
155,CLINTON,"We’re low spending, low tax burden.",S,,IT,,S,,IT,,S,,IT,
156,CLINTON,We dramatically increased investment and our jobs are growing.,S,,IT,,S,,IT,,S,,IT,
157,CLINTON,I wish America had that kind of record and I think most people looking at us tonight would like it if we had more jobs and a lower spending burden on the government.,S; IAFA-OF,,AP; IP,,S; IAFA-OF,,AP; IP,,S; IAFA-OF,,AP; IP,
158,LEHRER,Mr.,GR,,,,GR,,,,GR,,,
159,LEHRER,"Perot, if you were sitting at home now and just heard this exchange about Arkansas, who would you believe?",Q-W; TG,,CB,,Q-W; TG,,CB,,Q-W; TG,,CB,
160,PEROT,I grew up 5 blocks from Arkansas.,S; HS,,,,S; HS,,,,S; HS,,,
161,PEROT,Let’s put it in perspective.,IAFA,,,,IAFA,,,,IAFA,,,
162,PEROT,It’s a beautiful state.,S,,,,S,,,,S,,,
163,PEROT,It’s a fairly rural state.,S,,,,S,,,,S,,,
164,PEROT,"It has a population less than Chicago or Los Angeles, about the size of Dallas and Forth Worth combined.",S-Inform,,,,S-Inform,,,,S-Inform,,,
165,PEROT,So I think probably we’re making a mistake night after night after night to cast the nation’s future on a unit that small.,S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
166,LEHRER,Why is that a mistake?,Q-W; SEEP,,,,Q-W; SEEP,,,,Q-W; SEEP,,,
167,PEROT,It’s irrelevant.,S,,IP,,S,,IP,,S,,IP,
168,LEHRER,What he did as governor of Arkansas is irrelevant?,YNQ; CH,,REB,,YNQ; CH,,REB,,YNQ; CH,,REB,
169,PEROT,"No, no, no, but I could say, you know, that I ran a small grocery store on the corner, therefore I extrapolate that into the fact that I can run Wal-Mart.",ANS; EXPL,,REB; CB,,ANS; EXPL,,REB; CB,,ANS; EXPL,,REB; CB,
170,PEROT,That’s not true.,S; REJ,,REB,,S; REJ,,REB,,S; REJ,,REB,
171,PEROT,"I can’t protect an Arkansas company, you notice there, Governor.",S,,,,S,,,,S,,,
172,LEHRER,Governor?,TG,,,,TG,,,,TG,,,
173,CLINTON,Mr.,TT,,,,TT,,,,TT,,,
174,CLINTON,"Perot, with all respect, I think it is highly relevant, and I think that a 4-billion dollar budget of state and federal funds is not all that small, and I think the fact that I took a state that was one of the poorest states in the country and had been for 153 years and tried my best to modernize its economy and to make the kind of changes that have generated support from people like the presidents of Apple Computer and Hewlett-Packard and some of the biggest companies in this country, 24 retired generals and admirals and hundreds of business executives, are highly relevant.",S-Inform; IAFA,,IT; IP; SE,,S-Inform; IAFA,,IT; IP; SE,,S-Inform; IAFA,,IT; IP; SE,
175,CLINTON,"And, you know, I’m frankly amazed that since you grew up 5 blocks from there you would think that what goes on in that state is irrelevant.",S; REJ; CH,,PER; REB,,S; REJ; CH,,PER; REB,,S; REJ; CH,,PER; REB,
176,CLINTON,I think it’s been pretty impressive.,S; IAFA,,IT; IP,,S; IAFA,,IT; IP,,S; IAFA,,IT; IP,
177,PEROT,It’s not —,INT,,,,INT,,,,INT,,,
178,CLINTON,And the people who have jobs — The people who have jobs and educations and opportunities that didn’t have them 10 years ago don’t think it’s irrelevant at all; they think it’s highly relevant and they wish the rest of the country had them.,S; REJ,,AE; IT; REB,,S; REJ,,AE; IT; REB,,S; REJ,,AE; IT; REB,
179,BUSH,"I don’t have a dog in this fight, but I’d like to get in on this.",S; TT,,IP,,S; TT,,IP,,S; TT,,IP,
180,CLINTON,"Well, you think it’s relevant.",S,,REB,,S,,REB,,S,,REB,
181,BUSH,"Governor Clinton has to operate under a balanced budget amendment — he has to do it, that is the law.",S,,,,S,,,,S,,,
182,BUSH,"I’d like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that’s been in control of one party, his party, for 38 years.",S; S-Inform,,PB; IP; ATTR,,S; S-Inform,,PB; IP; ATTR,,S; S-Inform,,PB; IP; ATTR,
183,BUSH,And we almost had it done.,S,,,,S,,,,S,,,
184,BUSH,"And that institution, the House of Representatives — everyone is yelling “Clean House!",S,,,,S,,,,S,,,
185,BUSH,"” One of the reasons is we almost had it done, and the speaker — a very, able, decent fellow, I might add — but he twisted the arms of some of the sponsors of that legislation and had them change their vote.",S; EXPL,,ATTR,,S; EXPL,,ATTR,,S; EXPL,,ATTR,
186,BUSH,"What’s relevant here is that tool, that discipline, that he has to live by in Arkansas, and I’d like it for the American people.",S,,IP,,S,,IP,,S,,IP,
187,BUSH,I want the line-item veto.,S,,IP,,S,,IP,,S,,IP,
188,BUSH,"I want a check-off, so if the Congress can’t do it, let people check off their income tax, 10% of it, to compel the government to cut spending.",S; S-Inform,,IP,,S; S-Inform,,IP,,S; S-Inform,,IP,
189,BUSH,"And if they can’t do it, if the Congress can’t do it, let them then have to do it across the board.",S,,,,S,,,,S,,,
190,BUSH,That’s what we call a sequester.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
191,BUSH,"That’s the discipline we need, and I’m working for that — to protect the American taxpayer against the big spenders.",S; IAFA-OF,,AP; IT; IP,,S; IAFA-OF,,AP; IT; IP,,S; IAFA-OF,,AP; IT; IP,
192,LEHRER,Mr.,TT,,,,TT,,,,TT,,,
193,LEHRER,"President, let’s move to some of the leadership concerns that have been voiced about you.",IAFA; MS,,,,IAFA; MS,,,,IAFA; MS,,,
194,LEHRER,And they relate to something you said in your closing statement in Richmond the other night about the president being the manager of crises.,S; HS,,,,S; HS,,,,S; HS,,,
195,LEHRER,"And that relates to an earlier criticism, that you began to focus on the economy, on health care, on racial divisions in this country, only after they became crises.",S; HS,,,,S; HS,,,,S; HS,,,
196,LEHRER,Is that a fair criticism?,YNQ,,,,YNQ,,,,YNQ,,,
197,BUSH,"Jim, I don’t think that’s a fair shot.",IAFA-OF; DIS; ANS,,IP; REB,,IAFA-OF; DIS; ANS,,IP; REB,,IAFA-OF; DIS; ANS,,IP; REB,
198,BUSH,I hear it — I hear it echoed by political opponents.,S,,PB; REB,,S,,PB; REB,,S,,PB; REB,
199,BUSH,But I don’t think it’s fair.,DIS,,IP; REB,,DIS,,IP; REB,,DIS,,IP; REB,
200,BUSH,I think we’ve been fighting from day one to do something about the inner cities.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
201,BUSH,I’m for enterprise zones.,S,,IP,,S,,IP,,S,,IP,
202,BUSH,I have had it in every single proposal I’ve sent to the Congress.,S,,IT,,S,,IT,,S,,IT,
203,BUSH,"And now we hear a lot of talk, oh, well, we all want enterprise zones, and yet the House and the Senate can’t send it down without loading it up with a lot of, you know, these Christmas tree ornaments they put on the legislation.",S; CH,,PB; ATTR; REB,,S; CH,,PB; ATTR; REB,,S; CH,,PB; ATTR; REB,
204,BUSH,I don’t think in racial harmony that I’m a laggard on that.,S,,IP,,S,,IP,,S,,IP,
205,BUSH,I’ve been speaking out since day 1.,S,,IT,,S,,IT,,S,,IT,
206,BUSH,"We’ve gotten the Americans for Disabilities Act, which I think is one of the foremost pieces of civil rights legislation.",S-Inform; HS,,IT,,S-Inform; HS,,IT,,S-Inform; HS,,IT,
207,BUSH,"And yes, it took me to veto 2 civil rights quota bills because I don’t believe in quotas, and I don’t think the American people believe in quotas.",S-Inform,,IT; IP,,S-Inform,,IT; IP,,S-Inform,,IT; IP,
208,BUSH,"And I beat back the Congress on that, and then we passed a decent civil rights bill that offers guarantees against discrimination in employment.",S,,IT,,S,,IT,,S,,IT,
209,BUSH,And that is good.,S,,,,S,,,,S,,,
