unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
18,HOLT,"Well, I don’t expect us to cover all the issues of this campaign tonight, but I remind everyone, there are two more presidential debates scheduled.",S; MS,,,,S; MS,,,,S; MS,,,
19,HOLT,"We are going to focus on many of the issues that voters tell us are most important, and we’re going to press for specifics.",S,,,,S,,,,S,,,
20,HOLT,"I am honored to have this role, but this evening belongs to the candidates and, just as important, to the American people.",S,,,,S,,,,S,,,
21,HOLT,"Candidates, we look forward to hearing you articulate your policies and your positions, as well as your visions and your values.",S,,,,S,,,,S,,,
22,HOLT,"So, let’s begin.",IAFA; MS,,,,IAFA; MS,,,,IAFA; MS,,,
23,HOLT,We’re calling this opening segment “Achieving Prosperity.,S,,,,S,,,,S,,,
24,HOLT,” And central to that is jobs.,S,,,,S,,,,S,,,
25,HOLT,There are two economic realities in America today.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
26,HOLT,"There’s been a record six straight years of job growth, and new census numbers show incomes have increased at a record rate after years of stagnation.",S-Inform,,,,S-Inform,,,,S-Inform,,,
27,HOLT,"However, income inequality remains significant, and nearly half of Americans are living paycheck to paycheck.",S-Inform,,,,S-Inform,,,,S-Inform,,,
28,HOLT,"Beginning with you, Secretary Clinton, why are you a better choice than your opponent to create the kinds of jobs that will put more money into the pockets of American workers?",Q-W; SEEP; TG,,,,Q-W; SEEP; TG,,,,Q-W; SEEP; TG,,,
29,CLINTON,"Well, thank you, Lester, and thanks to Hofstra for hosting us.",GR; THK,,,,GR; THK,,,,GR; THK,,,
30,CLINTON,The central question in this election is really what kind of country we want to be and what kind of future we’ll build together.,S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
31,CLINTON,"Today is my granddaughter’s second birthday, so I think about this a lot.",S; HS,,AE,,S; HS,,AE,,S; HS,,AE,
32,CLINTON,"First, we have to build an economy that works for everyone, not just those at the top.",S,,UF,,S,,UF,,S,,UF,
33,CLINTON,"That means we need new jobs, good jobs, with rising incomes.",S,,,,S,,,,S,,,
34,CLINTON,I want us to invest in you.,S,,IP,,S,,IP,,S,,IP,
35,CLINTON,I want us to invest in your future.,S,,IP,,S,,IP,,S,,IP,
36,CLINTON,"That means jobs in infrastructure, in advanced manufacturing, innovation and technology, clean, renewable energy, and small business, because most of the new jobs will come from small business.",S-Inform; EXPL,,,,S-Inform; EXPL,,,,S-Inform; EXPL,,,
37,CLINTON,We also have to make the economy fairer.,S,,UF,,S,,UF,,S,,UF,
38,CLINTON,"That starts with raising the national minimum wage and also guarantee, finally, equal pay for women’s work.",S,,GB,,S,,GB,,S,,GB,
39,CLINTON,I also want to see more companies do profit-sharing.,S,,IP,,S,,IP,,S,,IP,
40,CLINTON,"If you help create the profits, you should be able to share in them, not just the executives at the top.",S,,,,S,,,,S,,,
41,CLINTON,And I want us to do more to support people who are struggling to balance family and work.,S,,IP,,S,,IP,,S,,IP,
42,CLINTON,I’ve heard from so many of you about the difficult choices you face and the stresses that you’re under.,S,,AE,,S,,AE,,S,,AE,
43,CLINTON,"So let’s have paid family leave, earned sick days.",S,,UF,,S,,UF,,S,,UF,
44,CLINTON,Let’s be sure we have affordable child care and debt-free college.,S,,UF,,S,,UF,,S,,UF,
45,CLINTON,How are we going to do it?,Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
46,CLINTON,We’re going to do it by having the wealthy pay their fair share and close the corporate loopholes.,S,,IP,,S,,IP,,S,,IP,
47,CLINTON,"Finally, we tonight are on the stage together, Donald Trump and I.",S,,,,S,,,,S,,,
48,CLINTON,"Donald, it’s good to be with you.",GR,,,,GR,,,,GR,,,
49,CLINTON,We’re going to have a debate where we are talking about the important issues facing our country.,S,,,,S,,,,S,,,
50,CLINTON,"You have to judge us, who can shoulder the immense, awesome responsibilities of the presidency, who can put into action the plans that will make your life better.",S; IAFA,,AE,,S; IAFA,,AE,,S; IAFA,,AE,
51,CLINTON,I hope that I will be able to earn your vote on November 8th.,S,,IP,,S,,IP,,S,,IP,
52,HOLT,"Secretary Clinton, thank you.",THK,,,,THK,,,,THK,,,
53,HOLT,Mr.,S,,,,S,,,,S,,,
54,HOLT,"Trump, the same question to you.",TG,,,,TG,,,,TG,,,
55,HOLT,It’s about putting money—more money into the pockets of American workers.,S,,,,S,,,,S,,,
56,HOLT,You have up to two minutes.,S,,,,S,,,,S,,,
57,TRUMP,"Thank you, Lester.",THK,,,,THK,,,,THK,,,
58,TRUMP,Our jobs are fleeing the country.,S,,AF,,S,,AF,,S,,AF,
59,TRUMP,They’re going to Mexico.,S,,,,S,,,,S,,,
60,TRUMP,They’re going to many other countries.,S,,,,S,,,,S,,,
61,TRUMP,You look at what China is doing to our country in terms of making our product.,S; IAFA,,AF; CBias,,S; IAFA,,AF; CBias,,S; IAFA,,AF; CBias,
62,TRUMP,"They’re devaluing their currency, and there’s nobody in our government to fight them.",S,,AF; CBias,,S,,AF; CBias,,S,,AF; CBias,
63,TRUMP,And we have a very good fight.,S,,,,S,,,,S,,,
64,TRUMP,And we have a winning fight.,S,,,,S,,,,S,,,
65,TRUMP,"Because they’re using our country as a piggy bank to rebuild China, and many other countries are doing the same thing.",S; EXPL,,AF; CBias,,S; EXPL,,AF; CBias,,S; EXPL,,AF; CBias,
66,TRUMP,"So we’re losing our good jobs, so many of them.",S,,AF,,S,,AF,,S,,AF,
67,TRUMP,"When you look at what’s happening in Mexico, a friend of mine who builds plants said it’s the eighth wonder of the world.",S; HS,,SE,,S; HS,,SE,,S; HS,,SE,
68,TRUMP,"They’re building some of the biggest plants anywhere in the world, some of the most sophisticated, some of the best plants.",S,,SE,,S,,SE,,S,,SE,
69,TRUMP,"With the United States, as he said, not so much.",S,,SE,,S,,SE,,S,,SE,
70,TRUMP,So Ford is leaving.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
71,TRUMP,"You see that, their small car division leaving.",S,,SE,,S,,SE,,S,,SE,
72,TRUMP,"Thousands of jobs leaving Michigan, leaving Ohio.",S-Inform,,AF; SE,,S-Inform,,AF; SE,,S-Inform,,AF; SE,
73,TRUMP,They’re all leaving.,S,,CB,,S,,CB,,S,,CB,
74,TRUMP,And we can’t allow it to happen anymore.,S,,AF; IP,,S,,AF; IP,,S,,AF; IP,
75,TRUMP,"As far as child care is concerned and so many other things, I think Hillary and I agree on that.",S; AGR,,IP,,S; AGR,,IP,,S; AGR,,IP,
76,TRUMP,"We probably disagree a little bit as to numbers and amounts and what we’re going to do, but perhaps we’ll be talking about that later.",S; DIS,,IP,,S; DIS,,IP,,S; DIS,,IP,
77,TRUMP,But we have to stop our jobs from being stolen from us.,S,,AF; UF,,S,,AF; UF,,S,,AF; UF,
78,TRUMP,"We have to stop our companies from leaving the United States and, with it, firing all of their people.",S,,AF; UF,,S,,AF; UF,,S,,AF; UF,
79,TRUMP,All you have to do is take a look at Carrier air conditioning in Indianapolis.,IAFA,,SE,,IAFA,,SE,,IAFA,,SE,
80,TRUMP,"They left—fired 1,400 people.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
81,TRUMP,They’re going to Mexico.,S,,,,S,,,,S,,,
82,TRUMP,So many hundreds and hundreds of companies are doing this.,S,,AF; CB,,S,,AF; CB,,S,,AF; CB,
83,TRUMP,We cannot let it happen.,S,,AF; UF,,S,,AF; UF,,S,,AF; UF,
84,TRUMP,"Under my plan, I’ll be reducing taxes tremendously, from 35 percent to 15 percent for companies, small and big businesses.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
85,TRUMP,That’s going to be a job creator like we haven’t seen since Ronald Reagan.,S,,IT; REB,,S,,IT; REB,,S,,IT; REB,
86,TRUMP,It’s going to be a beautiful thing to watch.,S,,AP,,S,,AP,,S,,AP,
87,TRUMP,Companies will come.,S,,,,S,,,,S,,,
88,TRUMP,They will build.,S,,,,S,,,,S,,,
89,TRUMP,They will expand.,S,,,,S,,,,S,,,
90,TRUMP,New companies will start.,S,,,,S,,,,S,,,
91,TRUMP,"And I look very, very much forward to doing it.",S,,IP,,S,,IP,,S,,IP,
92,TRUMP,"We have to renegotiate our trade deals, and we have to stop these countries from stealing our companies and our jobs.",S,,AF; IP,,S,,AF; IP,,S,,AF; IP,
93,HOLT,"Secretary Clinton, would you like to respond?",YNQ; IAFA-OF; TG,,,,YNQ; IAFA-OF; TG,,,,YNQ; IAFA-OF; TG,,,
94,CLINTON,"Well, I think that trade is an important issue.",S,,IP,,S,,IP,,S,,IP,
95,CLINTON,"Of course, we are 5 percent of the world’s population; we have to trade with the other 95 percent.",S-Inform,,,,S-Inform,,,,S-Inform,,,
96,CLINTON,"And we need to have smart, fair trade deals.",S,,IP,,S,,IP,,S,,IP,
97,CLINTON,"We also, though, need to have a tax system that rewards work and not just financial transactions.",S,,IP,,S,,IP,,S,,IP,
98,CLINTON,And the kind of plan that Donald has put forth would be trickle-down economics all over again.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
99,CLINTON,"In fact, it would be the most extreme version, the biggest tax cuts for the top percent of the people in this country than we’ve ever had.",S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,
100,CLINTON,"I call it trumped-up trickle-down, because that’s exactly what it would be.",S; EXPL,,PER; REB,,S; EXPL,,PER; REB,,S; EXPL,,PER; REB,
101,CLINTON,That is not how we grow the economy.,S,,REB,,S,,REB,,S,,REB,
102,CLINTON,"We just have a different view about what’s best for growing the economy, how we make investments that will actually produce jobs and rising incomes.",S,,IP; REB,,S,,IP; REB,,S,,IP; REB,
103,CLINTON,I think we come at it from somewhat different perspectives.,S,,IP,,S,,IP,,S,,IP,
104,CLINTON,I understand that.,ACK,,,,ACK,,,,ACK,,,
105,CLINTON,"You know, Donald was very fortunate in his life, and that’s all to his benefit.",S,,PER,,S,,PER,,S,,PER,
106,CLINTON,"He started his business with $14 million, borrowed from his father, and he really believes that the more you help wealthy people, the better off we’ll be and that everything will work out from there.",S; S-Inform,,ATTR; SE,,S; S-Inform,,ATTR; SE,,S; S-Inform,,ATTR; SE,
107,CLINTON,I don’t buy that.,DIS; REJ,,IP; REB,,DIS; REJ,,IP; REB,,DIS; REJ,,IP; REB,
108,CLINTON,I have a different experience.,S,,IP,,S,,IP,,S,,IP,
109,CLINTON,My father was a small-businessman.,S,,,,S,,,,S,,,
110,CLINTON,He worked really hard.,S,,AE,,S,,AE,,S,,AE,
111,CLINTON,"He printed drapery fabrics on long tables, where he pulled out those fabrics and he went down with a silkscreen and dumped the paint in and took the squeegee and kept going.",S,,AE,,S,,AE,,S,,AE,
112,CLINTON,"And so what I believe is the more we can do for the middle class, the more we can invest in you, your education, your skills, your future, the better we will be off and the better we’ll grow.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
113,CLINTON,That’s the kind of economy I want us to see again.,S,,IP,,S,,IP,,S,,IP,
114,HOLT,Let me follow up with Mr.,TT; MS,,,,TT; MS,,,,TT; MS,,,
115,HOLT,"Trump, if I can.",TT,,,,TT,,,,TT,,,
116,HOLT,"You’ve talked about creating 25 million jobs, and you’ve promised to bring back millions of jobs for Americans.",S,,,,S,,,,S,,,
117,HOLT,How are you going to bring back the industries that have left this country for cheaper labor overseas?,Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
118,HOLT,"How, specifically, are you going to tell American manufacturers that you have to come back?",Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
119,TRUMP,"Well, for one thing—and before we start on that—my father gave me a very small loan in 1975, and I built it into a company that’s worth many, many billions of dollars, with some of the greatest assets in the world, and I say that only because that’s the kind of thinking that our country needs.",S; TT; HS,,DF; IT; IP,,S; TT; HS,,DF; IT; IP,,S; TT; HS,,DF; IT; IP,
120,TRUMP,Our country’s in deep trouble.,S,,AF,,S,,AF,,S,,AF,
121,TRUMP,"We don’t know what we’re doing when it comes to devaluations and all of these countries all over the world, especially China.",S,,CB,,S,,CB,,S,,CB,
122,TRUMP,"They’re the best, the best ever at it.",S,,CB,,S,,CB,,S,,CB,
123,TRUMP,"What they’re doing to us is a very, very sad thing.",S,,AE,,S,,AE,,S,,AE,
124,TRUMP,So we have to do that.,S,,IA,,S,,IA,,S,,IA,
125,TRUMP,We have to renegotiate our trade deals.,S,,,,S,,,,S,,,
126,TRUMP,"And, Lester, they’re taking our jobs, they’re giving incentives, they’re doing things that, frankly, we don’t do.",S,,AF; ATTR,,S,,AF; ATTR,,S,,AF; ATTR,
127,TRUMP,Let me give you the example of Mexico.,S; TT,,,,S; TT,,,,S; TT,,,
128,TRUMP,They have a VAT tax.,S-Inform,,,,S-Inform,,,,S-Inform,,,
129,TRUMP,We’re on a different system.,S,,,,S,,,,S,,,
130,TRUMP,"When we sell into Mexico, there’s a tax.",S,,,,S,,,,S,,,
131,TRUMP,"When they sell in—automatic, 16 percent, approximately.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
132,TRUMP,"When they sell into us, there’s no tax.",S,,SE,,S,,SE,,S,,SE,
133,TRUMP,It’s a defective agreement.,S,,CB,,S,,CB,,S,,CB,
134,TRUMP,"It’s been defective for a long time, many years, but the politicians haven’t done anything about it.",S,,PB; ATTR,,S,,PB; ATTR,,S,,PB; ATTR,
135,TRUMP,"Now, in all fairness to Secretary Clinton—yes, is that OK?",YNQ; TT,,,,YNQ; TT,,,,YNQ; TT,,,
136,TRUMP,Good.,ACK,,,,ACK,,,,ACK,,,
137,TRUMP,I want you to be very happy.,S,,AE,,S,,AE,,S,,AE,
138,TRUMP,It’s very important to me.,S,,IP,,S,,IP,,S,,IP,
139,TRUMP,"But in all fairness to Secretary Clinton, when she started talking about this, it was really very recently.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
140,TRUMP,She’s been doing this for 30 years.,S-Inform; CH,,ATTR; REB,,S-Inform; CH,,ATTR; REB,,S-Inform; CH,,ATTR; REB,
141,TRUMP,And why hasn’t she made the agreements better?,Q-W; Q-RHET,,BQ; ATTR; REB,,Q-W; Q-RHET,,BQ; ATTR; REB,,Q-W; Q-RHET,,BQ; ATTR; REB,
142,TRUMP,The NAFTA agreement is defective.,S,,REB,,S,,REB,,S,,REB,
143,TRUMP,"Just because of the tax and many other reasons, but just because of the fact…",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
144,HOLT,"Let me interrupt just a moment, but…",TT; INT,,,,TT; INT,,,,TT; INT,,,
145,TRUMP,"Secretary Clinton and others, politicians, should have been doing this for years, not right now, because of the fact that we’ve created a movement.",S; CH,,IT; ATTR; REB,,S; CH,,IT; ATTR; REB,,S; CH,,IT; ATTR; REB,
146,TRUMP,They should have been doing this for years.,S,,CB,,S,,CB,,S,,CB,
147,TRUMP,"What’s happened to our jobs and our country and our economy generally is—look, we owe $20 trillion.",S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
148,TRUMP,"We cannot do it any longer, Lester.",S,,AF,,S,,AF,,S,,AF,
149,HOLT,"Back to the question, though.",MS,,,,MS,,,,MS,,,
150,HOLT,"How do you bring back—specifically bring back jobs, American manufacturers?",Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
151,HOLT,How do you make them bring the jobs back?,Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
152,TRUMP,"Well, the first thing you do is don’t let the jobs leave.",S; ANS,,,,S; ANS,,,,S; ANS,,,
153,TRUMP,The companies are leaving.,S,,,,S,,,,S,,,
154,TRUMP,"I could name, I mean, there are thousands of them.",S,,SE,,S,,SE,,S,,SE,
155,TRUMP,"They’re leaving, and they’re leaving in bigger numbers than ever.",S,,AF; SE,,S,,AF; SE,,S,,AF; SE,
156,TRUMP,"And what you do is you say, fine, you want to go to Mexico or some other country, good luck.",S,,CB,,S,,CB,,S,,CB,
157,TRUMP,We wish you a lot of luck.,S,,,,S,,,,S,,,
158,TRUMP,"But if you think you’re going to make your air conditioners or your cars or your cookies or whatever you make and bring them into our country without a tax, you’re wrong.",S,,CB,,S,,CB,,S,,CB,
159,TRUMP,"And once you say you’re going to have to tax them coming in, and our politicians never do this, because they have special interests and the special interests want those companies to leave, because in many cases, they own the companies.",S; EXPL,,PB; CB,,S; EXPL,,PB; CB,,S; EXPL,,PB; CB,
160,TRUMP,"So what I’m saying is, we can stop them from leaving.",S,,IT,,S,,IT,,S,,IT,
161,TRUMP,We have to stop them from leaving.,S,,,,S,,,,S,,,
162,TRUMP,"And that’s a big, big factor.",S,,,,S,,,,S,,,
163,HOLT,Let me let Secretary Clinton get in here.,TG,,,,TG,,,,TG,,,
164,CLINTON,"Well, let’s stop for a second and remember where we were eight years ago.",IAFA; MS,,AF; ATTR,,IAFA; MS,,AF; ATTR,,IAFA; MS,,AF; ATTR,
165,CLINTON,"We had the worst financial crisis, the Great Recession, the worst since the 1930s.",S-Inform; HS,,AF; SE,,S-Inform; HS,,AF; SE,,S-Inform; HS,,AF; SE,
166,CLINTON,"That was in large part because of tax policies that slashed taxes on the wealthy, failed to invest in the middle class, took their eyes off of Wall Street, and created a perfect storm.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
167,CLINTON,"In fact, Donald was one of the people who rooted for the housing crisis.",S; CH,,PER; ATTR,,S; CH,,PER; ATTR,,S; CH,,PER; ATTR,
168,CLINTON,"He said, back in 2006, “Gee, I hope it does collapse, because then I can go in and buy some and make some money.",S; HS,,PER; ATTR; SE,,S; HS,,PER; ATTR; SE,,S; HS,,PER; ATTR; SE,
169,CLINTON,"” Well, it did collapse.",S,,,,S,,,,S,,,
170,TRUMP,"That’s called business, by the way.",S,,,,S,,,,S,,,
171,CLINTON,Nine million people—nine million people lost their jobs.,S-Inform,,AE,,S-Inform,,AE,,S-Inform,,AE,
172,CLINTON,Five million people lost their homes.,S-Inform,,AE,,S-Inform,,AE,,S-Inform,,AE,
173,CLINTON,And $13 trillion in family wealth was wiped out.,S-Inform,,AE,,S-Inform,,AE,,S-Inform,,AE,
174,CLINTON,"Now, we have come back from that abyss.",S,,AF,,S,,AF,,S,,AF,
175,CLINTON,And it has not been easy.,S,,,,S,,,,S,,,
176,CLINTON,"So we’re now on the precipice of having a potentially much better economy, but the last thing we need to do is to go back to the policies that failed us in the first place.",S,,AF; CB,,S,,AF; CB,,S,,AF; CB,
177,CLINTON,"Independent experts have looked at what I’ve proposed and looked at what Donald’s proposed, and basically they’ve said this, that if his tax plan, which would blow up the debt by over $5 trillion and would in some instances disadvantage middle-class families compared to the wealthy, were to go into effect, we would lose 3.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
178,CLINTON,5 million jobs and maybe have another recession.,S-Inform,,AF; SE,,S-Inform,,AF; SE,,S-Inform,,AF; SE,
179,CLINTON,"They’ve looked at my plans and they’ve said, OK, if we can do this, and I intend to get it done, we will have 10 million more new jobs, because we will be making investments where we can grow the economy.",S-Inform,,IT; IP,,S-Inform,,IT; IP,,S-Inform,,IT; IP,
180,CLINTON,Take clean energy.,IAFA,,,,IAFA,,,,IAFA,,,
181,CLINTON,Some country is going to be the clean- energy superpower of the 21st century.,S,,,,S,,,,S,,,
182,CLINTON,Donald thinks that climate change is a hoax perpetrated by the Chinese.,S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
183,CLINTON,I think it’s real.,S,,IP,,S,,IP,,S,,IP,
184,TRUMP,I did not.,DIS; REJ,,REB,,DIS; REJ,,REB,,DIS; REJ,,REB,
185,TRUMP,I did not.,DIS; REJ,,REB,,DIS; REJ,,REB,,DIS; REJ,,REB,
186,TRUMP,I do not say that.,S; DIS,,REB,,S; DIS,,REB,,S; DIS,,REB,
187,CLINTON,I think science is real.,S; S-Inform; IAFA,,,,S; S-Inform; IAFA,,,,S; S-Inform; IAFA,,,
188,TRUMP,I do not say that.,S; REJ,,,,S; REJ,,,,S; REJ,,,
189,CLINTON,"And I think it’s important that we grip this and deal with it, both at home and abroad.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
190,CLINTON,And here’s what we can do.,S,,,,S,,,,S,,,
191,CLINTON,We can deploy a half a billion more solar panels.,S-Inform,,UF,,S-Inform,,UF,,S-Inform,,UF,
192,CLINTON,We can have enough clean energy to power every home.,S,,UF,,S,,UF,,S,,UF,
193,CLINTON,We can build a new modern electric grid.,S,,UF,,S,,UF,,S,,UF,
194,CLINTON,That’s a lot of jobs; that’s a lot of new economic activity.,S,,,,S,,,,S,,,
195,CLINTON,"So I’ve tried to be very specific about what we can and should do, and I am determined that we’re going to get the economy really moving again, building on the progress we’ve made over the last eight years, but never going back to what got us in trouble in the first place.",S; IAFA,,IT; IP,,S; IAFA,,IT; IP,,S; IAFA,,IT; IP,
196,HOLT,Mr.,TG,,,,TG,,,,TG,,,
197,HOLT,Trump?,TG,,,,TG,,,,TG,,,
198,TRUMP,She talks about solar panels.,S; REJ,,REB,,S; REJ,,REB,,S; REJ,,REB,
199,TRUMP,"We invested in a solar company, our country.",S,,REB,,S,,REB,,S,,REB,
200,TRUMP,That was a disaster.,S,,AF; REB,,S,,AF; REB,,S,,AF; REB,
201,TRUMP,They lost plenty of money on that one.,S-Inform,,REB; SE,,S-Inform,,REB; SE,,S-Inform,,REB; SE,
202,TRUMP,"Now, look, I’m a great believer in all forms of energy, but we’re putting a lot of people out of work.",S; TT,,AF; IP,,S; TT,,AF; IP,,S; TT,,AF; IP,
203,TRUMP,Our energy policies are a disaster.,S,,AF; ATTR,,S,,AF; ATTR,,S,,AF; ATTR,
204,TRUMP,"Our country is losing so much in terms of energy, in terms of paying off our debt.",S,,AF,,S,,AF,,S,,AF,
205,TRUMP,You can’t do what you’re looking to do with $20 trillion in debt.,S-Inform,,AF; REB; CB,,S-Inform,,AF; REB; CB,,S-Inform,,AF; REB; CB,
206,TRUMP,"The Obama administration, from the time they’ve come in, is over 230 years’ worth of debt, and he’s topped it.",S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,
207,TRUMP,"He’s doubled it in a course of almost eight years, seven-and-a-half years, to be semi- exact.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
208,TRUMP,So I will tell you this.,TT,,,,TT,,,,TT,,,
209,TRUMP,We have to do a much better job at keeping our jobs.,S,,UF,,S,,UF,,S,,UF,
210,TRUMP,"And we have to do a much better job at giving companies incentives to build new companies or to expand, because they’re not doing it.",S; EXPL,,UF,,S; EXPL,,UF,,S; EXPL,,UF,
211,TRUMP,"And all you have to do is look at Michigan and look at Ohio and look at all of these places where so many of their jobs and their companies are just leaving, they’re gone.",S; IAFA,,AF; SE,,S; IAFA,,AF; SE,,S; IAFA,,AF; SE,
212,TRUMP,"And, Hillary, I’d just ask you this.",TG; MS,,,,TG; MS,,,,TG; MS,,,
213,TRUMP,You’ve been doing this for 30 years.,S,,ATTR; AEX,,S,,ATTR; AEX,,S,,ATTR; AEX,
214,TRUMP,Why are you just thinking about these solutions right now?,Q-W; Q-RHET,,BQ; AEX; REB,,Q-W; Q-RHET,,BQ; AEX; REB,,Q-W; Q-RHET,,BQ; AEX; REB,
215,TRUMP,"For 30 years, you’ve been doing it, and now you’re just starting to think of solutions.",S,,ATTR; AEX; REB,,S,,ATTR; AEX; REB,,S,,ATTR; AEX; REB,
216,CLINTON,"Well, actually…",TT,,,,TT,,,,TT,,,
217,TRUMP,I will bring—excuse me.,TT; INT,,,,TT; INT,,,,TT; INT,,,
218,TRUMP,I will bring back jobs.,S,,IT,,S,,IT,,S,,IT,
219,TRUMP,You can’t bring back jobs.,S; DIS; CH,,REB,,S; DIS; CH,,REB,,S; DIS; CH,,REB,
220,CLINTON,"Well, actually, I have thought about this quite a bit.",S; DIS,,IP; REB,,S; DIS,,IP; REB,,S; DIS,,IP; REB,
221,TRUMP,"Yeah, for 30 years.",S; CH,,PER; AEX; REB,,S; CH,,PER; AEX; REB,,S; CH,,PER; AEX; REB,
222,CLINTON,"And I have—well, not quite that long.",S; CORR,,,,S; CORR,,,,S; CORR,,,
223,CLINTON,I think my husband did a pretty good job in the 1990s.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
224,CLINTON,I think a lot about what worked and how we can make it work again…,S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
225,TRUMP,"Well, he approved NAFTA…",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
226,CLINTON,"… million new jobs, a balanced budget…",S-Inform,,,,S-Inform,,,,S-Inform,,,
227,TRUMP,"He approved NAFTA, which is the single worst trade deal ever approved in this country.",S; CH,,ATTR; REB; CB,,S; CH,,ATTR; REB; CB,,S; CH,,ATTR; REB; CB,
228,CLINTON,Incomes went up for everybody.,S,,,,S,,,,S,,,
229,CLINTON,"Manufacturing jobs went up also in the 1990s, if we’re actually going to look at the facts.",S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,
230,CLINTON,"When I was in the Senate, I had a number of trade deals that came before me, and I held them all to the same test.",S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
231,CLINTON,Will they create jobs in America?,Q-W,,,,Q-W,,,,Q-W,,,
