unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
50,SCHIEFFER,Mr.,,,,,,,,,,,,
51,SCHIEFFER,"President, you have 90 seconds.",S,,,,S,,,,S,,,
52,BUSH,"Bob, thank you very much.",THK,,,,THK,,,,THK,,,
53,BUSH,I want to thank Arizona State as well.,THK,,,,THK,,,,THK,,,
54,BUSH,"Yes, we can be safe and secure, if we stay on the offense against the terrorists and if we spread freedom and liberty around the world.",S,,AF; APAT,,S,,AF; APAT,,S,,AF; APAT,
55,BUSH,"I have got a comprehensive strategy to not only chase down the Al Qaida, wherever it exists — and we’re making progress; three-quarters of Al Qaida leaders have been brought to justice — but to make sure that countries that harbor terrorists are held to account.",S-Inform; INT,,IT; SE,,S-Inform; INT,,IT; SE,,S-Inform; INT,,IT; SE,
56,BUSH,"As a result of securing ourselves and ridding the Taliban out of Afghanistan, the Afghan people had elections this weekend.",S-Inform; HS,,APAT; IT,,S-Inform; HS,,APAT; IT,,S-Inform; HS,,APAT; IT,
57,BUSH,And the first voter was a 19-year-old woman.,S-Inform,,AE,,S-Inform,,AE,,S-Inform,,AE,
58,BUSH,Think about that.,IAFA,,AE,,IAFA,,AE,,IAFA,,AE,
59,BUSH,Freedom is on the march.,S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
60,BUSH,We held to account a terrorist regime in Saddam Hussein.,S,,IT,,S,,IT,,S,,IT,
61,BUSH,"In other words, in order to make sure we’re secure, there must be a comprehensive plan.",S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
62,BUSH,"My opponent just this weekend talked about how terrorism could be reduced to a nuisance, comparing it to prostitution, illegal gambling.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
63,BUSH,I think that attitude and that point of view is dangerous.,S,,AF; IP; REB,,S,,AF; IP; REB,,S,,AF; IP; REB,
64,BUSH,I don’t think you can secure America for the long run if you don’t have a comprehensive view as to how to defeat these people.,S,,AF; IP,,S,,AF; IP,,S,,AF; IP,
65,BUSH,"At home, we’ll do everything we can to protect the homeland.",S,,,,S,,,,S,,,
66,BUSH,I signed the homeland security bill to better align our assets and resources.,S; S-Inform,,IT,,S; S-Inform,,IT,,S; S-Inform,,IT,
67,BUSH,My opponent voted against it.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
68,BUSH,We’re doing everything we can to protect our borders and ports.,S,,IT,,S,,IT,,S,,IT,
69,BUSH,But absolutely we can be secure in the long run.,S,,IP,,S,,IP,,S,,IP,
70,BUSH,"It just takes good, strong leadership.",S,,IP,,S,,IP,,S,,IP,
71,SCHIEFFER,"Anything to add, Senator Kerry?",OQ; TG,,,,OQ; TG,,,,OQ; TG,,,
72,KERRY,Yes.,ANS; TA,,,,ANS; TA,,,,ANS; TA,,,
73,KERRY,"When the president had an opportunity to capture or kill Osama bin Laden, he took his focus off of them, outsourced the job to Afghan warlords, and Osama bin Laden escaped.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
74,KERRY,"Six months after he said Osama bin Laden must be caught dead or alive, this president was asked, “Where is Osama bin Laden?",S-Inform; CH; HS,,ATTR; REB; SE,,S-Inform; CH; HS,,ATTR; REB; SE,,S-Inform; CH; HS,,ATTR; REB; SE,
75,KERRY,"” He said, “I don’t know.",S,,ATTR,,S,,ATTR,,S,,ATTR,
76,KERRY,I don’t really think about him very much.,S,,ATTR,,S,,ATTR,,S,,ATTR,
77,KERRY,I’m not that concerned.,S,,ATTR,,S,,ATTR,,S,,ATTR,
78,KERRY,“ We need a president who stays deadly focused on the real war on terror.,S,,AF; UF; IP,,S,,AF; UF; IP,,S,,AF; UF; IP,
79,SCHIEFFER,Mr.,TG,,,,TG,,,,TG,,,
80,SCHIEFFER,President?,TG,,,,TG,,,,TG,,,
81,BUSH,"Gosh, I just don’t think I ever said I’m not worried about Osama bin Laden.",S; DIS,,REB; CB,,S; DIS,,REB; CB,,S; DIS,,REB; CB,
82,BUSH,It’s kind of one of those exaggerations.,S; CH,,REB,,S; CH,,REB,,S; CH,,REB,
83,BUSH,Of course we’re worried about Osama bin Laden.,S,,,,S,,,,S,,,
84,BUSH,We’re on the hunt after Osama bin Laden.,S,,IT,,S,,IT,,S,,IT,
85,BUSH,We’re using every asset at our disposal to get Osama bin Laden.,S,,IT,,S,,IT,,S,,IT,
86,BUSH,My opponent said this war is a matter of intelligence and law enforcement.,S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
87,BUSH,"No, this war is a matter of using every asset at our disposal to keep the American people protected.",S; DIS; REJ,,REB; CB,,S; DIS; REJ,,REB; CB,,S; DIS; REJ,,REB; CB,
88,SCHIEFFER,"New question, Mr.",MS,,,,MS,,,,MS,,,
89,SCHIEFFER,"President, to you.",TG; MS,,,,TG; MS,,,,TG; MS,,,
90,SCHIEFFER,"We are talking about protecting ourselves from the unexpected, but the flu season is suddenly upon us.",S,,,,S,,,,S,,,
91,SCHIEFFER,Flu kills thousands of people every year.,S-Inform,,,,S-Inform,,,,S-Inform,,,
92,SCHIEFFER,Suddenly we find ourselves with a severe shortage of flu vaccine.,S,,,,S,,,,S,,,
93,SCHIEFFER,How did that happen?,Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
94,BUSH,"Bob, we relied upon a company out of England to provide about half of the flu vaccines for the United States citizen, and it turned out that the vaccine they were producing was contaminated.",S-Inform; EXPL,,ATTR; SE,,S-Inform; EXPL,,ATTR; SE,,S-Inform; EXPL,,ATTR; SE,
95,BUSH,And so we took the right action and didn’t allow contaminated medicine into our country.,S; IAFA,,IT,,S; IAFA,,IT,,S; IAFA,,IT,
96,BUSH,We’re working with Canada to hopefully — that they’ll produce a — help us realize the vaccine necessary to make sure our citizens have got flu vaccinations during this upcoming season.,S,,IT,,S,,IT,,S,,IT,
97,BUSH,"My call to our fellow Americans is if you’re healthy, if you’re younger, don’t get a flu shot this year.",IAFA,,AE; UF,,IAFA,,AE; UF,,IAFA,,AE; UF,
98,BUSH,"Help us prioritize those who need to get the flu shot, the elderly and the young.",IAFA,,AE; UF,,IAFA,,AE; UF,,IAFA,,AE; UF,
99,BUSH,"The CDC, responsible for health in the United States, is setting those priorities and is allocating the flu vaccine accordingly.",S-Inform,,,,S-Inform,,,,S-Inform,,,
100,BUSH,"I haven’t gotten a flu shot, and I don’t intend to because I want to make sure those who are most vulnerable get treated.",S; EXPL,,AE; IP,,S; EXPL,,AE; IP,,S; EXPL,,AE; IP,
101,BUSH,We have a problem with litigation in the United States of America.,S,,,,S,,,,S,,,
102,BUSH,"Vaccine manufacturers are worried about getting sued, and therefore they have backed off from providing this kind of vaccine.",S,,,,S,,,,S,,,
103,BUSH,One of the reasons I’m such a strong believer in legal reform is so that people aren’t afraid of producing a product that is necessary for the health of our citizens and then end up getting sued in a court of law.,S; EXPL,,IT; IP,,S; EXPL,,IT; IP,,S; EXPL,,IT; IP,
104,BUSH,"But the best thing we can do now, Bob, given the circumstances with the company in England is for those of us who are younger and healthy, don’t get a flu shot.",S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
105,SCHIEFFER,Senator Kerry?,TG,,,,TG,,,,TG,,,
106,KERRY,This really underscores the problem with the American health-care system.,S,,,,S,,,,S,,,
107,KERRY,It’s not working for the American family.,S,,,,S,,,,S,,,
108,KERRY,And it’s gotten worse under President Bush over the course of the last years.,S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
109,KERRY,Five million Americans have lost their health insurance in this country.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
110,KERRY,"You’ve got about a million right here in Arizona, just shy, 950,000, who have no health insurance at all.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
111,KERRY,"82,000 Arizonians lost their health insurance under President Bush’s watch.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
112,KERRY,"223,000 kids in Arizona have no health insurance at all.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
113,KERRY,"All across our country — go to Ohio, 1.",S; IAFA,,,,S; IAFA,,,,S; IAFA,,,
114,KERRY,"4 million Ohioans have no health insurance, 114,000 of them lost it under President Bush; Wisconsin, 82,000 Wisconsinites lost it under President Bush.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
115,KERRY,This president has turned his back on the wellness of America.,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
116,KERRY,And there is no system.,S,,REB,,S,,REB,,S,,REB,
117,KERRY,"In fact, it’s starting to fall apart not because of lawsuits — though they are a problem, and John Edwards and I are committed to fixing them — but because of the larger issue that we don’t cover Americans.",S; EXPL,,IT; REB,,S; EXPL,,IT; REB,,S; EXPL,,IT; REB,
118,KERRY,Children across our country don’t have health care.,S,,AE,,S,,AE,,S,,AE,
119,KERRY,"We’re the richest country on the face of the planet, the only industrialized nation in the world not to do it.",S-Inform,,AP; CB,,S-Inform,,AP; CB,,S-Inform,,AP; CB,
120,KERRY,I have a plan to cover all Americans.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
121,KERRY,We’re going to make it affordable and accessible.,S,,,,S,,,,S,,,
122,KERRY,We’re going to let everybody buy into the same health-care plan senators and congressmen give themselves.,S,,IT,,S,,IT,,S,,IT,
123,SCHIEFFER,Mr.,S,,,,S,,,,S,,,
124,SCHIEFFER,"President, would you like to add something?",YNQ; IAFA-OF; TG,,,,YNQ; IAFA-OF; TG,,,,YNQ; IAFA-OF; TG,,,
125,BUSH,I would.,ANS; TA,,,,ANS; TA,,,,ANS; TA,,,
126,BUSH,Thank you.,THK,,,,THK,,,,THK,,,
127,BUSH,"I want to remind people listening tonight that a plan is not a litany of complaints, and a plan is not to lay out programs that you can’t pay for.",S; CH,,REB; CB,,S; CH,,REB; CB,,S; CH,,REB; CB,
128,BUSH,He just said he wants everybody to be able to buy in to the same plan that senators and congressmen get.,S; CH,,REB,,S; CH,,REB,,S; CH,,REB,
129,BUSH,"That costs the government $7,700 per family.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
130,BUSH,"If every family in America signed up, like the senator suggested, if would cost us $5 trillion over 10 years.",S-Inform; CH,,AF; REB; SE,,S-Inform; CH,,AF; REB; SE,,S-Inform; CH,,AF; REB; SE,
131,BUSH,It’s an empty promise.,S,,REB,,S,,REB,,S,,REB,
132,BUSH,It’s called bait and switch.,S,,REB; CB,,S,,REB; CB,,S,,REB; CB,
133,SCHIEFFER,Time’s up.,S,,,,S,,,,S,,,
134,BUSH,Thank you.,THK,,,,THK,,,,THK,,,
135,KERRY,"Actually, it’s not an empty promise.",S; DIS; CH,,REB,,S; DIS; CH,,REB,,S; DIS; CH,,REB,
136,KERRY,"It’s really interesting, because the president used that very plan as a reason for seniors to accept his prescription drug plan.",S; EXPL,,REB; SE,,S; EXPL,,REB; SE,,S; EXPL,,REB; SE,
137,KERRY,"He said, if it’s good enough for the congressmen and senators to have choice, seniors ought to have choice.",S; HS,,REB,,S; HS,,REB,,S; HS,,REB,
138,KERRY,What we do is we have choice.,S,,,,S,,,,S,,,
139,KERRY,I choose Blue Cross/Blue Shield.,S,,,,S,,,,S,,,
140,KERRY,"Other senators, other congressmen choose other programs.",S,,,,S,,,,S,,,
141,KERRY,"But the fact is, we’re going to help Americans be able to buy into it.",S,,IT,,S,,IT,,S,,IT,
142,KERRY,Those that can afford it are going to buy in themselves.,S,,,,S,,,,S,,,
143,KERRY,We’re not giving this away for nothing.,S,,,,S,,,,S,,,
144,SCHIEFFER,All right.,ACK,,,,ACK,,,,ACK,,,
145,SCHIEFFER,"Senator Kerry, a new question.",MS,,,,MS,,,,MS,,,
146,SCHIEFFER,Let’s talk about economic security.,MS,,,,MS,,,,MS,,,
147,SCHIEFFER,"You pledged during the last debate that you would not raise taxes on those making less than $200,000 a year.",S-Inform; HS,,,,S-Inform; HS,,,,S-Inform; HS,,,
148,SCHIEFFER,"But the price of everything is going up, and we all know it.",S,,,,S,,,,S,,,
149,SCHIEFFER,"Health-care costs, as you are talking about, is skyrocketing, the cost of the war.",S,,AF,,S,,AF,,S,,AF,
150,SCHIEFFER,"My question is, how can you or any president, whoever is elected next time, keep that pledge without running this country deeper into debt and passing on more of the bills that we’re running up to our children?",Q-W; SEEP,,AE; CB,,Q-W; SEEP,,AE; CB,,Q-W; SEEP,,AE; CB,
151,KERRY,"I’ll tell you exactly how I can do it: by reinstating what President Bush took away, which is called pay as you go.",S; EXPL,,IT; ATTR,,S; EXPL,,IT; ATTR,,S; EXPL,,IT; ATTR,
152,KERRY,"During the 1990s, we had pay-as-you-go rules.",S; HS,,,,S; HS,,,,S; HS,,,
153,KERRY,"If you were going to pass something in the Congress, you had to show where you are going to pay for it and how.",S; EXPL; HS,,,,S; EXPL; HS,,,,S; EXPL; HS,,,
154,KERRY,President Bush has taken — he’s the only president in history to do this.,S; CH,,ATTR; REB; SE,,S; CH,,ATTR; REB; SE,,S; CH,,ATTR; REB; SE,
155,KERRY,He’s also the only president in 72 years to lose jobs — 1.,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
156,KERRY,6 million jobs lost.,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
157,KERRY,He’s the only president to have incomes of families go down for the last three years; the only president to see exports go down; the only president to see the lowest level of business investment in our country as it is today.,S; CH,,ATTR; REB; SE,,S; CH,,ATTR; REB; SE,,S; CH,,ATTR; REB; SE,
158,KERRY,"Now, I’m going to reverse that.",S,,IT,,S,,IT,,S,,IT,
159,KERRY,I’m going to change that.,S,,IT,,S,,IT,,S,,IT,
160,KERRY,We’re going to restore the fiscal discipline we had in the 1990s.,S; HS,,UF; IT,,S; HS,,UF; IT,,S; HS,,UF; IT,
161,KERRY,"Every plan that I have laid out — my health-care plan, my plan for education, my plan for kids to be able to get better college loans — I’ve shown exactly how I’m going to pay for those.",S,,IT,,S,,IT,,S,,IT,
162,KERRY,"And we start — we don’t do it exclusively — but we start by rolling back George Bush’s unaffordable tax cut for the wealthiest people, people earning more than $200,000 a year, and we pass, hopefully, the McCain-Kerry Commission which identified some $60 billion that we can get.",S-Inform,,IT; ATTR,,S-Inform,,IT; ATTR,,S-Inform,,IT; ATTR,
163,KERRY,We shut the loophole which has American workers actually subsidizing the loss of their own job.,S,,IT,,S,,IT,,S,,IT,
164,KERRY,"They just passed an expansion of that loophole in the last few days: $43 billion of giveaways, including favors to the oil and gas industry and the people importing ceiling fans from China.",S-Inform; CH,,ATTR; SE,,S-Inform; CH,,ATTR; SE,,S-Inform; CH,,ATTR; SE,
165,KERRY,I’m going to stand up and fight for the American worker.,S,,AP; IT,,S,,AP; IT,,S,,AP; IT,
166,KERRY,And I am going to do it in a way that’s fiscally sound.,S,,IT,,S,,IT,,S,,IT,
167,KERRY,"I show how I pay for the health care, how we pay for the education.",S,,IT,,S,,IT,,S,,IT,
168,KERRY,I have a manufacturing jobs credit.,S,,IT,,S,,IT,,S,,IT,
169,KERRY,We pay for it by shutting that loophole overseas.,S,,IT,,S,,IT,,S,,IT,
170,KERRY,We raise the student loans.,S,,IT,,S,,IT,,S,,IT,
171,KERRY,I pay for it by changing the relationship with the banks.,S,,IT,,S,,IT,,S,,IT,
172,KERRY,This president has never once vetoed one bill; the first president in a hundred years not to do that.,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
173,SCHIEFFER,Mr.,TG,,,,TG,,,,TG,,,
174,SCHIEFFER,President?,TG,,,,TG,,,,TG,,,
175,BUSH,"Well, his rhetoric doesn’t match his record.",S; CH,,PER; REB,,S; CH,,PER; REB,,S; CH,,PER; REB,
176,BUSH,He been a senator for 20 years.,S-Inform,,ATTR,,S-Inform,,ATTR,,S-Inform,,ATTR,
177,BUSH,He voted to increase taxes 98 times.,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
178,BUSH,"When they tried to reduce taxes, he voted against that 127 times.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
179,BUSH,"He talks about being a fiscal conservative, or fiscally sound, but he voted over — he voted 277 times to waive the budget caps, which would have cost the taxpayers $4.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
180,BUSH,2 trillion.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
181,BUSH,He talks about PAYGO.,S,,,,S,,,,S,,,
182,BUSH,"I’ll tell you what PAYGO means, when you’re a senator from Massachusetts, when you’re a colleague of Ted Kennedy, pay go means: You pay, and he goes ahead and spends.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
183,BUSH,He’s proposed $2.,S-Inform; CH,,ATTR; REB,,S-Inform; CH,,ATTR; REB,,S-Inform; CH,,ATTR; REB,
184,BUSH,"2 trillion of new spending, and yet the so-called tax on the rich, which is also a tax on many small-business owners in America, raises $600 million by our account — billion, $800 billion by his account.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
185,BUSH,There is a tax gap.,S,,,,S,,,,S,,,
186,BUSH,And guess who usually ends up filling the tax gap?,Q-RHET,,AE; CB,,Q-RHET,,AE; CB,,Q-RHET,,AE; CB,
187,BUSH,The middle class.,ANS,,AE,,ANS,,AE,,ANS,,AE,
188,BUSH,"I propose a detailed budget, Bob.",S,,IT,,S,,IT,,S,,IT,
189,BUSH,"I sent up my budget man to the Congress, and he says, here’s how we’re going to reduce the deficit in half by five years.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
190,BUSH,It requires pro-growth policies that grow our economy and fiscal sanity in the halls of Congress.,S,,IP,,S,,IP,,S,,IP,
191,SCHIEFFER,"Let’s go to a new question, Mr.",TT; MS,,,,TT; MS,,,,TT; MS,,,
192,SCHIEFFER,President.,S,,,,S,,,,S,,,
193,SCHIEFFER,Two minutes.,S,,,,S,,,,S,,,
194,SCHIEFFER,And let’s continue on jobs.,MS,,,,MS,,,,MS,,,
195,SCHIEFFER,"You know, there are all kind of statistics out there, but I want to bring it down to an individual.",S,,,,S,,,,S,,,
196,SCHIEFFER,Mr.,S,,,,S,,,,S,,,
197,SCHIEFFER,"President, what do you say to someone in this country who has lost his job to someone overseas who’s being paid a fraction of what that job paid here in the United States?",Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
198,BUSH,"I’d say, Bob, I’ve got policies to continue to grow our economy and create the jobs of the 21st century.",S; ANS,,IT; IP,,S; ANS,,IT; IP,,S; ANS,,IT; IP,
199,BUSH,And here’s some help for you to go get an education.,S,,,,S,,,,S,,,
200,BUSH,Here’s some help for you to go to a community college.,S,,,,S,,,,S,,,
201,BUSH,We’ve expanded trade adjustment assistance.,S; INT,,IT,,S; INT,,IT,,S; INT,,IT,
202,BUSH,We want to help pay for you to gain the skills necessary to fill the jobs of the 21st century.,S,,IT,,S,,IT,,S,,IT,
203,BUSH,"You know, there’s a lot of talk about how to keep the economy growing.",S,,,,S,,,,S,,,
204,BUSH,We talk about fiscal matters.,S,,,,S,,,,S,,,
205,BUSH,But perhaps the best way to keep jobs here in America and to keep this economy growing is to make sure our education system works.,S,,IP,,S,,IP,,S,,IP,
206,BUSH,I went to Washington to solve problems.,S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
207,BUSH,And I saw a problem in the public education system in America.,S,,IT,,S,,IT,,S,,IT,
208,BUSH,"They were just shuffling too many kids through the system, year after year, grade after grade, without learning the basics.",S; EXPL,,SE,,S; EXPL,,SE,,S; EXPL,,SE,
209,BUSH,And so we said: Let’s raise the standards.,S,,IT,,S,,IT,,S,,IT,
210,BUSH,"We’re spending more money, but let’s raise the standards and measure early and solve problems now, before it’s too late.",S,,IT,,S,,IT,,S,,IT,
211,BUSH,"No, education is how to help the person who’s lost a job.",S; ANS,,,,S; ANS,,,,S; ANS,,,
212,BUSH,Education is how to make sure we’ve got a workforce that’s productive and competitive.,S,,,,S,,,,S,,,
213,BUSH,"Got four more years, I’ve got more to do to continue to raise standards, to continue to reward teachers and school districts that are working, to emphasize math and science in the classrooms, to continue to expand Pell Grants to make sure that people have an opportunity to start their career with a college diploma.",S; INT,,,,S; INT,,,,S; INT,,,
214,BUSH,"And so the person you talked to, I say, here’s some help, here’s some trade adjustment assistance money for you to go a community college in your neighborhood, a community college which is providing the skills necessary to fill the jobs of the 21st century.",S,,IT,,S,,IT,,S,,IT,
215,BUSH,And that’s what I would say to that person.,S,,,,S,,,,S,,,
216,SCHIEFFER,Senator Kerry?,TG,,,,TG,,,,TG,,,
217,KERRY,I want you to notice how the president switched away from jobs and started talking about education principally.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
