unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
27,BUSH,"I also understand that an administration is not one person, but an administration is dedicated citizens who are called by the president to serve the country, to serve a cause greater than self, and so I’ve thought about an administration of people who represent all America, but people who understand my compassionate and conservative philosophy.",S,,AP; IP,,S,,AP; IP,,S,,AP; IP,
28,BUSH,"I haven’t started naming names except for one person, and that’s Mr.",S,,,,S,,,,S,,,
29,BUSH,Richard Cheney who I thought did a great job the other night.,S,,IP,,S,,IP,,S,,IP,
30,BUSH,He’s a vice presidential nominee who represents — I think people got to see why I picked him.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
31,BUSH,He’s man of solid judgment and he’s going to be a person to stand by my side.,S,,IT,,S,,IT,,S,,IT,
32,BUSH,One of the things I’ve done in Texas is I’ve been able to put together a good team of people.,S,,IT,,S,,IT,,S,,IT,
33,BUSH,I’ve been able to set clear goals.,S,,IT,,S,,IT,,S,,IT,
34,BUSH,"The goals ought to be an education system that leaves no child behind, Medicare for our seniors, a Social Security system that’s safe and secure, foreign policy that’s in our nation’s interest, and a strong military, and then bring people together to achieve those goals.",S,,UF,,S,,UF,,S,,UF,
35,BUSH,That’s what a Chief Executive Officer does.,S,,,,S,,,,S,,,
36,BUSH,So I’ve thought long and hard about the honor of being the President of the United States.,S,,IP,,S,,IP,,S,,IP,
37,MODERATOR,Vice President Gore?,TG,,,,TG,,,,TG,,,
38,GORE,"Yes, Jim.",ANS,,,,ANS,,,,ANS,,,
39,GORE,"I’ve thought a lot about that particular question, and I see our greatest national strength coming from what we stand for in the world.",S,,IP,,S,,IP,,S,,IP,
40,GORE,I see it as a question of values.,S,,IP,,S,,IP,,S,,IP,
41,GORE,It is a great tribute to our founders that 224 years later this nation is now looked to by the peoples on every other continent and the peoples from every part of this earth as a kind of model for what their future could be.,S-Inform; HS,,AP; APAT,,S-Inform; HS,,AP; APAT,,S-Inform; HS,,AP; APAT,
42,GORE,And I don’t think that’s just the kind of exaggeration that we take pride in as Americans.,S; INT,,AP; UF; IP,,S; INT,,AP; UF; IP,,S; INT,,AP; UF; IP,
43,GORE,"It’s really true, even the ones that sometimes shake their fists at us.",S,,AP,,S,,AP,,S,,AP,
44,GORE,"As soon as they have a change that allows the people to speak freely, they’re wanting to develop some kind of blueprint that will help them be like us more, freedom, free markets, political freedom.",S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
45,GORE,So I think first and foremost our power ought to be wielded to in ways that form a more perfect union.,S,,APAT; UF; IP,,S,,APAT; UF; IP,,S,,APAT; UF; IP,
46,GORE,The power of example is America’s greatest power in the world.,S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
47,GORE,"And that means, for example, standing up for human rights.",S,,IP,,S,,IP,,S,,IP,
48,GORE,"It means addressing the problems of injustice and inequity, along the lines of race and ethnicity here at home, because in all these other places around the world where they’re having these terrible problems, when they feel hope, it is often because they see in us a reflection of their potential.",S; EXPL,,AE; RB,,S; EXPL,,AE; RB,,S; EXPL,,AE; RB,
49,GORE,So we’ve got to enforce our civil rights laws.,S,,UF,,S,,UF,,S,,UF,
50,GORE,We’ve got to deal with things like racial profiling.,S,,UF; RB,,S,,UF; RB,,S,,UF; RB,
51,GORE,And we have to keep our military strong.,S,,UF,,S,,UF,,S,,UF,
52,GORE,"We have the strongest military, and I’ll do whatever is necessary, if I’m president, to make sure that it stays that way.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
53,GORE,"But our real power comes, I think, from our values.",S,,AP; IP,,S,,AP; IP,,S,,AP; IP,
54,MODERATOR,"Should the people of the world look at the United States, Governor, and say, should they fear us, should they welcome our involvement, should they see us as a friend, everybody in the world?",YNQ; OQ,,,,YNQ; OQ,,,,YNQ; OQ,,,
55,MODERATOR,"How would you project us around the world, as president?",Q-W; OQ; TG,,,,Q-W; OQ; TG,,,,Q-W; OQ; TG,,,
56,BUSH,"Well, I think they ought to look at us as a country that understands freedom where it doesn’t matter who you are or how you’re raised or where you’re from, that you can succeed.",S; ANS,,APAT; IP,,S; ANS,,APAT; IP,,S; ANS,,APAT; IP,
57,BUSH,I don’t think they’ll look at us with envy.,S,,IP,,S,,IP,,S,,IP,
58,BUSH,It really depends upon how our nation conducts itself in foreign policy.,S,,,,S,,,,S,,,
59,BUSH,"If we’re an arrogant nation, they’ll resent us.",S,,CB,,S,,CB,,S,,CB,
60,BUSH,"If we’re a humble nation, but strong, they’ll welcome us.",S,,AP; CB,,S,,AP; CB,,S,,AP; CB,
61,BUSH,"And it’s — our nation stands alone right now in the world in terms of power, and that’s why we have to be humble.",S,,AP; APAT; IP,,S,,AP; APAT; IP,,S,,AP; APAT; IP,
62,BUSH,And yet project strength in a way that promotes freedom.,S,,APAT,,S,,APAT,,S,,APAT,
63,BUSH,So I don’t think they ought to look at us in any way other than what we are.,S,,IP,,S,,IP,,S,,IP,
64,BUSH,"We’re a freedom-loving nation and if we’re an arrogant nation they’ll view us that way, but if we’re a humble nation they’ll respect us.",S,,AP; APAT; UF,,S,,AP; APAT; UF,,S,,AP; APAT; UF,
65,MODERATOR,A humble nation.,S,,,,S,,,,S,,,
66,GORE,I agree with that.,AGR,,,,AGR,,,,AGR,,,
67,GORE,I agree with that.,AGR,,,,AGR,,,,AGR,,,
68,GORE,"I think that one of the problems that we have faced in the world is that we are so much more powerful than any single nation has been in relationship to the rest of the world than at any time in history, that I know about, anyway.",S,,AP; IP,,S,,AP; IP,,S,,AP; IP,
69,GORE,That there is some resentment of U.,S,,,,S,,,,S,,,
70,GORE,power.,S,,,,S,,,,S,,,
71,GORE,So I think that the idea of humility is an important one.,S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
72,GORE,But I think that we also have to have a sense of mission in the world.,S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
73,GORE,We have to protect our capacity to push forward what America’s all about.,S,,AP; UF,,S,,AP; UF,,S,,AP; UF,
74,GORE,"That means not only military strength and our values, it also means keeping our economy strong.",S,,AP,,S,,AP,,S,,AP,
75,GORE,"You know, in the last, or two decades ago, it was routine for leaders of foreign countries to come over here and say you guys have got to do something about these horrendous deficits because it’s causing tremendous problems for the rest of the world, and we were lectured to all the time.",S; HS,,AF; SE,,S; HS,,AF; SE,,S; HS,,AF; SE,
76,GORE,The fact that we have the strongest economy in history today is not good enough.,S,,AP; IT,,S,,AP; IT,,S,,AP; IT,
77,GORE,We need to do more.,S,,UF,,S,,UF,,S,,UF,
78,GORE,But the fact that it is so strong enables us to project the power for good that America can represent.,S,,AP; UF,,S,,AP; UF,,S,,AP; UF,
79,MODERATOR,"Does that give us — does our wealth, our good economy, our power, bring with it special obligations to the rest of the world?",YNQ; OQ,,AP,,YNQ; OQ,,AP,,YNQ; OQ,,AP,
80,BUSH,"Yes, it does.",ANS,,,,ANS,,,,ANS,,,
81,BUSH,"Take, for example, Third World debt.",IAFA,,,,IAFA,,,,IAFA,,,
82,BUSH,I think we ought to be forgiving Third World debt under certain conditions.,S; IAFA-OF; INT,,CB,,S; IAFA-OF; INT,,CB,,S; IAFA-OF; INT,,CB,
83,BUSH,"I think, for example, if we’re convinced that a Third World country that’s got a lot of debt would reform itself, that the money wouldn’t go into the hands of a few but would go to help people, I think it makes sense for us to use our wealth in that way, or to trade debt for valuable rain forest lands, makes that much sense, yes.",S; ANS,,IP,,S; ANS,,IP,,S; ANS,,IP,
84,BUSH,"We do have an obligation, but we can’t be all things to all people.",S,,IP,,S,,IP,,S,,IP,
85,BUSH,We can help build coalitions but we can’t put our troops all around the world.,S,,,,S,,,,S,,,
86,BUSH,We can lend money but we have to do it wisely.,S,,,,S,,,,S,,,
87,BUSH,We shouldn’t be lending money to corrupt officials.,S,,,,S,,,,S,,,
88,BUSH,So we got to be guarded in our generosity.,S,,,,S,,,,S,,,
89,MODERATOR,Let’s go through some of the specifics now.,IAFA; MS,,,,IAFA; MS,,,,IAFA; MS,,,
90,MODERATOR,New question.,MS,,,,MS,,,,MS,,,
91,MODERATOR,"Vice President Gore, the governor mentioned the Middle East.",S; TG,,,,S; TG,,,,S; TG,,,
92,MODERATOR,Here we’re talking at this stage in the game about diplomatic power that we have.,S,,,,S,,,,S,,,
93,MODERATOR,What do you think the United States should do right now to resolve that conflict over there?,Q-W; OQ; TG,,,,Q-W; OQ; TG,,,,Q-W; OQ; TG,,,
94,GORE,"The first priority has to be on ending the violence, dampening down the tensions that have arisen there.",S,,,,S,,,,S,,,
95,GORE,We need to call upon Syria to release the three Israeli soldiers who have been captured.,S,,,,S,,,,S,,,
96,GORE,We need to insist that Arafat send out instructions to halt some of the provocative acts of violence that have been going on.,S,,,,S,,,,S,,,
97,GORE,"I think that we also have to keep a weather eye toward Saddam Hussein because he is taking advantage of this situation to once again make threats, and he needs to understand that he’s not only dealing with Israel, he is dealing — he’s dealing with us if he is making the kind of threats that he’s talking about there.",S; INT,,,,S; INT,,,,S; INT,,,
98,GORE,"The use of diplomacy in this situation has already, well, it goes hour-by-hour and day-by-day now.",S,,,,S,,,,S,,,
99,GORE,It’s a very tense situation there.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
100,GORE,But in the last 24 hours there has been some subsiding of the violence there.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
101,GORE,"It’s too much to hope that this is going to continue, but I do hope that it will continue.",S,,IP,,S,,IP,,S,,IP,
102,GORE,Our country has been very active with regular conversations with the leaders there.,S,,,,S,,,,S,,,
103,GORE,And we just have to take it day-to-day right now.,S,,,,S,,,,S,,,
104,GORE,"But one thing I would say where diplomacy is concerned, Israel should feel absolutely secure about one thing.",S,,IP,,S,,IP,,S,,IP,
105,GORE,Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives.,S,,UF,,S,,UF,,S,,UF,
106,GORE,"They are historic, they are strong, and they are enduring.",S,,AP,,S,,AP,,S,,AP,
107,GORE,And our ability to serve as an honest broker is something that we need to shepherd.,S,,IP,,S,,IP,,S,,IP,
108,MODERATOR,Governor?,TG,,,,TG,,,,TG,,,
109,BUSH,"Well, I think during the campaign, particularly now during this difficult period, we ought to be speaking with one voice, and I appreciate the way the administration has worked hard to calm the tensions.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
110,BUSH,"Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace.",S,,IP,,S,,IP,,S,,IP,
111,BUSH,I think credibility is going to be very important in the future in the Middle East.,S,,IP,,S,,IP,,S,,IP,
112,BUSH,I want everybody to know should I be the president Israel’s going to be our friend.,S,,IP,,S,,IP,,S,,IP,
113,BUSH,I’m going to stand by Israel.,S,,IP,,S,,IP,,S,,IP,
114,BUSH,"Secondly, that I think it’s important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait.",S,,IP,,S,,IP,,S,,IP,
115,BUSH,It’s important to be friends with people when you don’t need each other so that when you do there’s a strong bond of friendship.,S,,,,S,,,,S,,,
116,BUSH,"And that’s going to be particularly important in dealing not only with situations such as now occurring in Israel, but with Saddam Hussein.",S,,,,S,,,,S,,,
117,BUSH,"The coalition against Saddam has fallen apart or it’s unraveling, let’s put it that way.",S; CORR,,AF,,S; CORR,,AF,,S; CORR,,AF,
118,BUSH,The sanctions are being violated.,S,,,,S,,,,S,,,
119,BUSH,We don’t know whether he’s developing weapons of mass destruction.,S,,AF,,S,,AF,,S,,AF,
120,BUSH,He better not be or there’s going to be a consequence should I be the president.,S,,AF; IP,,S,,AF; IP,,S,,AF; IP,
121,BUSH,But it’s important to have credibility and credibility is formed by being strong with your friends and resolute in your determination.,S,,IP,,S,,IP,,S,,IP,
122,BUSH,"One of the reasons why I think it’s important for this nation to develop an anti-ballistic missile system that we can share with our allies in the Middle East if need be to keep the peace to be able to say to the Saddam Husseinâ€™s of the world or the Iranians, don’t dare threaten our friends.",S,,AF; IP,,S,,AF; IP,,S,,AF; IP,
123,BUSH,"It’s also important to keep strong ties in the Middle East, credible ties, because of the energy crisis we’re now in.",S,,IP,,S,,IP,,S,,IP,
124,BUSH,"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.",S,,IP,,S,,IP,,S,,IP,
125,BUSH,I hope to get a sense of should I be fortunate to be the president how my administration will react to the Middle East.,S,,IP,,S,,IP,,S,,IP,
126,MODERATOR,"So you don’t believe, Vice President Gore, that we should take sides and resolve this right now?",YNQ,,CB,,YNQ,,CB,,YNQ,,CB,
127,MODERATOR,"A lot of people pushing hey, the United States should declare itself and not be so neutral in this particular situation.",S,,,,S,,,,S,,,
128,GORE,"Well, we stand with Israel, but we have maintained the ability to serve as an honest broker.",S,,,,S,,,,S,,,
129,GORE,"And one of the reasons that’s important is that Israel cannot have direct dialogue with some of the people on the other side of conflicts, especially during times of tension, unless that dialogue comes through us.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
130,GORE,"And if we throw away that ability to serve as an honest broker, then we have thrown — we will have thrown away a strategic asset that’s important not only to us but also to Israel.",S,,AF,,S,,AF,,S,,AF,
131,MODERATOR,"You agree with that, Governor?",YNQ; TG,,,,YNQ; TG,,,,YNQ; TG,,,
132,BUSH,I do.,AGR; ANS,,,,AGR; ANS,,,,AGR; ANS,,,
133,BUSH,"I do think this, though.",S; TT,,IP,,S; TT,,IP,,S; TT,,IP,
134,BUSH,When it comes to timetables it can’t be the United States timetable as to how discussions take place.,S,,IP,,S,,IP,,S,,IP,
135,BUSH,"It’s got to be a timetable that all parties can agree to, like the Palestinians and Israelis.",S,,,,S,,,,S,,,
136,BUSH,"Secondly, any lasting peace is going to have to be a peace that’s good for both sides.",S,,,,S,,,,S,,,
137,BUSH,"And therefore, the term honest broker makes sense.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
138,BUSH,This current administration’s worked hard to keep the parties at the table.,S,,,,S,,,,S,,,
139,BUSH,I will try to do the same thing.,S,,IP,,S,,IP,,S,,IP,
140,BUSH,"But it won’t be on my timetable, it will be on the timetable that people are comfortable with in the Middle East.",S,,IP,,S,,IP,,S,,IP,
141,MODERATOR,"People watching here tonight are very interested in Middle East policy, and they are so interested they want to base their vote on differences between the two of you as president how you would handle Middle East policy.",S,,,,S,,,,S,,,
142,MODERATOR,Is there any difference?,YNQ; OQ,,,,YNQ; OQ,,,,YNQ; OQ,,,
143,GORE,I haven’t heard a big difference in the last few exchanges.,S; S-Inform; IAFA,,,,S; S-Inform; IAFA,,,,S; S-Inform; IAFA,,,
144,BUSH,That’s hard to tell.,S,,,,S,,,,S,,,
145,BUSH,"I think that, you know, I would hope to be able to convince people I could handle the Iraqi situation better.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
146,MODERATOR,"Saddam Hussein, you mean, get him out of there?",YNQ; R-REQ,,,,YNQ; R-REQ,,,,YNQ; R-REQ,,,
147,BUSH,"I would like to, of course, and I presume this administration would as well.",S; ANS,,IP,,S; ANS,,IP,,S; ANS,,IP,
148,BUSH,"We don’t know — there are no inspectors now in Iraq, the coalition that was in place isn’t as strong as it used to be.",S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
149,BUSH,He is a danger.,S,,AF,,S,,AF,,S,,AF,
150,BUSH,We don’t want him fishing in troubled waters in the Middle East.,S,,AF,,S,,AF,,S,,AF,
151,BUSH,"And it’s going to be hard, it’s going to be important to rebuild that coalition to keep the pressure on him.",S,,UF,,S,,UF,,S,,UF,
152,MODERATOR,You feel that is a failure of the Clinton administration?,YNQ,,ATTR; REB,,YNQ,,ATTR; REB,,YNQ,,ATTR; REB,
153,BUSH,I do.,AGR; ANS,,,,AGR; ANS,,,,AGR; ANS,,,
154,GORE,"Well, when I got to be a part of the current administration, it was right after — I was one of the few members of my political party to support former President Bush in the Persian Gulf War resolution, and at the end of that war, for whatever reason, it was not finished in a way that removed Saddam Hussein from power.",S; S-Inform; HS,,IT,,S; S-Inform; HS,,IT,,S; S-Inform; HS,,IT,
155,GORE,I know there are all kinds of circumstances and explanations.,S,,,,S,,,,S,,,
156,GORE,But the fact is that that’s the situation that was left when I got there.,S; EXPL,,DF,,S; EXPL,,DF,,S; EXPL,,DF,
157,GORE,And we have maintained the sanctions.,S,,IT,,S,,IT,,S,,IT,
158,GORE,Now I want to go further.,S,,IP,,S,,IP,,S,,IP,
159,GORE,"I want to give robust support to the groups that are trying to overthrow Saddam Hussein, and I know there are allegations that they’re too weak to do it, but that’s what they said about the forces that were opposing Milosevic in Serbia, and you know, the policy of enforcing sanctions against Serbia has just resulted in a spectacular victory for democracy just in the past week, and it seems to me that having taken so long to see the sanctions work there, building upon the policy of containment that was successful over a much longer period of time against the former Soviet Union in the communist block, seems a little early to declare that we should give up on the sanctions.",S; EXPL; HS,,IP; SE,,S; EXPL; HS,,IP; SE,,S; EXPL; HS,,IP; SE,
160,GORE,"I know the governor’s not necessarily saying that but, you know, all of these flights that have come in, all of them have been in accordance with the sanctions regime, I’m told, except for three where they notified, and they’re trying to break out of the box, there’s no question about it.",S; S-Inform,,REB; SE,,S; S-Inform,,REB; SE,,S; S-Inform,,REB; SE,
161,GORE,I don’t think they should be allowed to.,S; IAFA-OF,,IP,,S; IAFA-OF,,IP,,S; IAFA-OF,,IP,
162,MODERATOR,"Did he state your position correctly, you’re not calling for eliminating the sanctions, are you?",YNQ; Q-RHET,,,,YNQ; Q-RHET,,,,YNQ; Q-RHET,,,
163,BUSH,"No, of course not, absolutely not, I want them to be tougher.",REJ; ANS,,IP,,REJ; ANS,,IP,,REJ; ANS,,IP,
164,MODERATOR,"Let’s go on to Milosevic and Yugoslavia, and it falls under the area of our military power.",TT; MS,,,,TT; MS,,,,TT; MS,,,
165,MODERATOR,"Governor, new question.",TG,,,,TG,,,,TG,,,
166,MODERATOR,Should the fall of Milosevic be seen as a triumph for U.,YNQ,,,,YNQ,,,,YNQ,,,
167,MODERATOR,military intervention?,YNQ,,,,YNQ,,,,YNQ,,,
168,BUSH,I think it’s a triumph.,S; ANS,,IP,,S; ANS,,IP,,S; ANS,,IP,
169,BUSH,I thought the president made the right decision in joining NATO and bombing Serbia.,S; HS,,IP,,S; HS,,IP,,S; HS,,IP,
170,BUSH,I supported them when they did so.,S; HS,,IP,,S; HS,,IP,,S; HS,,IP,
171,BUSH,"I called upon the Congress not to hamstring the administration, and in terms of forcing troop withdrawals on a timetable that wasn’t necessarily in our best interest or fit our nation’s strategy, and so I think it’s good public policy, I think it worked, and I’m pleased I took — made the decision I made.",S; IAFA,,DF; IP,,S; IAFA,,DF; IP,,S; IAFA,,DF; IP,
172,BUSH,I’m pleased the president made the decision he made.,S,,IP,,S,,IP,,S,,IP,
173,BUSH,"Because freedom took hold in that part of the world, but there’s a lot of work left to be done, however.",S,,APAT,,S,,APAT,,S,,APAT,
174,MODERATOR,But you think it would not have happened — do you think that Milosevic would not have fallen if the United States and NATO had not intervened militarily?,YNQ,,,,YNQ,,,,YNQ,,,
175,MODERATOR,Is this a legitimate use of our military power?,YNQ,,,,YNQ,,,,YNQ,,,
176,BUSH,"Yes, I think it is.",IAFA-OF; ANS,,IP,,IAFA-OF; ANS,,IP,,IAFA-OF; ANS,,IP,
177,BUSH,Absolutely.,ANS,,,,ANS,,,,ANS,,,
178,BUSH,I don’t think he would have fallen had we not used the force.,S,,IP,,S,,IP,,S,,IP,
179,BUSH,And I know there are some in our party that disagree with that sentiment.,S,,IP,,S,,IP,,S,,IP,
180,BUSH,I supported the president.,S,,IT,,S,,IT,,S,,IT,
181,BUSH,I thought he made the right decision to do so.,S; IAFA,,,,S; IAFA,,,,S; IAFA,,,
182,BUSH,"I didn’t think he necessarily made the right decision to take land troops off the table right before we committed ourselves offensively, but nevertheless, it worked.",S,,IP; REB,,S,,IP; REB,,S,,IP; REB,
183,BUSH,The administration deserves credit for having made it work.,S,,,,S,,,,S,,,
184,BUSH,It is important for NATO to have it work.,S,,,,S,,,,S,,,
185,BUSH,It’s important for NATO to be strong and confident and to help keep the peace in Europe.,S,,,,S,,,,S,,,
186,BUSH,"And one of the reasons I felt so strongly that the United States needed to participate was because of our relations with NATO, and NATO is going to be an important part of keeping the peace in the future.",S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
187,BUSH,"Now, there’s more work to do.",S,,,,S,,,,S,,,
188,BUSH,"Remains to be seen, however, whether or not there’s going to be a political settlement in Kosovo, and I certainly hope there is one.",S,,IP,,S,,IP,,S,,IP,
189,BUSH,Iâ€™m on record as saying at some point in time I hope our European friends become the peacekeepers in Bosnia and in the Balkans.,S,,IP,,S,,IP,,S,,IP,
190,BUSH,I hope that they put the troops on the ground so that we can withdraw our troops and focus our military on fighting and winning war.,S,,IP,,S,,IP,,S,,IP,
191,GORE,"Well, I’ve been kind of a hard-liner on this issue for more than eight years.",S,,IP,,S,,IP,,S,,IP,
192,GORE,When I was in the senate before I became vice president I was pushing for stronger action against Milosevic.,S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
193,GORE,He caused the death of so many people.,S,,ATTR,,S,,ATTR,,S,,ATTR,
194,GORE,He was the last communist party boss there and then he became a dictator that by some other label he was still essentially a communist dictator.,S; HS,,,,S; HS,,,,S; HS,,,
195,GORE,And unfortunately now he is trying to reassert himself in Serbian politics.,S,,,,S,,,,S,,,
196,GORE,"Already just today the members of his political party said that they were going to ignore the orders of the new president of Serbia, and that they question his legitimacy, and he’s still going to try to be actively involved.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
197,GORE,He is an indicted war criminal.,S,,,,S,,,,S,,,
198,GORE,He should be held accountable.,S,,IP,,S,,IP,,S,,IP,
199,GORE,"Now, I did want to pick up on one of the statements earlier, and maybe I have heard, maybe I have heard the previous statements wrong, Governor.",TT; MS,,,,TT; MS,,,,TT; MS,,,
200,GORE,In some of the discussions we’ve had about when it’s appropriate for the U.,S,,,,S,,,,S,,,
201,GORE,"to use force around the world, at times the standards that you’ve laid down have given me the impression that if it’s something like a genocide taking place or what they called ethnic cleansing in Bosnia, that that alone would not be, that that wouldn’t be the kind of situation that would cause you to think that the U.",S,,IP,,S,,IP,,S,,IP,
202,GORE,ought to get involved with troops.,S,,,,S,,,,S,,,
203,GORE,"Now, have to be other factors involved for me to want to be involved.",S,,IP,,S,,IP,,S,,IP,
204,GORE,"But by itself, that to me can bring into play a fundamental American strategic interest because I think it’s based on our values.",S; EXPL,,AP; IP,,S; EXPL,,AP; IP,,S; EXPL,,AP; IP,
205,GORE,"Now, have I got that wrong?",YNQ; TG,,,,YNQ; TG,,,,YNQ; TG,,,
206,BUSH,Trying to figure out who the questioner was.,S,,,,S,,,,S,,,
207,BUSH,If I think it’s in our nation’s strategic interest I’ll commit troops.,S,,IP,,S,,IP,,S,,IP,
208,BUSH,"I thought it was in our strategic interests to keep Milosevic in check because of our relations in NATO, and that’s why I took the position I took.",S; EXPL,,IT; IP,,S; EXPL,,IT; IP,,S; EXPL,,IT; IP,
209,BUSH,I think it’s important for NATO to be strong and confident.,S,,IP,,S,,IP,,S,,IP,
210,BUSH,"I felt like unchecked Milosevic would harm NATO, and so it depends on the situation, Mr.",S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
211,BUSH,Vice President.,TG,,,,TG,,,,TG,,,
212,MODERATOR,"Well, let’s stay on the subject for a moment.",MS,,,,MS,,,,MS,,,
213,MODERATOR,New question related to this.,S,,,,S,,,,S,,,
214,MODERATOR,I figured this out; in the last 20 years there have been eight major actions that involved the introduction of U.,S-Inform; HS,,,,S-Inform; HS,,,,S-Inform; HS,,,
215,MODERATOR,"ground, air or naval forces.",S,,,,S,,,,S,,,
216,MODERATOR,Let me name them.,IAFA,,,,IAFA,,,,IAFA,,,
217,MODERATOR,"Lebanon, Grenada, Panama, the Persian Gulf, Somalia, Bosnia, Haiti, Kosovo.",S-Inform; HS,,,,S-Inform; HS,,,,S-Inform; HS,,,
218,MODERATOR,"If you had been president for any of those interventions, would any of those interventions not have happened?",YNQ,,,,YNQ,,,,YNQ,,,
219,GORE,Can you run through the list again?,R-REQ,,,,R-REQ,,,,R-REQ,,,
220,MODERATOR,Sure.,ANS,,,,ANS,,,,ANS,,,
221,MODERATOR,Lebanon.,S; HS,,,,S; HS,,,,S; HS,,,
222,GORE,I thought that was a mistake.,S; INT,,IP,,S; INT,,IP,,S; INT,,IP,
