unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
19,PEROT,"I was not put on the ballot by either of the 2 parties; I was not put on the ballot by any PAC money, by any foreign lobbyist money, by any special interest money.",S,,IT,,S,,IT,,S,,IT,
20,PEROT,This is a movement that came from the people.,S,,,,S,,,,S,,,
21,PEROT,"This is the way the framers of the Constitution intended our government to be, a government that comes from the people.",S,,APAT; UF,,S,,APAT; UF,,S,,APAT; UF,
22,PEROT,"Over time we have developed a government that comes at the people, that comes from the top down, where the people are more or less treated as objects to be programmed during the campaign with commercials and media events and fear messages and personal attacks and things of that nature.",S,,PB; CB,,S,,PB; CB,,S,,PB; CB,
23,PEROT,The thing that separates my candidacy and makes it unique is that this came from millions of people in 50 states all over this country who wanted a candidate that worked and belonged to nobody but them.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
24,PEROT,"I go into this race as their servant, and I belong to them.",S,,IT,,S,,IT,,S,,IT,
25,PEROT,So this comes from the people.,S,,,,S,,,,S,,,
26,LEHRER,"Governor Clinton, a one minute response.",TG,,,,TG,,,,TG,,,
27,CLINTON,"The most important distinction in this campaign is that I represent real hope for change, a departure from trickle-down economics, a departure from tax and spend economics, to invest in growth.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
28,CLINTON,"But before I can do that, I must challenge the American people to change, and they must decide.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
29,CLINTON,Tonight I say to the President: Mr.,S; TT,,,,S; TT,,,,S; TT,,,
30,CLINTON,"Bush, for 12 years you’ve had it your way.",S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
31,CLINTON,You’ve had your chance and it didn’t work.,S,,ATTR; REB,,S,,ATTR; REB,,S,,ATTR; REB,
32,CLINTON,It’s time to change.,S,,,,S,,,,S,,,
33,CLINTON,I want to bring that change to the American people.,S,,IP,,S,,IP,,S,,IP,
34,CLINTON,But we must all decide first we have the courage to change for hope and a better tomorrow.,S,,AE; UF,,S,,AE; UF,,S,,AE; UF,
35,LEHRER,"President Bush, one minute response, sir.",IAFA; TG,,,,IAFA; TG,,,,IAFA; TG,,,
36,PRESIDENT BUSH,"Well, I think one thing that distinguishes is experience.",S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
37,PRESIDENT BUSH,I think we’ve dramatically changed the world.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
38,PRESIDENT BUSH,"I’ll talk about that a little bit later, but the changes are mind-boggling for world peace.",S,,IT,,S,,IT,,S,,IT,
39,PRESIDENT BUSH,Kids go to bed at night without the same fear of nuclear war.,S,,AF; AE,,S,,AF; AE,,S,,AF; AE,
40,PRESIDENT BUSH,And change for change sake isn’t enough.,S,,CB,,S,,CB,,S,,CB,
41,PRESIDENT BUSH,"We saw that message in the late 70s when heard a lot about change, and what happened, that misery index went right through the roof.",S; HS,,CB; SE,,S; HS,,CB; SE,,S; HS,,CB; SE,
42,PRESIDENT BUSH,But my economic program is the kind of change we want.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
43,PRESIDENT BUSH,And the way we’re going to get it done is we’re going to have a brand new Congress.,S,,,,S,,,,S,,,
44,PRESIDENT BUSH,A lot of them are thrown out because of all the scandals.,S,,PB,,S,,PB,,S,,PB,
45,PRESIDENT BUSH,"I’ll sit down with them, Democrats and Republicans alike, and work for my agenda for American renewal, which represents real change.",S,,IT,,S,,IT,,S,,IT,
46,PRESIDENT BUSH,"But I’d say, if you had to separate out, I think it’s experience at this level.",S,,IP,,S,,IP,,S,,IP,
47,LEHRER,"Governor Clinton, how do you respond to the President on the — you have two minutes — on the question of experience?",Q-W; TG,,,,Q-W; TG,,,,Q-W; TG,,,
48,LEHRER,He says that is what distinguishes him from the other two of you.,S,,,,S,,,,S,,,
49,CLINTON,"I believe experience counts, but it’s not everything.",S,,IP,,S,,IP,,S,,IP,
50,CLINTON,"Values, judgment, and the record that I have amassed in my state also should count for something.",S,,IT,,S,,IT,,S,,IT,
51,CLINTON,I’ve worked hard to create good jobs and to educate people.,S,,IT,,S,,IT,,S,,IT,
52,CLINTON,"My state now ranks first in the country in job growth this year, fourth in income growth, fourth in reduction of poverty, third in overall economic performance, according to a major news magazine.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
53,CLINTON,That’s because we believe in investing in education and in jobs.,S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
54,CLINTON,And we have to change in this country.,S,,UF,,S,,UF,,S,,UF,
55,CLINTON,"You know, my wife, Hillary, gave me a book about a year ago in which the author defined insanity as just doing the same old thing over and over again and expecting a different result.",S; HS,,CB,,S; HS,,CB,,S; HS,,CB,
56,CLINTON,We have got to have the courage to change.,S,,UF,,S,,UF,,S,,UF,
57,CLINTON,"Experience is important, yes.",S,,,,S,,,,S,,,
58,CLINTON,I’ve gotten a lot of good experience in dealing with ordinary people over the last year and month.,S,,IT,,S,,IT,,S,,IT,
59,CLINTON,"I’ve touched more people’s lives and seen more heartbreak and hope, more pain and more promise, than anybody else who’s run for president this year.",S,,IT,,S,,IT,,S,,IT,
60,CLINTON,I think the American people deserve better than they’re getting.,S,,IP,,S,,IP,,S,,IP,
61,CLINTON,"We have gone from first to thirteenth in wages in the world in the last twelve years, since Mr.",S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,
62,CLINTON,Bush and Mr.,S,,,,S,,,,S,,,
63,CLINTON,Reagan have been in.,S,,,,S,,,,S,,,
64,CLINTON,Personal income has dropped while people have worked harder.,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
65,CLINTON,"In the last four years, there have been twice as many bankruptcies as new jobs created.",S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
66,CLINTON,We need a new approach.,S,,IP,,S,,IP,,S,,IP,
67,CLINTON,The same old experience is not relevant.,S,,REB; CB,,S,,REB; CB,,S,,REB; CB,
68,CLINTON,"We’re living in a new world after the Cold War, and what works in this new world is not trickle down, not government for the benefit of the privileged few, not tax and spend, but a commitment to invest in American jobs and American education, controlling American health care costs, and bringing the American people together.",S,,UF; PB; CB,,S,,UF; PB; CB,,S,,UF; PB; CB,
69,CLINTON,That is what works.,S,,,,S,,,,S,,,
70,CLINTON,And you can have the right kind of experience and the wrong kind of experience.,S,,CB,,S,,CB,,S,,CB,
71,CLINTON,"Mine is rooted in the real lives of real people, and it will bring real results if we have the courage to change.",S,,AE; IT,,S,,AE; IT,,S,,AE; IT,
72,LEHRER,"President Bush, one minute to respond.",TG,,,,TG,,,,TG,,,
73,BUSH,I just thought of another — another big difference here between me.,S; TT,,,,S; TT,,,,S; TT,,,
74,BUSH,I don’t believe Mr.,S,,IP,,S,,IP,,S,,IP,
75,BUSH,"Perot feels this way, but I know Governor Clinton did because I want to accurately quote him.",S,,REB,,S,,REB,,S,,REB,
76,BUSH,"He thinks, I think he said, that the country is coming apart at the seams.",S,,IP; REB,,S,,IP; REB,,S,,IP; REB,
77,BUSH,"Now, I know that the only way he can win is to make everybody believe the economy’s worse than it is.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
78,BUSH,"But this country is not coming apart at the seams, for heaven’s sakes.",S; DIS,,AP; REB,,S; DIS,,AP; REB,,S; DIS,,AP; REB,
79,BUSH,We’re the United States of America.,S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
80,BUSH,"In spite of the economic problems, we’re the most respected economy around the world.",S,,AP,,S,,AP,,S,,AP,
81,BUSH,Many would trade for it.,S,,AP,,S,,AP,,S,,AP,
82,BUSH,We’ve been caught up in a global slowdown.,S,,,,S,,,,S,,,
83,BUSH,"We can do much, much better, but we ought not try to convince the American people that America is a country that’s coming apart at the seams.",S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
84,BUSH,I would hate to be running for president and think that the only way I could win would be to convince everybody how horrible things are.,S,,AE; IP,,S,,AE; IP,,S,,AE; IP,
85,BUSH,"Yes, there are big problems, and yes, people are hurting.",S,,,,S,,,,S,,,
86,BUSH,"But I believe that this Agenda for American renewal I have is the answer to do it, and I believe we can get it done now, whereas we didn’t in the past, because you’re going to have a whole brand new bunch of people in the Congress that are going to have to listen to the same American people I’m listening to.",S; IAFA,,IT; IP,,S; IAFA,,IT; IP,,S; IAFA,,IT; IP,
87,LEHRER,Mr.,TG,,,,TG,,,,TG,,,
88,LEHRER,"Perot, a minute response, sir.",TG,,,,TG,,,,TG,,,
89,PEROT,"Well, they’ve got a point.",AGR,,,,AGR,,,,AGR,,,
90,PEROT,I don’t have any experience in running up a $4 trillion debt.,S; CH,,PER; REB,,S; CH,,PER; REB,,S; CH,,PER; REB,
91,PEROT,I don’t have any experience in gridlock government where nobody takes responsibility for anything and everybody blames everybody else.,S; CH,,PB; REB,,S; CH,,PB; REB,,S; CH,,PB; REB,
92,PEROT,"I don’t have any experience in creating the worst public school system in the industrialized world, the most violent crime-ridden society in the industrialized world.",S,,ATTR; REB; CB,,S,,ATTR; REB; CB,,S,,ATTR; REB; CB,
93,PEROT,Â But I do have a lot of experience in getting things done.,S,,IT,,S,,IT,,S,,IT,
94,PEROT,"So, if we’re at a point in history where we want to stop talking about it and do it, I’ve got a lot of experience in figuring out how to solve problems, making the solutions work, and then moving on to the next one.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
95,PEROT,I’ve got a lot of experience in not taking 10 years to solve a 10-minute problem.,S,,IT,,S,,IT,,S,,IT,
96,PEROT,"So, if it’s time for action, I think I have experience that counts.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
97,PEROT,"If there’s more time for gridlock and talk and finger pointing, I’m the wrong man.",S,,IT; CB,,S,,IT; CB,,S,,IT; CB,
98,LEHRER,"President Bush, the question goes to you.",TG,,,,TG,,,,TG,,,
99,LEHRER,you have two minutes.,S,,,,S,,,,S,,,
100,LEHRER,And the question is this: Are there important issues of character separating you from these other two men?,YNQ,,,,YNQ,,,,YNQ,,,
101,BUSH,I think the American people should be the judge of that.,S; DIS,,DF; IP,,S; DIS,,DF; IP,,S; DIS,,DF; IP,
102,BUSH,I think character is a very important question.,S; IAFA; INT,,IP,,S; IAFA; INT,,IP,,S; IAFA; INT,,IP,
103,BUSH,I said something the other day where I was accused of being like Joe McCarthy because I questioned — I put it this way; I think it’s wrong to demonstrate against your own country or organize demonstrations against your own country in foreign soil.,S; S-Inform; REJ; APO; CH; INT,,IP,,S; S-Inform; REJ; APO; CH; INT,,IP,,S; S-Inform; REJ; APO; CH; INT,,IP,
104,BUSH,I just think it’s wrong.,S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
105,BUSH,"I — well, maybe they say, “Well, it was a youthful indiscretion.",S,,,,S,,,,S,,,
106,BUSH,” I was 19 or 20 flying off an aircraft carrier and that shaped me to be Commander-in-Chief of the armed forces.,S; HS,,APAT; IT,,S; HS,,APAT; IT,,S; HS,,APAT; IT,
107,BUSH,"And I’m sorry, but demonstrating — it’s not a question of patriotism.",S; APO,,APAT,,S; APO,,APAT,,S; APO,,APAT,
108,BUSH,It’s a question of character and judgment.,S,,PER,,S,,PER,,S,,PER,
109,BUSH,"They get on me — Bill’s gotten on me about, “read my lips.",S,,REB,,S,,REB,,S,,REB,
110,BUSH,” When I make a mistake I’ll admit it.,S,,IP,,S,,IP,,S,,IP,
111,BUSH,But he has made — not admitted a mistake and I just find it impossible to understand how an American can demonstrate against his own country in a foreign land — organizing demonstrations against it when young men are held prisoner in Hanoi or kids out of the ghetto were drafted.,S; CH,,APAT; PER; ATTR; REB,,S; CH,,APAT; PER; ATTR; REB,,S; CH,,APAT; PER; ATTR; REB,
112,BUSH,"Some say, “well, you’re a little old fashioned.",S,,CB,,S,,CB,,S,,CB,
113,BUSH,"” Maybe I am, but I just don’t think that’s right.",S; IAFA; INT,,,,S; IAFA; INT,,,,S; IAFA; INT,,,
114,BUSH,"Now, whether it’s character or judgment — whatever it is — I have a big difference here on this issue and so we’ll just have to see how it plays out.",S; INT,,IP,,S; INT,,IP,,S; INT,,IP,
115,BUSH,But I — I couldn’t do that.,S,,IP,,S,,IP,,S,,IP,
116,BUSH,And I don’t think most Americans could do that.,S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
117,BUSH,"And they all say, “Well, it was a long time ago.",S,,,,S,,,,S,,,
118,BUSH,"” Well, let’s admit it then.",IAFA,,,,IAFA,,,,IAFA,,,
119,BUSH,"Say, “I made a terrible mistake.",IAFA,,,,IAFA,,,,IAFA,,,
120,BUSH,"” How could you be Commander-in-Chief of the armed forces and have some kid say — when you have to make a tough decision, as I did in Panama or Kuwait and then have some kid jump up and say, “Well, I’m not going to go.",Q-RHET; HS,,PER; CB,,Q-RHET; HS,,PER; CB,,Q-RHET; HS,,PER; CB,
121,BUSH,The Commander-in-Chief was organizing demonstrations halfway around the world during another era.,S; HS,,PER; ATTR,,S; HS,,PER; ATTR,,S; HS,,PER; ATTR,
122,BUSH,So there are differences but that’s about the main area where I think we have a difference.,S,,,,S,,,,S,,,
123,BUSH,I don’t know about — we’ll talk about that a little with Ross here in a bit.,S; MS,,,,S; MS,,,,S; MS,,,
124,LEHRER,Mr.,S,,,,S,,,,S,,,
125,LEHRER,"Perot, you have one minute.",S,,,,S,,,,S,,,
126,PEROT,I think the American people will make their own decisions on character and at a time when we have work to do and we need action I think they need to clearly understand the backgrounds of each person.,S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
127,PEROT,I think the press can play a huge roll in making sure that the backgrounds are clearly presented in an objective way.,S,,IP,,S,,IP,,S,,IP,
128,PEROT,"Then, make a decision.",IAFA,,,,IAFA,,,,IAFA,,,
129,PEROT,Certainly anyone in the White House should have the character to be there.,S,,,,S,,,,S,,,
130,PEROT,"But, I think it’s very important to measure when and where things occurred.",S,,IP,,S,,IP,,S,,IP,
131,PEROT,"Did they occur when you were a young person, in your formative years?",YNQ,,,,YNQ,,,,YNQ,,,
132,PEROT,Or did they occur while you were a senior official in the federal government?,YNQ,,REB; CB,,YNQ,,REB; CB,,YNQ,,REB; CB,
133,PEROT,"When youâ€™re a senior official in the federal government spending billions of dollars in taxpayerâ€™s money and youâ€™re a mature individual and you make a mistake, then that was on our ticket.",S,,IP,,S,,IP,,S,,IP,
134,PEROT,"If you make it as a young man, time passes.",S,,,,S,,,,S,,,
135,PEROT,"So I would say just, you know, look at all three of us.",IAFA,,IP,,IAFA,,IP,,IAFA,,IP,
136,PEROT,Decide who you think will do the job.,IAFA,,,,IAFA,,,,IAFA,,,
137,PEROT,"Pick that person in November because believe me, as I’ve said before, “The party’s over and it’s time for the clean-up crew.",IAFA,,AE,,IAFA,,AE,,IAFA,,AE,
138,PEROT,” And we do have to have change and people who never take responsibility for anything when it happens on their watch and people who are in charge —,S,,ATTR,,S,,ATTR,,S,,ATTR,
139,LEHRER,Your time is up.,S,,,,S,,,,S,,,
140,PEROT,The time is up.,S,,,,S,,,,S,,,
141,LEHRER,The time is up.,S,,,,S,,,,S,,,
142,PEROT,More later.,S,,,,S,,,,S,,,
143,LEHRER,"Governor Clinton, you have one minute.",S; TG,,,,S; TG,,,,S; TG,,,
144,CLINTON,Ross gave a good answer but I’ve got to respond directly to Mr.,S; TT; MS,,REB,,S; TT; MS,,REB,,S; TT; MS,,REB,
145,CLINTON,Bush.,S,,,,S,,,,S,,,
146,CLINTON,You have questioned my patriotism.,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
147,CLINTON,"You even brought some right-wing congressman into the White House to plot how to attack me for going to Russia in 1969-70, when over 50,000 other Americans did.",S; S-Inform; CH; HS,,PER; ATTR; REB,,S; S-Inform; CH; HS,,PER; ATTR; REB,,S; S-Inform; CH; HS,,PER; ATTR; REB,
148,CLINTON,"Now, I honor your service in World War II, I honor Mr.",S; HS,,APAT,,S; HS,,APAT,,S; HS,,APAT,
149,CLINTON,"Perot’s service in uniform and the service of every man and woman who ever served, including Admiral Crowe, who was your Chairman of the joint Chiefs and who’s supporting me.",S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
150,CLINTON,But when Joe McCarthy went around this country attacking people’s patriotism he was wrong.,S; CH; HS,,PER; REB; CB,,S; CH; HS,,PER; REB; CB,,S; CH; HS,,PER; REB; CB,
151,CLINTON,He was wrong.,S,,PER,,S,,PER,,S,,PER,
152,CLINTON,And a senator from Connecticut stood up to him named Prescott Bush.,S; HS,,,,S; HS,,,,S; HS,,,
153,CLINTON,"Your father was right to stand up to Joe McCarthy, you were wrong to attack my patriotism.",S; CH; HS,,PER; ATTR; REB,,S; CH; HS,,PER; ATTR; REB,,S; CH; HS,,PER; ATTR; REB,
154,CLINTON,"I was opposed to the war but I loved my country and we need a president who will bring this country together, not divide it.",S,,AP; UF; IP,,S,,AP; UF; IP,,S,,AP; UF; IP,
155,CLINTON,We’ve had enough division.,S,,UF,,S,,UF,,S,,UF,
156,CLINTON,I want to lead a unified country.,S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
157,LEHRER,We move now to the subject of taxes and spending.,S; MS,,,,S; MS,,,,S; MS,,,
158,LEHRER,The question goes to Governor Clinton for a two minutes answer.,S,,,,S,,,,S,,,
159,LEHRER,It will be asked by Ann Compton.,S,,,,S,,,,S,,,
160,LEHRER,ANN,TG,,,,TG,,,,TG,,,
161,COMPTON,"Governor Clinton, can you lock in a level here tonight on where middle-income families can be guaranteed a tax cut or, at the very least, at what income level they can be guaranteed no tax increase?",YNQ,,,,YNQ,,,,YNQ,,,
162,CLINTON,"The tax increase I have proposed triggers in at family incomes of $200,000 and above.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
163,CLINTON,Those are the people who in the 1980s had their incomes go up while their taxes went down.,S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
164,CLINTON,"Middle-class people, defined as people with incomes of $52,000 and down, had their incomes go down while their taxes went up in the Reagan-Bush years because of 6 increases in the payroll taxes.",S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,,S-Inform; HS,,ATTR; SE,
165,CLINTON,So that is where my income limit would trigger.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
166,COMPTON,There will be no tax increases–,S,,,,S,,,,S,,,
167,CLINTON,Right.,ACK; AGR,,,,ACK; AGR,,,,ACK; AGR,,,
168,CLINTON,My plan –,TT,,,,TT,,,,TT,,,
169,COMPTON,"–below 200,000–",S-Inform,,,,S-Inform,,,,S-Inform,,,
170,CLINTON,"–notwithstanding my opponent’s ad, my plan triggers in at gross incomes, family incomes of $200,000 and above.",S-Inform,,IT; REB,,S-Inform,,IT; REB,,S-Inform,,IT; REB,
171,CLINTON,"Then we want to give modest middle-class tax relief to restore some fairness, especially to middle- class people with families with incomes of under $60,000.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
172,CLINTON,"In addition to that, the money that I raise from upper-income people and from asking foreign corporations just to pay the same income on their income earned in America that American corporations do will be used to give incentives back to upper-income people.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
173,CLINTON,"I want to give people permanent incentives on investment tax credit, like President Kennedy and the Congress inaugurated in the early ’60s to get industry moving again; a research and development tax credit; a low-income housing tax credit; a long-term capital gains proposal for new business and business expansions.",S; HS,,IT; IP,,S; HS,,IT; IP,,S; HS,,IT; IP,
174,CLINTON,We’ve got to have no more trickle down.,S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
175,CLINTON,We don’t need across-the-board tax cuts for the wealthy for nothing.,S,,PB; IP,,S,,PB; IP,,S,,PB; IP,
176,CLINTON,"We need to say here’s your tax incentive: if you create American jobs, the old-fashioned way.",S,,UF; IP,,S,,UF; IP,,S,,UF; IP,
177,CLINTON,I’d like to create more millionaires than were created under Mr.,S,,IT,,S,,IT,,S,,IT,
178,CLINTON,Bush and Mr.,S,,,,S,,,,S,,,
179,CLINTON,"Reagan, but I don’t want to have 4 years where we have no growth in the private sector, and that’s what’s happened in the last 4 years.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
180,CLINTON,"We’re down 35,000 jobs in the private sector.",S-Inform; CH,,ATTR; SE,,S-Inform; CH,,ATTR; SE,,S-Inform; CH,,ATTR; SE,
181,CLINTON,"We need to invest and grow, and that’s what I want to do.",S,,IP,,S,,IP,,S,,IP,
182,LEHRER,"President Bush, one minute, sir.",TG,,,,TG,,,,TG,,,
183,PRESIDENT BUSH,"Well, let me–I have to correct one thing.",CORR; TT,,,,CORR; TT,,,,CORR; TT,,,
184,PRESIDENT BUSH,I didn’t question the man’s patriotism.,S; CORR,,,,S; CORR,,,,S; CORR,,,
185,PRESIDENT BUSH,I questioned his judgment and his character.,S,,PER; ATTR,,S,,PER; ATTR,,S,,PER; ATTR,
186,PRESIDENT BUSH,"What he did in Moscow, that’s fine.",S,,,,S,,,,S,,,
187,PRESIDENT BUSH,Let him explain it.,IAFA,,,,IAFA,,,,IAFA,,,
188,PRESIDENT BUSH,He did.,S,,,,S,,,,S,,,
189,PRESIDENT BUSH,I accept that.,ACK; AGR,,,,ACK; AGR,,,,ACK; AGR,,,
190,PRESIDENT BUSH,What I don’t accept is demonstrating and organizing demonstrations in a foreign country when your country’s at war.,S,,PER; ATTR; REB,,S,,PER; ATTR; REB,,S,,PER; ATTR; REB,
191,PRESIDENT BUSH,I’m sorry.,APO,,,,APO,,,,APO,,,
192,PRESIDENT BUSH,I cannot accept that.,REJ,,REB,,REJ,,REB,,REJ,,REB,
193,PRESIDENT BUSH,In terms of this one on taxes spells out the biggest difference between us.,S,,REB,,S,,REB,,S,,REB,
194,PRESIDENT BUSH,I do not believe we need to go back to the Mondale proposals or the Dukakis proposals of tax and spend.,S,,PB; IP; REB,,S,,PB; IP; REB,,S,,PB; IP; REB,
195,PRESIDENT BUSH,"Governor Clinton says $200,000 but he also says he wants to raise $150 billion.",S-Inform; CH,,ATTR; REB,,S-Inform; CH,,ATTR; REB,,S-Inform; CH,,ATTR; REB,
196,PRESIDENT BUSH,"Taxing people over $200,000 will not get you $150 billion.",S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,,S-Inform; CH,,REB; SE,
197,PRESIDENT BUSH,"And then when you add in his other spending proposals, regrettably you end up socking it to the working man.",S,,AE; ATTR; REB,,S,,AE; ATTR; REB,,S,,AE; ATTR; REB,
198,PRESIDENT BUSH,That old adage they use–we’re going to soak the rich- -we’re going to soak the rich–it always ends up being the poor cab driver or the working man that ends up paying the bill.,S,,AE; REB; CB,,S,,AE; REB; CB,,S,,AE; REB; CB,
199,PRESIDENT BUSH,And so I just have a different approach.,S,,IP,,S,,IP,,S,,IP,
200,PRESIDENT BUSH,"I believe the way to get the deficit down is to control the growth of mandatory spending programs, and not raise taxes on the American people.",S,,IP,,S,,IP,,S,,IP,
201,PRESIDENT BUSH,We’ve got a big difference there.,S,,REB,,S,,REB,,S,,REB,
202,LEHRER,Mr.,TG,,,,TG,,,,TG,,,
203,LEHRER,"Perot, one minute.",TG,,,,TG,,,,TG,,,
204,PEROT,"We’ve got to have a growing, expanding job base to give us a growing, expanding tax base.",S,,UF,,S,,UF,,S,,UF,
205,PEROT,"Right now we have a flat to deteriorating job base and where it appears to be growing, it’s minimum-wage jobs.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
206,PEROT,So we’ve got to really rebuild our job base.,S,,UF,,S,,UF,,S,,UF,
207,PEROT,That’s going to take money for infrastructure and investment to do that.,S,,,,S,,,,S,,,
208,PEROT,Our foreign competitors are doing it; we’re not.,S,,CB,,S,,CB,,S,,CB,
209,PEROT,"We cannot pay off the $4 trillion debt, balance the budget and have the industries of the future and the high- paying jobs in this country without having the revenue.",S; S-Inform,,AF,,S; S-Inform,,AF,,S; S-Inform,,AF,
210,PEROT,We’re going to go through a period of shared sacrifice.,S,,UF,,S,,UF,,S,,UF,
211,PEROT,There’s one challenge.,S,,,,S,,,,S,,,
212,PEROT,It’s got to be fair.,S,,,,S,,,,S,,,
213,PEROT,"We’ve created a mess, don’t have much to show for it and we have got to fix it.",S,,AF; UF,,S,,AF; UF,,S,,AF; UF,
214,PEROT,And that’s about all I can say in a minute.,S,,,,S,,,,S,,,
215,LEHRER,Okay.,ACK,,,,ACK,,,,ACK,,,
216,LEHRER,"Next question goes to President Bush for a 2-minute answer, and it will be asked by Sandy Vanocur.",S; TG,,,,S; TG,,,,S; TG,,,
217,SANDER VANOCUR,Mr.,S,,,,S,,,,S,,,
218,SANDER VANOCUR,"President, this past week your secretary of the Army, Michael Stone, said he had no plans to abide by a congressional mandate to cut US forces in Europe from 150 to 100 thousand by the end of September 1996.",S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
