unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
16,MCCAIN,"Let’s take 300 of that billion and go in and buy those home loan mortgages and negotiate with those people in their homes, 11 million homes or more, so that they can afford to pay the mortgage, stay in their home.",S-Inform; IAFA,,AE,,S-Inform; IAFA,,AE,,S-Inform; IAFA,,AE,
17,MCCAIN,"Now, I know the criticism of this.",S,,,,S,,,,S,,,
18,MCCAIN,"Well, what about the citizen that stayed in their homes?",Q-W; Q-RHET,,AE; CB,,Q-W; Q-RHET,,AE; CB,,Q-W; Q-RHET,,AE; CB,
19,MCCAIN,That paid their mortgage payments?,Q-RHET,,AE,,Q-RHET,,AE,,Q-RHET,,AE,
20,MCCAIN,It doesn’t help that person in their home if the next door neighbor’s house is abandoned.,S,,AE,,S,,AE,,S,,AE,
21,MCCAIN,And so we’ve got to reverse this.,S,,UF,,S,,UF,,S,,UF,
22,MCCAIN,We ought to put the homeowners first.,S,,IP,,S,,IP,,S,,IP,
23,MCCAIN,And I am disappointed that Secretary Paulson and others have not made that their first priority.,S,,IP; ATTR,,S,,IP; ATTR,,S,,IP; ATTR,
24,SCHIEFFER,All right.,ACK,,,,ACK,,,,ACK,,,
25,SCHIEFFER,Senator Obama?,TG,,,,TG,,,,TG,,,
26,OBAMA,"Well, first of all, I want to thank Hofstra University and the people of New York for hosting us tonight and it’s wonderful to join Senator McCain again, and thank you, Bob.",GR; THK,,,,GR; THK,,,,GR; THK,,,
27,OBAMA,I think everybody understands at this point that we are experiencing the worst financial crisis since the Great Depression.,S; HS,,AF; IP,,S; HS,,AF; IP,,S; HS,,AF; IP,
28,OBAMA,And the financial rescue plan that Senator McCain and I supported is an important first step.,S,,,,S,,,,S,,,
29,OBAMA,And I pushed for some core principles: making sure that taxpayer can get their money back if they’re putting money up.,S,,IT,,S,,IT,,S,,IT,
30,OBAMA,Making sure that CEOs are not enriching themselves through this process.,S,,,,S,,,,S,,,
31,OBAMA,And I think that it’s going to take some time to work itself out.,S,,IP,,S,,IP,,S,,IP,
32,OBAMA,But what we haven’t yet seen is a rescue package for the middle class.,S,,AE,,S,,AE,,S,,AE,
33,OBAMA,Because the fundamentals of the economy were weak even before this latest crisis.,S; EXPL,,CB,,S; EXPL,,CB,,S; EXPL,,CB,
34,OBAMA,So I’ve proposed four specific things that I think can help.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
35,OBAMA,"Number one, let’s focus on jobs.",S,,UF,,S,,UF,,S,,UF,
36,OBAMA,I want to end the tax breaks for companies that are shipping jobs overseas and provide a tax credit for every company that’s creating a job right here in America.,S,,AP; IT,,S,,AP; IT,,S,,AP; IT,
37,OBAMA,"Number two, let’s help families right away by providing them a tax cut — a middle-class tax cut for people making less than $200,000, and let’s allow them to access their IRA accounts without penalty if they’re experiencing a crisis.",S-Inform,,AE; UF,,S-Inform,,AE; UF,,S-Inform,,AE; UF,
38,OBAMA,Now Senator McCain and I agree with your idea that we’ve got to help homeowners.,S; AGR,,UF,,S; AGR,,UF,,S; AGR,,UF,
39,OBAMA,That’s why we included in the financial package a proposal to get homeowners in a position where they can renegotiate their mortgages.,S; EXPL,,IT,,S; EXPL,,IT,,S; EXPL,,IT,
40,OBAMA,"I disagree with Senator McCain in how to do it, because the way Senator McCain has designed his plan, it could be a giveaway to banks if we’re buying full price for mortgages that now are worth a lot less.",S; DIS; EXPL,,ATTR; REB,,S; DIS; EXPL,,ATTR; REB,,S; DIS; EXPL,,ATTR; REB,
41,OBAMA,And we don’t want to waste taxpayer money.,S,,UF,,S,,UF,,S,,UF,
42,OBAMA,And we’ve got to get the financial package working much quicker than it has been working.,S,,UF,,S,,UF,,S,,UF,
43,OBAMA,"Last point I want to make, though.",TT; MS,,,,TT; MS,,,,TT; MS,,,
44,OBAMA,We’ve got some long-term challenges in this economy that have to be dealt with.,S,,,,S,,,,S,,,
45,OBAMA,We’ve got to fix our energy policy that’s giving our wealth away.,S,,UF,,S,,UF,,S,,UF,
46,OBAMA,We’ve got to fix our health care system and we’ve got to invest in our education system for every young person to be able to learn.,S,,UF,,S,,UF,,S,,UF,
47,SCHIEFFER,All right.,ACK,,,,ACK,,,,ACK,,,
48,SCHIEFFER,Would you like to ask him a question?,YNQ; IAFA-OF; TG,,,,YNQ; IAFA-OF; TG,,,,YNQ; IAFA-OF; TG,,,
49,MCCAIN,No.,REJ; ANS,,,,REJ; ANS,,,,REJ; ANS,,,
50,MCCAIN,"I would like to mention that a couple days ago Senator Obama was out in Ohio and he had an encounter with a guy who’s a plumber, his name is Joe Wurzelbacher.",S-Inform,,,,S-Inform,,,,S-Inform,,,
51,MCCAIN,"Joe wants to buy the business that he has been in for all of these years, worked 10, 12 hours a day.",S,,AE,,S,,AE,,S,,AE,
52,MCCAIN,And he wanted to buy the business but he looked at your tax plan and he saw that he was going to pay much higher taxes.,S; REJ,,,,S; REJ,,,,S; REJ,,,
53,MCCAIN,"You were going to put him in a higher tax bracket which was going to increase his taxes, which was going to cause him not to be able to employ people, which Joe was trying to realize the American dream.",S; CH,,ATTR; REB; CB,,S; CH,,ATTR; REB; CB,,S; CH,,ATTR; REB; CB,
54,MCCAIN,"Now Senator Obama talks about the very, very rich.",S; CH,,REB; CB,,S; CH,,REB; CB,,S; CH,,REB; CB,
55,MCCAIN,"Joe, I want to tell you, I’ll not only help you buy that business that you worked your whole life for and be able — and I’ll keep your taxes low and I’ll provide available and affordable health care for you and your employees.",S; IAFA-OF,,AE; IT,,S; IAFA-OF,,AE; IT,,S; IAFA-OF,,AE; IT,
56,MCCAIN,And I will not have — I will not stand for a tax increase on small business income.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
57,MCCAIN,Fifty percent of small business income taxes are paid by small businesses.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
58,MCCAIN,That’s 16 million jobs in America.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
59,MCCAIN,And what you want to do to Joe the plumber and millions more like him is have their taxes increased and not be able to realize the American dream of owning their own business.,S; CH,,AF; AE; ATTR; REB,,S; CH,,AF; AE; ATTR; REB,,S; CH,,AF; AE; ATTR; REB,
60,SCHIEFFER,Is that what you want to do?,YNQ; Q-RHET,,BQ; REB,,YNQ; Q-RHET,,BQ; REB,,YNQ; Q-RHET,,BQ; REB,
61,MCCAIN,That’s what Joe believes.,S,,,,S,,,,S,,,
62,OBAMA,He has been watching ads of Senator McCain’s.,S,,REB,,S,,REB,,S,,REB,
63,OBAMA,Let me tell you what I’m actually going to do.,TT,,,,TT,,,,TT,,,
64,OBAMA,I think tax policy is a major difference between Senator McCain and myself.,S; IAFA,,,,S; IAFA,,,,S; IAFA,,,
65,OBAMA,"And we both want to cut taxes, the difference is who we want to cut taxes for.",S,,,,S,,,,S,,,
66,OBAMA,"Now, Senator McCain, the centerpiece of his economic proposal is to provide $200 billion in additional tax breaks to some of the wealthiest corporations in America.",S-Inform,,ATTR; REB; SE,,S-Inform,,ATTR; REB; SE,,S-Inform,,ATTR; REB; SE,
67,OBAMA,"Exxon Mobil, and other oil companies, for example, would get an additional $4 billion in tax breaks.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
68,OBAMA,"What I’ve said is I want to provide a tax cut for 95 percent of working Americans, 95 percent.",S-Inform,,IT; IP,,S-Inform,,IT; IP,,S-Inform,,IT; IP,
69,OBAMA,"If you make more — if you make less than a quarter million dollars a year, then you will not see your income tax go up, your capital gains tax go up, your payroll tax.",S-Inform,,,,S-Inform,,,,S-Inform,,,
70,OBAMA,Not one dime.,S,,,,S,,,,S,,,
71,OBAMA,"And 95 percent of working families, 95 percent of you out there, will get a tax cut.",S-Inform,,AE,,S-Inform,,AE,,S-Inform,,AE,
72,OBAMA,"In fact, independent studies have looked at our respective plans and have concluded that I provide three times the amount of tax relief to middle-class families than Senator McCain does.",S-Inform,,IT; REB; SE,,S-Inform,,IT; REB; SE,,S-Inform,,IT; REB; SE,
73,OBAMA,"Now, the conversation I had with Joe the plumber, what I essentially said to him was, “Five years ago, when you were in a position to buy your business, you needed a tax cut then.",S; HS,,SE,,S; HS,,SE,,S; HS,,SE,
74,OBAMA,"” And what I want to do is to make sure that the plumber, the nurse, the firefighter, the teacher, the young entrepreneur who doesn’t yet have money, I want to give them a tax break now.",S; IAFA-OF,,AE; IP,,S; IAFA-OF,,AE; IP,,S; IAFA-OF,,AE; IP,
75,OBAMA,And that requires us to make some important choices.,S,,,,S,,,,S,,,
76,OBAMA,The last point I’ll make about small businesses.,S; MS,,,,S; MS,,,,S; MS,,,
77,OBAMA,"Not only do 98 percent of small businesses make less than $250,000, but I also want to give them additional tax breaks, because they are the drivers of the economy.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
78,OBAMA,They produce the most jobs.,S,,,,S,,,,S,,,
79,MCCAIN,"You know, when Senator Obama ended up his conversation with Joe the plumber — we need to spread the wealth around.",S; HS,,REB; CB,,S; HS,,REB; CB,,S; HS,,REB; CB,
80,MCCAIN,"In other words, we’re going to take Joe’s money, give it to Senator Obama, and let him spread the wealth around.",S; EXPL; CH,,PB; REB; CB,,S; EXPL; CH,,PB; REB; CB,,S; EXPL; CH,,PB; REB; CB,
81,MCCAIN,I want Joe the plumber to spread that wealth around.,S,,IP; REB,,S,,IP; REB,,S,,IP; REB,
82,MCCAIN,You told him you wanted to spread the wealth around.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
83,MCCAIN,"The whole premise behind Senator Obama’s plans are class warfare, let’s spread the wealth around.",S; CH,,PB; PER; REB; CB,,S; CH,,PB; PER; REB; CB,,S; CH,,PB; PER; REB; CB,
84,MCCAIN,"I want small businesses — and by the way, the small businesses that we’re talking about would receive an increase in their taxes right now.",S; S-Inform,,IP; REB,,S; S-Inform,,IP; REB,,S; S-Inform,,IP; REB,
85,MCCAIN,Who — why would you want to increase anybody’s taxes right now?,Q-W; Q-RHET,,BQ; REB; CB,,Q-W; Q-RHET,,BQ; REB; CB,,Q-W; Q-RHET,,BQ; REB; CB,
86,MCCAIN,"Why would you want to do that, anyone, anyone in America, when we have such a tough time, when these small business people, like Joe the plumber, are going to create jobs, unless you take that money from him and spread the wealth around.",Q-W; Q-RHET,,AF; REB; CB,,Q-W; Q-RHET,,AF; REB; CB,,Q-W; Q-RHET,,AF; REB; CB,
87,MCCAIN,I’m not going to…,S,,,,S,,,,S,,,
88,OBAMA,OK.,ACK,,,,ACK,,,,ACK,,,
89,OBAMA,Can I…,TT; T-REQ,,,,TT; T-REQ,,,,TT; T-REQ,,,
90,MCCAIN,We’re not going to do that in my administration.,S,,REB,,S,,REB,,S,,REB,
91,OBAMA,If I can answer the question.,TT; T-REQ,,,,TT; T-REQ,,,,TT; T-REQ,,,
92,OBAMA,"Number one, I want to cut taxes for 95 percent of Americans.",S; S-Inform,,IT; IP,,S; S-Inform,,IT; IP,,S; S-Inform,,IT; IP,
93,OBAMA,"Now, it is true that my friend and supporter, Warren Buffett, for example, could afford to pay a little more in taxes in order…",S,,IP,,S,,IP,,S,,IP,
94,MCCAIN,We’re talking about Joe the plumber.,S,,,,S,,,,S,,,
95,MCCAIN,"OBAMA: … in order to give — in order to give additional tax cuts to Joe the plumber before he was at the point where he could make $250,000.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
96,MCCAIN,"Then Exxon Mobil, which made $12 billion, record profits, over the last several quarters, they can afford to pay a little more so that ordinary families who are hurting out there — they’re trying to figure out how they’re going to afford food, how they’re going to save for their kids’ college education, they need a break.",S; S-Inform; AGR,,AE; SE,,S; S-Inform; AGR,,AE; SE,,S; S-Inform; AGR,,AE; SE,
97,MCCAIN,"So, look, nobody likes taxes.",S; TT,,,,S; TT,,,,S; TT,,,
98,MCCAIN,"I would prefer that none of us had to pay taxes, including myself.",S,,IP,,S,,IP,,S,,IP,
99,MCCAIN,"But ultimately, we’ve got to pay for the core investments that make this economy strong and somebody’s got to do it.",S; EXPL,,UF,,S; EXPL,,UF,,S; EXPL,,UF,
100,MCCAIN,Nobody likes taxes.,S,,,,S,,,,S,,,
101,MCCAIN,Let’s not raise anybody’s taxes.,S,,UF,,S,,UF,,S,,UF,
102,MCCAIN,OK?,YNQ,,,,YNQ,,,,YNQ,,,
103,OBAMA,"Well, I don’t mind paying a little more.",S,,IP,,S,,IP,,S,,IP,
104,MCCAIN,The fact is that businesses in America today are paying the second highest tax rate of anywhere in the world.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
105,MCCAIN,Our tax rate for business in America is 35 percent.,S-Inform,,,,S-Inform,,,,S-Inform,,,
106,MCCAIN,"Ireland, it’s 11 percent.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
107,MCCAIN,Where are companies going to go where they can create jobs and where they can do best in business?,Q-RHET,,CB,,Q-RHET,,CB,,Q-RHET,,CB,
108,MCCAIN,We need to cut the business tax rate in America.,S,,IP,,S,,IP,,S,,IP,
109,MCCAIN,We need to encourage business.,S,,,,S,,,,S,,,
110,MCCAIN,"Now, of all times in America, we need to cut people’s taxes.",S,,IP,,S,,IP,,S,,IP,
111,MCCAIN,"We need to encourage business, create jobs, not spread the wealth around.",S,,PB,,S,,PB,,S,,PB,
112,SCHIEFFER,All right.,ACK,,,,ACK,,,,ACK,,,
113,SCHIEFFER,Let’s go to another topic.,MS,,,,MS,,,,MS,,,
114,SCHIEFFER,It’s related.,S,,,,S,,,,S,,,
115,SCHIEFFER,"So if you have other things you want to say, you can get back to that.",S,,,,S,,,,S,,,
116,SCHIEFFER,"This question goes to you first, Senator Obama.",S,,,,S,,,,S,,,
117,SCHIEFFER,We found out yesterday that this year’s deficit will reach an astounding record high $455 billion.,S-Inform,,,,S-Inform,,,,S-Inform,,,
118,SCHIEFFER,Some experts say it could go to $1 trillion next year.,S-Inform,,,,S-Inform,,,,S-Inform,,,
119,SCHIEFFER,"Both of you have said you want to reduce the deficit, but the nonpartisan Committee for a Responsible Federal Budget ran the numbers on both of your proposals and they say the cost of your proposals, even with the savings you claim can be made, each will add more than $200 billion to the deficit.",S-Inform,,,,S-Inform,,,,S-Inform,,,
120,SCHIEFFER,Aren’t you both ignoring reality?,YNQ,,BQ; CB,,YNQ,,BQ; CB,,YNQ,,BQ; CB,
121,SCHIEFFER,"Won’t some of the programs you are proposing have to be trimmed, postponed, even eliminated?",YNQ,,,,YNQ,,,,YNQ,,,
122,SCHIEFFER,Give us some specifics on what you’re going to cut back.,IAFA,,,,IAFA,,,,IAFA,,,
123,SCHIEFFER,Senator Obama?,TG,,,,TG,,,,TG,,,
124,OBAMA,"Well, first of all, I think it’s important for the American public to understand that the $750 billion rescue package, if it’s structured properly, and, as president, I will make sure it’s structured properly, means that ultimately taxpayers get their money back, and that’s important to understand.",S; S-Inform; IAFA; IAFA-OF; REJ; INT,,DF; IT; IA,,S; S-Inform; IAFA; IAFA-OF; REJ; INT,,DF; IT; IA,,S; S-Inform; IAFA; IAFA-OF; REJ; INT,,DF; IT; IA,
125,OBAMA,But there is no doubt that we’ve been living beyond our means and we’re going to have to make some adjustments.,S,,IP,,S,,IP,,S,,IP,
126,OBAMA,"Now, what I’ve done throughout this campaign is to propose a net spending cut.",S,,IT,,S,,IT,,S,,IT,
127,OBAMA,I haven’t made a promise about…,S,,,,S,,,,S,,,
128,SCHIEFFER,"But you’re going to have to cut some of these programs, certainly.",S,,,,S,,,,S,,,
129,OBAMA,Absolutely.,AGR,,,,AGR,,,,AGR,,,
130,OBAMA,So let me get to that.,TT; MS,,,,TT; MS,,,,TT; MS,,,
131,OBAMA,"What I want to emphasize, though, is that I have been a strong proponent of pay-as- you-go.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
132,OBAMA,"Every dollar that I’ve proposed, I’ve proposed an additional cut so that it matches.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
133,OBAMA,"And some of the cuts, just to give you an example, we spend $15 billion a year on subsidies to insurance companies.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
134,OBAMA,It doesn’t — under the Medicare plan — it doesn’t help seniors get any better.,S,,SE,,S,,SE,,S,,SE,
135,OBAMA,It’s not improving our health care system.,S,,,,S,,,,S,,,
136,OBAMA,It’s just a giveaway.,S,,,,S,,,,S,,,
137,OBAMA,We need to eliminate a whole host of programs that don’t work.,S,,,,S,,,,S,,,
138,OBAMA,"And I want to go through the federal budget line by line, page by page, programs that don’t work, we should cut.",S,,IP,,S,,IP,,S,,IP,
139,OBAMA,"Programs that we need, we should make them work better.",S,,,,S,,,,S,,,
140,OBAMA,"Now, what is true is that Senator McCain and I have a difference in terms of the need to invest in America and the American people.",S,,IP; REB,,S,,IP; REB,,S,,IP; REB,
141,OBAMA,I mentioned health care earlier.,S,,,,S,,,,S,,,
142,OBAMA,"If we make investments now so that people have coverage, that we are preventing diseases, that will save on Medicare and Medicaid in the future.",S,,IP,,S,,IP,,S,,IP,
143,OBAMA,"If we invest in a serious energy policy, that will save in the amount of money we’re borrowing from China to send to Saudi Arabia.",S,,CB,,S,,CB,,S,,CB,
144,OBAMA,"If we invest now in our young people and their ability to go to college, that will allow them to drive this economy into the 21st century.",S,,CB,,S,,CB,,S,,CB,
145,OBAMA,"But what is absolutely true is that, once we get through this economic crisis and some of the specific proposals to get us out of this slump, that we’re not going to be able to go back to our profligate ways.",S,,IP,,S,,IP,,S,,IP,
146,OBAMA,"And we’re going to have to embrace a culture and an ethic of responsibility, all of us, corporations, the federal government, and individuals out there who may be living beyond their means.",S,,UF,,S,,UF,,S,,UF,
147,SCHIEFFER,Time’s up.,S,,,,S,,,,S,,,
148,SCHIEFFER,Senator?,TG,,,,TG,,,,TG,,,
149,MCCAIN,"Well, thank you, Bob.",THK,,,,THK,,,,THK,,,
150,MCCAIN,I just want to get back to this home ownership.,TT; MS,,,,TT; MS,,,,TT; MS,,,
151,MCCAIN,"During the Depression era, we had a thing called the home ownership loan corporation.",S-Inform; HS,,,,S-Inform; HS,,,,S-Inform; HS,,,
152,MCCAIN,And they went out and bought up these mortgages.,S,,,,S,,,,S,,,
153,MCCAIN,"And people were able to stay in their homes, and eventually the values of those homes went up, and they actually made money.",S,,,,S,,,,S,,,
154,MCCAIN,"And, by the way, this was a proposal made by Senator Clinton not too long ago.",S; HS,,REB,,S; HS,,REB,,S; HS,,REB,
155,MCCAIN,"So, obviously, if we can start increasing home values, then there will be creation of wealth.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
156,SCHIEFFER,But what…,TT; INT,,,,TT; INT,,,,TT; INT,,,
157,MCCAIN,But — OK.,ACK; TT,,,,ACK; TT,,,,ACK; TT,,,
158,MCCAIN,All right.,ACK,,,,ACK,,,,ACK,,,
159,SCHIEFFER,"The question was, what are you going to cut?",S; MS,,,,S; MS,,,,S; MS,,,
160,MCCAIN,"Energy — well, first — second of all, energy independence.",S,,,,S,,,,S,,,
161,MCCAIN,We have to have nuclear power.,S,,,,S,,,,S,,,
162,MCCAIN,We have to stop sending $700 billion a year to countries that don’t like us very much.,S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
163,MCCAIN,"It’s wind, tide, solar, natural gas, nuclear, off-shore drilling, which Senator Obama has opposed.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
164,MCCAIN,And the point is that we become energy independent and we will create millions of jobs — millions of jobs in America.,S,,AE; IT,,S,,AE; IT,,S,,AE; IT,
165,MCCAIN,"OK, what — what would I cut?",Q-W; TT,,,,Q-W; TT,,,,Q-W; TT,,,
166,MCCAIN,"I would have, first of all, across-the-board spending freeze, OK?",S; ANS,,IP,,S; ANS,,IP,,S; ANS,,IP,
167,MCCAIN,Some people say that’s a hatchet.,S,,,,S,,,,S,,,
168,MCCAIN,"That’s a hatchet, and then I would get out a scalpel, OK?",S,,IP,,S,,IP,,S,,IP,
169,MCCAIN,Because we’ve got — we have presided over the largest increase — we’ve got to have a new direction for this country.,S; EXPL,,AF; ATTR,,S; EXPL,,AF; ATTR,,S; EXPL,,AF; ATTR,
170,MCCAIN,We have presided over the largest increase in government since the Great Society.,S-Inform,,AF; ATTR; SE,,S-Inform,,AF; ATTR; SE,,S-Inform,,AF; ATTR; SE,
171,MCCAIN,"Government spending has gone completely out of control; $10 trillion dollar debt we’re giving to our kids, a half-a-trillion dollars we owe China.",S-Inform,,AF; AE; SE,,S-Inform,,AF; AE; SE,,S-Inform,,AF; AE; SE,
172,MCCAIN,I know how to save billions of dollars in defense spending.,S,,IT,,S,,IT,,S,,IT,
173,MCCAIN,I know how to eliminate programs.,S,,IT,,S,,IT,,S,,IT,
174,SCHIEFFER,Which ones?,Q-W,,,,Q-W,,,,Q-W,,,
175,MCCAIN,"I have fought against — well, one of them would be the marketing assistance program.",S; ANS,,IT,,S; ANS,,IT,,S; ANS,,IT,
176,MCCAIN,Another one would be a number of subsidies for ethanol.,S; ANS,,,,S; ANS,,,,S; ANS,,,
177,MCCAIN,I oppose subsidies for ethanol because I thought it distorted the market and created inflation; Senator Obama supported those subsidies.,S; EXPL,,ATTR; REB,,S; EXPL,,ATTR; REB,,S; EXPL,,ATTR; REB,
178,MCCAIN,I would eliminate the tariff on imported sugarcane-based ethanol from Brazil.,S,,IP,,S,,IP,,S,,IP,
179,MCCAIN,I know how to save billions.,S,,IT,,S,,IT,,S,,IT,
180,MCCAIN,I saved the taxpayer $6.,S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
181,MCCAIN,"8 billion by fighting a deal for a couple of years, as you might recall, that was a sweetheart deal between an aircraft manufacturer, DOD, and people ended up in jail.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
182,MCCAIN,"But I would fight for a line-item veto, and I would certainly veto every earmark pork-barrel bill.",S,,IP,,S,,IP,,S,,IP,
183,MCCAIN,Senator Obama has asked for nearly $1 billion in pork-barrel earmark projects…,S-Inform; CH,,PER; ATTR; SE,,S-Inform; CH,,PER; ATTR; SE,,S-Inform; CH,,PER; ATTR; SE,
184,SCHIEFFER,Time’s up.,S,,,,S,,,,S,,,
185,MCCAIN,… including $3 million for an overhead projector in a planetarium in his hometown.,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,,S-Inform,,ATTR; SE,
186,MCCAIN,That’s not the way we cut — we’ll cut out all the pork.,S,,IT,,S,,IT,,S,,IT,
187,SCHIEFFER,Time’s up.,S,,,,S,,,,S,,,
188,OBAMA,"Well, look, I think that we do have a disagreement about an across-the-board spending freeze.",S; DIS,,IP; REB,,S; DIS,,IP; REB,,S; DIS,,IP; REB,
189,OBAMA,It sounds good.,S,,,,S,,,,S,,,
190,OBAMA,It’s proposed periodically.,S,,,,S,,,,S,,,
191,OBAMA,It doesn’t happen.,S,,,,S,,,,S,,,
192,OBAMA,"And, in fact, an across-the-board spending freeze is a hatchet, and we do need a scalpel, because there are some programs that don’t work at all.",S; EXPL,,CB,,S; EXPL,,CB,,S; EXPL,,CB,
193,OBAMA,There are some programs that are underfunded.,S,,,,S,,,,S,,,
194,OBAMA,And I want to make sure that we are focused on those programs that work.,S,,IP,,S,,IP,,S,,IP,
195,OBAMA,"Now, Senator McCain talks a lot about earmarks.",S,,REB,,S,,REB,,S,,REB,
196,OBAMA,That’s one of the centerpieces of his campaign.,S,,REB,,S,,REB,,S,,REB,
197,OBAMA,Earmarks account for 0.,S-Inform,,,,S-Inform,,,,S-Inform,,,
198,OBAMA,5 percent of the total federal budget.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
199,OBAMA,"There’s no doubt that the system needs reform and there are a lot of screwy things that we end up spending money on, and they need to be eliminated.",S,,,,S,,,,S,,,
200,OBAMA,But it’s not going to solve the problem.,S,,REB,,S,,REB,,S,,REB,
201,OBAMA,"Now, the last thing I think we have to focus on is a little bit of history, just so that we understand what we’re doing going forward.",S; MS,,IP,,S; MS,,IP,,S; MS,,IP,
202,OBAMA,"When President Bush came into office, we had a budget surplus and the national debt was a little over $5 trillion.",S-Inform; HS,,ATTR,,S-Inform; HS,,ATTR,,S-Inform; HS,,ATTR,
203,OBAMA,It has doubled over the last eight years.,S-Inform,,,,S-Inform,,,,S-Inform,,,
204,OBAMA,And we are now looking at a deficit of well over half a trillion dollars.,S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
205,OBAMA,So one of the things that I think we have to recognize is pursuing the same kinds of policies that we pursued over the last eight years is not going to bring down the deficit.,S; IAFA,,IP; REB; CB,,S; IAFA,,IP; REB; CB,,S; IAFA,,IP; REB; CB,
206,OBAMA,"And, frankly, Senator McCain voted for four out of five of President Bush’s budgets.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
207,OBAMA,"We’ve got to take this in a new direction, that’s what I propose as president.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
208,SCHIEFFER,Do either of you think you can balance the budget in four years?,YNQ; OQ,,,,YNQ; OQ,,,,YNQ; OQ,,,
209,SCHIEFFER,"You have said previously you thought you could, Senator McCain.",S,,,,S,,,,S,,,
