unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
73,AUDIENCE QUESTION,"Would you define in specific dollar goals how much you would reduce the deficit in each of the 4 years of a Clinton administration and then enter into a legally binding contract with the American people, that if you did not achieve those goals that you would not seek a 2nd term?",YNQ,,CB,,YNQ,,CB,,YNQ,,CB,
74,AUDIENCE QUESTION,"Answer yes or no and then comment on your answer, please.",IAFA,,,,IAFA,,,,IAFA,,,
75,CLINTON,"No, and here’s why.",REJ; ANS,,,,REJ; ANS,,,,REJ; ANS,,,
76,CLINTON,And I’ll tell you exactly why.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
77,CLINTON,Because the deficit now has been building up for 12 years.,S-Inform; EXPL,,,,S-Inform; EXPL,,,,S-Inform; EXPL,,,
78,CLINTON,I’ll tell you exactly what I think can be done.,S; TT,,IP,,S; TT,,IP,,S; TT,,IP,
79,CLINTON,I think we can bring it down by 50% in 4 years and grow the economy.,S-Inform,,IP,,S-Inform,,IP,,S-Inform,,IP,
80,CLINTON,"Now, I could get rid of it in 4 years in theory on the books now, but to do it you’d have to raise taxes too much and cut benefits too much to people who need them and it would even make the economy worse.",S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
81,CLINTON,Mr.,S,,,,S,,,,S,,,
82,CLINTON,"Perot will tell you, for example, that the expert he hired to analyze his plan says that it will bring the deficit down in 5 years but it will make unemployment bad for 4 more years.",S-Inform,,REB; SE,,S-Inform,,REB; SE,,S-Inform,,REB; SE,
83,CLINTON,"So my view is, sir, you have to increase investment, grow the economy and reduce the deficit by controlling health care costs, prudent reductions in defense, cuts in domestic programs and asking the wealthiest Americans and foreign corporations to pay their fair share of taxes and investing and growing this economy.",S,,IP,,S,,IP,,S,,IP,
84,CLINTON,"I ask everybody to look at my economic ideas and 9 Nobel prize winners and over 500 economists and hundreds of business people, including a lot of Republicans said, this is the way you’ve got to go.",S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
85,CLINTON,If you don’t grow the economy you can’t get it done.,S,,CB,,S,,CB,,S,,CB,
86,CLINTON,"But I can’t foresee all the things that will happen, and I don’t think a president should be judged solely on the deficit.",S,,IP,,S,,IP,,S,,IP,
87,CLINTON,"Let me also say, we’re having an election today.",S; TT,,,,S; TT,,,,S; TT,,,
88,CLINTON,You’ll have a shot at me in 4 years and you can vote me right out if you think I’ve done a lousy job and I would welcome you to do that.,S,,AE,,S,,AE,,S,,AE,
89,SIMPSON,Mr.,,,,,,,,,,,,
90,SIMPSON,President.,,,,,,,,,,,,
91,BUSH,"Well, I’m a little confused here, because I don’t see how you can grow the deficit down by raising people’s taxes.",S; CH,,IP; REB,,S; CH,,IP; REB,,S; CH,,IP; REB,
92,BUSH,"You see, I don’t think the American people are taxed too little.",S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
93,BUSH,I think they’re taxed too much.,S,,IP,,S,,IP,,S,,IP,
94,BUSH,I went for one tax increase and when I make a mistake I admit it.,S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
95,BUSH,I said that wasn’t the right thing to do.,S; CORR,,,,S; CORR,,,,S; CORR,,,
96,BUSH,"Governor Clinton’s program wants to tax more and spend more — $150 billion in new taxes, spend another $220.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
97,BUSH,I don’t believe that’s the way to do it.,S; DIS,,IP; REB,,S; DIS,,IP; REB,,S; DIS,,IP; REB,
98,BUSH,Here’s some thing that’ll help.,S,,,,S,,,,S,,,
99,BUSH,Give us a balanced budget amendment.,IAFA,,,,IAFA,,,,IAFA,,,
100,BUSH,"He always talks about Arkansas having a balanced budget and they do, but he has a balanced budget amendment.",S; REJ,,REB,,S; REJ,,REB,,S; REJ,,REB,
101,BUSH,Have to do it.,S,,,,S,,,,S,,,
102,BUSH,I’d like the government to have that.,S,,IP,,S,,IP,,S,,IP,
103,BUSH,"And I think it would discipline not only the Congress, which needs it, but also the executive branch.",S,,IP,,S,,IP,,S,,IP,
104,BUSH,"I’d like to have what 43 governors have — the line item veto, so if the Congress can’t cut, and we’ve got a reckless spending Congress, let the president have a shot at it by wiping out things that are pork barrel or something of that nature.",S; S-Inform,,IP,,S; S-Inform,,IP,,S; S-Inform,,IP,
105,BUSH,I’ve proposed another one.,S; IAFA,,IT,,S; IAFA,,IT,,S; IAFA,,IT,
106,BUSH,Some sophisticates think it may be a little gimmicky.,S,,,,S,,,,S,,,
107,BUSH,I think it’s good.,S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
108,BUSH,It’s a check- off.,S,,,,S,,,,S,,,
109,BUSH,It says to you as a taxpayer — say you’re going to pay a tax of 1000 bucks or something.,S,,,,S,,,,S,,,
110,BUSH,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you’re paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount.",S-Inform; IAFA,,,,S-Inform; IAFA,,,,S-Inform; IAFA,,,
111,BUSH,"And if the Congress won’t do it, if they can’t get together and negotiate how to do that, then you’d have a sequester across the board.",S,,,,S,,,,S,,,
112,BUSH,You’d exempt Social Security — I don’t want to tax or touch Social Security.,S,,IP,,S,,IP,,S,,IP,
113,BUSH,"I’m the president that said hey, don’t mess with Social Security, and we haven’t.",S; INT,,,,S; INT,,,,S; INT,,,
114,BUSH,"So I believe that we need to control the growth of mandatory spending, back to this gentleman’s question.",S; MS,,IP,,S; MS,,IP,,S; MS,,IP,
115,BUSH,That’s the main growing thing in the budget.,S-Inform,,,,S-Inform,,,,S-Inform,,,
116,BUSH,"The program that the president — two-thirds of the budget, I as president never get to look at, never get to touch.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
117,BUSH,"We’ve got to control that growth to inflation and population increase, but not raise taxes on the American people now.",S,,UF; CB,,S,,UF; CB,,S,,UF; CB,
118,BUSH,I just don’t believe that would stimulate any kind of growth at all.,S,,IP,,S,,IP,,S,,IP,
119,SIMPSON,"How about you, Mr.",Q-W; TG,,,,Q-W; TG,,,,Q-W; TG,,,
120,SIMPSON,Perot?,TG,,,,TG,,,,TG,,,
121,PEROT,"Well, we’re $4 trillion in debt.",S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
122,PEROT,"We’re going into debt an additional $1 billion, little more than $1 billion every working day of the year.",S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
123,PEROT,"Now, the thing I love about it — I’m just a businessman.",S,,IP,,S,,IP,,S,,IP,
124,PEROT,"I was down in Texas taking care of business, tending to my family.",S,,,,S,,,,S,,,
125,PEROT,This situation got so bad that I decided I’d better get into it.,S,,AF,,S,,AF,,S,,AF,
126,PEROT,The American people asked me to get into it.,S,,IT,,S,,IT,,S,,IT,
127,PEROT,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.,S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
128,PEROT,"Now, it’s not the Republicans’ fault, of course, and it’s not the Democrats’ fault.",S,,CB,,S,,CB,,S,,CB,
129,PEROT,And what I’m looking for is who did it?,Q-RHET,,ATTR,,Q-RHET,,ATTR,,Q-RHET,,ATTR,
130,PEROT,"Now, they’re the 2 folks involved so maybe if you put them together, they did it.",S,,ATTR; CB,,S,,ATTR; CB,,S,,ATTR; CB,
131,PEROT,"Now, the facts are we have to fix it.",S,,IP,,S,,IP,,S,,IP,
132,PEROT,I’m here tonight for these young people up here in the balcony from this college.,S,,AE,,S,,AE,,S,,AE,
133,PEROT,"When I was a young man, when I got out of the Navy I had multiple job offers.",S; HS,,,,S; HS,,,,S; HS,,,
134,PEROT,Young people with high grades can’t get a job.,S,,AE,,S,,AE,,S,,AE,
135,PEROT,People — the 18- to 24-year-old high school graduates 10 years ago were making more than they are now.,S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
136,PEROT,"In other words, we were down to 18% of them were making — 18- to 24-year- olds were making less than $12,000.",S-Inform; EXPL,,SE,,S-Inform; EXPL,,SE,,S-Inform; EXPL,,SE,
137,PEROT,Now that’s up to 40%.,S-Inform,,,,S-Inform,,,,S-Inform,,,
138,PEROT,And what’s happened in the meantime?,Q-W; Q-RHET,,CB,,Q-W; Q-RHET,,CB,,Q-W; Q-RHET,,CB,
139,PEROT,The dollar’s gone through the floor.,S,,AF,,S,,AF,,S,,AF,
140,PEROT,"Now, whose fault is that?",Q-W; Q-RHET,,ATTR,,Q-W; Q-RHET,,ATTR,,Q-W; Q-RHET,,ATTR,
141,PEROT,Not the Democrats.,S,,,,S,,,,S,,,
142,PEROT,Not the Republicans.,S,,,,S,,,,S,,,
143,PEROT,"Somewhere out there there’s an extraterrestrial that’s doing this to us, I guess.",S,,CB,,S,,CB,,S,,CB,
144,PEROT,And everybody says they take responsibility.,S,,,,S,,,,S,,,
145,PEROT,Somebody somewhere has to take responsibility for this.,S,,,,S,,,,S,,,
146,PEROT,"Put it to you bluntly, American people.",IAFA,,AE,,IAFA,,AE,,IAFA,,AE,
147,PEROT,"If you want me to be your president, we’re going to face our problems.",S,,AE; UF,,S,,AE; UF,,S,,AE; UF,
148,PEROT,"Weâ€™ll deal with our problems, weâ€™ll solve our problems.",S,,UF,,S,,UF,,S,,UF,
149,PEROT,We’ll down our debt.,S,,UF,,S,,UF,,S,,UF,
150,PEROT,"We’ll pass on the American dream to our children, and I will not leave our children a situation that they have today.",S,,AE; UF,,S,,AE; UF,,S,,AE; UF,
151,PEROT,When I was a boy it took 2 generations to double the standard of living.,S-Inform; HS,,,,S-Inform; HS,,,,S-Inform; HS,,,
152,PEROT,Today it will take 12 generations.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
153,PEROT,Our children will not see the American dream because of this debt that somebody somewhere dropped on us.,S,,AF; AE,,S,,AF; AE,,S,,AF; AE,
154,SIMPSON,"You’re all wonderful speakers, and I know you have lots more to add, but I’ve talked to this audience, and they have lots of questions on other topics.",S; MS,,,,S; MS,,,,S; MS,,,
155,SIMPSON,"Can we move to another topic, please?",YNQ; MS,,,,YNQ; MS,,,,YNQ; MS,,,
156,SIMPSON,"We have one up here, I think.",S; TG,,,,S; TG,,,,S; TG,,,
157,AUDIENCE QUESTION,"Yes, I’d like to address all the candidates with this question.",S; TT,,,,S; TT,,,,S; TT,,,
158,AUDIENCE QUESTION,The amount of time the candidates have spent in this campaign trashing their opponents’ character and their programs is depressingly large.,S; CH,,PER; CB,,S; CH,,PER; CB,,S; CH,,PER; CB,
159,AUDIENCE QUESTION,Why can’t your discussions and proposals reflect the genuine complexity and the difficulty of the issues to try to build a consensus around the best aspects of all proposals?,Q-W; SEEP,,UF; CB,,Q-W; SEEP,,UF; CB,,Q-W; SEEP,,UF; CB,
160,SIMPSON,Who wants to take that one?,Q-W; TG,,,,Q-W; TG,,,,Q-W; TG,,,
161,SIMPSON,Mr.,,,,,,,,,,,,
162,SIMPSON,"Perot, you have an answer for everything, don’t you?",Q-RHET; TG,,AEX,,Q-RHET; TG,,AEX,,Q-RHET; TG,,AEX,
163,SIMPSON,"Go right ahead, sir.",IAFA; TG,,,,IAFA; TG,,,,IAFA; TG,,,
164,PEROT,"No, I don’t have an answer for everything.",REJ; ANS,,,,REJ; ANS,,,,REJ; ANS,,,
165,PEROT,"As you all know, I’ve been buying 30-minute segments to talk about issues.",S; IAFA,,IT,,S; IAFA,,IT,,S; IAFA,,IT,
166,PEROT,"And tomorrow night on NBC, from 10:30 to 11 Eastern, we’re going to talk about how you pay the debt down, so we’re going to come right down to that one.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
167,PEROT,"We’ll be on again Saturday night, 8 to 9 o’clock on ABC.",S-Inform,,,,S-Inform,,,,S-Inform,,,
168,PEROT,So the point is —,TT,,,,TT,,,,TT,,,
169,BUSH,"Like Jerry Brown, the 800 number.",S,,,,S,,,,S,,,
170,PEROT,"— I couldn’t agree with you more, couldn’t agree with you more.",AGR,,,,AGR,,,,AGR,,,
171,PEROT,"And I have said again and again and again let’s get off mud wrestling, let’s get off personalities and let’s talk about jobs, health care, crime, the things that concern the American people.",S; MS,,UF; IP,,S; MS,,UF; IP,,S; MS,,UF; IP,
172,PEROT,"I’m spending my money — not PAC money, not foreign money, my money — to take this message to the people.",S; IAFA,,IT,,S; IAFA,,IT,,S; IAFA,,IT,
173,SIMPSON,"Thank you, Mr.",THK,,,,THK,,,,THK,,,
174,SIMPSON,Perot.,,,,,,,,,,,,
175,SIMPSON,So that seems directed; he would say it’s you gentlemen that have been doing that.,S,,,,S,,,,S,,,
176,SIMPSON,Mr.,,,,,,,,,,,,
177,SIMPSON,"Clinton, Governor Clinton — oh, President Bush, how would you like to respond?",Q-W; TG,,,,Q-W; TG,,,,Q-W; TG,,,
178,BUSH,"Well, in the first place, I believe that character is a part of being president.",S; IAFA,,IP,,S; IAFA,,IP,,S; IAFA,,IP,
179,BUSH,I think you have to look at it.,S,,IP,,S,,IP,,S,,IP,
180,BUSH,I think that has to be a part of a candidate for president or being president.,S,,IP,,S,,IP,,S,,IP,
181,BUSH,"In terms of programs, I’ve submitted, what, 4 different budgets to the US Congress in great detail.",S-Inform,,IT,,S-Inform,,IT,,S-Inform,,IT,
182,BUSH,It’s so heavy they’d give you a broken back.,S,,,,S,,,,S,,,
183,BUSH,And everything in there says what I am for.,S,,IT,,S,,IT,,S,,IT,
184,BUSH,"Now I’ve come out with a new agenda for America’s renewal, a plan that I believe really will help stimulate the growth of this economy.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
185,BUSH,"My record on world affairs is pretty well known because I’ve been president for 4 years, so I feel I’ve been talking issues.",S; HS,,IT; IP,,S; HS,,IT; IP,,S; HS,,IT; IP,
186,BUSH,"You know, nobody likes who shot John, but I think the first negative campaign run in this election was by Governor Clinton, and I’m not going to sit there and be a punching bag; I’m going to stand up and say, hey, listen, here’s my side of it.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
187,BUSH,But character is an important part of the equation.,S,,,,S,,,,S,,,
188,BUSH,The other night Governor Clinton raised my — I don’t know if you saw the debate the other night.,YNQ; S,,PER; ATTR,,YNQ; S,,PER; ATTR,,YNQ; S,,PER; ATTR,
189,BUSH,You did — suffered through that?,YNQ,,,,YNQ,,,,YNQ,,,
190,BUSH,"Well, he raised the question of my father — it was a good line, well rehearsed and well delivered.",S,,PER,,S,,PER,,S,,PER,
191,BUSH,"But he raised the question of my father and said, well, your father, Prescott Bush, was against McCarthy, you should be ashamed of yourself, McCarthyism.",S; HS,,PER; REB,,S; HS,,PER; REB,,S; HS,,PER; REB,
192,BUSH,"I remember something my dad told me — I was 18 years old going to Penn Station to go on into the Navy, and he said write your mother — which I faithfully did; he said serve your country — my father was an honor, duty and country man; and he said tell the truth.",S; HS,,AE; IP,,S; HS,,AE; IP,,S; HS,,AE; IP,
193,BUSH,"And I’ve tried to do that in public life, all through it.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
194,BUSH,That says something about character.,S,,IP,,S,,IP,,S,,IP,
195,BUSH,"My argument with Governor Clinton — you can call it mud wrestling, but I think it’s fair to put it in focus is — I am deeply troubled by someone who demonstrates and organizes demonstration in a foreign land when his country’s at war.",S; CH,,PER; IP; ATTR; REB,,S; CH,,PER; IP; ATTR; REB,,S; CH,,PER; IP; ATTR; REB,
196,BUSH,Probably a lot of kids here disagree with me.,S,,IP,,S,,IP,,S,,IP,
197,BUSH,But that’s what I feel.,S,,IP,,S,,IP,,S,,IP,
198,BUSH,That’s what I feel passionately about.,S,,IP,,S,,IP,,S,,IP,
199,BUSH,I’m thinking of Ross Perot’s running mate sitting in the jail.,S,,AP,,S,,AP,,S,,AP,
200,BUSH,How would he feel about it?,Q-RHET,,,,Q-RHET,,,,Q-RHET,,,
201,BUSH,But maybe that’s generational.,S,,,,S,,,,S,,,
202,BUSH,I don’t know.,S,,,,S,,,,S,,,
203,BUSH,But the big argument I have with the governor on this is this taking different positions on different issues — trying to be one thing to one person here that’s opposing the NAFTA agreement and then for it — what we call waffling.,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
204,BUSH,And I do think that you can’t turn the White House into the Waffle House.,S; CH,,PER; IP; REB,,S; CH,,PER; IP; REB,,S; CH,,PER; IP; REB,
205,BUSH,You’ve got to say what you’re for and you’ve got to —,S,,IP,,S,,IP,,S,,IP,
206,SIMPSON,Mr.,TG,,,,TG,,,,TG,,,
207,SIMPSON,"President, I’m getting time cues and with all due respect —",S; TT,,,,S; TT,,,,S; TT,,,
208,BUSH,Excuse me.,TT,,,,TT,,,,TT,,,
209,BUSH,I don’t want to —,S,,,,S,,,,S,,,
210,SIMPSON,I’m sorry.,APO,,,,APO,,,,APO,,,
211,BUSH,I don’t want to —,S,,,,S,,,,S,,,
212,SIMPSON,Governor Clinton.,TG,,,,TG,,,,TG,,,
213,BUSH,I get wound up because I feel strongly —,S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
214,SIMPSON,"Yes, you do.",AGR,,,,AGR,,,,AGR,,,
215,CLINTON,Let me say first of all to you that I believe so strongly in the question you asked that I suggested this format tonight.,S; TT,,IT; IP,,S; TT,,IT; IP,,S; TT,,IT; IP,
