unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
37,ROMNEY,"This is obviously an area of great concern to the entire world, and to America in particular, which is to see a — a complete change in the — the structure and the — the environment in the Middle East.",S,,,,S,,,,S,,,
38,ROMNEY,"With the Arab Spring, came a great deal of hope that there would be a change towards more moderation, and opportunity for greater participation on the part of women in public life, and in economic life in the Middle East.",S,,,,S,,,,S,,,
39,ROMNEY,"But instead, we’ve seen in nation after nation, a number of disturbing events.",S; S-Inform,,AF,,S; S-Inform,,AF,,S; S-Inform,,AF,
40,ROMNEY,"Of course we see in Syria, 30,000 civilians having been killed by the military there.",S-Inform; HS,,AF; SE,,S-Inform; HS,,AF; SE,,S-Inform; HS,,AF; SE,
41,ROMNEY,"We see in — in Libya, an attack apparently by, I think we know now, by terrorists of some kind against — against our people there, four people dead.",S-Inform; HS,,AF,,S-Inform; HS,,AF,,S-Inform; HS,,AF,
42,ROMNEY,Our hearts and — and minds go out to them.,S,,AE,,S,,AE,,S,,AE,
43,ROMNEY,"Mali has been taken over, the northern part of Mali by al-Qaeda type individuals.",S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
44,ROMNEY,"We have in — in Egypt, a Muslim Brotherhood president.",S,,AF; CBias,,S,,AF; CBias,,S,,AF; CBias,
45,ROMNEY,And so what we’re seeing is a pretty dramatic reversal in the kind of hopes we had for that region.,S,,AF; IP,,S,,AF; IP,,S,,AF; IP,
46,ROMNEY,"Of course the greatest threat of all is Iran, four years closer to a nuclear weapon.",S; HS,,AF; ATTR,,S; HS,,AF; ATTR,,S; HS,,AF; ATTR,
47,ROMNEY,And — and we’re going to have to recognize that we have to do as the president has done.,S,,IP,,S,,IP,,S,,IP,
48,ROMNEY,I congratulate him on — on taking out Osama bin Laden and going after the leadership in al-Qaeda.,S; HS,,,,S; HS,,,,S; HS,,,
49,ROMNEY,But we can’t kill our way out of this mess.,S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
50,ROMNEY,"We’re going to have to put in place a very comprehensive and robust strategy to help the — the world of Islam and other parts of the world, reject this radical violent extremism, which is — it’s certainly not on the run.",S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
51,ROMNEY,It’s certainly not hiding.,S,,AF,,S,,AF,,S,,AF,
52,ROMNEY,"This is a group that is now involved in 10 or 12 countries, and it presents an enormous threat to our friends, to the world, to America, long term, and we must have a comprehensive strategy to help reject this kind of extremism.",S-Inform,,AF,,S-Inform,,AF,,S-Inform,,AF,
53,SCHIEFFER,Mr.,TG,,,,TG,,,,TG,,,
54,SCHIEFFER,President?,TG,,,,TG,,,,TG,,,
55,OBAMA,"Well, my first job as commander in chief, Bob, is to keep the American people safe.",S,,IT,,S,,IT,,S,,IT,
56,OBAMA,And that’s what we’ve done over the last four years.,S,,IT,,S,,IT,,S,,IT,
57,OBAMA,"We ended the war in Iraq, refocused our attention on those who actually killed us on 9/11.",S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
58,OBAMA,"And as a consequence, Al Qaeda’s core leadership has been decimated.",S-Inform,,IT; SE,,S-Inform,,IT; SE,,S-Inform,,IT; SE,
59,OBAMA,"In addition, we’re now able to transition out of Afghanistan in a responsible way, making sure that Afghans take responsibility for their own security.",S,,IT,,S,,IT,,S,,IT,
60,OBAMA,And that allows us also to rebuild alliances and make friends around the world to combat future threats.,S,,UF,,S,,UF,,S,,UF,
61,OBAMA,"Now with respect to Libya, as I indicated in the last debate, when we received that phone call, I immediately made sure that, number one, that we did everything we could to secure those Americans who were still in harm’s way; number two, that we would investigate exactly what happened, and number three, most importantly, that we would go after those who killed Americans and we would bring them to justice.",S; S-Inform,,IT,,S; S-Inform,,IT,,S; S-Inform,,IT,
62,OBAMA,And that’s exactly what we’re going to do.,S,,IT,,S,,IT,,S,,IT,
63,OBAMA,But I think it’s important to step back and think about what happened in Libya.,S; IAFA,,PER; IT; REB,,S; IAFA,,PER; IT; REB,,S; IAFA,,PER; IT; REB,
64,OBAMA,"Keep in mind that I and Americans took leadership in organizing an international coalition that made sure that we were able to, without putting troops on the ground at the cost of less than what we spent in two weeks in Iraq, liberate a country that had been under the yoke of dictatorship for 40 years.",S-Inform; IAFA; AGR; REJ; EXPL,,REB; SE,,S-Inform; IAFA; AGR; REJ; EXPL,,REB; SE,,S-Inform; IAFA; AGR; REJ; EXPL,,REB; SE,
65,OBAMA,"Got rid of a despot who had killed Americans and as a consequence, despite this tragedy, you had tens of thousands of Libyans after the events in Benghazi marching and saying America is our friend.",,,,,,,,,,,,
66,OBAMA,We stand with them.,,,,,,,,,,,,
67,OBAMA,Now that represents the opportunity we have to take advantage of.,,,,,,,,,,,,
68,OBAMA,"And, you know, Governor Romney, I’m glad that you agree that we have been successful in going after Al Qaida, but I have to tell you that, you know, your strategy previously has been one that has been all over the map and is not designed to keep Americans safe or to build on the opportunities that exist in the Middle East.",,,,,,,,,,,,
69,ROMNEY,"Well, my strategy is pretty straightforward, which is to go after the bad guys, to make sure we do our very best to interrupt them, to — to kill them, to take them out of the picture.",S; ANS,,IT,,S; ANS,,IT,,S; ANS,,IT,
70,ROMNEY,But my strategy is broader than that.,S,,IP,,S,,IP,,S,,IP,
71,ROMNEY,"That’s — that’s important, of course.",S,,,,S,,,,S,,,
72,ROMNEY,But the key that we’re going to have to pursue is a — is a pathway to get the Muslim world to be able to reject extremism on its own.,S,,IP,,S,,IP,,S,,IP,
73,ROMNEY,"We don’t want another Iraq, we don’t want another Afghanistan.",S,,AF,,S,,AF,,S,,AF,
74,ROMNEY,That’s not the right course for us.,S,,IP,,S,,IP,,S,,IP,
75,ROMNEY,"The right course for us is to make sure that we go after the — the people who are leaders of these various anti-American groups and these — these jihadists, but also help the Muslim world.",S,,IP,,S,,IP,,S,,IP,
76,ROMNEY,And how do we do that?,Q-W; OQ,,,,Q-W; OQ,,,,Q-W; OQ,,,
77,ROMNEY,"A group of Arab scholars came together, organized by the U.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
78,ROMNEY,", to look at how we can help the — the world reject these — these terrorists.",S,,,,S,,,,S,,,
79,ROMNEY,"And the answer they came up with was this: One, more economic development.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
80,ROMNEY,"We should key our foreign aid, our direct foreign investment, and that of our friends, we should coordinate it to make sure that we — we push back and give them more economic development.",S,,,,S,,,,S,,,
81,ROMNEY,"Number two, better education.",S,,,,S,,,,S,,,
82,ROMNEY,"Number three, gender equality.",S,,,,S,,,,S,,,
83,ROMNEY,"Number four, the rule of law.",S,,,,S,,,,S,,,
84,ROMNEY,We have to help these nations create civil societies.,S,,,,S,,,,S,,,
85,ROMNEY,"But what’s been happening over the last couple of years is, as we’ve watched this tumult in the Middle East, this rising tide of chaos occur, you see Al Qaida rushing in, you see other jihadist groups rushing in.",S,,AF,,S,,AF,,S,,AF,
86,ROMNEY,And — and they’re throughout many nations in the Middle East.,S,,,,S,,,,S,,,
87,ROMNEY,"It’s wonderful that Libya seems to be making some progress, despite this terrible tragedy.",S,,IP,,S,,IP,,S,,IP,
88,ROMNEY,"But next door, of course, we have Egypt.",S,,,,S,,,,S,,,
89,ROMNEY,"Libya’s 6 million population; Egypt, 80 million population.",S-Inform,,,,S-Inform,,,,S-Inform,,,
90,ROMNEY,We want — we want to make sure that we’re seeing progress throughout the Middle East.,S,,,,S,,,,S,,,
91,ROMNEY,"With Mali now having North Mali taken over by Al Qaida; with Syria having Assad continuing to — to kill, to murder his own people, this is a region in tumult.",S-Inform; HS,,AF,,S-Inform; HS,,AF,,S-Inform; HS,,AF,
92,ROMNEY,"And, of course, Iran on the path to a nuclear weapon, we’ve got real .",S,,AF,,S,,AF,,S,,AF,
93,SCHIEFFER,"We’ll get to that, but let’s give the president a chance.",TG; MS,,,,TG; MS,,,,TG; MS,,,
94,OBAMA,"Governor Romney, I’m glad that you recognize that Al Qaida is a threat, because a few months ago when you were asked what’s the biggest geopolitical threat facing America, you said Russia, not Al Qaida; you said Russia, in the 1980s, they’re now calling to ask for their foreign policy back because, you know, the Cold War’s been over for 20 years.",S; CH; HS,,PER; ATTR; AEX; REB,,S; CH; HS,,PER; ATTR; AEX; REB,,S; CH; HS,,PER; ATTR; AEX; REB,
95,OBAMA,"But Governor, when it comes to our foreign policy, you seem to want to import the foreign policies of the 1980s, just like the social policies of the 1950s and the economic policies of the 1920s.",S; CH,,PER; REB; CB,,S; CH,,PER; REB; CB,,S; CH,,PER; REB; CB,
96,OBAMA,You say that you’re not interested in duplicating what happened in Iraq.,S,,REB,,S,,REB,,S,,REB,
97,OBAMA,"But just a few weeks ago, you said you think we should have more troops in Iraq right now.",S-Inform; CH; HS,,ATTR; REB,,S-Inform; CH; HS,,ATTR; REB,,S-Inform; CH; HS,,ATTR; REB,
98,OBAMA,"And the — the challenge we have — I know you haven’t been in a position to actually execute foreign policy — but every time you’ve offered an opinion, you’ve been wrong.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
99,OBAMA,"You said we should have gone into Iraq, despite that fact that there were no weapons of mass destruction.",S; CH; HS,,ATTR; REB; SE,,S; CH; HS,,ATTR; REB; SE,,S; CH; HS,,ATTR; REB; SE,
100,OBAMA,You said that we should still have troops in Iraq to this day.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
101,OBAMA,"You indicated that we shouldn’t be passing nuclear treaties with Russia despite the fact that 71 senators, Democrats and Republicans, voted for it.",S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,,S-Inform; CH,,ATTR; REB; SE,
102,OBAMA,"You said that, first, we should not have a timeline in Afghanistan.",S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
103,OBAMA,Then you said we should.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
104,OBAMA,"Now you say maybe or it depends, which means not only were you wrong, but you were also confusing in sending mixed messages both to our troops and our allies.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
105,OBAMA,"So, what — what we need to do with respect to the Middle East is strong, steady leadership, not wrong and reckless leadership that is all over the map.",S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
106,OBAMA,"And unfortunately, that’s the kind of opinions that you’ve offered throughout this campaign, and it is not a recipe for American strength, or keeping America safe over the long haul.",S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,,S; CH,,PER; ATTR; REB,
107,SCHIEFFER,I’m going to add a couple of minutes here to give you a chance to respond.,IAFA-OF; TG,,,,IAFA-OF; TG,,,,IAFA-OF; TG,,,
108,ROMNEY,"Well, of course I don’t concur with what the president said about my own record and the things that I’ve said.",S; DIS,,IP; REB,,S; DIS,,IP; REB,,S; DIS,,IP; REB,
109,ROMNEY,They don’t happen to be accurate.,S; CH,,REB,,S; CH,,REB,,S; CH,,REB,
110,ROMNEY,"But — but I can say this, that we’re talking about the Middle East and how to help the Middle East reject the kind of terrorism we’re seeing, and the rising tide of tumult and — and confusion.",S; MS,,DF; IP,,S; MS,,DF; IP,,S; MS,,DF; IP,
111,ROMNEY,And — and attacking me is not an agenda.,S; REJ,,DF; REB,,S; REJ,,DF; REB,,S; REJ,,DF; REB,
112,ROMNEY,"Attacking me is not talking about how we’re going to deal with the challenges that exist in the Middle East, and take advantage of the opportunity there, and stem the tide of this violence.",S,,DF; REB,,S,,DF; REB,,S,,DF; REB,
113,ROMNEY,But I’ll respond to a couple of things that you mentioned.,S; TT,,,,S; TT,,,,S; TT,,,
114,ROMNEY,"First of all, Russia I indicated is a geopolitical foe.",S,,IP,,S,,IP,,S,,IP,
115,ROMNEY,Not…,S,,,,S,,,,S,,,
116,ROMNEY,Excuse me.,TT,,,,TT,,,,TT,,,
117,ROMNEY,"It’s a geopolitical foe, and I said in the same — in the same paragraph I said, and Iran is the greatest national security threat we face.",S-Inform,,AF; IP,,S-Inform,,AF; IP,,S-Inform,,AF; IP,
118,ROMNEY,Russia does continue to battle us in the U.,S,,AF,,S,,AF,,S,,AF,
119,ROMNEY,time and time again.,S,,,,S,,,,S,,,
120,ROMNEY,I have clear eyes on this.,S,,IP,,S,,IP,,S,,IP,
121,ROMNEY,"I’m not going to wear rose-colored glasses when it comes to Russia, or Mr.",S,,IP,,S,,IP,,S,,IP,
122,ROMNEY,Putin.,S,,,,S,,,,S,,,
123,ROMNEY,"And I’m certainly not going to say to him, I’ll give you more flexibility after the election.",S,,REB,,S,,REB,,S,,REB,
124,ROMNEY,"After the election, he’ll get more backbone.",S,,PER; REB,,S,,PER; REB,,S,,PER; REB,
125,ROMNEY,"Number two, with regards to Iraq, you and I agreed I believe that there should be a status of forces agreement.",S; MS,,IP,,S; MS,,IP,,S; MS,,IP,
126,ROMNEY,Oh you didn’t?,YNQ; CH; INT,,REB,,YNQ; CH; INT,,REB,,YNQ; CH; INT,,REB,
127,ROMNEY,You didn’t want a status of…,YNQ; CH,,REB,,YNQ; CH,,REB,,YNQ; CH,,REB,
128,OBAMA,"What I would not have had done was left 10,000 troops in Iraq that would tie us down.",S; ANS,,IP; REB,,S; ANS,,IP; REB,,S; ANS,,IP; REB,
129,OBAMA,And that certainly would not help us in the Middle East.,S,,AF,,S,,AF,,S,,AF,
130,ROMNEY,"I’m sorry, you actually — there was a — there was an effort on the part of the president to have a status of forces agreement, and I concurred in that, and said that we should have some number of troops that stayed on.",S; APO; EXPL,,IP,,S; APO; EXPL,,IP,,S; APO; EXPL,,IP,
131,ROMNEY,That was something I concurred with…,S,,IP,,S,,IP,,S,,IP,
132,OBAMA,Governor…,TG,,,,TG,,,,TG,,,
133,ROMNEY,…that your posture.,S,,,,S,,,,S,,,
134,ROMNEY,That was my posture as well.,S,,IP,,S,,IP,,S,,IP,
135,ROMNEY,"You thought it should have been 5,000 troops…",S; CH,,REB; SE,,S; CH,,REB; SE,,S; CH,,REB; SE,
136,OBAMA,Governor?,TG,,,,TG,,,,TG,,,
137,ROMNEY,"… I thought there should have been more troops, but you know what?",Q-RHET; S,,IP,,Q-RHET; S,,IP,,Q-RHET; S,,IP,
138,ROMNEY,The answer was we got…,S; ANS,,,,S; ANS,,,,S; ANS,,,
139,ROMNEY,… no troops through whatsoever.,S-Inform,,SE,,S-Inform,,SE,,S-Inform,,SE,
140,OBAMA,This was just a few weeks ago that you indicated that we should still have troops in Iraq.,S; CH,,ATTR; REB; SE,,S; CH,,ATTR; REB; SE,,S; CH,,ATTR; REB; SE,
141,ROMNEY,"No, I…",REJ,,,,REJ,,,,REJ,,,
142,ROMNEY,…I’m sorry that’s a…,APO; TT,,,,APO; TT,,,,APO; TT,,,
143,OBAMA,You — you…,TT; INT,,,,TT; INT,,,,TT; INT,,,
144,ROMNEY,…that’s a — I indicated…,S; CORR,,,,S; CORR,,,,S; CORR,,,
145,OBAMA,…major speech.,S,,,,S,,,,S,,,
146,ROMNEY,…I indicated that you failed to put in place a status…,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
147,OBAMA,Governor?,TG,,,,TG,,,,TG,,,
148,ROMNEY,…of forces agreement at the end of the conflict that existed.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
149,OBAMA,Governor — here — here’s — here’s one thing…,TT; MS,,,,TT; MS,,,,TT; MS,,,
150,OBAMA,…here’s one thing I’ve learned as commander in chief.,S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
151,SCHIEFFER,Let him answer…,IAFA; TG,,,,IAFA; TG,,,,IAFA; TG,,,
152,OBAMA,"You’ve got to be clear, both to our allies and our enemies, about where you stand and what you mean.",S,,,,S,,,,S,,,
153,OBAMA,You just gave a speech a few weeks ago in which you said we should still have troops in Iraq.,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,,S; CH,,ATTR; REB,
154,OBAMA,That is not a recipe for making sure that we are taking advantage of the opportunities and meeting the challenges of the Middle East.,S; CH,,REB,,S; CH,,REB,,S; CH,,REB,
155,OBAMA,"Now, it is absolutely true that we cannot just meet these challenges militarily.",S,,,,S,,,,S,,,
156,OBAMA,"And so what I’ve done throughout my presidency and will continue to do is, number one, make sure that these countries are supporting our counterterrorism efforts.",S,,IT,,S,,IT,,S,,IT,
157,OBAMA,"Number two, make sure that they are standing by our interests in Israel’s security, because it is a true friend and our greatest ally in the region.",S,,IP,,S,,IP,,S,,IP,
158,OBAMA,"Number three, we do have to make sure that we’re protecting religious minorities and women because these countries can’t develop unless all the population, not just half of it, is developing.",S,,,,S,,,,S,,,
159,OBAMA,"Number four, we do have to develop their economic — their economic capabilities.",S,,,,S,,,,S,,,
160,OBAMA,"But number five, the other thing that we have to do is recognize that we can’t continue to do nation building in these regions.",S,,IP; CB,,S,,IP; CB,,S,,IP; CB,
161,OBAMA,Part of American leadership is making sure that we’re doing nation building here at home.,S,,AP; UF,,S,,AP; UF,,S,,AP; UF,
162,OBAMA,That will help us maintain the kind of American leadership that we need.,S,,,,S,,,,S,,,
163,SCHIEFFER,"Let me interject the second topic question in this segment about the Middle East and so on, and that is, you both mentioned — alluded to this, and that is Syria.",TT; MS,,,,TT; MS,,,,TT; MS,,,
164,SCHIEFFER,The war in Syria has now spilled over into Lebanon.,S-Inform,,,,S-Inform,,,,S-Inform,,,
165,SCHIEFFER,"We have, what, more than 100 people that were killed there in a bomb.",S-Inform,,,,S-Inform,,,,S-Inform,,,
166,SCHIEFFER,"There were demonstrations there, eight people dead.",S-Inform,,,,S-Inform,,,,S-Inform,,,
167,SCHIEFFER,Mr.,S,,,,S,,,,S,,,
168,SCHIEFFER,"President, it’s been more than a year since you saw — you told Assad he had to go.",S-Inform; HS,,,,S-Inform; HS,,,,S-Inform; HS,,,
169,SCHIEFFER,"Since then, 30,000 Syrians have died.",S-Inform; HS,,SE,,S-Inform; HS,,SE,,S-Inform; HS,,SE,
170,SCHIEFFER,"We’ve had 300,000 refugees.",S-Inform,,,,S-Inform,,,,S-Inform,,,
171,SCHIEFFER,The war goes on.,S,,,,S,,,,S,,,
172,SCHIEFFER,He’s still there.,S,,,,S,,,,S,,,
173,SCHIEFFER,Should we reassess our policy and see if we can find a better way to influence events there?,YNQ; OQ,,,,YNQ; OQ,,,,YNQ; OQ,,,
174,SCHIEFFER,Or is that even possible?,YNQ,,,,YNQ,,,,YNQ,,,
175,SCHIEFFER,"And you go first, sir.",TG,,,,TG,,,,TG,,,
176,OBAMA,"What we’ve done is organize the international community, saying Assad has to go.",S; IAFA-OF; INT,,IT,,S; IAFA-OF; INT,,IT,,S; IAFA-OF; INT,,IT,
177,OBAMA,We’ve mobilized sanctions against that government.,S,,IT,,S,,IT,,S,,IT,
178,OBAMA,We have made sure that they are isolated.,S,,IT,,S,,IT,,S,,IT,
179,OBAMA,"We have provided humanitarian assistance and we are helping the opposition organize, and we’re particularly interested in making sure that we’re mobilizing the moderate forces inside of Syria.",S,,IT,,S,,IT,,S,,IT,
180,OBAMA,"But ultimately, Syrians are going to have to determine their own future.",S,,,,S,,,,S,,,
181,OBAMA,"And so everything we’re doing, we’re doing in consultation with our partners in the region, including Israel which obviously has a huge interest in seeing what happens in Syria; coordinating with Turkey and other countries in the region that have a great interest in this.",S; HS,,,,S; HS,,,,S; HS,,,
182,OBAMA,"This — what we’re seeing taking place in Syria is heartbreaking, and that’s why we are going to do everything we can to make sure that we are helping the opposition.",S,,AE,,S,,AE,,S,,AE,
183,OBAMA,"But we also have to recognize that, you know, for us to get more entangled militarily in Syria is a serious step, and we have to do so making absolutely certain that we know who we are helping; that we’re not putting arms in the hands of folks who eventually could turn them against us or allies in the region.",S,,AF,,S,,AF,,S,,AF,
184,OBAMA,And I am confident that Assad’s days are numbered.,S; IAFA,,,,S; IAFA,,,,S; IAFA,,,
185,OBAMA,"But what we can’t do is to simply suggest that, as Governor Romney at times has suggested, that giving heavy weapons, for example, to the Syrian opposition is a simple proposition that would lead us to be safer over the long term.",S; REJ; CH,,ATTR; REB,,S; REJ; CH,,ATTR; REB,,S; REJ; CH,,ATTR; REB,
186,OBAMA,SCHIEFFER: Governor?,TG,,,,TG,,,,TG,,,
187,ROMNEY,"Well, let’s step back and talk about what’s happening in Syria and how important it is.",TT; MS,,,,TT; MS,,,,TT; MS,,,
188,ROMNEY,"First of all, 30,000 people being killed by their government is a humanitarian disaster.",S-Inform,,AF; AE,,S-Inform,,AF; AE,,S-Inform,,AF; AE,
189,ROMNEY,"Secondly, Syria is an opportunity for us because Syria plays an important role in the Middle East, particularly right now.",S,,,,S,,,,S,,,
190,ROMNEY,Syria is Iran’s only ally in the Arab world.,S-Inform,,,,S-Inform,,,,S-Inform,,,
191,ROMNEY,It’s their route to the sea.,S,,,,S,,,,S,,,
192,ROMNEY,"It’s the route for them to arm Hezbollah in Lebanon, which threatens, of course, our ally, Israel.",S; S-Inform,,AF,,S; S-Inform,,AF,,S; S-Inform,,AF,
193,ROMNEY,And so seeing Syria remove Assad is a very high priority for us.,S,,IP,,S,,IP,,S,,IP,
194,ROMNEY,"Number two, seeing a — a replacement government being responsible people is critical for us.",S,,IP,,S,,IP,,S,,IP,
195,ROMNEY,"And finally, we don’t want to have military involvement there.",S,,IP,,S,,IP,,S,,IP,
196,ROMNEY,We don’t want to get drawn into a military conflict.,S,,,,S,,,,S,,,
197,ROMNEY,"And so the right course for us, is working through our partners and with our own resources, to identify responsible parties within Syria, organize them, bring them together in a — in a form of — if not government, a form of — of — of council that can take the lead in Syria.",S,,IP,,S,,IP,,S,,IP,
198,ROMNEY,And then make sure they have the arms necessary to defend themselves.,S,,,,S,,,,S,,,
199,ROMNEY,We do need to make sure that they don’t have arms that get into the — the wrong hands.,S,,AF,,S,,AF,,S,,AF,
200,ROMNEY,Those arms could be used to hurt us down the road.,S,,AF,,S,,AF,,S,,AF,
201,ROMNEY,"We need to make sure as well that we coordinate this effort with our allies, and particularly with — with Israel.",S,,UF,,S,,UF,,S,,UF,
202,ROMNEY,"But the Saudi’s and the Qatari, and — and the Turks are all very concerned about this.",S,,,,S,,,,S,,,
203,ROMNEY,They’re willing to work with us.,S,,,,S,,,,S,,,
204,ROMNEY,"We need to have a very effective leadership effort in Syria, making sure that the — the insurgent there are armed and that the insurgents that become armed, are people who will be the responsible parties.",S,,,,S,,,,S,,,
205,ROMNEY,Recognize — I believe that Assad must go.,S,,IP,,S,,IP,,S,,IP,
206,ROMNEY,I believe he will go.,S,,IP,,S,,IP,,S,,IP,
207,ROMNEY,"But I believe — we want to make sure that we have the relationships of friendship with the people that take his place, steps that in the years to come we see Syria as a — as a friend, and Syria as a responsible party in the Middle East.",S,,IP,,S,,IP,,S,,IP,
208,ROMNEY,This — this is a critical opportunity for America.,S,,AP,,S,,AP,,S,,AP,
209,ROMNEY,"And what I’m afraid of is we’ve watched over the past year or so, first the president saying, well we’ll let the U.",S,,AF; REB,,S,,AF; REB,,S,,AF; REB,
210,ROMNEY,deal with it.,IAFA,,,,IAFA,,,,IAFA,,,
