unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
17,JIM LEHRER,Should they have that concern?,YNQ,,,,YNQ,,,,YNQ,,,
18,GOVERNOR CLINTON,No.,S; REJ; ANS,,,,S; REJ; ANS,,,,S; REJ; ANS,,,
19,GOVERNOR CLINTON,"There are many people who believe that the only way we can get this country turned around is to tax the middle class more and punish them more, but the truth is that middle-class Americans are basically the only group of Americans who’ve been taxed more in the 1980s and during the last 12 years, even though their incomes have gone down.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
20,GOVERNOR CLINTON,"The wealthiest Americans have been taxed much less, even though their incomes have gone up.",S,,,,S,,,,S,,,
21,GOVERNOR CLINTON,"Middle-class people will have their fair share of changing to do, and many challenges to face, including the challenge of becoming constantly re-educated.",S,,,,S,,,,S,,,
22,GOVERNOR CLINTON,"But my plan is a departure from trickle-down economics, just cutting taxes on the wealthiest Americans and getting out of the way.",S,,,,S,,,,S,,,
23,GOVERNOR CLINTON,"It’s also a departure from tax-and- spend economics, because you can’t tax and divide an economy that isn’t growing.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
24,GOVERNOR CLINTON,I propose an American version of what works in other countries — I think we can do it better: invest and grow.,S,,APAT; IP,,S,,APAT; IP,,S,,APAT; IP,
25,GOVERNOR CLINTON,"I believe we can increase investment and reduce the deficit at the same time, if we not only ask the wealthiest Americans and foreign corporations to pay their share; we also provide over $100 billion in tax relief, in terms of incentives for new plants, new small businesses, new technologies, new housing, and for middle class families; and we have $140 billion of spending cuts.",S; S-Inform,,AE; IP,,S; S-Inform,,AE; IP,,S; S-Inform,,AE; IP,
26,GOVERNOR CLINTON,Invest and grow.,IAFA,,,,IAFA,,,,IAFA,,,
27,GOVERNOR CLINTON,"Raise some more money, spend the money on tax incentives to have growth in the private sector, take the money from the defense cuts and reinvest it in new transportation and communications and environmental clean-up systems.",IAFA,,,,IAFA,,,,IAFA,,,
28,GOVERNOR CLINTON,This will work.,S,,,,S,,,,S,,,
29,GOVERNOR CLINTON,"On this, as on so many other issues, I have a fundamental difference from the present administration.",S,,,,S,,,,S,,,
30,GOVERNOR CLINTON,I don’t believe trickle down economics will work.,S,,,,S,,,,S,,,
31,GOVERNOR CLINTON,Unemployment is up.,S,,,,S,,,,S,,,
32,GOVERNOR CLINTON,Most people are working harder for less money than they were making 10 years ago.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
33,GOVERNOR CLINTON,I think we can do better if we have the courage to change.,S,,IP,,S,,IP,,S,,IP,
34,LEHRER,Mr.,S,,,,S,,,,S,,,
35,LEHRER,"President, a response.",S,,,,S,,,,S,,,
36,PRESIDENT BUSH,Do I have 1 minute?,YNQ,,,,YNQ,,,,YNQ,,,
37,PRESIDENT BUSH,Just the ground rules here.,IAFA,,,,IAFA,,,,IAFA,,,
38,LEHRER,Roughly 1 minute.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
39,LEHRER,We can loosen that up a little bit but go ahead.,S,,,,S,,,,S,,,
40,BUSH,"Well, he doesn’t like trickle down government but I think he’s talking about the Reagan-Bush years where we created 15 million jobs.",S; S-Inform,,IP,,S; S-Inform,,IP,,S; S-Inform,,IP,
41,BUSH,The rich are paying a bigger percent of the total tax burden.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
42,BUSH,And what I don’t like is trickle down government.,S,,,,S,,,,S,,,
43,BUSH,"And therein, I think Governor Clinton keeps talking about trickle down, trickle down, and he’s still talking about spending more and taxing more.",S,,IP,,S,,IP,,S,,IP,
44,BUSH,"Government — he says invest government, grow government.",S,,,,S,,,,S,,,
45,BUSH,Government doesn’t create jobs.,S,,,,S,,,,S,,,
46,BUSH,"If they do, they’re make-work jobs.",S,,,,S,,,,S,,,
47,BUSH,It’s the private sector that creates jobs.,S,,,,S,,,,S,,,
48,BUSH,"And yes, we’ve got too many taxes on the American people and we’re spending too much.",S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
49,BUSH,And that’s why I want to get the deficit down by controlling the growth of mandatory spending.,S,,,,S,,,,S,,,
50,BUSH,It won’t be painless.,S,,,,S,,,,S,,,
51,BUSH,I think Mr.,S,,IP,,S,,IP,,S,,IP,
52,BUSH,Perot put his finger on something there.,S,,,,S,,,,S,,,
53,BUSH,It won’t be painless but we’ve got to get the job done.,S,,,,S,,,,S,,,
54,BUSH,But not by raising taxes.,S,,,,S,,,,S,,,
55,BUSH,Mr.,S,,,,S,,,,S,,,
56,BUSH,and Mrs.,S,,,,S,,,,S,,,
57,BUSH,"America, when you hear him say we’re going to tax only the rich, watch your wallet because his figures don’t add up and he’s going to sock it right to the middle class taxpayer and lower, if he’s going to pay for all the spending programs he proposes.",S; EXPL,,APAT,,S; EXPL,,APAT,,S; EXPL,,APAT,
58,BUSH,So we have a big difference on this trickle down theory.,S,,,,S,,,,S,,,
59,BUSH,I do not want any more trickle down government.,S,,,,S,,,,S,,,
60,BUSH,It’s gotten too big.,S,,,,S,,,,S,,,
61,BUSH,I want to do something about that.,S,,,,S,,,,S,,,
62,LEHRER,Mr.,S,,,,S,,,,S,,,
63,LEHRER,"Perot, what do you think of the governor’s approach, what he just laid out?",TG,,,,TG,,,,TG,,,
64,PEROT,"The basic problem with it, it doesn’t balance the budget.",S,,,,S,,,,S,,,
65,PEROT,"If you forecast it out, we still have a significant deficit under each of their plans, as I understand them.",S,,,,S,,,,S,,,
66,PEROT,Our challenge is to stop the financial bleeding.,S,,,,S,,,,S,,,
67,PEROT,"If you take a patient into the hospital that’s bleeding arterially, step one is to stop the bleeding.",S,,,,S,,,,S,,,
68,PEROT,And we are bleeding arterially.,S,,,,S,,,,S,,,
69,PEROT,"There’s only one way out of this, and that is to stop the deterioration of our job base, to have a growing, expanding job base, to give us the tax base — see, balancing the budget is not nearly as difficult as paying off the $4 trillion debt and leaving our children the American dream intact.",S; EXPL; S-Inform,,AE; APAT,,S; EXPL; S-Inform,,AE; APAT,,S; EXPL; S-Inform,,AE; APAT,
70,PEROT,We have spent their money.,S,,,,S,,,,S,,,
71,PEROT,We’ve got to pay it back.,S,,,,S,,,,S,,,
72,PEROT,"This is going to take fair, shared sacrifice.",S,,,,S,,,,S,,,
73,PEROT,My plan balances the budget within 6 years.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
74,PEROT,We didn’t do it faster than that because we didn’t want to disrupt the economy.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
75,PEROT,We gave it off to a slow start and a fast finish to give the economy time to recover.,S,,,,S,,,,S,,,
76,PEROT,"But we faced it and we did it, and we believe it’s fair, shared sacrifice.",S,,,,S,,,,S,,,
77,PEROT,The one thing I have done is lay it squarely on the table in front of the American people.,S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
78,PEROT,"You’ve had a number of occasions to see in detail what the plan is, and at least you’ll understand it.",S,,,,S,,,,S,,,
79,PEROT,"I think that’s fundamental in our country, that you know what you’re getting into.",S,,IP,,S,,IP,,S,,IP,
80,LEHRER,"Governor, the word “pain” — one of the other leadership things that’s put on you is that you don’t speak of pain, that you speak of all things — nobody’s going to really have to suffer under your plan.",S,,,,S,,,,S,,,
81,LEHRER,You’ve heard what Mr.,S,,,,S,,,,S,,,
82,LEHRER,Perot has said.,S,,,,S,,,,S,,,
83,LEHRER,"He’s said it’s got — to do the things that you want to do, you can’t do it by just taking the money from the rich.",S,,,,S,,,,S,,,
84,LEHRER,That’s what the president says as well.,S,,,,S,,,,S,,,
85,LEHRER,How do you respond to that?,Q-W; SEEP,,,,Q-W; SEEP,,,,Q-W; SEEP,,,
86,LEHRER,They said the numbers don’t add up.,S,,,,S,,,,S,,,
87,CLINTON,I disagree with both of them.,S; DIS,,,,S; DIS,,,,S; DIS,,,
88,CLINTON,"For one thing, let me just follow up here.",S,,,,S,,,,S,,,
89,CLINTON,I disagree with Mr.,S; DIS,,,,S; DIS,,,,S; DIS,,,
90,CLINTON,Perot that the answer is to raise — put a 50-cent gas tax on the middle class and raise more taxes on the middle class and the working poor than on the wealthy.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
91,CLINTON,His own analysis says that unemployment will be slightly higher in 1995 under his plan than it is today.,S; HS; S-Inform,,,,S; HS; S-Inform,,,,S; HS; S-Inform,,,
92,CLINTON,And as far as what Mr.,S,,,,S,,,,S,,,
93,CLINTON,"Bush says, he is the person who raised taxes on the middle class after saying he wouldn’t.",S,,,,S,,,,S,,,
94,CLINTON,"And just this year, Mr.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
95,CLINTON,Bush vetoed a tax increase on the wealthy that gave middle class tax relief.,S,,,,S,,,,S,,,
96,CLINTON,He vetoed middle class tax relief this year.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
97,CLINTON,"And furthermore, under this administration, spending has increased more than it has in the last 20 years and he asked Congress to spend more money than it actually spent.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
98,CLINTON,"Now, it’s hard to out-spend Congress but he tried to for the last 3 years.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
99,CLINTON,"So my view is the middle class is the — they’ve been suffering, Jim.",S,,,,S,,,,S,,,
100,CLINTON,"Now, should people pay more for Medicare if they can?",,,,,,,,,,,,
101,CLINTON,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
102,CLINTON,"Should they pay more for Social Security if they get more out of it than they paid in, they’re upper income people?",YNQ,,,,YNQ,,,,YNQ,,,
103,CLINTON,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
104,CLINTON,But look what’s happened to the middle class.,S,,,,S,,,,S,,,
105,CLINTON,Middle class Americans are working harder for less money than they were making ten years ago and they’re paying higher taxes.,S,,,,S,,,,S,,,
106,CLINTON,The tax burden on them has not gone down.,S,,,,S,,,,S,,,
107,CLINTON,It has gone up.,S,,,,S,,,,S,,,
108,CLINTON,"I don’t think the answer is to slow the economy down more, drive unemployment up more and undermine the health of the private sector.",S,,,,S,,,,S,,,
109,CLINTON,The answer is to invest and grow this economy.,S,,,,S,,,,S,,,
110,CLINTON,That’s what works in other countries and that’s what’ll work here.,S,,,,S,,,,S,,,
111,LEHRER,"As a practical matter, Mr.",S,,,,S,,,,S,,,
112,LEHRER,"President, do you agree with the governor when he says that the middle class, the taxes on the middle class — do your numbers agree that the taxes on the middle class have gone up during the last —",S; TG,,,,S; TG,,,,S; TG,,,
113,BUSH,I think everybody’s paying too much taxes.,S,,IP,,S,,IP,,S,,IP,
114,BUSH,He refers to one tax increase.,S,,,,S,,,,S,,,
115,BUSH,"Let me remind you it was a Democratic tax increase, and I didn’t want to do it and I went along with it.",S,,,,S,,,,S,,,
116,BUSH,And I said I make a mistake.,S,,,,S,,,,S,,,
117,BUSH,"If I make a mistake, I admit it.",S,,,,S,,,,S,,,
118,BUSH,That’s quite different than some.,S,,,,S,,,,S,,,
119,BUSH,But I think that’s the American way.,S,,APAT; IP,,S,,APAT; IP,,S,,APAT; IP,
120,BUSH,"I think everyone’s paying too much, but I think this idea that you can go out and — then he hits me for vetoing a tax bill.",S,,IP,,S,,IP,,S,,IP,
121,BUSH,"Yes, I did.",S; ANS,,,,S; ANS,,,,S; ANS,,,
122,BUSH,And the American taxpayer ought to be glad they have a president to stand up to a spending Congress.,S,,APAT,,S,,APAT,,S,,APAT,
123,BUSH,"We remember what it was like when we had a spending president and a spending Congress, and interest rates — who remembers that?",,,,,,,,,,,,
124,BUSH,They were at 21.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
125,BUSH,"5% under Jimmy Carter, and inflation was 15.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
126,BUSH,We don’t want to go back to that.,S,,,,S,,,,S,,,
127,BUSH,"And so yes, everybody’s taxed too much and I want to get the taxes down, but not by signing a tax bill that’s gonna raise taxes on people.",S,,,,S,,,,S,,,
128,LEHRER,Mr.,S,,,,S,,,,S,,,
129,LEHRER,"President, when you said just then that you admit your mistakes and you looked at Governor Clinton and said — what mistake is it that you want him to admit to?",,,,,,,,,,,,
130,BUSH,"Well, the record in Arkansas.",S,,,,S,,,,S,,,
131,BUSH,"I mean, look at it, and that’s what we’re asking America to have?",,,APAT,,,,APAT,,,,APAT,
132,BUSH,"Now look, he says Arkansas’s a poor state.",S,,,,S,,,,S,,,
133,BUSH,They are.,S,,,,S,,,,S,,,
134,BUSH,But in almost every category they’re lagging.,S,,,,S,,,,S,,,
135,BUSH,I’ll give you an example.,S,,,,S,,,,S,,,
136,BUSH,He talks about all the jobs he’s created in one or 2 years.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
137,BUSH,"Over the last ten years since he’s been governor, they’re 30% behind, 30% — they’re 30% of the national average.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
138,BUSH,"On pay for teachers, on all these categories, Arkansas is right near the very bottom.",S,,,,S,,,,S,,,
139,BUSH,"You haven’t heard me mention this before, but we’re getting close now and I think it’s about time I start putting things in perspective.",S,,IP,,S,,IP,,S,,IP,
140,BUSH,And I’m going to do that.,S,,,,S,,,,S,,,
141,BUSH,"It’s not dirty campaigning because he’s been talking about my record for a half a year here, 11 months here.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
142,BUSH,So we’ve got to do that.,S,,,,S,,,,S,,,
143,BUSH,I gotta get it in perspective.,S,,,,S,,,,S,,,
144,BUSH,What’s his mistake?,Q-W,,,,Q-W,,,,Q-W,,,
145,BUSH,"Admit it, that Arkansas is doing very, very badly against any standard — environment, support for police officers, whatever it is.",S,,,,S,,,,S,,,
146,LEHRER,"Governor, is that true?",,,,,,,,,,,,
147,CLINTON,Mr.,S,,,,S,,,,S,,,
148,CLINTON,"Bush’s Bureau of Labor Statistics says that Arkansas ranks first in the country in the growth of new jobs this year, first.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
149,BUSH,This year.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
150,CLINTON,"4th in manufacturing jobs, 4th in the reduction of poverty, 4th in income increase.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
151,CLINTON,Over the last 10 years we’ve created manufacturing jobs much more rapidly than the national average.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
152,CLINTON,Over the last 5 years our income has grown more rapidly than the national average.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
153,CLINTON,"We are 2nd in tax burden, the 2nd lowest tax burden in the country.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
154,CLINTON,We have the lowest per capita state and local spending in the country.,S,,,,S,,,,S,,,
155,CLINTON,"We’re low spending, low tax burden.",S,,,,S,,,,S,,,
156,CLINTON,We dramatically increased investment and our jobs are growing.,S,,,,S,,,,S,,,
157,CLINTON,I wish America had that kind of record and I think most people looking at us tonight would like it if we had more jobs and a lower spending burden on the government.,S,,APAT; IP,,S,,APAT; IP,,S,,APAT; IP,
158,LEHRER,Mr.,S,,,,S,,,,S,,,
159,LEHRER,"Perot, if you were sitting at home now and just heard this exchange about Arkansas, who would you believe?",,,,,,,,,,,,
160,PEROT,I grew up 5 blocks from Arkansas.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
161,PEROT,Let’s put it in perspective.,S,,,,S,,,,S,,,
162,PEROT,It’s a beautiful state.,S,,,,S,,,,S,,,
163,PEROT,It’s a fairly rural state.,S,,,,S,,,,S,,,
164,PEROT,"It has a population less than Chicago or Los Angeles, about the size of Dallas and Forth Worth combined.",S,,,,S,,,,S,,,
165,PEROT,So I think probably we’re making a mistake night after night after night to cast the nation’s future on a unit that small.,S,,IP,,S,,IP,,S,,IP,
166,LEHRER,Why is that a mistake?,Q-W; SEEP,,,,Q-W; SEEP,,,,Q-W; SEEP,,,
167,PEROT,It’s irrelevant.,S,,,,S,,,,S,,,
168,LEHRER,What he did as governor of Arkansas is irrelevant?,Q-W,,,,Q-W,,,,Q-W,,,
169,PEROT,"No, no, no, but I could say, you know, that I ran a small grocery store on the corner, therefore I extrapolate that into the fact that I can run Wal-Mart.",S; REJ; ANS,,,,S; REJ; ANS,,,,S; REJ; ANS,,,
170,PEROT,That’s not true.,S,,,,S,,,,S,,,
171,PEROT,"I can’t protect an Arkansas company, you notice there, Governor.",S,,,,S,,,,S,,,
172,LEHRER,Governor?,,,,,,,,,,,,
173,CLINTON,Mr.,S,,,,S,,,,S,,,
174,CLINTON,"Perot, with all respect, I think it is highly relevant, and I think that a 4-billion dollar budget of state and federal funds is not all that small, and I think the fact that I took a state that was one of the poorest states in the country and had been for 153 years and tried my best to modernize its economy and to make the kind of changes that have generated support from people like the presidents of Apple Computer and Hewlett-Packard and some of the biggest companies in this country, 24 retired generals and admirals and hundreds of business executives, are highly relevant.",S; S-Inform,,IP,,S; S-Inform,,IP,,S; S-Inform,,IP,
175,CLINTON,"And, you know, I’m frankly amazed that since you grew up 5 blocks from there you would think that what goes on in that state is irrelevant.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
176,CLINTON,I think it’s been pretty impressive.,S,,IP,,S,,IP,,S,,IP,
177,PEROT,It’s not —,S,,,,S,,,,S,,,
178,CLINTON,And the people who have jobs — The people who have jobs and educations and opportunities that didn’t have them 10 years ago don’t think it’s irrelevant at all; they think it’s highly relevant and they wish the rest of the country had them.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
179,BUSH,"I don’t have a dog in this fight, but I’d like to get in on this.",S,,,,S,,,,S,,,
180,CLINTON,"Well, you think it’s relevant.",S,,,,S,,,,S,,,
181,BUSH,"Governor Clinton has to operate under a balanced budget amendment — he has to do it, that is the law.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
182,BUSH,"I’d like to see a balanced budget amendment for America, to protect the American taxpayers, and then that would discipline not only the executive branch but the spending Congress, the Congress that’s been in control of one party, his party, for 38 years.",S; S-Inform,,APAT,,S; S-Inform,,APAT,,S; S-Inform,,APAT,
183,BUSH,And we almost had it done.,S,,,,S,,,,S,,,
184,BUSH,"And that institution, the House of Representatives — everyone is yelling “Clean House!",,,,,,,,,,,,
185,BUSH,"” One of the reasons is we almost had it done, and the speaker — a very, able, decent fellow, I might add — but he twisted the arms of some of the sponsors of that legislation and had them change their vote.",S,,,,S,,,,S,,,
186,BUSH,"What’s relevant here is that tool, that discipline, that he has to live by in Arkansas, and I’d like it for the American people.",S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
187,BUSH,I want the line-item veto.,S,,,,S,,,,S,,,
188,BUSH,"I want a check-off, so if the Congress can’t do it, let people check off their income tax, 10% of it, to compel the government to cut spending.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
189,BUSH,"And if they can’t do it, if the Congress can’t do it, let them then have to do it across the board.",S,,,,S,,,,S,,,
190,BUSH,That’s what we call a sequester.,S,,,,S,,,,S,,,
191,BUSH,"That’s the discipline we need, and I’m working for that — to protect the American taxpayer against the big spenders.",S,,APAT,,S,,APAT,,S,,APAT,
192,LEHRER,Mr.,S,,,,S,,,,S,,,
193,LEHRER,"President, let’s move to some of the leadership concerns that have been voiced about you.",S,,,,S,,,,S,,,
194,LEHRER,And they relate to something you said in your closing statement in Richmond the other night about the president being the manager of crises.,S,,,,S,,,,S,,,
195,LEHRER,"And that relates to an earlier criticism, that you began to focus on the economy, on health care, on racial divisions in this country, only after they became crises.",S,,RB,,S,,RB,,S,,RB,
196,LEHRER,Is that a fair criticism?,YNQ,,,,YNQ,,,,YNQ,,,
197,BUSH,"Jim, I don’t think that’s a fair shot.",S,,,,S,,,,S,,,
198,BUSH,I hear it — I hear it echoed by political opponents.,S,,,,S,,,,S,,,
199,BUSH,But I don’t think it’s fair.,S,,,,S,,,,S,,,
200,BUSH,I think we’ve been fighting from day one to do something about the inner cities.,S,,IP,,S,,IP,,S,,IP,
201,BUSH,I’m for enterprise zones.,S,,,,S,,,,S,,,
202,BUSH,I have had it in every single proposal I’ve sent to the Congress.,S,,,,S,,,,S,,,
203,BUSH,"And now we hear a lot of talk, oh, well, we all want enterprise zones, and yet the House and the Senate can’t send it down without loading it up with a lot of, you know, these Christmas tree ornaments they put on the legislation.",S,,,,S,,,,S,,,
204,BUSH,I don’t think in racial harmony that I’m a laggard on that.,S,,RB,,S,,RB,,S,,RB,
205,BUSH,I’ve been speaking out since day 1.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
206,BUSH,"We’ve gotten the Americans for Disabilities Act, which I think is one of the foremost pieces of civil rights legislation.",S,,IP,,S,,IP,,S,,IP,
207,BUSH,"And yes, it took me to veto 2 civil rights quota bills because I don’t believe in quotas, and I don’t think the American people believe in quotas.",S; EXPL; S-Inform,,AP; APAT,,S; EXPL; S-Inform,,AP; APAT,,S; EXPL; S-Inform,,AP; APAT,
208,BUSH,"And I beat back the Congress on that, and then we passed a decent civil rights bill that offers guarantees against discrimination in employment.",S,,,,S,,,,S,,,
209,BUSH,And that is good.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
210,BUSH,"I’ve spoken out over and over again against antisemitism and racism, and I think my record as a member of Congress speaks for itself on that.",S,,IP,,S,,IP,,S,,IP,
211,BUSH,What was the other part of it?,Q-W,,,,Q-W,,,,Q-W,,,
212,LEHRER,"Well, it’s just that — you’ve spoken to it.",S,,,,S,,,,S,,,
213,LEHRER,"I mean, but the idea, not so much in specifics, but that it has to be a crisis before it gets your attention.",S,,AF,,S,,AF,,S,,AF,
214,BUSH,I don’t think that’s true at all.,S,,,,S,,,,S,,,
215,BUSH,"I don’t think that’s true, but you know, let others fire away on it.",S,,,,S,,,,S,,,
216,LEHRER,"Do you think that’s true, Mr.",S,,,,S,,,,S,,,
217,LEHRER,Perot?,,,,,,,,,,,,
218,PEROT,"I’d like to just talk about issues, and so —",S,,,,S,,,,S,,,
219,LEHRER,You don’t think this is an issue?,,,,,,,,,,,,
220,PEROT,"Well, no, but the point is that’s a subjective thing.",S,,,,S,,,,S,,,
221,PEROT,"See, the subjective thing is when does President Bush react?",,,,,,,,,,,,
222,PEROT,And it would be very difficult for me to answer that in any short period of time.,S,,,,S,,,,S,,,
223,LEHRER,"Well, then, let’s phrase — I’ll phrase it differently, then.",S,,,,S,,,,S,,,
224,LEHRER,He said the other night in his closing words in Richmond that one of the key things that he believes the American people should decide between — among the 3 of you is who they want in charge if this country gets to a crisis.,S; S-Inform,,AF; AP; APAT,,S; S-Inform,,AF; AP; APAT,,S; S-Inform,,AF; AP; APAT,
225,LEHRER,"Now, that’s what he said, and the rap on the president is that it’s only crisis time that he focuses on some of these things.",S,,AF,,S,,AF,,S,,AF,
226,LEHRER,So my question to you — we’re going to talk about you in a minute — — my question to you —,S,,,,S,,,,S,,,
227,PEROT,I thought you’d forgotten I was here.,S,,,,S,,,,S,,,
228,LEHRER,"No, no, no, no, no.",S; REJ; ANS,,,,S; REJ; ANS,,,,S; REJ; ANS,,,
229,LEHRER,"But my question to you is, so — if you have nothing to say about it, fine, I’ll go to Governor Clinton, but —",S,,,,S,,,,S,,,
230,PEROT,I will let the American people decide that.,S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
231,PEROT,I would rather not critique the 2 candidates.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
232,LEHRER,All right.,S,,,,S,,,,S,,,
233,LEHRER,"Governor, what do you think?",TG,,,,TG,,,,TG,,,
234,CLINTON,"The only thing I would say about that is, I think that on the economy, Mr.",S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
235,CLINTON,"Bush said for a long time there was no recession, and then said it would be better to do nothing than to have a compromise effort with the Congress.",S,,,,S,,,,S,,,
236,CLINTON,"He really didn’t have a new economic program until over 1300 days into his presidency, and not all of his health care initiative has been presented to the Congress even now.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
237,CLINTON,"I think it’s important to elect a president who is committed to getting this economy going again, and who realizes we have to abandon trickle-down economics and put the American people first again, and who will send programs to the Congress in the first hundred days to deal with the critical issues that America is crying out for leadership on — jobs, incomes, the health care crisis, the need to control the economy.",S,,AF; AP; APAT; IP,,S,,AF; AP; APAT; IP,,S,,AF; AP; APAT; IP,
238,CLINTON,Those things deserve to be dealt with from day one.,S,,,,S,,,,S,,,
239,CLINTON,I will deal with them from day 1.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
240,CLINTON,"They will be my first priority, not my election year concern.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
241,LEHRER,Mr.,S,,,,S,,,,S,,,
242,LEHRER,President?,,,,,,,,,,,,
243,BUSH,"Well, I think you’re overlooking that we have had major accomplishments in the first term.",S,,IP,,S,,IP,,S,,IP,
