unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
21,ROSS PEROT,"We’ve shipped millions of jobs overseas and we have a strange situation because we have a process in Washington where after you’ve served for a while you cash in, become a foreign lobbyist, make $30,000 a month, then take a leave, work on presidential campaigns, make sure you’ve got good contacts and then go back out.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
22,ROSS PEROT,"Now, if you just want to get down to brass tacks, first thing you ought to do is get all these folks who’ve got these 1-way trade agreements that we’ve negotiated over the years and say fellas, we’ll take the same deal we gave you.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
23,ROSS PEROT,"And they’ll gridlock right at that point because for example, we’ve got international competitors who simply could not unload their cars off the ships if they had to comply — you see, if it was a 2-way street, just couldn’t do it.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
24,ROSS PEROT,We have got to stop sending jobs overseas.,S,,,,S,,,,S,,,
25,ROSS PEROT,To those of you in the audience who are business people: pretty simple.,S,,,,S,,,,S,,,
26,ROSS PEROT,"If you’re paying $12, $13, $14 an hour for a factory worker, and you can move your factory south of the border, pay $1 an hour for labor, hire a young — let’s assume you’ve been in business for a long time.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
27,ROSS PEROT,You’ve got a mature workforce.,S,,,,S,,,,S,,,
28,ROSS PEROT,"Pay $1 an hour for your labor, have no health care — that’s the most expensive single element in making the car.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
29,ROSS PEROT,"Have no environmental controls, no pollution controls and no retirement.",IAFA,,,,IAFA,,,,IAFA,,,
30,ROSS PEROT,And you don’t care about anything but making money.,S,,,,S,,,,S,,,
31,ROSS PEROT,There will be a job-sucking sound going south.,S,,,,S,,,,S,,,
32,ROSS PEROT,If the people send me to Washington the first thing I’ll do is study that 2000-page agreement and make sure it’s a 2-way street.,S; HS; S-Inform,,,,S; HS; S-Inform,,,,S; HS; S-Inform,,,
33,ROSS PEROT,One last point here.,S,,,,S,,,,S,,,
34,ROSS PEROT,"I decided I was dumb and didn’t understand it so I called a “Who’s Who” of the folks that have been around it, and I said why won’t everybody go south; they said it will be disruptive; I said for how long.",S,,,,S,,,,S,,,
35,ROSS PEROT,I finally got ’em for 12 to 15 years.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
36,ROSS PEROT,"And I said, well, how does it stop being disruptive?",,,,,,,,,,,,
37,ROSS PEROT,"And that is when their jobs come up from a dollar an hour to $6 an hour, and ours go down to $6 an hour; then it’s leveled again, but in the meantime you’ve wrecked the country with these kind of deals.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
38,ROSS PEROT,We got to cut it out.,S,,,,S,,,,S,,,
39,SIMPSON,"Thank you, Mr.",IAFA; THK,,,,IAFA; THK,,,,IAFA; THK,,,
40,SIMPSON,Perot.,S,,,,S,,,,S,,,
41,SIMPSON,"I see that the president has stood up, so he must have something to say about this.",S,,,,S,,,,S,,,
42,BUSH,"Carole, the thing that saved us in this global economic slowdown has been our exports, and what I’m trying to do is increase our exports.",S,,,,S,,,,S,,,
43,BUSH,"And if indeed all the jobs were going to move south because there are lower wages, there are lower wages now and they haven’t done that.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
44,BUSH,"And so I have just negotiated with the president of Mexico the North American Free Trade Agreement — and the prime minister of Canada, I might add — and I want to have more of these free trade agreements, because export jobs are increasing far faster than any jobs that may have moved overseas.",S; EXPL,,APAT,,S; EXPL,,APAT,,S; EXPL,,APAT,
45,BUSH,"That’s a scare tactic, because it’s not that many.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
46,BUSH,"But any one that’s here, we want to have more jobs here.",S,,,,S,,,,S,,,
47,BUSH,And the way to do that is to increase our exports.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
48,BUSH,Some believe in protection.,S,,,,S,,,,S,,,
49,BUSH,"I don’t; I believe in free and fair trade, and that’s the thing that saved us.",S,,IP,,S,,IP,,S,,IP,
50,BUSH,"So I will keep on as president trying to get a successful conclusion to the GATT Round, the big Uruguay Round of trade which will really open up markets for our agriculture particularly.",S,,,,S,,,,S,,,
51,BUSH,I want to continue to work after we get this NAFTA agreement ratified this coming year.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
52,BUSH,I want to get one with Eastern Europe; I want to get one with Chile.,S,,,,S,,,,S,,,
53,BUSH,"And free and fair trade is the answer, not protection.",S,,,,S,,,,S,,,
54,BUSH,"And, as I say, we’ve had tough economic times, and it’s exports that have saved us, exports that have built.",S,,,,S,,,,S,,,
55,SIMPSON,Governor Clinton.,S,,,,S,,,,S,,,
56,GOVERNOR CLINTON,"I’d like to answer the question, because I’ve actually been a governor for 12 years, so I’ve known a lot of people who have lost their jobs because of jobs moving overseas, and I know a lot of people whose plants have been strengthened by increasing exports.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
57,GOVERNOR CLINTON,The trick is to expand our export base and to expand trade on terms that are fair to us.,S,,,,S,,,,S,,,
58,GOVERNOR CLINTON,"It is true that our exports to Mexico, for example, have gone up and our trade deficit has gone down; it’s also true that just today a record high trade deficit was announced with Japan.",S,,,,S,,,,S,,,
59,GOVERNOR CLINTON,So what is the answer?,,,,,,,,,,,,
60,GOVERNOR CLINTON,Let me just mention three things very quickly.,S,,,,S,,,,S,,,
61,GOVERNOR CLINTON,"Number one, make sure that other countries are as open to our markets as our markets are to them, and, if they’re not, have measures on the books that don’t take forever and a day to implement.",S,,,,S,,,,S,,,
62,GOVERNOR CLINTON,"Number two, change the tax code.",S,,,,S,,,,S,,,
63,GOVERNOR CLINTON,There are more deductions in the tax code for shutting plants down and moving overseas than there are for modernizing plant and equipment here.,IAFA,,,,IAFA,,,,IAFA,,,
64,GOVERNOR CLINTON,Our competitors don’t do that.,S,,,,S,,,,S,,,
65,GOVERNOR CLINTON,"Emphasize and subsidize modernizing plant and equipment here, not moving plants overseas.",IAFA,,,,IAFA,,,,IAFA,,,
66,GOVERNOR CLINTON,"Number three, stop the federal government’s program that now gives low-interest loans and job training funds to companies that will actually shut down and move to other countries, but we won’t do the same thing for plants that stay here.",S,,,,S,,,,S,,,
67,GOVERNOR CLINTON,So more trade but on fair terms — and favor investment in America.,S,,APAT,,S,,APAT,,S,,APAT,
68,SIMPSON,Thank you.,IAFA; THK,,,,IAFA; THK,,,,IAFA; THK,,,
69,SIMPSON,I think we have a question over here.,S,,IP,,S,,IP,,S,,IP,
70,AUDIENCE QUESTION,This is for Governor Clinton.,S,,,,S,,,,S,,,
71,AUDIENCE QUESTION,"In the real world, that is, outside of Washington, DC, compensation and achievement are based on goals defined and achieved.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
72,AUDIENCE QUESTION,My question is about the deficit.,S,,,,S,,,,S,,,
73,AUDIENCE QUESTION,"Would you define in specific dollar goals how much you would reduce the deficit in each of the 4 years of a Clinton administration and then enter into a legally binding contract with the American people, that if you did not achieve those goals that you would not seek a 2nd term?",YNQ,,AP; APAT,,YNQ,,AP; APAT,,YNQ,,AP; APAT,
74,AUDIENCE QUESTION,"Answer yes or no and then comment on your answer, please.",IAFA,,,,IAFA,,,,IAFA,,,
75,CLINTON,"No, and here’s why.",IAFA; REJ; ANS,,,,IAFA; REJ; ANS,,,,IAFA; REJ; ANS,,,
76,CLINTON,And I’ll tell you exactly why.,S; AGR,,,,S; AGR,,,,S; AGR,,,
77,CLINTON,Because the deficit now has been building up for 12 years.,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
78,CLINTON,I’ll tell you exactly what I think can be done.,S; AGR,,IP,,S; AGR,,IP,,S; AGR,,IP,
79,CLINTON,I think we can bring it down by 50% in 4 years and grow the economy.,S; S-Inform,,IP,,S; S-Inform,,IP,,S; S-Inform,,IP,
80,CLINTON,"Now, I could get rid of it in 4 years in theory on the books now, but to do it you’d have to raise taxes too much and cut benefits too much to people who need them and it would even make the economy worse.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
81,CLINTON,Mr.,S,,,,S,,,,S,,,
82,CLINTON,"Perot will tell you, for example, that the expert he hired to analyze his plan says that it will bring the deficit down in 5 years but it will make unemployment bad for 4 more years.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
83,CLINTON,"So my view is, sir, you have to increase investment, grow the economy and reduce the deficit by controlling health care costs, prudent reductions in defense, cuts in domestic programs and asking the wealthiest Americans and foreign corporations to pay their fair share of taxes and investing and growing this economy.",S,,,,S,,,,S,,,
84,CLINTON,"I ask everybody to look at my economic ideas and 9 Nobel prize winners and over 500 economists and hundreds of business people, including a lot of Republicans said, this is the way you’ve got to go.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
85,CLINTON,If you don’t grow the economy you can’t get it done.,S,,,,S,,,,S,,,
86,CLINTON,"But I can’t foresee all the things that will happen, and I don’t think a president should be judged solely on the deficit.",S,,,,S,,,,S,,,
87,CLINTON,"Let me also say, we’re having an election today.",S,,,,S,,,,S,,,
88,CLINTON,You’ll have a shot at me in 4 years and you can vote me right out if you think I’ve done a lousy job and I would welcome you to do that.,S; GR; S-Inform,,,,S; GR; S-Inform,,,,S; GR; S-Inform,,,
89,SIMPSON,Mr.,S,,,,S,,,,S,,,
90,SIMPSON,President.,S,,,,S,,,,S,,,
91,BUSH,"Well, I’m a little confused here, because I don’t see how you can grow the deficit down by raising people’s taxes.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
92,BUSH,"You see, I don’t think the American people are taxed too little.",S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
93,BUSH,I think they’re taxed too much.,S,,IP,,S,,IP,,S,,IP,
94,BUSH,I went for one tax increase and when I make a mistake I admit it.,S,,,,S,,,,S,,,
95,BUSH,I said that wasn’t the right thing to do.,S,,PB,,S,,PB,,S,,PB,
96,BUSH,"Governor Clinton’s program wants to tax more and spend more — $150 billion in new taxes, spend another $220.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
97,BUSH,I don’t believe that’s the way to do it.,S,,,,S,,,,S,,,
98,BUSH,Here’s some thing that’ll help.,S,,,,S,,,,S,,,
99,BUSH,Give us a balanced budget amendment.,IAFA,,,,IAFA,,,,IAFA,,,
100,BUSH,"He always talks about Arkansas having a balanced budget and they do, but he has a balanced budget amendment.",S,,,,S,,,,S,,,
101,BUSH,Have to do it.,IAFA,,,,IAFA,,,,IAFA,,,
102,BUSH,I’d like the government to have that.,S,,,,S,,,,S,,,
103,BUSH,"And I think it would discipline not only the Congress, which needs it, but also the executive branch.",S,,IP,,S,,IP,,S,,IP,
104,BUSH,"I’d like to have what 43 governors have — the line item veto, so if the Congress can’t cut, and we’ve got a reckless spending Congress, let the president have a shot at it by wiping out things that are pork barrel or something of that nature.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
105,BUSH,I’ve proposed another one.,S,,,,S,,,,S,,,
106,BUSH,Some sophisticates think it may be a little gimmicky.,S,,,,S,,,,S,,,
107,BUSH,I think it’s good.,S,,IP,,S,,IP,,S,,IP,
108,BUSH,It’s a check- off.,S,,,,S,,,,S,,,
109,BUSH,It says to you as a taxpayer — say you’re going to pay a tax of 1000 bucks or something.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
110,BUSH,"You can check 10% of that if you want to, in the 1 box, and that 10%, $100, or if you’re paying $10,000, whatever it is, $1000, check it off and make the government, make it lower the deficit by that amount.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
111,BUSH,"And if the Congress won’t do it, if they can’t get together and negotiate how to do that, then you’d have a sequester across the board.",S,,,,S,,,,S,,,
112,BUSH,You’d exempt Social Security — I don’t want to tax or touch Social Security.,S,,,,S,,,,S,,,
113,BUSH,"I’m the president that said hey, don’t mess with Social Security, and we haven’t.",S,,,,S,,,,S,,,
114,BUSH,"So I believe that we need to control the growth of mandatory spending, back to this gentleman’s question.",S,,IP,,S,,IP,,S,,IP,
115,BUSH,That’s the main growing thing in the budget.,S,,,,S,,,,S,,,
116,BUSH,"The program that the president — two-thirds of the budget, I as president never get to look at, never get to touch.",S,,,,S,,,,S,,,
117,BUSH,"We’ve got to control that growth to inflation and population increase, but not raise taxes on the American people now.",S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
118,BUSH,I just don’t believe that would stimulate any kind of growth at all.,S,,,,S,,,,S,,,
119,SIMPSON,"How about you, Mr.",S,,,,S,,,,S,,,
120,SIMPSON,Perot?,,,,,,,,,,,,
121,PEROT,"Well, we’re $4 trillion in debt.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
122,PEROT,"We’re going into debt an additional $1 billion, little more than $1 billion every working day of the year.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
123,PEROT,"Now, the thing I love about it — I’m just a businessman.",S,,,,S,,,,S,,,
124,PEROT,"I was down in Texas taking care of business, tending to my family.",S,,,,S,,,,S,,,
125,PEROT,This situation got so bad that I decided I’d better get into it.,S,,,,S,,,,S,,,
126,PEROT,The American people asked me to get into it.,S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
127,PEROT,But I just find it fascinating that while we sit here tonight we will go into debt an additional $50 million in an hour and a half.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
128,PEROT,"Now, it’s not the Republicans’ fault, of course, and it’s not the Democrats’ fault.",S,,,,S,,,,S,,,
129,PEROT,And what I’m looking for is who did it?,,,,,,,,,,,,
130,PEROT,"Now, they’re the 2 folks involved so maybe if you put them together, they did it.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
131,PEROT,"Now, the facts are we have to fix it.",S,,,,S,,,,S,,,
132,PEROT,I’m here tonight for these young people up here in the balcony from this college.,S,,,,S,,,,S,,,
133,PEROT,"When I was a young man, when I got out of the Navy I had multiple job offers.",S,,,,S,,,,S,,,
134,PEROT,Young people with high grades can’t get a job.,S,,,,S,,,,S,,,
135,PEROT,People — the 18- to 24-year-old high school graduates 10 years ago were making more than they are now.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
136,PEROT,"In other words, we were down to 18% of them were making — 18- to 24-year- olds were making less than $12,000.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
137,PEROT,Now that’s up to 40%.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
138,PEROT,And what’s happened in the meantime?,,,,,,,,,,,,
139,PEROT,The dollar’s gone through the floor.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
140,PEROT,"Now, whose fault is that?",,,,,,,,,,,,
141,PEROT,Not the Democrats.,S,,,,S,,,,S,,,
142,PEROT,Not the Republicans.,S,,,,S,,,,S,,,
143,PEROT,"Somewhere out there there’s an extraterrestrial that’s doing this to us, I guess.",S,,,,S,,,,S,,,
144,PEROT,And everybody says they take responsibility.,S,,,,S,,,,S,,,
145,PEROT,Somebody somewhere has to take responsibility for this.,S,,,,S,,,,S,,,
146,PEROT,"Put it to you bluntly, American people.",IAFA,,AP; APAT,,IAFA,,AP; APAT,,IAFA,,AP; APAT,
147,PEROT,"If you want me to be your president, we’re going to face our problems.",S,,,,S,,,,S,,,
148,PEROT,"Weâ€™ll deal with our problems, weâ€™ll solve our problems.",S,,,,S,,,,S,,,
149,PEROT,We’ll down our debt.,S,,,,S,,,,S,,,
150,PEROT,"We’ll pass on the American dream to our children, and I will not leave our children a situation that they have today.",S,,AE; APAT,,S,,AE; APAT,,S,,AE; APAT,
151,PEROT,When I was a boy it took 2 generations to double the standard of living.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
152,PEROT,Today it will take 12 generations.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
153,PEROT,Our children will not see the American dream because of this debt that somebody somewhere dropped on us.,S; EXPL,,AE; APAT,,S; EXPL,,AE; APAT,,S; EXPL,,AE; APAT,
154,SIMPSON,"You’re all wonderful speakers, and I know you have lots more to add, but I’ve talked to this audience, and they have lots of questions on other topics.",S,,,,S,,,,S,,,
155,SIMPSON,"Can we move to another topic, please?",YNQ,,,,YNQ,,,,YNQ,,,
156,SIMPSON,"We have one up here, I think.",S,,IP,,S,,IP,,S,,IP,
157,AUDIENCE QUESTION,"Yes, I’d like to address all the candidates with this question.",S; ANS,,,,S; ANS,,,,S; ANS,,,
158,AUDIENCE QUESTION,The amount of time the candidates have spent in this campaign trashing their opponents’ character and their programs is depressingly large.,S,,,,S,,,,S,,,
159,AUDIENCE QUESTION,Why can’t your discussions and proposals reflect the genuine complexity and the difficulty of the issues to try to build a consensus around the best aspects of all proposals?,Q-W,,,,Q-W,,,,Q-W,,,
160,SIMPSON,Who wants to take that one?,Q-W,,,,Q-W,,,,Q-W,,,
161,SIMPSON,Mr.,S,,,,S,,,,S,,,
162,SIMPSON,"Perot, you have an answer for everything, don’t you?",,,,,,,,,,,,
163,SIMPSON,"Go right ahead, sir.",IAFA,,,,IAFA,,,,IAFA,,,
164,PEROT,"No, I don’t have an answer for everything.",S; REJ; ANS,,,,S; REJ; ANS,,,,S; REJ; ANS,,,
165,PEROT,"As you all know, I’ve been buying 30-minute segments to talk about issues.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
166,PEROT,"And tomorrow night on NBC, from 10:30 to 11 Eastern, we’re going to talk about how you pay the debt down, so we’re going to come right down to that one.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
167,PEROT,"We’ll be on again Saturday night, 8 to 9 o’clock on ABC.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
168,PEROT,So the point is —,S,,,,S,,,,S,,,
169,BUSH,"Like Jerry Brown, the 800 number.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
170,PEROT,"— I couldn’t agree with you more, couldn’t agree with you more.",S,,,,S,,,,S,,,
171,PEROT,"And I have said again and again and again let’s get off mud wrestling, let’s get off personalities and let’s talk about jobs, health care, crime, the things that concern the American people.",S,,AP; APAT,,S,,AP; APAT,,S,,AP; APAT,
172,PEROT,"I’m spending my money — not PAC money, not foreign money, my money — to take this message to the people.",S,,,,S,,,,S,,,
173,SIMPSON,"Thank you, Mr.",IAFA; THK,,,,IAFA; THK,,,,IAFA; THK,,,
174,SIMPSON,Perot.,S,,,,S,,,,S,,,
175,SIMPSON,So that seems directed; he would say it’s you gentlemen that have been doing that.,S,,,,S,,,,S,,,
176,SIMPSON,Mr.,S,,,,S,,,,S,,,
177,SIMPSON,"Clinton, Governor Clinton — oh, President Bush, how would you like to respond?",IAFA-OF,,,,IAFA-OF,,,,IAFA-OF,,,
178,BUSH,"Well, in the first place, I believe that character is a part of being president.",S,,IP,,S,,IP,,S,,IP,
179,BUSH,I think you have to look at it.,S,,IP,,S,,IP,,S,,IP,
180,BUSH,I think that has to be a part of a candidate for president or being president.,S,,IP,,S,,IP,,S,,IP,
181,BUSH,"In terms of programs, I’ve submitted, what, 4 different budgets to the US Congress in great detail.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
182,BUSH,It’s so heavy they’d give you a broken back.,S,,,,S,,,,S,,,
183,BUSH,And everything in there says what I am for.,S,,,,S,,,,S,,,
184,BUSH,"Now I’ve come out with a new agenda for America’s renewal, a plan that I believe really will help stimulate the growth of this economy.",S,,APAT; IP,,S,,APAT; IP,,S,,APAT; IP,
185,BUSH,"My record on world affairs is pretty well known because I’ve been president for 4 years, so I feel I’ve been talking issues.",S; EXPL; S-Inform,,IP,,S; EXPL; S-Inform,,IP,,S; EXPL; S-Inform,,IP,
186,BUSH,"You know, nobody likes who shot John, but I think the first negative campaign run in this election was by Governor Clinton, and I’m not going to sit there and be a punching bag; I’m going to stand up and say, hey, listen, here’s my side of it.",S,,IP,,S,,IP,,S,,IP,
187,BUSH,But character is an important part of the equation.,S,,,,S,,,,S,,,
188,BUSH,The other night Governor Clinton raised my — I don’t know if you saw the debate the other night.,S,,,,S,,,,S,,,
189,BUSH,You did — suffered through that?,,,,,,,,,,,,
190,BUSH,"Well, he raised the question of my father — it was a good line, well rehearsed and well delivered.",S,,,,S,,,,S,,,
191,BUSH,"But he raised the question of my father and said, well, your father, Prescott Bush, was against McCarthy, you should be ashamed of yourself, McCarthyism.",S,,,,S,,,,S,,,
192,BUSH,"I remember something my dad told me — I was 18 years old going to Penn Station to go on into the Navy, and he said write your mother — which I faithfully did; he said serve your country — my father was an honor, duty and country man; and he said tell the truth.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
193,BUSH,"And I’ve tried to do that in public life, all through it.",S,,,,S,,,,S,,,
194,BUSH,That says something about character.,S,,,,S,,,,S,,,
195,BUSH,"My argument with Governor Clinton — you can call it mud wrestling, but I think it’s fair to put it in focus is — I am deeply troubled by someone who demonstrates and organizes demonstration in a foreign land when his country’s at war.",S,,IP,,S,,IP,,S,,IP,
196,BUSH,Probably a lot of kids here disagree with me.,S,,,,S,,,,S,,,
197,BUSH,But that’s what I feel.,S,,IP,,S,,IP,,S,,IP,
198,BUSH,That’s what I feel passionately about.,S,,IP,,S,,IP,,S,,IP,
199,BUSH,I’m thinking of Ross Perot’s running mate sitting in the jail.,S,,,,S,,,,S,,,
200,BUSH,How would he feel about it?,Q-W,,,,Q-W,,,,Q-W,,,
201,BUSH,But maybe that’s generational.,S,,,,S,,,,S,,,
202,BUSH,I don’t know.,S,,,,S,,,,S,,,
203,BUSH,But the big argument I have with the governor on this is this taking different positions on different issues — trying to be one thing to one person here that’s opposing the NAFTA agreement and then for it — what we call waffling.,S,,,,S,,,,S,,,
204,BUSH,And I do think that you can’t turn the White House into the Waffle House.,S,,RB,,S,,RB,,S,,RB,
205,BUSH,You’ve got to say what you’re for and you’ve got to —,S,,,,S,,,,S,,,
206,SIMPSON,Mr.,S,,,,S,,,,S,,,
207,SIMPSON,"President, I’m getting time cues and with all due respect —",S,,,,S,,,,S,,,
208,BUSH,Excuse me.,IAFA; TT,,,,IAFA; TT,,,,IAFA; TT,,,
209,BUSH,I don’t want to —,S,,,,S,,,,S,,,
210,SIMPSON,I’m sorry.,S,,,,S,,,,S,,,
211,BUSH,I don’t want to —,S,,,,S,,,,S,,,
212,SIMPSON,Governor Clinton.,S,,,,S,,,,S,,,
213,BUSH,I get wound up because I feel strongly —,S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
214,SIMPSON,"Yes, you do.",S; ANS,,,,S; ANS,,,,S; ANS,,,
215,CLINTON,Let me say first of all to you that I believe so strongly in the question you asked that I suggested this format tonight.,S; TT,,IP,,S; TT,,IP,,S; TT,,IP,
216,CLINTON,I started doing these formats a year ago in New Hampshire and I found that we had huge crowds because all I did was let people ask questions and I tried to give very specific answers.,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
217,CLINTON,I also had a program starting last year.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
218,CLINTON,I’ve been disturbed by the tone and the tenor of this campaign.,S,,,,S,,,,S,,,
219,CLINTON,Thank goodness the networks have a fact check so I don’t have to just go blue in the face anymore.,S,,,,S,,,,S,,,
220,CLINTON,Mr.,S,,,,S,,,,S,,,
221,CLINTON,Bush said once again I was going to have $150 billion tax increase.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
222,CLINTON,When Mr.,S,,,,S,,,,S,,,
223,CLINTON,"Quayle said that all the networks said, that’s not true.",S,,,,S,,,,S,,,
224,CLINTON,He’s got over $100 billion of tax cuts and incentives.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
225,CLINTON,"So I’m not going to take up your time tonight, but let me just say this.",S; MS,,,,S; MS,,,,S; MS,,,
226,CLINTON,We’ll have a debate in 4 days and we can talk about this character thing again.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
227,CLINTON,But the Washington Post ran a long editorial today saying they couldn’t believe Mr.,S,,,,S,,,,S,,,
228,CLINTON,Bush was making character an issue and they said he was the greatest quote “political chameleon” for changing his positions of all times.,S,,,,S,,,,S,,,
229,CLINTON,"Now, I don’t want to get into that —",S,,,,S,,,,S,,,
230,BUSH,Please don’t get into the Washington Post.,IAFA,,,,IAFA,,,,IAFA,,,
231,CLINTON,Wait a minute.,IAFA,,,,IAFA,,,,IAFA,,,
232,CLINTON,Let’s don’t — you don’t have to believe it.,S,,,,S,,,,S,,,
233,CLINTON,Here’s my point.,S,,,,S,,,,S,,,
