unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
50,GORE,We’ve got to deal with things like racial profiling.,S,,RB,,S,,RB,,S,,RB,
51,GORE,And we have to keep our military strong.,S,,,,S,,,,S,,,
52,GORE,"We have the strongest military, and I’ll do whatever is necessary, if I’m president, to make sure that it stays that way.",S,,,,S,,,,S,,,
53,GORE,"But our real power comes, I think, from our values.",S,,IP,,S,,IP,,S,,IP,
54,MODERATOR,"Should the people of the world look at the United States, Governor, and say, should they fear us, should they welcome our involvement, should they see us as a friend, everybody in the world?",YNQ; GR,,UF,,YNQ; GR,,UF,,YNQ; GR,,UF,
55,MODERATOR,"How would you project us around the world, as president?",Q-W,,,,Q-W,,,,Q-W,,,
56,BUSH,"Well, I think they ought to look at us as a country that understands freedom where it doesn’t matter who you are or how you’re raised or where you’re from, that you can succeed.",S,,APAT; IP,,S,,APAT; IP,,S,,APAT; IP,
57,BUSH,I don’t think they’ll look at us with envy.,S,,,,S,,,,S,,,
58,BUSH,It really depends upon how our nation conducts itself in foreign policy.,S,,,,S,,,,S,,,
59,BUSH,"If we’re an arrogant nation, they’ll resent us.",S,,,,S,,,,S,,,
60,BUSH,"If we’re a humble nation, but strong, they’ll welcome us.",S; GR,,,,S; GR,,,,S; GR,,,
61,BUSH,"And it’s — our nation stands alone right now in the world in terms of power, and that’s why we have to be humble.",S,,,,S,,,,S,,,
62,BUSH,And yet project strength in a way that promotes freedom.,S,,APAT,,S,,APAT,,S,,APAT,
63,BUSH,So I don’t think they ought to look at us in any way other than what we are.,S,,,,S,,,,S,,,
64,BUSH,"We’re a freedom-loving nation and if we’re an arrogant nation they’ll view us that way, but if we’re a humble nation they’ll respect us.",S,,APAT,,S,,APAT,,S,,APAT,
65,MODERATOR,A humble nation.,S,,,,S,,,,S,,,
66,GORE,I agree with that.,S; AGR,,,,S; AGR,,,,S; AGR,,,
67,GORE,I agree with that.,S; AGR,,,,S; AGR,,,,S; AGR,,,
68,GORE,"I think that one of the problems that we have faced in the world is that we are so much more powerful than any single nation has been in relationship to the rest of the world than at any time in history, that I know about, anyway.",S,,IP,,S,,IP,,S,,IP,
69,GORE,That there is some resentment of U.,IAFA,,,,IAFA,,,,IAFA,,,
70,GORE,power.,S,,,,S,,,,S,,,
71,GORE,So I think that the idea of humility is an important one.,S,,IP,,S,,IP,,S,,IP,
72,GORE,But I think that we also have to have a sense of mission in the world.,S,,IP,,S,,IP,,S,,IP,
73,GORE,We have to protect our capacity to push forward what America’s all about.,S,,APAT,,S,,APAT,,S,,APAT,
74,GORE,"That means not only military strength and our values, it also means keeping our economy strong.",S,,,,S,,,,S,,,
75,GORE,"You know, in the last, or two decades ago, it was routine for leaders of foreign countries to come over here and say you guys have got to do something about these horrendous deficits because it’s causing tremendous problems for the rest of the world, and we were lectured to all the time.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
76,GORE,The fact that we have the strongest economy in history today is not good enough.,S,,,,S,,,,S,,,
77,GORE,We need to do more.,S,,,,S,,,,S,,,
78,GORE,But the fact that it is so strong enables us to project the power for good that America can represent.,S,,APAT,,S,,APAT,,S,,APAT,
79,MODERATOR,"Does that give us — does our wealth, our good economy, our power, bring with it special obligations to the rest of the world?",YNQ,,,,YNQ,,,,YNQ,,,
80,BUSH,"Yes, it does.",S; ANS,,,,S; ANS,,,,S; ANS,,,
81,BUSH,"Take, for example, Third World debt.",IAFA,,,,IAFA,,,,IAFA,,,
82,BUSH,I think we ought to be forgiving Third World debt under certain conditions.,S,,IP,,S,,IP,,S,,IP,
83,BUSH,"I think, for example, if we’re convinced that a Third World country that’s got a lot of debt would reform itself, that the money wouldn’t go into the hands of a few but would go to help people, I think it makes sense for us to use our wealth in that way, or to trade debt for valuable rain forest lands, makes that much sense, yes.",S,,IP,,S,,IP,,S,,IP,
84,BUSH,"We do have an obligation, but we can’t be all things to all people.",S,,,,S,,,,S,,,
85,BUSH,We can help build coalitions but we can’t put our troops all around the world.,S,,,,S,,,,S,,,
86,BUSH,We can lend money but we have to do it wisely.,S,,,,S,,,,S,,,
87,BUSH,We shouldn’t be lending money to corrupt officials.,S,,,,S,,,,S,,,
88,BUSH,So we got to be guarded in our generosity.,S,,,,S,,,,S,,,
89,MODERATOR,Let’s go through some of the specifics now.,S,,,,S,,,,S,,,
90,MODERATOR,New question.,S,,,,S,,,,S,,,
91,MODERATOR,"Vice President Gore, the governor mentioned the Middle East.",S,,,,S,,,,S,,,
92,MODERATOR,Here we’re talking at this stage in the game about diplomatic power that we have.,S,,,,S,,,,S,,,
93,MODERATOR,What do you think the United States should do right now to resolve that conflict over there?,Q-W; OQ; TG,,UF,,Q-W; OQ; TG,,UF,,Q-W; OQ; TG,,UF,
94,GORE,"The first priority has to be on ending the violence, dampening down the tensions that have arisen there.",S,,,,S,,,,S,,,
95,GORE,We need to call upon Syria to release the three Israeli soldiers who have been captured.,S,,,,S,,,,S,,,
96,GORE,We need to insist that Arafat send out instructions to halt some of the provocative acts of violence that have been going on.,S,,,,S,,,,S,,,
97,GORE,"I think that we also have to keep a weather eye toward Saddam Hussein because he is taking advantage of this situation to once again make threats, and he needs to understand that he’s not only dealing with Israel, he is dealing — he’s dealing with us if he is making the kind of threats that he’s talking about there.",S; EXPL,,AF; IP,,S; EXPL,,AF; IP,,S; EXPL,,AF; IP,
98,GORE,"The use of diplomacy in this situation has already, well, it goes hour-by-hour and day-by-day now.",S,,,,S,,,,S,,,
99,GORE,It’s a very tense situation there.,S,,,,S,,,,S,,,
100,GORE,But in the last 24 hours there has been some subsiding of the violence there.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
101,GORE,"It’s too much to hope that this is going to continue, but I do hope that it will continue.",S,,,,S,,,,S,,,
102,GORE,Our country has been very active with regular conversations with the leaders there.,S,,,,S,,,,S,,,
103,GORE,And we just have to take it day-to-day right now.,S,,,,S,,,,S,,,
104,GORE,"But one thing I would say where diplomacy is concerned, Israel should feel absolutely secure about one thing.",S; AGR,,,,S; AGR,,,,S; AGR,,,
105,GORE,Our bonds with Israel are larger than agreements or disagreements on some details of diplomatic initiatives.,S,,,,S,,,,S,,,
106,GORE,"They are historic, they are strong, and they are enduring.",S,,,,S,,,,S,,,
107,GORE,And our ability to serve as an honest broker is something that we need to shepherd.,S,,,,S,,,,S,,,
108,MODERATOR,Governor?,,,,,,,,,,,,
109,BUSH,"Well, I think during the campaign, particularly now during this difficult period, we ought to be speaking with one voice, and I appreciate the way the administration has worked hard to calm the tensions.",S,,IP,,S,,IP,,S,,IP,
110,BUSH,"Like the vice president, I call on Chairman Arafat to have his people pull back to make the peace.",S,,,,S,,,,S,,,
111,BUSH,I think credibility is going to be very important in the future in the Middle East.,S,,IP,,S,,IP,,S,,IP,
112,BUSH,I want everybody to know should I be the president Israel’s going to be our friend.,S,,,,S,,,,S,,,
113,BUSH,I’m going to stand by Israel.,S,,,,S,,,,S,,,
114,BUSH,"Secondly, that I think it’s important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait.",S,,IP,,S,,IP,,S,,IP,
115,BUSH,It’s important to be friends with people when you don’t need each other so that when you do there’s a strong bond of friendship.,S,,,,S,,,,S,,,
116,BUSH,"And that’s going to be particularly important in dealing not only with situations such as now occurring in Israel, but with Saddam Hussein.",S,,,,S,,,,S,,,
117,BUSH,"The coalition against Saddam has fallen apart or it’s unraveling, let’s put it that way.",S,,,,S,,,,S,,,
118,BUSH,The sanctions are being violated.,S,,,,S,,,,S,,,
119,BUSH,We don’t know whether he’s developing weapons of mass destruction.,S,,,,S,,,,S,,,
120,BUSH,He better not be or there’s going to be a consequence should I be the president.,S,,,,S,,,,S,,,
121,BUSH,But it’s important to have credibility and credibility is formed by being strong with your friends and resolute in your determination.,S,,,,S,,,,S,,,
122,BUSH,"One of the reasons why I think it’s important for this nation to develop an anti-ballistic missile system that we can share with our allies in the Middle East if need be to keep the peace to be able to say to the Saddam Husseinâ€™s of the world or the Iranians, don’t dare threaten our friends.",S,,AF; IP,,S,,AF; IP,,S,,AF; IP,
123,BUSH,"It’s also important to keep strong ties in the Middle East, credible ties, because of the energy crisis we’re now in.",S; EXPL,,AF,,S; EXPL,,AF,,S; EXPL,,AF,
124,BUSH,"After all, a lot of the energy is produced from the Middle East, and so I appreciate what the administration is doing.",S,,,,S,,,,S,,,
125,BUSH,I hope to get a sense of should I be fortunate to be the president how my administration will react to the Middle East.,S,,,,S,,,,S,,,
126,MODERATOR,"So you don’t believe, Vice President Gore, that we should take sides and resolve this right now?",,,,,,,,,,,,
127,MODERATOR,"A lot of people pushing hey, the United States should declare itself and not be so neutral in this particular situation.",S,,UF,,S,,UF,,S,,UF,
128,GORE,"Well, we stand with Israel, but we have maintained the ability to serve as an honest broker.",S,,,,S,,,,S,,,
129,GORE,"And one of the reasons that’s important is that Israel cannot have direct dialogue with some of the people on the other side of conflicts, especially during times of tension, unless that dialogue comes through us.",S,,PB,,S,,PB,,S,,PB,
130,GORE,"And if we throw away that ability to serve as an honest broker, then we have thrown — we will have thrown away a strategic asset that’s important not only to us but also to Israel.",S,,,,S,,,,S,,,
131,MODERATOR,"You agree with that, Governor?",,,,,,,,,,,,
132,BUSH,I do.,S,,,,S,,,,S,,,
133,BUSH,"I do think this, though.",S,,,,S,,,,S,,,
134,BUSH,When it comes to timetables it can’t be the United States timetable as to how discussions take place.,S,,UF,,S,,UF,,S,,UF,
135,BUSH,"It’s got to be a timetable that all parties can agree to, like the Palestinians and Israelis.",S,,,,S,,,,S,,,
136,BUSH,"Secondly, any lasting peace is going to have to be a peace that’s good for both sides.",S,,,,S,,,,S,,,
137,BUSH,"And therefore, the term honest broker makes sense.",S,,,,S,,,,S,,,
138,BUSH,This current administration’s worked hard to keep the parties at the table.,S,,,,S,,,,S,,,
139,BUSH,I will try to do the same thing.,S,,,,S,,,,S,,,
140,BUSH,"But it won’t be on my timetable, it will be on the timetable that people are comfortable with in the Middle East.",S,,,,S,,,,S,,,
141,MODERATOR,"People watching here tonight are very interested in Middle East policy, and they are so interested they want to base their vote on differences between the two of you as president how you would handle Middle East policy.",S,,,,S,,,,S,,,
142,MODERATOR,Is there any difference?,YNQ,,,,YNQ,,,,YNQ,,,
143,GORE,I haven’t heard a big difference in the last few exchanges.,S,,,,S,,,,S,,,
144,BUSH,That’s hard to tell.,S,,,,S,,,,S,,,
145,BUSH,"I think that, you know, I would hope to be able to convince people I could handle the Iraqi situation better.",S,,IP,,S,,IP,,S,,IP,
146,MODERATOR,"Saddam Hussein, you mean, get him out of there?",,,,,,,,,,,,
147,BUSH,"I would like to, of course, and I presume this administration would as well.",S,,,,S,,,,S,,,
148,BUSH,"We don’t know — there are no inspectors now in Iraq, the coalition that was in place isn’t as strong as it used to be.",S,,,,S,,,,S,,,
149,BUSH,He is a danger.,S,,AF,,S,,AF,,S,,AF,
150,BUSH,We don’t want him fishing in troubled waters in the Middle East.,S,,,,S,,,,S,,,
151,BUSH,"And it’s going to be hard, it’s going to be important to rebuild that coalition to keep the pressure on him.",S,,,,S,,,,S,,,
152,MODERATOR,You feel that is a failure of the Clinton administration?,EXPL,,,,EXPL,,,,EXPL,,,
153,BUSH,I do.,S,,,,S,,,,S,,,
154,GORE,"Well, when I got to be a part of the current administration, it was right after — I was one of the few members of my political party to support former President Bush in the Persian Gulf War resolution, and at the end of that war, for whatever reason, it was not finished in a way that removed Saddam Hussein from power.",S,,,,S,,,,S,,,
155,GORE,I know there are all kinds of circumstances and explanations.,S,,,,S,,,,S,,,
156,GORE,But the fact is that that’s the situation that was left when I got there.,S,,,,S,,,,S,,,
157,GORE,And we have maintained the sanctions.,S,,,,S,,,,S,,,
158,GORE,Now I want to go further.,S,,,,S,,,,S,,,
159,GORE,"I want to give robust support to the groups that are trying to overthrow Saddam Hussein, and I know there are allegations that they’re too weak to do it, but that’s what they said about the forces that were opposing Milosevic in Serbia, and you know, the policy of enforcing sanctions against Serbia has just resulted in a spectacular victory for democracy just in the past week, and it seems to me that having taken so long to see the sanctions work there, building upon the policy of containment that was successful over a much longer period of time against the former Soviet Union in the communist block, seems a little early to declare that we should give up on the sanctions.",S,,,,S,,,,S,,,
160,GORE,"I know the governor’s not necessarily saying that but, you know, all of these flights that have come in, all of them have been in accordance with the sanctions regime, I’m told, except for three where they notified, and they’re trying to break out of the box, there’s no question about it.",S,,,,S,,,,S,,,
161,GORE,I don’t think they should be allowed to.,S,,,,S,,,,S,,,
162,MODERATOR,"Did he state your position correctly, you’re not calling for eliminating the sanctions, are you?",YNQ,,,,YNQ,,,,YNQ,,,
163,BUSH,"No, of course not, absolutely not, I want them to be tougher.",S; AGR; REJ; ANS,,,,S; AGR; REJ; ANS,,,,S; AGR; REJ; ANS,,,
164,MODERATOR,"Let’s go on to Milosevic and Yugoslavia, and it falls under the area of our military power.",S,,,,S,,,,S,,,
165,MODERATOR,"Governor, new question.",S,,,,S,,,,S,,,
166,MODERATOR,Should the fall of Milosevic be seen as a triumph for U.,S,,,,S,,,,S,,,
167,MODERATOR,military intervention?,,,,,,,,,,,,
168,BUSH,I think it’s a triumph.,S,,IP,,S,,IP,,S,,IP,
169,BUSH,I thought the president made the right decision in joining NATO and bombing Serbia.,S,,PB,,S,,PB,,S,,PB,
170,BUSH,I supported them when they did so.,S,,,,S,,,,S,,,
171,BUSH,"I called upon the Congress not to hamstring the administration, and in terms of forcing troop withdrawals on a timetable that wasn’t necessarily in our best interest or fit our nation’s strategy, and so I think it’s good public policy, I think it worked, and I’m pleased I took — made the decision I made.",S,,IT; IP,,S,,IT; IP,,S,,IT; IP,
172,BUSH,I’m pleased the president made the decision he made.,S,,,,S,,,,S,,,
173,BUSH,"Because freedom took hold in that part of the world, but there’s a lot of work left to be done, however.",S; EXPL,,APAT,,S; EXPL,,APAT,,S; EXPL,,APAT,
174,MODERATOR,But you think it would not have happened — do you think that Milosevic would not have fallen if the United States and NATO had not intervened militarily?,,,UF,,,,UF,,,,UF,
175,MODERATOR,Is this a legitimate use of our military power?,YNQ,,,,YNQ,,,,YNQ,,,
176,BUSH,"Yes, I think it is.",S; ANS,,IP,,S; ANS,,IP,,S; ANS,,IP,
177,BUSH,Absolutely.,S; AGR,,,,S; AGR,,,,S; AGR,,,
178,BUSH,I don’t think he would have fallen had we not used the force.,S,,,,S,,,,S,,,
179,BUSH,And I know there are some in our party that disagree with that sentiment.,S,,,,S,,,,S,,,
180,BUSH,I supported the president.,S,,,,S,,,,S,,,
181,BUSH,I thought he made the right decision to do so.,S,,PB,,S,,PB,,S,,PB,
182,BUSH,"I didn’t think he necessarily made the right decision to take land troops off the table right before we committed ourselves offensively, but nevertheless, it worked.",S,,PB,,S,,PB,,S,,PB,
183,BUSH,The administration deserves credit for having made it work.,S,,,,S,,,,S,,,
184,BUSH,It is important for NATO to have it work.,S,,,,S,,,,S,,,
185,BUSH,It’s important for NATO to be strong and confident and to help keep the peace in Europe.,S,,,,S,,,,S,,,
186,BUSH,"And one of the reasons I felt so strongly that the United States needed to participate was because of our relations with NATO, and NATO is going to be an important part of keeping the peace in the future.",S; EXPL,,UF,,S; EXPL,,UF,,S; EXPL,,UF,
187,BUSH,"Now, there’s more work to do.",IAFA,,,,IAFA,,,,IAFA,,,
188,BUSH,"Remains to be seen, however, whether or not there’s going to be a political settlement in Kosovo, and I certainly hope there is one.",S,,,,S,,,,S,,,
189,BUSH,Iâ€™m on record as saying at some point in time I hope our European friends become the peacekeepers in Bosnia and in the Balkans.,S,,,,S,,,,S,,,
190,BUSH,I hope that they put the troops on the ground so that we can withdraw our troops and focus our military on fighting and winning war.,S,,,,S,,,,S,,,
191,GORE,"Well, I’ve been kind of a hard-liner on this issue for more than eight years.",S,,,,S,,,,S,,,
192,GORE,When I was in the senate before I became vice president I was pushing for stronger action against Milosevic.,S,,,,S,,,,S,,,
193,GORE,He caused the death of so many people.,S,,,,S,,,,S,,,
194,GORE,He was the last communist party boss there and then he became a dictator that by some other label he was still essentially a communist dictator.,S,,,,S,,,,S,,,
195,GORE,And unfortunately now he is trying to reassert himself in Serbian politics.,S,,,,S,,,,S,,,
196,GORE,"Already just today the members of his political party said that they were going to ignore the orders of the new president of Serbia, and that they question his legitimacy, and he’s still going to try to be actively involved.",S,,,,S,,,,S,,,
197,GORE,He is an indicted war criminal.,S,,,,S,,,,S,,,
198,GORE,He should be held accountable.,S,,,,S,,,,S,,,
199,GORE,"Now, I did want to pick up on one of the statements earlier, and maybe I have heard, maybe I have heard the previous statements wrong, Governor.",S,,,,S,,,,S,,,
200,GORE,In some of the discussions we’ve had about when it’s appropriate for the U.,S,,,,S,,,,S,,,
201,GORE,"to use force around the world, at times the standards that you’ve laid down have given me the impression that if it’s something like a genocide taking place or what they called ethnic cleansing in Bosnia, that that alone would not be, that that wouldn’t be the kind of situation that would cause you to think that the U.",S,,RB,,S,,RB,,S,,RB,
202,GORE,ought to get involved with troops.,S,,,,S,,,,S,,,
203,GORE,"Now, have to be other factors involved for me to want to be involved.",S,,,,S,,,,S,,,
204,GORE,"But by itself, that to me can bring into play a fundamental American strategic interest because I think it’s based on our values.",S; EXPL,,APAT; IP,,S; EXPL,,APAT; IP,,S; EXPL,,APAT; IP,
205,GORE,"Now, have I got that wrong?",,,,,,,,,,,,
206,BUSH,Trying to figure out who the questioner was.,S,,,,S,,,,S,,,
207,BUSH,If I think it’s in our nation’s strategic interest I’ll commit troops.,S,,IP,,S,,IP,,S,,IP,
208,BUSH,"I thought it was in our strategic interests to keep Milosevic in check because of our relations in NATO, and that’s why I took the position I took.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
209,BUSH,I think it’s important for NATO to be strong and confident.,S,,IP,,S,,IP,,S,,IP,
210,BUSH,"I felt like unchecked Milosevic would harm NATO, and so it depends on the situation, Mr.",S,,,,S,,,,S,,,
211,BUSH,Vice President.,S,,,,S,,,,S,,,
212,MODERATOR,"Well, let’s stay on the subject for a moment.",S,,,,S,,,,S,,,
213,MODERATOR,New question related to this.,S,,,,S,,,,S,,,
214,MODERATOR,I figured this out; in the last 20 years there have been eight major actions that involved the introduction of U.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
215,MODERATOR,"ground, air or naval forces.",S,,,,S,,,,S,,,
216,MODERATOR,Let me name them.,S,,,,S,,,,S,,,
217,MODERATOR,"Lebanon, Grenada, Panama, the Persian Gulf, Somalia, Bosnia, Haiti, Kosovo.",S,,,,S,,,,S,,,
218,MODERATOR,"If you had been president for any of those interventions, would any of those interventions not have happened?",,,,,,,,,,,,
219,GORE,Can you run through the list again?,YNQ,,,,YNQ,,,,YNQ,,,
220,MODERATOR,Sure.,S,,,,S,,,,S,,,
221,MODERATOR,Lebanon.,S,,,,S,,,,S,,,
222,GORE,I thought that was a mistake.,S,,,,S,,,,S,,,
223,MODERATOR,Grenada.,S,,,,S,,,,S,,,
224,GORE,I supported that.,S,,,,S,,,,S,,,
225,MODERATOR,Panama.,S,,,,S,,,,S,,,
226,GORE,I supported that.,S,,,,S,,,,S,,,
227,MODERATOR,Persian Gulf.,S,,,,S,,,,S,,,
228,GORE,"Yes, I voted for it, supported it.",S; ANS,,,,S; ANS,,,,S; ANS,,,
229,MODERATOR,Somalia.,S,,,,S,,,,S,,,
230,GORE,"Of course, and that again — no, I think that that was ill-considered.",S,,IP,,S,,IP,,S,,IP,
231,GORE,I did support it at the time.,S,,,,S,,,,S,,,
232,GORE,"It was in the previous administration, in the Bush-Quayle administration, and I think in retrospect the lessons there are ones that we should take very, very seriously.",S,,IP,,S,,IP,,S,,IP,
233,MODERATOR,Bosnia.,S,,,,S,,,,S,,,
234,GORE,"Oh, yes.",S,,,,S,,,,S,,,
235,MODERATOR,Haiti.,S,,,,S,,,,S,,,
236,GORE,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
237,MODERATOR,And then Kosovo.,S,,,,S,,,,S,,,
238,GORE,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
239,MODERATOR,We talked about that.,S,,,,S,,,,S,,,
240,MODERATOR,Want me to do it with you?,,,,,,,,,,,,
241,MODERATOR,Lebanon.,S,,,,S,,,,S,,,
242,BUSH,Make a couple comments.,IAFA,,,,IAFA,,,,IAFA,,,
243,MODERATOR,"Sure, absolutely, sure.",S; AGR,,,,S; AGR,,,,S; AGR,,,
244,MODERATOR,Somalia.,S,,,,S,,,,S,,,
245,BUSH,"Started off as a humanitarian mission and it changed into a nation-building mission, and that’s where the mission went wrong.",S,,,,S,,,,S,,,
246,BUSH,The mission was changed.,S,,,,S,,,,S,,,
247,BUSH,"And as a result, our nation paid a price.",S,,,,S,,,,S,,,
248,BUSH,And so I don’t think our troops ought to be used for what’s called nation-building.,S,,,,S,,,,S,,,
249,BUSH,I think our troops ought to be used to fight and win war.,S,,IP,,S,,IP,,S,,IP,
250,BUSH,I think our troops ought to be used to help overthrow the dictator when it’s in our best interests.,S,,IP,,S,,IP,,S,,IP,
251,BUSH,"But in this case it was a nation-building exercise, and same with Haiti.",S,,,,S,,,,S,,,
252,BUSH,I wouldn’t have supported either.,S,,,,S,,,,S,,,
253,MODERATOR,What about Lebanon?,Q-W,,,,Q-W,,,,Q-W,,,
254,BUSH,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
255,MODERATOR,Grenada.,S,,,,S,,,,S,,,
256,BUSH,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
257,MODERATOR,Panama?,,,,,,,,,,,,
258,BUSH,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
259,BUSH,"Some of them I’ve got a conflict of interest on, if you know what I mean.",S,,,,S,,,,S,,,
260,MODERATOR,"I do, I do.",S,,,,S,,,,S,,,
