unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
18,MODERATOR,The audience participants are bound by the following rule.,S,,,,S,,,,S,,,
19,MODERATOR,They shall not ask follow-up questions or otherwise participate in the extended discussion.,S,,,,S,,,,S,,,
20,MODERATOR,And the questioner’s microphone will be turned off after he or she completes asking the question.,S,,,,S,,,,S,,,
21,MODERATOR,Those are the rules.,S,,,,S,,,,S,,,
22,MODERATOR,"As in Winston-Salem last week, no single answer or response from a candidate can exceed two minutes.",S,,,,S,,,,S,,,
23,MODERATOR,"There is an audience here in the hall and they have promised to remain absolutely quiet, as did their predecessors this year in Boston, Danville, and Winston-Salem.",S; AGR; S-Inform,,,,S; AGR; S-Inform,,,,S; AGR; S-Inform,,,
24,MODERATOR,"Before we begin, a correction from last week’s debate.",S,,,,S,,,,S,,,
25,MODERATOR,I was wrong when I said Vice President Gore’s campaign commercials had called Governor Bush a bumbler.,S,,,,S,,,,S,,,
26,MODERATOR,"That specific charge was made in a press statement by Gore campaign spokesman Mark Fabiani, not in a TV Guide.",S,,,,S,,,,S,,,
27,GORE,I’m glad you clarified that.,S,,,,S,,,,S,,,
28,MODERATOR,"Now, let’s go to the first question.",S,,,,S,,,,S,,,
29,MODERATOR,"Of over the 130 questions we received from this panel, we will begin with one of the 19 on health issues, and it goes to you, Mr.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
30,MODERATOR,"Vice President, and it will be asked by James Hankins.",S,,,,S,,,,S,,,
31,MODERATOR,Mr.,S,,,,S,,,,S,,,
32,MODERATOR,Hankins?,,,,,,,,,,,,
33,MODERATOR,"MEMBER OF AUDIENCE: How do you feel about HMOs and insurance companies making the critical decisions that affect people’s lives instead of the medical professionals, and why are the HMOs and insurance companies not held accountable for their decisions?",,,,,,,,,,,,
34,GORE,Mr.,S,,,,S,,,,S,,,
35,GORE,"Hankins, I don’t feel good about it, and I think we ought to have a patient’s bill of rights to take the medical decisions away from the HMOs and give them back to the doctors and nurses.",S; HS,,IP,,S; HS,,IP,,S; HS,,IP,
36,GORE,"I want to come back and tell you why, but if you will forgive me, I would like to say something right now at the beginning of this debate following on the moment of silence for Mel Carnahan and Randy Carnahan and Chris Sifford.",S; APO,,,,S; APO,,,,S; APO,,,
37,GORE,"Tipper and I were good friends with Mel and Randy, and I know that all of us here want to extend our sympathy and condolences to Jean and the family and to the Sifford family.",S,,UF,,S,,UF,,S,,UF,
38,GORE,And I would just like to say that this debate in a way is a living tribute to Mel Carnahan because he loved the vigorous discussion of ideas in our democracy.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
39,GORE,He was a fantastic governor of Missouri.,S,,,,S,,,,S,,,
40,GORE,This state became one of the top five in the nation for health care coverage for children under his leadership.,S,,AE,,S,,AE,,S,,AE,
41,GORE,One of the best in advancing all kinds of benefits for children to grow up healthy and strong.,S,,AE,,S,,AE,,S,,AE,
42,GORE,"And of course, this debate also takes place at a time when the tragedy of the USS Cole is on our minds and hearts and insofar as the memorial service is tomorrow, I would like to also extend sympathy to the families of those who have died and those who are still missing, and the injured.",S,,AE,,S,,AE,,S,,AE,
43,GORE,"Now, Mr.",S,,,,S,,,,S,,,
44,GORE,"Hankins, I think that the situation that you describe has gotten completely out of hand.",S,,IP,,S,,IP,,S,,IP,
45,GORE,"Doctors are giving prescriptions, they’re recommending treatments, and then their recommendations are being overruled by HMOs and insurance companies.",S,,,,S,,,,S,,,
46,GORE,That is unacceptable.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
47,GORE,I support a strong national patient’s bill of rights.,S; HS,,,,S; HS,,,,S; HS,,,
48,GORE,"It is actually a disagreement between us, a national law that is pending on this, the Dingle-Norwood bill, a bipartisan bill, is one that I support and that the governor does not.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
49,MODERATOR,"Two minutes response, Governor Bush.",S,,,,S,,,,S,,,
50,BUSH,"I, too, want to extend my prayers and blessings, God’s blessings on the families whose lives were overturned yes — tod — last night.",S,,AE,,S,,AE,,S,,AE,
51,BUSH,It’s a tragic moment.,S,,,,S,,,,S,,,
52,BUSH,"Actually, Mr.",S,,,,S,,,,S,,,
53,BUSH,"Vice President, it’s not true.",S,,,,S,,,,S,,,
54,BUSH,I do support a national patient’s bill of rights.,S; HS,,,,S; HS,,,,S; HS,,,
55,BUSH,"As a matter of fact, I brought Republicans and Democrats together to do just that in the State of Texas to get a patient’s bill of rights through.",S; HS,,IT,,S; HS,,IT,,S; HS,,IT,
56,BUSH,"It requires a different kind of leadership style to do it, though.",S,,,,S,,,,S,,,
57,BUSH,"You see, in order to get something done on behalf of the people, you have to put partisanship aside, and that’s what we did in my state.",S,,,,S,,,,S,,,
58,BUSH,We have one of the most advanced patient’s bill of rights.,S; HS,,,,S; HS,,,,S; HS,,,
59,BUSH,"It says, for example, that a woman doesn’t have to go through a gate keeper to go to her gynecologist.",S,,,,S,,,,S,,,
60,BUSH,"It says that you can’t gag a doctor, doctor can advise you.",S,,,,S,,,,S,,,
61,BUSH,"The HMO, the insurance company, can’t gag that doctor from giving you full advice.",S,,,,S,,,,S,,,
62,BUSH,"And this particular bill, it allows patients to choose a doctor, their own doctor if they want to.",S,,,,S,,,,S,,,
63,BUSH,But we did something else that was interesting.,S,,,,S,,,,S,,,
64,BUSH,We’re one of the first states that said you can sue an HMO for denying you proper coverage.,S,,,,S,,,,S,,,
65,BUSH,Now there’s what’s called an Independent Review Organization that you have to go through first.,S,,,,S,,,,S,,,
66,BUSH,"It says if youâ€™ve got a complaint with your insurance company, you can take your complaint to an objective body.",S,,,,S,,,,S,,,
67,BUSH,"If the objective body rules on your behalf, the insurance company must follow those rules.",S,,,,S,,,,S,,,
68,BUSH,"However, if the insurance company doesn’t follow the findings of the IRO, then that becomes a cause of action in a court of law.",S,,,,S,,,,S,,,
69,BUSH,"It’s time for our nation to come together and do what’s right for the people, and I think this is right for the people.",S,,IP,,S,,IP,,S,,IP,
70,BUSH,"You know, I support a national patient’s bill of rights, Mr.",S; HS,,,,S; HS,,,,S; HS,,,
71,BUSH,"Vice President, and I want all people covered.",S,,,,S,,,,S,,,
72,BUSH,I don’t want the law to supersede good law like we’ve got in Texas.,S,,,,S,,,,S,,,
73,BUSH,I think —,S,,IP,,S,,IP,,S,,IP,
74,MODERATOR,"Governor, time is up, sir.",S,,,,S,,,,S,,,
75,GORE,"Jim, we have a direct disagreement on this.",S,,,,S,,,,S,,,
76,MODERATOR,"Just a minute, Mr.",S,,,,S,,,,S,,,
77,MODERATOR,Vice President.,S,,,,S,,,,S,,,
78,MODERATOR,"I want to — the way the rules go here now, two minutes, two minutes, and then I’ll decide whether we go on.",S,,,,S,,,,S,,,
79,MODERATOR,Okay.,S; ACK,,,,S; ACK,,,,S; ACK,,,
80,MODERATOR,"So what I want to make sure is we understand here is before we go on to another question in the health area, would you agree that you two agree on a national patient’s bill of rights?",HS,,,,HS,,,,HS,,,
81,GORE,Absolutely not.,S; AGR; REJ,,,,S; AGR; REJ,,,,S; AGR; REJ,,,
82,GORE,I referred to the Dingle-Norwood bill.,S,,,,S,,,,S,,,
83,GORE,It is the bipartisan bill that is now pending in the Congress.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
84,GORE,"The HMOs and the insurance companies support the other bill that’s pending, the one that the Republican majority has put forward.",S,,,,S,,,,S,,,
85,GORE,"They like it because it doesn’t accomplish what I think really needs to be accomplished to give the decisions back to the doctors and nurses and give you a right of appeal to somebody other than the HMO or insurance company, let you go to the nearest emergency room without having to call an HMO before you call 911, to let you see a specialist if you need to, and it has strong bipartisan support.",S; EXPL; S-Inform,,IP,,S; EXPL; S-Inform,,IP,,S; EXPL; S-Inform,,IP,
86,GORE,It is being blocked by the Republican leadership in the Congress.,S,,,,S,,,,S,,,
87,MODERATOR,Sir.,S,,,,S,,,,S,,,
88,GORE,"And I specifically would like to know whether Governor Bush will support the Dingle-Norwood bill, which is the main one pending.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
89,MODERATOR,"Governor Bush, you may answer that if you’d like.",S,,,,S,,,,S,,,
90,MODERATOR,"But also I’d like to know how you see the differences between the two of you, and we need to move on.",S,,,,S,,,,S,,,
91,BUSH,"Well, the difference is is that I can get it done.",S,,,,S,,,,S,,,
92,BUSH,That I can get something positive done on behalf of the people.,S,,,,S,,,,S,,,
93,BUSH,That’s what the question in this campaign is about.,S,,,,S,,,,S,,,
94,BUSH,"It’s not only what’s your philosophy and what’s your position on issues, but can you get things done?",,,,,,,,,,,,
95,BUSH,And I believe I can.,S,,IP,,S,,IP,,S,,IP,
96,GORE,What about the Dingle-Norwood bill?,Q-W,,,,Q-W,,,,Q-W,,,
97,MODERATOR,All right.,S,,,,S,,,,S,,,
98,MODERATOR,We’re going to go now to another — all right.,S,,,,S,,,,S,,,
99,MODERATOR,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
100,BUSH,I’m not quite through.,S,,,,S,,,,S,,,
101,BUSH,Let me finish.,S; TT,,,,S; TT,,,,S; TT,,,
102,BUSH,I talked about the principles and the issues that I think are important in a patient’s bill of rights.,S; HS,,IP,,S; HS,,IP,,S; HS,,IP,
103,BUSH,"It’s kind of Washington, D.",S,,,,S,,,,S,,,
104,BUSH,focus.,S,,,,S,,,,S,,,
105,BUSH,"Well, it’s in this committee or it’s got this sponsor.",S,,,,S,,,,S,,,
106,BUSH,"If I’m the president, we’re going to have emergency room care, we’re going have gag orders, we’re going to have direct access to OB/GYN.",S,,,,S,,,,S,,,
107,BUSH,People will be able to take their HMO insurance company to court.,S,,,,S,,,,S,,,
108,BUSH,That’s what I’ve done in Texas and that’s the kind of leadership style I’ll bring to Washington.,S,,,,S,,,,S,,,
109,MODERATOR,All right.,S,,,,S,,,,S,,,
110,MODERATOR,"Another — the next question also on health issue is from — it will be asked by Marie Payne Kloepy, and it goes to Governor Bush.",S,,,,S,,,,S,,,
111,MODERATOR,"MEMBER OF AUDIENCE: Are either of you concerned with — are either of you concerned with finding some feasible way to lower the price of pharmaceutical drugs such as education on minimizing intake, revamp of the FDA process or streamlining the drug companies’ procedures instead of just finding more money to pay for them?",,,,,,,,,,,,
112,BUSH,"Well, that’s a great question.",S,,,,S,,,,S,,,
113,BUSH,"I think one of the problems we have, particularly for seniors, is there is no prescription drug coverage in Medicare.",S,,IP,,S,,IP,,S,,IP,
114,BUSH,"And therefore, when they have to try to purchase drugs they do so on their own, there’s no kind of collective bargaining, no power of purchasing among seniors.",S,,,,S,,,,S,,,
115,BUSH,"So I think step one to make sure prescription drugs is more affordable for seniors, and those are the folks who really rely upon prescription drugs a lot these days, is to reform the Medicare system, is to have prescription drugs as an integral part of Medicare once and for all.",S,,IP,,S,,IP,,S,,IP,
116,BUSH,"The problem we have today is like the patient’s bill of rights, particularly with health care, there’s a lot of bickering in Washington, D.",S; HS,,,,S; HS,,,,S; HS,,,
117,BUSH,It’s kind of like a political issue as opposed to a people issue.,S,,,,S,,,,S,,,
118,BUSH,"So what I want to do is I want to call upon Republicans and Democrats to forget all the arguing and finger pointing, and come together and take care of our seniors’ prescription drug program, that says we’ll pay for the poor seniors, we’ll help all seniors with prescription drugs.",S,,,,S,,,,S,,,
119,BUSH,"In the meantime, I think it’s important to have what’s called Immediate Helping Hand, which is direct money to states so that seniors, poor seniors, don’t have to choose between food and medicine.",S,,IP,,S,,IP,,S,,IP,
120,BUSH,That’s part of an overall overhaul.,S,,,,S,,,,S,,,
121,BUSH,The purchasing powers.,S,,,,S,,,,S,,,
122,BUSH,And I’m against price controls.,S,,,,S,,,,S,,,
123,BUSH,I think price controls would hurt our ability to continue important research and development.,S,,IP,,S,,IP,,S,,IP,
124,BUSH,Drug therapies are replacing a lot of medicines as we used to know it.,S,,,,S,,,,S,,,
125,BUSH,One of the most important things is to continue the research and development component.,S,,,,S,,,,S,,,
126,BUSH,And so I’m against price controls.,S,,,,S,,,,S,,,
127,BUSH,"Expediting drugs through the FDA makes sense, of course.",IAFA,,,,IAFA,,,,IAFA,,,
128,BUSH,"Allowing the new bill that was passed in the Congress made sense to allow for, you know, drugs that were sold overseas to come back and other countries to come back into the United States.",S,,UF,,S,,UF,,S,,UF,
129,BUSH,That makes sense.,S,,,,S,,,,S,,,
130,BUSH,But the best thing to do is to reform Medicare.,S,,,,S,,,,S,,,
131,MODERATOR,"Vice President Gore, two minutes.",S,,,,S,,,,S,,,
132,GORE,"All right, here we go again.",S,,,,S,,,,S,,,
133,GORE,"Now look, if you want someone who will spend a lot of words describing a whole convoluted process and then end up supporting legislation that is supported by the big drug companies, this is your man.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
134,GORE,"If you want someone who will fight for you and who will fight for the middle-class families and working men and women, who are sick and tired of having their parents and grandparents pay higher prices for prescription drugs than anybody else, then I want to fight for you.",S,,AE,,S,,AE,,S,,AE,
135,GORE,And you asked a great question because it’s not only seniors.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
136,GORE,"Listen, for 24 years I have never been afraid to take on the big drug companies.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
137,GORE,They do some great things.,S,,,,S,,,,S,,,
138,GORE,They discover great new cures and that’s great.,S,,,,S,,,,S,,,
139,GORE,We want them to continue that.,S,,,,S,,,,S,,,
140,GORE,But they are now spending more money on advertising and promotion.,S,,,,S,,,,S,,,
141,GORE,You see all these ads?,,,,,,,,,,,,
142,GORE,Than they are on research and development.,S,,,,S,,,,S,,,
143,GORE,And they are trying artificially extend the monopoly patent protection so they can keep charging these very high prices.,S,,,,S,,,,S,,,
144,GORE,I want to streamline the approval of the competing generic drugs and the new kinds of treatments that can compete with them so we bring the price down for everybody.,S,,,,S,,,,S,,,
145,GORE,"Now, briefly, let me tell you how my prescription drug plan works.",S,,,,S,,,,S,,,
146,GORE,The governor talked about Medicare.,S,,,,S,,,,S,,,
147,GORE,"I propose a real prescription drug benefit under Medicare for all seniors, all seniors, and here’s how it works.",S,,,,S,,,,S,,,
148,GORE,"You pick your own doctor, and nobody can take that away from you.",S,,,,S,,,,S,,,
149,GORE,The doctor chooses the prescription that you need and nobody can overrule your doctor.,S,,,,S,,,,S,,,
150,GORE,You go to your own pharmacy and then Medicare pays half the price.,S,,,,S,,,,S,,,
151,GORE,"If you’re poor, they pay all of it.",S,,,,S,,,,S,,,
152,GORE,"If you have extraordinarily high cost, then they pay all over $4,000 out-of-pocket.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
153,GORE,And I’ll bring new competition to bring the price down.,S,,,,S,,,,S,,,
154,GORE,"And if you pass the big drug companies’ bill, nothing will happen.",S,,,,S,,,,S,,,
155,MODERATOR,All right.,S,,,,S,,,,S,,,
156,MODERATOR,"Another health question, it comes from Vickie French, and it’s for you, Vice President Gore.",S,,,,S,,,,S,,,
157,MODERATOR,"Vickie French, where are you?",,,,,,,,,,,,
158,MODERATOR,"Oh, there she is.",S,,,,S,,,,S,,,
159,MODERATOR,"MEMBER OF AUDIENCE: We spend billions of dollars every year on taxes, or pay billions of dollars in taxes.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
160,MODERATOR,Would you be open to the idea of a national health care plan for everybody?,YNQ,,,,YNQ,,,,YNQ,,,
161,MODERATOR,"And if not, why?",,,,,,,,,,,,
162,MODERATOR,"If so, is this something you would try to implement if you are elected into office and what would you do to implement this plan?",,,,,,,,,,,,
163,GORE,"I think that we should move step-by-step toward universal health coverage, but I am not in favor of government doing it all.",S,,IP,,S,,IP,,S,,IP,
164,GORE,"We’ve spent 65 years now on the development of a hybrid system, partly private, partly public, and 85% of our people have health insurance, 15% don’t.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
165,GORE,That adds up to 44 million people.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
166,GORE,That is a national outrage.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
167,GORE,"We have got to get health coverage for those who do not have it and we’ve got to improve the quality for those who do with a patient’s bill of rights that’s real and that works, the Dingle-Norwood bill, and we have got to fill in the gaps in coverage by finally bringing parity for the treatment of mental illness, because that’s been left out.",S; EXPL; HS,,,,S; EXPL; HS,,,,S; EXPL; HS,,,
168,GORE,We have got to deal with long-term care.,S,,,,S,,,,S,,,
169,GORE,"Now, here are the steps that I would take, first of all.",S,,,,S,,,,S,,,
170,GORE,I will make a commitment to bring health care coverage of high quality that is affordable to every single child in America within four years.,S; EXPL,,APAT,,S; EXPL,,APAT,,S; EXPL,,APAT,
171,GORE,And then we’ll fill other gaps by covering the parents of those children when the family is poor or up to two and a half times the poverty rate.,S,,AE,,S,,AE,,S,,AE,
172,GORE,I want to give a tax credit for the purchase of individual health insurance plans.,S,,,,S,,,,S,,,
173,GORE,"I want to give small business employers a tax credit, 25%, to encourage the providing of health insurance for the employees in small businesses.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
174,GORE,"I want to give seniors who are, well, the near elderly, I don’t like that term because I am just about in that category, but those 55 to 65 ought to be able to buy into Medicare for premiums that are reasonable and fair and significantly below what they have to get now.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
175,GORE,"Now, we have a big difference on this.",S,,,,S,,,,S,,,
176,GORE,And you need to know the record here.,S,,,,S,,,,S,,,
177,GORE,"Under Governor Bush, Texas has sunk to be 50th out of 50 in health care — in health insurance for their citizens.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
178,GORE,Last week he said that they were spending 3.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
179,GORE,"7 billion dollars, or 4.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
180,GORE,7 billion dollars on this.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
181,MODERATOR,Mr.,S,,,,S,,,,S,,,
182,MODERATOR,Vice president.,S,,,,S,,,,S,,,
183,GORE,Okay.,S; ACK,,,,S; ACK,,,,S; ACK,,,
184,MODERATOR,Time is up.,S,,,,S,,,,S,,,
185,MODERATOR,"Governor Bush, two minutes.",S,,,,S,,,,S,,,
186,BUSH,I’m absolutely opposed to a national health care plan.,S; AGR,,,,S; AGR,,,,S; AGR,,,
187,BUSH,I don’t want the federal government making decisions for consumers or for providers.,S,,,,S,,,,S,,,
188,BUSH,I remember what the administration tried to do in 1993.,S; HS; S-Inform,,,,S; HS; S-Inform,,,,S; HS; S-Inform,,,
189,BUSH,They tried to have a national health care plan.,S,,,,S,,,,S,,,
190,BUSH,"And fortunately, it failed.",S,,,,S,,,,S,,,
191,BUSH,"I trust people, I don’t trust the federal government.",S,,,,S,,,,S,,,
192,BUSH,It’s going to be one of the themes you hear tonight.,S,,,,S,,,,S,,,
193,BUSH,I don’t want the federal government making decisions on behalf of everybody.,S,,,,S,,,,S,,,
194,BUSH,"There is an issue with the uninsured, there sure is.",S,,,,S,,,,S,,,
195,BUSH,And we have uninsured people in my state.,S,,,,S,,,,S,,,
196,BUSH,"Ours is a big state, a fast-growing state.",S,,,,S,,,,S,,,
197,BUSH,We share a common border with another nation.,S,,,,S,,,,S,,,
198,BUSH,But we’re providing health care for our people.,S,,,,S,,,,S,,,
199,BUSH,"One thing about insurance, that’s a Washington term.",S,,,,S,,,,S,,,
200,BUSH,"The question is, are people getting health care, and we have a strong safety net, and there needs to be a safety net in America.",S,,APAT,,S,,APAT,,S,,APAT,
201,BUSH,There needs to be more community health clinics where the poor can go get health care.,S,,,,S,,,,S,,,
202,BUSH,We need a program for the uninsured.,S,,,,S,,,,S,,,
203,BUSH,"They’ve been talking about it in Washington, D.",S,,,,S,,,,S,,,
204,BUSH,The number of uninsured has now gone up for the past seven years.,S,,,,S,,,,S,,,
205,BUSH,"We need a $2,000 credit, rebate for people, working people that don’t have insurance, they can get in the marketplace and start purchasing insurance.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
206,BUSH,"We need to have — allow small businesses to write insurance across jurisdictional lines so small business can afford health care, small restaurants can afford health care.",S,,,,S,,,,S,,,
207,BUSH,So health care needs to be affordable and available.,S,,,,S,,,,S,,,
208,BUSH,We have to trust people to make decisions with their lives.,S,,,,S,,,,S,,,
209,BUSH,"In the Medicare reform I talk about it says if you are a senior, you can stay in Medicare if you like it, and that’s fine, but we’re going to give you other choices to choose if you want to do so, just like they do the federal employees.",S,,,,S,,,,S,,,
210,BUSH,"The people that work in Washington, D.",S,,,,S,,,,S,,,
211,BUSH,for the U.,S,,,,S,,,,S,,,
212,BUSH,Congress or the United States senate.,S,,UF,,S,,UF,,S,,UF,
213,BUSH,Get a variety of choices to make in their lives.,IAFA,,,,IAFA,,,,IAFA,,,
214,BUSH,And that’s what we ought to do for all people in America.,S,,APAT,,S,,APAT,,S,,APAT,
215,MODERATOR,"Yes, sir, sorry.",S; ANS,,,,S; ANS,,,,S; ANS,,,
216,GORE,Follow-up?,,,,,,,,,,,,
217,BUSH,Trying to find my light.,IAFA,,,,IAFA,,,,IAFA,,,
218,MODERATOR,Not right now.,S,,,,S,,,,S,,,
219,MODERATOR,Education.,S,,,,S,,,,S,,,
220,MODERATOR,"These folks submitted 18 questions on education, and the first one is that will be asked on education will go to you, Governor, and asked by Angie Pettig.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
221,MODERATOR,"Angie Pettig, where are you?",,,,,,,,,,,,
222,MODERATOR,"There she is, Governor, right there.",S,,,,S,,,,S,,,
223,MODERATOR,"MEMBER OF AUDIENCE: I’ve heard a lot about education and the need to hold teachers and schools accountable, and I certainly agree with that.",S,,,,S,,,,S,,,
224,MODERATOR,"But as an individual with an educational background, and also a parent, I have seen a lot of instances where the parents are unresponsive to the teachers or flat out uninvolved in their child’s education.",S,,,,S,,,,S,,,
225,MODERATOR,How do you intend to not only hold the teachers and schools accountable but also hold parents accountable?,Q-W; SEEP,,,,Q-W; SEEP,,,,Q-W; SEEP,,,
226,BUSH,"Well, you know, it’s hard to make people love one another.",S,,,,S,,,,S,,,
227,BUSH,I wish I knew the law because I would darn sure sign it.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
228,BUSH,I wish I knew the law that said all of us would be good parents.,S,,UF,,S,,UF,,S,,UF,
229,BUSH,"One of the things the next president must do is to remind people that if we are going to have a responsible period in America, that each of us must love our children with all our heart and all our soul.",S,,AE; APAT,,S,,AE; APAT,,S,,AE; APAT,
230,BUSH,"I happened to believe strong accountability encourages parental involvement, though.",S,,,,S,,,,S,,,
231,BUSH,"I think when you measure and post results on the Internet or in the town newspapers, most parents say wait a minute, my child’s school isn’t doing what I want it to do and, therefore, become involved in education.",S,,IP,,S,,IP,,S,,IP,
232,BUSH,I recognize there are some who just don’t seem to care.,S,,,,S,,,,S,,,
233,BUSH,"But there are a lot of parents who feel like everything is going well in their child’s school, and all of a sudden they wake up and realize that wait a minute, standards aren’t being met.",S,,,,S,,,,S,,,
234,BUSH,That’s why I’m so strong for accountability.,S,,,,S,,,,S,,,
235,BUSH,"I believe we ought to measure a lot, three, four, five, six, seven, eighth grade.",S,,IP,,S,,IP,,S,,IP,
236,BUSH,We do so in my state of Texas.,S,,,,S,,,,S,,,
237,BUSH,One of the good things we’ve gone in Texas is we have strong accountability because you can’t cure unless you know.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
238,BUSH,You can’t solve a problem unless you diagnose it.,S,,,,S,,,,S,,,
239,BUSH,I strongly believe that one of the best things to encourage parental involvement also is to know that the classrooms will be safe and secure.,S,,,,S,,,,S,,,
240,BUSH,"That’s why I support a teacher liability act at the federal level, that says if a teacher or principal upholds reasonable standards of classroom discipline they can’t be sued.",S,,,,S,,,,S,,,
241,BUSH,They can’t be sued.,S,,,,S,,,,S,,,
242,BUSH,I think parents will be more involved with education when they know their children’s classrooms are safe and secure as well.,S,,AE; IP,,S,,AE; IP,,S,,AE; IP,
243,BUSH,"I also believe that we need to say to people that if you cannot meet standards, there has to be a consequence.",S,,,,S,,,,S,,,
244,BUSH,"Instead of just comes the soft bigotry of low expectations, that there has to be a consequence.",S,,,,S,,,,S,,,
245,BUSH,We can’t continue to shuffle children through school.,S,,AE,,S,,AE,,S,,AE,
246,BUSH,And one of the consequences to allow parents to have different choices.,S,,,,S,,,,S,,,
247,MODERATOR,Governor.,S,,,,S,,,,S,,,
248,MODERATOR,Vice president Gore.,S,,,,S,,,,S,,,
249,GORE,We have huge difference between us on this question.,S,,,,S,,,,S,,,
250,GORE,I’d like to start by telling you what my vision is.,S,,,,S,,,,S,,,
251,GORE,"I see a day in the United States of America where all of our public schools are considered excellent, world class.",S,,APAT; UF,,S,,APAT; UF,,S,,APAT; UF,
252,GORE,"Where there are no failing schools, where the classrooms are small enough in size, number of students, so that the teacher can spend enough one-on-one time with each student.",S,,,,S,,,,S,,,
253,GORE,Now that means recruiting new teachers for the public schools.,S,,,,S,,,,S,,,
254,GORE,"It means in my plan hiring bonuses to get 100,000 new teachers in the public schools within the next four years.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
255,GORE,"It means also helping local school districts that sometimes find the parents of school age children outvoted on bond issues, to give them some help with interest-free bonding authority so that we can build new schools and modernize the classrooms.",S,,AE,,S,,AE,,S,,AE,
