unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
115,SPEAKER_10,So how does a candidate know how much time is left to speak?,,,,,,,,,,,,
116,SPEAKER_10,Attached to the cameras in the studio and in the candidate's field of view are the timing lights.,IAFA,,,,IAFA,,,,IAFA,,,
117,SPEAKER_10,"When the lights show yellow, there are seconds left in a candidate's answer or response.",S,,,,S,,,,S,,,
118,SPEAKER_10,"When the lights flash red, there are five seconds left.",S,,,,S,,,,S,,,
119,SPEAKER_10,"And when the display is solid red, the time is up.",S,,,,S,,,,S,,,
120,SPEAKER_10,"At that point, the candidate's microphone will be turned off.",S,,,,S,,,,S,,,
121,SPEAKER_10,And the other candidate will have their microphone turned on.,S,,,,S,,,,S,,,
122,SPEAKER_10,"My colleague, Victor Blackwell, has more on that.",S,,,,S,,,,S,,,
123,SPEAKER_02,"Thank you, Phil.",IAFA; THK,,,,IAFA; THK,,,,IAFA; THK,,,
124,SPEAKER_02,"If we go behind the podiums, you can see two green lights.",S,,,,S,,,,S,,,
125,SPEAKER_02,"When they're on, they signal to the candidate his microphone is on.",S,,,,S,,,,S,,,
126,SPEAKER_02,"When the green lights are off, they signal to the candidate his microphone is off.",S,,,,S,,,,S,,,
127,SPEAKER_02,Now I want to give you a sense of what it will look like for viewers at home if a candidate whose microphone is off interrupts a candidate whose microphone is on.,S,,,,S,,,,S,,,
128,SPEAKER_02,So I'm standing at one podium and I'll ask Phil to come in and take the other podium.,S,,,,S,,,,S,,,
129,SPEAKER_02,And so let's say I'm answering a question.,S,,,,S,,,,S,,,
130,SPEAKER_02,My light is green and I'm speaking.,S,,,,S,,,,S,,,
131,SPEAKER_02,Phil's microphone is off and his green lights are not illuminated.,S,,,,S,,,,S,,,
132,SPEAKER_02,He's going to interrupt me as I'm speaking and this is what it will sound like.,S,,,,S,,,,S,,,
133,SPEAKER_02,My volume remains constant while Phil's interruption can be difficult to understand.,S,,,,S,,,,S,,,
134,SPEAKER_02,Let's try the opposite.,S,,,,S,,,,S,,,
135,SPEAKER_10,My microphone is now on.,S,,,,S,,,,S,,,
136,SPEAKER_10,"Victor's microphone is off, and he's going to interrupt me.",S,,,,S,,,,S,,,
137,SPEAKER_10,"My volume remains constant, while Victor's interruption can be difficult to understand.",S,,,,S,,,,S,,,
138,SPEAKER_10,"A CNN's production team has shared this demonstration with the campaigns earlier today, and we're sharing it with you, our viewers, so everyone fully understands how tomorrow night will work.",S,,,,S,,,,S,,,
139,SPEAKER_10,"Now, we should note, by agreeing to participate in this debate, both campaigns and candidates have also agreed to abide by these rules.",S,,,,S,,,,S,,,
140,SPEAKER_27,"From CNN, a preview of how tonight's debate will work.",S,,,,S,,,,S,,,
141,SPEAKER_27,"We are simulcasting CNN's presidential debate here on the C-SPAN Networks, and ahead of the two candidates squaring off, we want to hear from all of you.",S,,,,S,,,,S,,,
142,SPEAKER_27,What do you want to hear from these two candidates?,Q-W,,,,Q-W,,,,Q-W,,,
143,SPEAKER_27,There are the lines on your screen.,IAFA,,,,IAFA,,,,IAFA,,,
144,SPEAKER_27,We'll have from D'Andre first.,S,,,,S,,,,S,,,
145,SPEAKER_27,"In Baltimore, you are undecided, D'Andre.",S,,,,S,,,,S,,,
146,SPEAKER_27,Tell us why.,IAFA,,,,IAFA,,,,IAFA,,,
147,SPEAKER_40,Good evening.,S; GR,,,,S; GR,,,,S; GR,,,
148,SPEAKER_40,Thanks for taking my call.,S; THK,,,,S; THK,,,,S; THK,,,
149,SPEAKER_40,The reason I'm undecided is because both candidates are,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
150,SPEAKER_40,"two pro-Israel, and I feel like you need to focus on America, and Americans secure our southern border, and let Israel fight their own wars.",S,,APAT; IP,,S,,APAT; IP,,S,,APAT; IP,
151,SPEAKER_27,"All right, so foreign policy, you want to hear them talk about that issue tonight?",,,,,,,,,,,,
152,SPEAKER_40,"Correct, correct.",S,,,,S,,,,S,,,
153,SPEAKER_40,Let's actually bring to the table and we're talking,S,,,,S,,,,S,,,
154,SPEAKER_40,"about making APACs,",S,,,,S,,,,S,,,
155,SPEAKER_40,registered as a foreign entity.,IAFA,,,,IAFA,,,,IAFA,,,
156,SPEAKER_40,I feel like that's very important for our nation to work for it.,S,,IP,,S,,IP,,S,,IP,
157,SPEAKER_27,DeAndre and Baltimore undecided.,S,,,,S,,,,S,,,
158,SPEAKER_27,Adrian and Kerry North Carolina supporting President Biden.,S,,,,S,,,,S,,,
159,SPEAKER_27,And what do you want to hear from him and the former president?,,,,,,,,,,,,
160,SPEAKER_27,What issue do you want them to debate?,Q-W,,,,Q-W,,,,Q-W,,,
161,SPEAKER_50,I would love them for them to talk about how they're going to support educators in the United States.,S,,UF,,S,,UF,,S,,UF,
162,SPEAKER_50,"As a science educator myself, I want them to talk about what this means for education of our children.",S,,AE,,S,,AE,,S,,AE,
163,SPEAKER_50,"Also, as a woman, a mother, and a grandmother, I want to know how they're going to take care of our children.",S,,AE,,S,,AE,,S,,AE,
164,SPEAKER_50,"And finally, as a human, taking care of the middle class, this has not happened.",S,,,,S,,,,S,,,
165,SPEAKER_50,A strong middle class represents a strong,S,,,,S,,,,S,,,
166,SPEAKER_50,And so far it looks like we've been losing that since the 80s.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
167,SPEAKER_50,We feel like it's taxation without representation.,S,,,,S,,,,S,,,
168,SPEAKER_50,"And that holds true for anyone who's not the top Adrian, how do you take care of the middle class?",,,,,,,,,,,,
169,SPEAKER_50,Take care of them by.,IAFA,,,,IAFA,,,,IAFA,,,
170,SPEAKER_50,"by not taxing them to death and not, I mean, what's happening right now is it seems like these billionaires and millionaires are getting away with kinds of tax loops, whatever they want to do and it's legal to them, so they just go ahead and do it.",S,,,,S,,,,S,,,
171,SPEAKER_50,They're stealing from the lower classes and it's just all to benefit the rich and we see that happening with the index of the rich getting richer and the poor getting poorer.,S,,,,S,,,,S,,,
172,SPEAKER_27,"All right, Adrienne.",S,,,,S,,,,S,,,
173,SPEAKER_27,"Kayla in Waterloo, Iowa, supporting the former president.",S,,,,S,,,,S,,,
174,SPEAKER_27,"Kayla, we're listening to you.",S,,,,S,,,,S,,,
175,SPEAKER_53,"Hey, I'd like to",S,,,,S,,,,S,,,
176,SPEAKER_53,limit the people coming into our country and checking to,IAFA,,,,IAFA,,,,IAFA,,,
177,SPEAKER_53,"see if they're terrorists, if they've been let out of prisons in their own countries and then let them in legally.",S,,AF,,S,,AF,,S,,AF,
178,SPEAKER_53,"Also, I would like to see a reform made on our health insurance for all.",S,,,,S,,,,S,,,
179,SPEAKER_53,"Obamacare, we are just now reaping the repercussions from that, and that has just devastated the senior populations.",S,,,,S,,,,S,,,
180,SPEAKER_53,And also the economy.,S,,,,S,,,,S,,,
181,SPEAKER_53,Let's get that back up.,S,,,,S,,,,S,,,
182,SPEAKER_53,"And how do you do that, Kayla?",,,,,,,,,,,,
183,SPEAKER_27,What do you need to see,S,,,,S,,,,S,,,
184,SPEAKER_27,for you to feel that the economy is better?,,,,,,,,,,,,
185,SPEAKER_53,"I need to see our prices come down, our middle class going back to work and jobs that they can make a living at, make their rent, make their insurance payments, whatever they need to have.",S,,,,S,,,,S,,,
186,SPEAKER_27,"they will be able to make, they're not making it now.",S,,,,S,,,,S,,,
187,SPEAKER_27,What's not affordable?,,,,,,,,,,,,
188,SPEAKER_27,Tell me some items that are not affordable in your opinion.,S,,,,S,,,,S,,,
189,SPEAKER_53,"Food, gas, clothing,",S,,,,S,,,,S,,,
190,SPEAKER_53,everything that I can think of off the top of my head is too expensive.,S,,,,S,,,,S,,,
191,SPEAKER_53,All the prices have gone up and it might be price gouging in some instances.,S,,,,S,,,,S,,,
192,SPEAKER_53,And maybe we need to look into that.,S,,,,S,,,,S,,,
193,SPEAKER_27,"And, Kayla, why do you think the former president would do better on the economy than President Biden?",,,,,,,,,,,,
194,SPEAKER_53,"Oh, well, first of all, he has a business attitude.",S,,,,S,,,,S,,,
195,SPEAKER_53,He's been in business for many years.,S,,,,S,,,,S,,,
196,SPEAKER_53,He knows how that worked.,S,,,,S,,,,S,,,
197,SPEAKER_53,And he also knows how to talk to people.,S,,,,S,,,,S,,,
198,SPEAKER_27,"All right, Kayla, I'm going to leave it there because I want to go back and decide the spin room.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
199,SPEAKER_27,"Vivek Ramaswamy, who was a former presidential contender himself this time around, and possible contender for a running mate for the former president is talking to the media.",S,,,,S,,,,S,,,
200,SPEAKER_21,"In an environment of regulatory ambiguity, and I think regulatory ambiguity is ultimately a precondition for",S,,IP,,S,,IP,,S,,IP,
201,SPEAKER_21,"government overreach is that when the government doesn't pre-define what its rules is, it gets to define what they are after the fact.",S,,,,S,,,,S,,,
202,SPEAKER_21,"And so, whatever the rules are, we ought to define them clearly.",S,,,,S,,,,S,,,
203,SPEAKER_21,That's my position.,S,,,,S,,,,S,,,
204,SPEAKER_26,"Would you say that New England relies on a digital fiat instead, and that's why they're not doing something about it?",YNQ,,,,YNQ,,,,YNQ,,,
205,SPEAKER_21,"Well, I think that it's not the sole reason, but I think it's a big part of why.",S,,IP,,S,,IP,,S,,IP,
206,SPEAKER_21,I think Janet Yellen and others have expressed,S,,IP,,S,,IP,,S,,IP,
207,SPEAKER_21,"support for central bank digital currency, which I am dead set opposed to, and I am",S,,,,S,,,,S,,,
208,SPEAKER_21,"grateful and happy that Donald Trump, a number of months ago,",S,,,,S,,,,S,,,
209,SPEAKER_21,"after some conversations that we had, as he said on stage, came out with firm opposition to a central bank digital currency in the United States of America.",S,,APAT; UF,,S,,APAT; UF,,S,,APAT; UF,
210,SPEAKER_21,"And I think that that's good, because I think it embodies who he is and why he entered government in the first place.",S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
211,SPEAKER_21,"That's part of what draining the swamp is all about, is providing clarity on what the rules are or aren't, staying within the confines of what the Constitution says, not seizing power that the federal government should not have had in the first place.",S,,APAT; PB,,S,,APAT; PB,,S,,APAT; PB,
212,SPEAKER_21,I think that's part of what a CBDC represents.,S,,IP,,S,,IP,,S,,IP,
213,SPEAKER_21,And so is that one reason why President Biden's operating the realm of ambiguity?,,,,,,,,,,,,
214,SPEAKER_21,"Sure. It's not even President Biden really, it's a question who his handlers are who are controlling him.",S,,,,S,,,,S,,,
215,SPEAKER_21,But I do think that that's one of the reasons why they prefer that regime.,S,,,,S,,,,S,,,
216,SPEAKER_21,But it's one among many.,S,,,,S,,,,S,,,
217,SPEAKER_21,It's antithetical to what the modern Democratic Party is.,S,,,,S,,,,S,,,
218,SPEAKER_21,One of the attacks against Trump is very common.,S,,AF,,S,,AF,,S,,AF,
219,SPEAKER_01,Who are you with?,Q-W,,,,Q-W,,,,Q-W,,,
220,SPEAKER_01,My home podcast.,S,,,,S,,,,S,,,
221,SPEAKER_01,Your podcast.,S,,,,S,,,,S,,,
222,SPEAKER_01,Good for you.,S,,,,S,,,,S,,,
223,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
224,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
225,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
226,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
227,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
228,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
229,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
230,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
231,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
232,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
233,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
234,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
235,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
236,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
237,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
238,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
239,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
240,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
241,SPEAKER_21,The last question.,S,,,,S,,,,S,,,
242,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
243,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
244,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
245,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
246,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
247,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
248,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
249,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
250,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
251,SPEAKER_01,The last question.,S,,,,S,,,,S,,,
