unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
17,MODERATOR,"Except for right now, when they will applaud as we welcome the two candidates, Governor Bush and Vice President Gore.",S; GR,,,,S; GR,,,,S; GR,,,
18,MODERATOR,"And now the first question as determined by a flip of a coin, it goes to Vice President Gore.",S,,,,S,,,,S,,,
19,MODERATOR,"Vice President Gore, you have questioned whether Governor Bush has the experience to be President of the United States.",S,,UF,,S,,UF,,S,,UF,
20,MODERATOR,What exactly do you mean?,Q-W; AGR,,,,Q-W; AGR,,,,Q-W; AGR,,,
21,GORE,"Well, Jim, first of all, I would like to thank the sponsors of this debate and the people of Boston for hosting the debate.",S,,,,S,,,,S,,,
22,GORE,"I would like to thank Governor Bush for participating, and I would like to say I’m happy to be here with Tipper and our family.",S,,,,S,,,,S,,,
23,GORE,I have actually not questioned Governor Bush’s experience.,S,,,,S,,,,S,,,
24,GORE,I have questioned his proposals.,S,,,,S,,,,S,,,
25,GORE,And here is why.,S,,,,S,,,,S,,,
26,GORE,I think this is a very important moment for our country.,S,,IP,,S,,IP,,S,,IP,
27,GORE,We have achieved extraordinary prosperity.,S,,,,S,,,,S,,,
28,GORE,"And in this election, America has to make an important choice.",S,,APAT,,S,,APAT,,S,,APAT,
29,GORE,"Will we use our prosperity to enrich not just the few, but all of our families?",YNQ,,AE,,YNQ,,AE,,YNQ,,AE,
30,GORE,I believe we have to make the right and responsible choices.,S,,PB; IP,,S,,PB; IP,,S,,PB; IP,
31,GORE,"If I’m entrusted with the presidency, here are the choices that I will make.",S,,,,S,,,,S,,,
32,GORE,I will balance the budget every year.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
33,GORE,I will pay down the national debt.,S,,,,S,,,,S,,,
34,GORE,I will put Medicare and Social Security in a lockbox and protect them.,S,,,,S,,,,S,,,
35,GORE,And I will cut taxes for middle-class families.,S,,AE,,S,,AE,,S,,AE,
36,GORE,I believe it’s important to resist the temptation to squander our surplus.,S,,IP,,S,,IP,,S,,IP,
37,GORE,"If we make the right choices, we can have a prosperity that endures and enriches all of our people.",S,,PB,,S,,PB,,S,,PB,
38,GORE,"If I’m entrusted with the presidency, I will help parents and strengthen families because, you know, if we have prosperity that grows and grows, we still won’t be successful unless we strengthen families by, for example, ensuring that children can always go to schools that are safe.",S; EXPL,,AE,,S; EXPL,,AE,,S; EXPL,,AE,
39,GORE,By giving parents the tools to protect their children against cultural pollution.,S,,AE,,S,,AE,,S,,AE,
40,GORE,I will make sure that we invest in our country and our families.,S,,AE,,S,,AE,,S,,AE,
41,GORE,"And I mean investing in education, health care, the environment, and middle-class tax cuts and retirement security.",S,,,,S,,,,S,,,
42,GORE,That is my agenda and that is why I think that it’s not just a question of experience.,S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
43,MODERATOR,"Governor Bush, one minute rebuttal.",S,,,,S,,,,S,,,
44,BUSH,"Well, we do come from different places.",S,,,,S,,,,S,,,
45,BUSH,I come from West Texas.,S,,,,S,,,,S,,,
46,BUSH,The governor is the chief executive officer.,S,,,,S,,,,S,,,
47,BUSH,We know how to set agendas.,S,,,,S,,,,S,,,
48,BUSH,I think you’ll find the difference reflected in our budgets.,S,,IP,,S,,IP,,S,,IP,
49,BUSH,I want to take one-half of the surplus and dedicate it to Social Security.,S,,,,S,,,,S,,,
50,BUSH,"One-quarter of the surplus for important projects, and I want to send one-quarter of the surplus back to the people who pay the bills.",S,,,,S,,,,S,,,
51,BUSH,I want everybody who pays taxes to have their tax rates cut.,S,,,,S,,,,S,,,
52,BUSH,"And that stands in contrast to my worthy opponent’s plan, which will increase the size of government dramatically.",S,,,,S,,,,S,,,
53,BUSH,His plan is three times larger than President Clinton’s proposed plan eight years ago.,S,,,,S,,,,S,,,
54,BUSH,"It is a plan that will have 200 new programs — expanded programs and creates 20,000 new bureaucrats.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
55,BUSH,It it empowers Washington.,S,,,,S,,,,S,,,
56,BUSH,Tonight youâ€™re going to hear that my passion and my vision is to empower Americans to be able to make decisions for themselves in their own lives.,S,,,,S,,,,S,,,
57,MODERATOR,"So I take it by your answer, then, Mr.",S,,,,S,,,,S,,,
58,MODERATOR,"Vice President, that in an interview recently with the “New York Times” when you said that you questioned whether or not Governor Bush has experience enough to be president, you were talking about strictly policy differences.",S,,,,S,,,,S,,,
59,GORE,"Yes, Jim.",S; ANS,,,,S; ANS,,,,S; ANS,,,
60,GORE,"I said that his tax cut plan, for example, raises the question of whether it’s the right choice for the country.",S,,PB,,S,,PB,,S,,PB,
61,GORE,And let me give you an example of what I mean.,S,,,,S,,,,S,,,
62,GORE,"Under Governor Bush’s tax cut proposal, he would spend more money on tax cuts for the wealthiest 1% than all of the new spending that he proposes for education, health care, prescription drugs and national defense all combined.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
63,GORE,"Now, I think those are the wrong priorities.",S,,IP,,S,,IP,,S,,IP,
64,GORE,"Now, under my proposal, for every dollar that I propose in spending for things like education and health care, I will put another dollar into middle class tax cuts.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
65,GORE,"And for every dollar that I spend in those two categories, I’ll put $2 toward paying down the national debt.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
66,GORE,I think it’s very important to keep the debt going down and completely eliminate it.,S,,IP,,S,,IP,,S,,IP,
67,GORE,And I also think it’s very important to go to the next stage of welfare reform.,S,,,,S,,,,S,,,
68,GORE,Our country has cut the welfare rolls in half.,S,,,,S,,,,S,,,
69,GORE,I fought hard from my days in the Senate and as vice president to cut the welfare rolls and we’ve moved millions of people in America into good jobs.,S,,APAT,,S,,APAT,,S,,APAT,
70,GORE,"But it’s now time for the next stage of welfare reform, and include fathers and not only mothers.",S,,,,S,,,,S,,,
71,MODERATOR,We’re going to get a lot of those.,S,,,,S,,,,S,,,
72,BUSH,Let me just say that obviously tonight we’re going to hear some phony numbers about what I think and what we ought to do.,S,,IP,,S,,IP,,S,,IP,
73,BUSH,People need to know that over the next ten years it is going to be $25 trillion of revenue that comes into our treasurey and we anticipate spending $21 trillion.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
74,BUSH,And my plan say why don’t we pass 1.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
75,BUSH,3 trillion of that back to the people who pay the bills?,,,,,,,,,,,,
76,BUSH,Surely we can afford 5% of the $25 trillion that are coming into the treasury to the hard working people that pay the bills.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
77,BUSH,There is a difference of opinion.,IAFA,,,,IAFA,,,,IAFA,,,
78,BUSH,My opponent thinks the government — the surplus is the government’s money.,S,,,,S,,,,S,,,
79,BUSH,That’s not what I think.,S,,IP,,S,,IP,,S,,IP,
80,BUSH,I think it’s the hard-working people of America’s money and I want to share some of that money with you so you have more money to build and save and dream for your families.,S,,AE; APAT; IP,,S,,AE; APAT; IP,,S,,AE; APAT; IP,
81,BUSH,It’s a difference of opinion.,S,,,,S,,,,S,,,
82,BUSH,It’s a difference between government making decisions for you and you getting more of your money to make decisions for yourself.,S,,,,S,,,,S,,,
83,MODERATOR,Let me just follow up one quick question.,S,,,,S,,,,S,,,
84,MODERATOR,"When you hear Vice President Gore question your experience, do you read it the same way, that he’s talking about policy differences only?",Q-W,,,,Q-W,,,,Q-W,,,
85,BUSH,Yes.,S; ANS,,,,S; ANS,,,,S; ANS,,,
86,BUSH,I take him for his word.,S,,,,S,,,,S,,,
87,BUSH,"Look, I fully recognize I’m not of Washington.",S,,,,S,,,,S,,,
88,BUSH,I’m from Texas.,S,,,,S,,,,S,,,
89,BUSH,"And he’s got a lot of experience, but so do I.",S,,,,S,,,,S,,,
90,BUSH,And I’ve been the chief executive officer of the second biggest state in the union.,S,,,,S,,,,S,,,
91,BUSH,"I have a proud record of working with both Republicans and Democrats, which is what our nation needs.",S,,,,S,,,,S,,,
92,BUSH,"Somebody that can come to Washington and say let’s forget all the finger pointing and get positive things done on Medicare, prescription drugs, Social Security, and so I take him for his word.",S,,,,S,,,,S,,,
93,GORE,"Jim, if I could just respond.",S,,,,S,,,,S,,,
94,GORE,I know that.,S,,,,S,,,,S,,,
95,GORE,"The governor used the phrase phony numbers, but if you look at the plan and add the numbers up, these numbers are correct.",S,,,,S,,,,S,,,
96,GORE,"He spends more money for tax cuts for the wealthiest 1% than all of his new spending proposals for health care, prescription drugs, education and national defense all combined.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
97,GORE,"I agree that the surplus is the American people’s money, it’s your money.",S; AGR,,AP; APAT,,S; AGR,,AP; APAT,,S; AGR,,AP; APAT,
98,GORE,"That’s why I don’t think we should give nearly half of it to the wealthiest 1%, because the other 99% have had an awful lot to do with building the surplus in our prosperity.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
99,MODERATOR,Three-and-a-half minutes is up.,S,,,,S,,,,S,,,
100,MODERATOR,New question.,S,,,,S,,,,S,,,
101,BUSH,I hope itâ€™s about wealthy people.,S,,,,S,,,,S,,,
102,MODERATOR,"Governor Bush, you have a question.",S,,,,S,,,,S,,,
103,MODERATOR,This is a companion question to the question I asked Vice President Gore.,S,,,,S,,,,S,,,
104,MODERATOR,You have questioned whether Vice President Gore has demonstrated the leadership qualities necessary to be President of the United States.,S,,UF,,S,,UF,,S,,UF,
105,MODERATOR,What do you mean by that?,Q-W,,,,Q-W,,,,Q-W,,,
106,BUSH,"Actually what I’ve said, Jim.",S,,,,S,,,,S,,,
107,BUSH,I’ve said that eight years ago they campaigned on prescription drugs for seniors.,S,,,,S,,,,S,,,
108,BUSH,And four years ago they campaigned on getting prescription drugs for seniors.,S,,,,S,,,,S,,,
109,BUSH,And now they’re campaigning on getting prescription drugs for seniors.,S,,,,S,,,,S,,,
110,BUSH,It seems like they can’t get it done.,S,,,,S,,,,S,,,
111,BUSH,"Now, they may blame other folks, but it’s time to get somebody in Washington who is going to work with both Republicans and Democrats to get some positive things done when it comes to our seniors.",S,,,,S,,,,S,,,
112,BUSH,And so what I’ve said is that there’s been some missed opportunities.,S,,,,S,,,,S,,,
113,BUSH,They’ve had a chance.,S,,,,S,,,,S,,,
114,BUSH,They’ve had a chance to form consensus.,S,,,,S,,,,S,,,
115,BUSH,"I’ve got a plan on Medicare, for example, that’s a two-stage plan that says we’ll have immediate help for seniors and what I call immediate Helping Hand, a $48 billion program.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
116,BUSH,"But I also want to say to seniors, if you’re happy with Medicare the way it is, fine, you can stay in the program.",S,,,,S,,,,S,,,
117,BUSH,But we’re going to give you additional choices like they give federal employees in the federal employee health plan.,S,,,,S,,,,S,,,
118,BUSH,"They have a variety of choices to choose, so should seniors.",S,,,,S,,,,S,,,
119,BUSH,"And my point has been, as opposed to politicizing an issue like Medicare, in other words, holding it up as an issue, hoping somebody bites it and try to clobber them over the head with it for political purposes, this year, in the year 2000, it’s time to get it done once and for all.",S; EXPL; HS; S-Inform,,,,S; EXPL; HS; S-Inform,,,,S; EXPL; HS; S-Inform,,,
120,BUSH,That’s what I’ve been critical about the administration for.,S,,,,S,,,,S,,,
121,BUSH,Same with Social Security.,S,,,,S,,,,S,,,
122,BUSH,I think there was a good opportunity to bring Republicans and Democrats together to reform the Social Security system so seniors will never go without.,S,,IP,,S,,IP,,S,,IP,
123,BUSH,"Those on Social Security today will have their promise made, but also to give younger workers the option at their choice of being able to manage some of their own money in the private sector to make sure there’s a Social Security system around tomorrow.",S,,,,S,,,,S,,,
124,BUSH,"There are a lot of young workers at our rallies we go to that when they hear I’ll trust them at their option to be able to manage, under certain guidelines, some of their own money to get a better rate of return so that they’ll have a retirement plan in the future, they begin to nod their heads and they want a different attitude in Washington.",S,,,,S,,,,S,,,
125,MODERATOR,One minute rebuttal.,S,,,,S,,,,S,,,
126,GORE,"Well, Jim, under my plan all seniors will get prescription drugs under Medicare.",S,,,,S,,,,S,,,
127,GORE,The governor has described Medicare as a government HMO.,S,,,,S,,,,S,,,
128,GORE,"It’s not, and let me explain the difference.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
129,GORE,"Under the Medicare prescription drug proposal I’m making, here is how it works, you go to your own doctor.",S,,,,S,,,,S,,,
130,GORE,Your doctor chooses your prescription.,S,,,,S,,,,S,,,
131,GORE,No HMO or insurance company can take those choices away from you.,S; REJ; ANS,,,,S; REJ; ANS,,,,S; REJ; ANS,,,
132,GORE,Then you go to your own pharmacy.,S,,,,S,,,,S,,,
133,GORE,You fill the prescription and Medicare pays half the cost.,S,,,,S,,,,S,,,
134,GORE,"If you’re in a very poor family or if you have very high costs, Medicare will pay all the costs, a $25 premium, and much better benefits than you can possibly find in the private sector.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
135,GORE,Now here is the contrast.,S,,,,S,,,,S,,,
136,GORE,95% of all seniors would get no help whatsoever under my opponent’s plan for the first four or five years.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
137,GORE,"Now, one thing I don’t understand, Jim, is why is it that the wealthiest 1% get their tax cuts the first year, but 95% of seniors have to wait four to five years before they get a single penny?",,,,,,,,,,,,
138,BUSH,I guess my answer to that is the man is running on Medi-scare.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
139,BUSH,Trying to frighten people in the voting booth.,IAFA,,,,IAFA,,,,IAFA,,,
140,BUSH,It’s just not the way I think and it’s not my intentions and not my plan.,S,,IP,,S,,IP,,S,,IP,
141,BUSH,I want all seniors to have prescription drugs in Medicare.,S,,,,S,,,,S,,,
142,BUSH,We need to reform Medicare.,S,,,,S,,,,S,,,
143,BUSH,Thereâ€™s been opportunity to do so but this administration has failed to do it.,S,,,,S,,,,S,,,
144,BUSH,"And so seniors will have not only a Medicare plan where the poor seniors will have prescription drugs paid for, but there will be a variety of options.",S,,,,S,,,,S,,,
145,BUSH,"The current system today has meant a lot for a lot of seniors, and I really appreciate the intentions of the current system as I mentioned.",S,,,,S,,,,S,,,
146,BUSH,If you’re happy with the system you can stay in it.,S,,,,S,,,,S,,,
147,BUSH,But there are a lot of procedures that haven’t kept up in Medicare with the current times.,S,,,,S,,,,S,,,
148,BUSH,"No prescription drug benefits, no drug therapy, no preventative medicines, no vision care.",S; REJ; ANS,,,,S; REJ; ANS,,,,S; REJ; ANS,,,
149,BUSH,"We need to have a modern system to help seniors, and the idea of supporting a federally controlled 132,000-page document bureaucracy as being a compassionate way for seniors, and the only compassionate source of care for seniors is not my vision.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
150,BUSH,I believe we ought to give seniors more options.,S,,IP,,S,,IP,,S,,IP,
151,BUSH,I believe we ought to make the system work better.,S,,IP,,S,,IP,,S,,IP,
152,BUSH,I know this.,S,,,,S,,,,S,,,
153,BUSH,"I know it will require a different kind of leader to go to Washington to say to both Republicans and Democrats, let’s come together.",S,,,,S,,,,S,,,
154,BUSH,"You’ve had your chance, Vice President, you’ve been there for eight years and nothing has been done.",S,,,,S,,,,S,,,
155,BUSH,"My point is, is that my plan not only trusts seniors with options, my plan sets aside $3.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
156,BUSH,4 trillion for Medicare over the next ten years.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
157,BUSH,"My plan also says it requires a new approach in Washington, D.",S,,,,S,,,,S,,,
158,BUSH,It’s going to require somebody who can work across the partisan divide.,S,,,,S,,,,S,,,
159,GORE,If I could respond to that.,S,,,,S,,,,S,,,
160,GORE,Under my plan I will put Medicare in an iron clad lockbox and prevent the money from being used for anything other than Medicare.,S,,,,S,,,,S,,,
161,GORE,The governor has declined to endorse that idea even though the Republican as well as Democratic leaders in Congress have endorsed it.,S,,,,S,,,,S,,,
162,GORE,I would be interested to see if he would say this evening he’ll put Medicare in a lockbox.,S,,,,S,,,,S,,,
163,GORE,I donâ€™t think he will because under his plan if you work out the numbers Â $100 billion comes out of Medicare just for the wealthiest 1% in the tax cut.,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
164,GORE,Now here is the difference.,S,,,,S,,,,S,,,
165,GORE,Some people who say the word reform actually mean cuts.,S,,,,S,,,,S,,,
166,GORE,"Under the governor’s plan, if you kept the same fee for service that you have now under Medicare, your premiums would go up by between 18% and 47%, and that is the study of the Congressional plan that he’s modeled his proposal on by the Medicare actuaries.",S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,,S; EXPL; S-Inform,,,
167,GORE,Let me give you one quick example.,S,,,,S,,,,S,,,
168,GORE,There is a man here tonight named George McKinney from Milwaukee.,IAFA,,,,IAFA,,,,IAFA,,,
169,GORE,"He’s 70 years old, has high blood pressure, his wife has heart trouble.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
170,GORE,"They have an income of $25,000 a year.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
171,GORE,They can’t pay for their prescription drugs and so they’re some of the ones that go to Canada regularly in order to get their prescription drugs.,S,,,,S,,,,S,,,
172,GORE,"Under my plan, half of their costs would be paid right away.",S,,,,S,,,,S,,,
173,GORE,"Under Governor Bush’s plan, they would get not one penny for four to five years and then they would be forced to go into an HMO or to an insurance company and ask them for coverage, but there would be no limit on the premiums or the deductibles or any of the terms and conditions.",S,,,,S,,,,S,,,
174,BUSH,"I cannot let this go by, the old-style Washington politics, of we’re going to scare you in the voting booth.",S,,,,S,,,,S,,,
175,BUSH,Under my plan the man gets immediate help with prescription drugs.,S,,,,S,,,,S,,,
176,BUSH,It’s called Immediate Helping Hand.,S,,,,S,,,,S,,,
177,BUSH,"Instead of squabbling and finger pointing, he gets immediate help.",S,,,,S,,,,S,,,
178,BUSH,Let me say something.,S; TT,,,,S; TT,,,,S; TT,,,
179,MODERATOR,Your â€“,S,,,,S,,,,S,,,
180,GORE,Can I make another point?,YNQ,,,,YNQ,,,,YNQ,,,
181,GORE,"They get $25,000 a year income, that makes them ineligible.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
182,BUSH,"Look, this is a man who has great numbers.",S,,,,S,,,,S,,,
183,BUSH,He talks about numbers.,S,,,,S,,,,S,,,
184,BUSH,"I’m beginning to think not only did he invent the Internet, but he invented the calculator.",S,,,,S,,,,S,,,
185,BUSH,It’s fuzzy math.,S,,,,S,,,,S,,,
186,BUSH,It’s a scaring — he’s trying to scare people in the voting booth.,S,,,,S,,,,S,,,
187,BUSH,"Under my tax plan that he continues to criticize, I set one-third.",S,,,,S,,,,S,,,
188,BUSH,The federal government should take no more than a third of anybody’s check.,S,,,,S,,,,S,,,
189,BUSH,But I also dropped the bottom rate from 15% to 10%.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
190,BUSH,Because by far the vast majority of the help goes to people at the bottom end of the economic ladder.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
191,BUSH,"If you’re a family of four in Massachusetts, making $50,000, you get a 50% cut in the federal income taxes you pay.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
192,BUSH,It’s from $4000 to about $2000.,S; HS; S-Inform,,,,S; HS; S-Inform,,,,S; HS; S-Inform,,,
193,BUSH,"Now, the difference in our plans is I want that $2,000 to go to you, and the vice president would like to be spending the $2,000 on your behalf.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
194,MODERATOR,"One quick thing, gentlemen.",S,,,,S,,,,S,,,
195,MODERATOR,These are your rules.,S,,,,S,,,,S,,,
196,MODERATOR,I’m doing my best.,S,,,,S,,,,S,,,
197,MODERATOR,We’re way over the three and a half minutes.,S,,,,S,,,,S,,,
198,MODERATOR,I have no problems with it.,S,,,,S,,,,S,,,
199,MODERATOR,Do you want to have a quick response?,YNQ,,,,YNQ,,,,YNQ,,,
200,MODERATOR,We’re almost to five minutes on this.,S,,,,S,,,,S,,,
201,GORE,It’s just clear you can go to the website and look.,S,,,,S,,,,S,,,
202,GORE,"If you make more than $25,000 a year you don’t get a penny of help under the Bush prescription drug proposal for at least four to five years, and then you’re pushed into a Medicare — into an HMO or insurance company plan, and there’s no limit on the premiums or the deductibles or any of the conditions.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
203,GORE,And the insurance companies say it won’t work and they won’t offer these plans.,S,,,,S,,,,S,,,
204,MODERATOR,Let me ask you both this and we’ll move on on the subject.,S,,,,S,,,,S,,,
205,MODERATOR,"As a practical matter, both of you want to bring prescription drugs to seniors, correct?",,,,,,,,,,,,
206,GORE,Correct.,S,,,,S,,,,S,,,
207,BUSH,Correct.,S,,,,S,,,,S,,,
208,GORE,The difference is I want to bring it to 100% and he wants to bring it to 5%.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
209,BUSH,That’s totally false for him to stand up here and say that.,S,,,,S,,,,S,,,
210,BUSH,Let me make sure the seniors hear me loud and clear.,S,,,,S,,,,S,,,
211,BUSH,They have had their chance to get something done.,S,,,,S,,,,S,,,
212,BUSH,I’m going to work with Democrats and Republicans to reform the system.,S,,,,S,,,,S,,,
213,BUSH,"All seniors will be covered, all poor seniors will have their prescription drugs paid for, and in the meantime, we’ll have a plan to help poor seniors and in the meantime it could be one year or two years.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
214,GORE,Let me call your attention to the key word there.,S,,,,S,,,,S,,,
215,GORE,He said all poor seniors.,S,,,,S,,,,S,,,
216,BUSH,Wait a minute.,IAFA,,,,IAFA,,,,IAFA,,,
217,BUSH,All seniors are covered under prescription drugs in my plan.,S,,,,S,,,,S,,,
218,GORE,In the first year?,,,,,,,,,,,,
219,BUSH,"If we can get it done in the first year, you bet.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
220,BUSH,Yours is phased in in eight years.,S,,,,S,,,,S,,,
221,GORE,It’s a two-phase plan.,S,,,,S,,,,S,,,
222,GORE,For the first four years — it takes a year to pass it and for the first four years only the poor are covered.,S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
223,GORE,Middle class seniors like George McKinney and his wife are not covered for four to five years.,S,,,,S,,,,S,,,
224,MODERATOR,I have an idea.,S,,,,S,,,,S,,,
225,MODERATOR,"If you have any more to say about this, you can say it in your closing statements and we’ll move on, okay?",,,,,,,,,,,,
226,MODERATOR,New question.,S,,,,S,,,,S,,,
227,MODERATOR,Vice President Gore.,S,,,,S,,,,S,,,
228,MODERATOR,How would you contrast your approach to preventing future oil price and supply problems like we have now to the approach of Governor Bush?,Q-W,,,,Q-W,,,,Q-W,,,
229,GORE,Excellent question.,S,,,,S,,,,S,,,
230,GORE,And here is the simple difference.,S,,,,S,,,,S,,,
231,GORE,"My plan has not only a short-term component, but also a long-term component.",S,,,,S,,,,S,,,
232,GORE,"And it focuses not only on increasing the supply, which I think we have to do, but also on working on the consumption side.",S,,IP,,S,,IP,,S,,IP,
233,GORE,"Now, in the short-term we have to free ourselves from the domination of the big oil companies that have the ability to manipulate the price from OPEC when they want to raise the price.",S,,,,S,,,,S,,,
234,GORE,"And in the long-term we have to give new incentives for the development of domestic resources like deep gas in the western Gulf, like stripper wells for oil, but also renewable sources of energy.",S,,,,S,,,,S,,,
235,GORE,And domestic sources that are cleaner and better.,S,,,,S,,,,S,,,
236,GORE,"And I’m proposing a plan that will give tax credits and tax incentives for the rapid development of new kinds of cars and trucks and buses and factories and boilers and furnaces that don’t have as much pollution, that don’t burn as much energy, and that help us get out on the cutting edge of the new technologies that will create millions of new jobs.",S,,,,S,,,,S,,,
237,GORE,"Because, when we sell these new products here, we’ll then be able to sell them overseas.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
238,GORE,There is a ravenous demand for them overseas.,IAFA,,,,IAFA,,,,IAFA,,,
239,GORE,"Now, another big difference is Governor Bush is proposing to open up some of our most precious environmental treasures, like the Arctic National Wildlife Refuge for the big oil companies to go in and start producing oil there.",S,,,,S,,,,S,,,
240,GORE,I think that is the wrong choice.,S; EXPL,,IP,,S; EXPL,,IP,,S; EXPL,,IP,
241,GORE,It would only give us a few months’ worth of oil and the oil wouldn’t start flowing for many years into the future.,S,,,,S,,,,S,,,
242,GORE,I don’t think it’s a fair price to pay to destroy precious parts of America’s environment.,S,,AF; APAT,,S,,AF; APAT,,S,,AF; APAT,
243,GORE,"We have to bet on the future and move beyond the current technologies to have a whole new generation of more efficient, cleaner, energy technology.",S,,,,S,,,,S,,,
244,BUSH,It’s an issue I know a lot about.,S,,,,S,,,,S,,,
245,BUSH,I was a small oil person for a while in west Texas.,S,,,,S,,,,S,,,
246,BUSH,This is an administration that’s had no plan.,S,,,,S,,,,S,,,
247,BUSH,And all of a sudden the results of having no plan have caught up with America.,S,,APAT,,S,,APAT,,S,,APAT,
248,BUSH,"First and foremost we have to fully fund LIHEAP which is a way to help low income folks, particularly here in the east to pay for high fuel bills.",S,,,,S,,,,S,,,
249,BUSH,"Secondly, we need an active exploration program in America.",S,,APAT,,S,,APAT,,S,,APAT,
250,BUSH,The only way to become less dependent on foreign sources of crude oil is to explore at home.,S,,,,S,,,,S,,,
251,BUSH,You bet I want to open up a small part of Alaska.,S,,,,S,,,,S,,,
