unit_id,speaker,text,Annotator 1 - Phase A (DAMSL),Annotator 1 - Phase A notes,Annotator 1 - Phase B (Beads),Annotator 1 - Phase B notes,Annotator 2 - Phase A (DAMSL),Annotator 2 - Phase A notes,Annotator 2 - Phase B (Beads),Annotator 2 - Phase B notes,Annotator 3 - Phase A (DAMSL),Annotator 3 - Phase A notes,Annotator 3 - Phase B (Beads),Annotator 3 - Phase B notes
87,TRUMP,"You know, when we have a world where you have ISIS chopping off heads, where you have—and, frankly, drowning people in steel cages, where you have wars and horrible, horrible sights all over, where you have so many bad things happening, this is like medieval times.",S,,,,S,,,,S,,,
88,TRUMP,"We haven’t seen anything like this, the carnage all over the world.",S,,,,S,,,,S,,,
89,TRUMP,And they look and they see.,S,,,,S,,,,S,,,
90,TRUMP,"Can you imagine the people that are, frankly, doing so well against us with ISIS?",YNQ,,,,YNQ,,,,YNQ,,,
91,TRUMP,And they look at our country and they see what’s going on.,S,,,,S,,,,S,,,
92,TRUMP,"Yes, I’m very embarrassed by it.",S; ANS,,,,S; ANS,,,,S; ANS,,,
93,TRUMP,I hate it.,S,,,,S,,,,S,,,
94,TRUMP,"But it’s locker room talk, and it’s one of those things.",S,,,,S,,,,S,,,
95,TRUMP,I will knock the hell out of ISIS.,S,,,,S,,,,S,,,
96,TRUMP,We’re going to defeat ISIS.,S,,,,S,,,,S,,,
97,TRUMP,ISIS happened a number of years ago in a vacuum that was left because of bad judgment.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
98,TRUMP,"And I will tell you, I will take care of ISIS.",S,,,,S,,,,S,,,
99,COOPER,"So, Mr.",S,,,,S,,,,S,,,
100,COOPER,Trump…,S,,,,S,,,,S,,,
101,TRUMP,And we should get on to much more important things and much bigger things.,S,,,,S,,,,S,,,
102,COOPER,"Just for the record, though, are you saying that what you said on that bus 11 years ago that you did not actually kiss women without consent or grope women without consent?",,,,,,,,,,,,
103,TRUMP,I have great respect for women.,S,,,,S,,,,S,,,
104,TRUMP,Nobody has more respect for women than I do.,S,,,,S,,,,S,,,
105,COOPER,"So, for the record, you’re saying you never did that?",,,,,,,,,,,,
106,TRUMP,"I’ve said things that, frankly, you hear these things I said.",S,,,,S,,,,S,,,
107,TRUMP,And I was embarrassed by it.,S,,,,S,,,,S,,,
108,TRUMP,But I have tremendous respect for women.,S,,,,S,,,,S,,,
109,COOPER,Have you ever done those things?,YNQ,,,,YNQ,,,,YNQ,,,
110,TRUMP,And women have respect for me.,S,,,,S,,,,S,,,
111,TRUMP,"And I will tell you: No, I have not.",S,,,,S,,,,S,,,
112,TRUMP,And I will tell you that I’m going to make our country safe.,S,,,,S,,,,S,,,
113,TRUMP,"We’re going to have borders in our country, which we don’t have now.",S,,,,S,,,,S,,,
114,TRUMP,"People are pouring into our country, and they’re coming in from the Middle East and other places.",S,,,,S,,,,S,,,
115,TRUMP,We’re going to make America safe again.,S,,APAT,,S,,APAT,,S,,APAT,
116,TRUMP,"We’re going to make America great again, but we’re going to make America safe again.",S,,APAT,,S,,APAT,,S,,APAT,
117,TRUMP,"And we’re going to make America wealthy again, because if you don’t do that, it just—it sounds harsh to say, but we have to build up the wealth of our nation.",S; EXPL,,APAT,,S; EXPL,,APAT,,S; EXPL,,APAT,
118,COOPER,"Thank you, Mr.",IAFA; THK,,,,IAFA; THK,,,,IAFA; THK,,,
119,COOPER,Trump.,S,,,,S,,,,S,,,
120,TRUMP,"Right now, other nations are taking our jobs and they’re taking our wealth.",S,,,,S,,,,S,,,
121,COOPER,"Thank you, Mr.",IAFA; THK,,,,IAFA; THK,,,,IAFA; THK,,,
122,COOPER,Trump.,S,,,,S,,,,S,,,
123,TRUMP,And that’s what I want to talk about.,S,,,,S,,,,S,,,
124,COOPER,"Secretary Clinton, do you want to respond?",,,,,,,,,,,,
125,CLINTON,"Well, like everyone else, I’ve spent a lot of time thinking over the last 48 hours about what we heard and saw.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
126,CLINTON,"You know, with prior Republican nominees for president, I disagreed with them on politics, policies, principles, but I never questioned their fitness to serve.",S,,,,S,,,,S,,,
127,CLINTON,Donald Trump is different.,S,,,,S,,,,S,,,
128,CLINTON,I said starting back in June that he was not fit to be president and commander-in-chief.,S,,,,S,,,,S,,,
129,CLINTON,And many Republicans and independents have said the same thing.,S,,,,S,,,,S,,,
130,CLINTON,"What we all saw and heard on Friday was Donald talking about women, what he thinks about women, what he does to women.",S,,,,S,,,,S,,,
131,CLINTON,And he has said that the video doesn’t represent who he is.,S,,,,S,,,,S,,,
132,CLINTON,But I think it’s clear to anyone who heard it that it represents exactly who he is.,S; AGR,,IP,,S; AGR,,IP,,S; AGR,,IP,
133,CLINTON,Because we’ve seen this throughout the campaign.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
134,CLINTON,We have seen him insult women.,S,,,,S,,,,S,,,
135,CLINTON,"We’ve seen him rate women on their appearance, ranking them from one to ten.",S,,,,S,,,,S,,,
136,CLINTON,We’ve seen him embarrass women on TV and on Twitter.,S,,,,S,,,,S,,,
137,CLINTON,"We saw him after the first debate spend nearly a week denigrating a former Miss Universe in the harshest, most personal terms.",S,,,,S,,,,S,,,
138,CLINTON,"So, yes, this is who Donald Trump is.",S,,,,S,,,,S,,,
139,CLINTON,"But it’s not only women, and it’s not only this video that raises questions about his fitness to be our president, because he has also targeted immigrants, African-Americans, Latinos, people with disabilities, POWs, Muslims, and so many others.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
140,CLINTON,So this is who Donald Trump is.,S,,,,S,,,,S,,,
141,CLINTON,"And the question for us, the question our country must answer is that this is not who we are.",S,,,,S,,,,S,,,
142,CLINTON,"That’s why—to go back to your question—I want to send a message—we all should—to every boy and girl and, indeed, to the entire world that America already is great, but we are great because we are good, and we will respect one another, and we will work with one another, and we will celebrate our diversity.",S; EXPL,,APAT,,S; EXPL,,APAT,,S; EXPL,,APAT,
143,CLINTON,"These are very important values to me, because this is the America that I know and love.",S; EXPL,,APAT,,S; EXPL,,APAT,,S; EXPL,,APAT,
144,CLINTON,And I can pledge to you tonight that this is the America that I will serve if I’m so fortunate enough to become your president.,S,,APAT,,S,,APAT,,S,,APAT,
145,RADDATZ,And we want to get to some questions from online…,S,,,,S,,,,S,,,
146,TRUMP,Am I allowed to respond to that?,YNQ; T-REQ,,,,YNQ; T-REQ,,,,YNQ; T-REQ,,,
147,TRUMP,I assume I am.,S,,,,S,,,,S,,,
148,RADDATZ,"Yes, you can respond to that.",S; ANS,,,,S; ANS,,,,S; ANS,,,
149,TRUMP,"It’s just words, folks.",S,,,,S,,,,S,,,
150,TRUMP,It’s just words.,S,,,,S,,,,S,,,
151,TRUMP,"Those words, I’ve been hearing them for many years.",S,,,,S,,,,S,,,
152,TRUMP,"I heard them when they were running for the Senate in New York, where Hillary was going to bring back jobs to upstate New York and she failed.",S,,,,S,,,,S,,,
153,TRUMP,"I’ve heard them where Hillary is constantly talking about the inner cities of our country, which are a disaster education-wise, job-wise, safety-wise, in every way possible.",S,,AF,,S,,AF,,S,,AF,
154,TRUMP,I’m going to help the African-Americans.,S,,,,S,,,,S,,,
155,TRUMP,"I’m going to help the Latinos, Hispanics.",S,,,,S,,,,S,,,
156,TRUMP,I am going to help the inner cities.,S,,,,S,,,,S,,,
157,TRUMP,She’s done a terrible job for the African-Americans.,S,,,,S,,,,S,,,
158,TRUMP,"She wants their vote, and she does nothing, and then she comes back four years later.",S,,,,S,,,,S,,,
159,TRUMP,We saw that firsthand when she was a United States senator.,S,,UF,,S,,UF,,S,,UF,
160,TRUMP,She campaigned where the primary part of her campaign…,S,,,,S,,,,S,,,
161,RADDATZ,Mr.,S,,,,S,,,,S,,,
162,RADDATZ,"Trump, Mr.",S,,,,S,,,,S,,,
163,RADDATZ,Trump—I want to get to audience questions and online questions.,S,,,,S,,,,S,,,
164,TRUMP,"So, she’s allowed to do that, but I’m not allowed to respond?",,,,,,,,,,,,
165,RADDATZ,You’re going to have—you’re going to get to respond right now.,S,,,,S,,,,S,,,
166,TRUMP,Sounds fair.,IAFA,,,,IAFA,,,,IAFA,,,
167,RADDATZ,This tape is generating intense interest.,S,,,,S,,,,S,,,
168,RADDATZ,"In just 48 hours, it’s become the single most talked about story of the entire 2016 election on Facebook, with millions and millions of people discussing it on the social network.",S; HS; S-Inform,,,,S; HS; S-Inform,,,,S; HS; S-Inform,,,
169,RADDATZ,"As we said a moment ago, we do want to bring in questions from voters around country via social media, and our first stays on this topic.",S,,,,S,,,,S,,,
170,RADDATZ,"Jeff from Ohio asks on Facebook, “Trump says the campaign has changed him.",S,,,,S,,,,S,,,
171,RADDATZ,When did that happen?,Q-W,,,,Q-W,,,,Q-W,,,
172,RADDATZ,"” So, Mr.",S,,,,S,,,,S,,,
173,RADDATZ,"Trump, let me add to that.",S; TT,,,,S; TT,,,,S; TT,,,
174,RADDATZ,"When you walked off that bus at age 59, were you a different man or did that behavior continue until just recently?",Q-W,,,,Q-W,,,,Q-W,,,
175,RADDATZ,And you have two minutes for this.,S,,,,S,,,,S,,,
176,TRUMP,"It was locker room talk, as I told you.",S,,,,S,,,,S,,,
177,TRUMP,That was locker room talk.,S,,,,S,,,,S,,,
178,TRUMP,I’m not proud of it.,S,,,,S,,,,S,,,
179,TRUMP,"I am a person who has great respect for people, for my family, for the people of this country.",S,,,,S,,,,S,,,
180,TRUMP,"And certainly, I’m not proud of it.",S,,,,S,,,,S,,,
181,TRUMP,But that was something that happened.,S,,,,S,,,,S,,,
182,TRUMP,"If you look at Bill Clinton, far worse.",S,,,,S,,,,S,,,
183,TRUMP,"Mine are words, and his was action.",S,,,,S,,,,S,,,
184,TRUMP,His was what he’s done to women.,S,,,,S,,,,S,,,
185,TRUMP,There’s never been anybody in the history of politics in this nation that’s been so abusive to women.,S,,,,S,,,,S,,,
186,TRUMP,"So you can say any way you want to say it, but Bill Clinton was abusive to women.",S,,,,S,,,,S,,,
187,TRUMP,Hillary Clinton attacked those same women and attacked them viciously.,S,,AF,,S,,AF,,S,,AF,
188,TRUMP,Four of them here tonight.,S,,,,S,,,,S,,,
189,TRUMP,"One of the women, who is a wonderful woman, at 12 years old, was raped at 12.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
190,TRUMP,"Her client she represented got him off, and she’s seen laughing on two separate occasions, laughing at the girl who was raped.",S,,,,S,,,,S,,,
191,TRUMP,"Kathy Shelton, that young woman is here with us tonight.",S,,,,S,,,,S,,,
192,TRUMP,So don’t tell me about words.,IAFA,,,,IAFA,,,,IAFA,,,
193,TRUMP,I am absolutely—I apologize for those words.,S; AGR; APO,,,,S; AGR; APO,,,,S; AGR; APO,,,
194,TRUMP,But it is things that people say.,S,,,,S,,,,S,,,
195,TRUMP,"But what President Clinton did, he was impeached, he lost his license to practice law.",S,,,,S,,,,S,,,
196,TRUMP,"He had to pay an $850,000 fine to one of the women.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
197,TRUMP,"Paula Jones, who’s also here tonight.",S,,,,S,,,,S,,,
198,TRUMP,"And I will tell you that when Hillary brings up a point like that and she talks about words that I said 11 years ago, I think it’s disgraceful, and I think she should be ashamed of herself, if you want to know the truth.",S; S-Inform,,IP,,S; S-Inform,,IP,,S; S-Inform,,IP,
199,RADDATZ,Can we please hold the applause?,YNQ,,,,YNQ,,,,YNQ,,,
200,RADDATZ,"Secretary Clinton, you have two minutes.",S,,,,S,,,,S,,,
201,CLINTON,"Well, first, let me start by saying that so much of what he’s just said is not right, but he gets to run his campaign any way he chooses.",S,,,,S,,,,S,,,
202,CLINTON,He gets to decide what he wants to talk about.,S,,,,S,,,,S,,,
203,CLINTON,"Instead of answering people’s questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that’s his choice.",S,,,,S,,,,S,,,
204,CLINTON,"When I hear something like that, I am reminded of what my friend, Michelle Obama, advised us all: When they go low, you go high.",S,,,,S,,,,S,,,
205,CLINTON,"And, look, if this were just about one video, maybe what he’s saying tonight would be understandable, but everyone can draw their own conclusions at this point about whether or not the man in the video or the man on the stage respects women.",S,,,,S,,,,S,,,
206,CLINTON,But he never apologizes for anything to anyone.,S,,,,S,,,,S,,,
207,CLINTON,He never apologized to Mr.,S,,,,S,,,,S,,,
208,CLINTON,and Mrs.,S,,,,S,,,,S,,,
209,CLINTON,"Khan, the Gold Star family whose son, Captain Khan, died in the line of duty in Iraq.",S,,,,S,,,,S,,,
210,CLINTON,And Donald insulted and attacked them for weeks over their religion.,S,,AF,,S,,AF,,S,,AF,
211,CLINTON,"He never apologized to the distinguished federal judge who was born in Indiana, but Donald said he couldn’t be trusted to be a judge because his parents were, quote, “Mexican.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
212,CLINTON,” He never apologized to the reporter that he mimicked and mocked on national television and our children were watching.,S,,AE,,S,,AE,,S,,AE,
213,CLINTON,And he never apologized for the racist lie that President Obama was not born in the United States of America.,S,,APAT; UF,,S,,APAT; UF,,S,,APAT; UF,
214,CLINTON,"He owes the president an apology, he owes our country an apology, and he needs to take responsibility for his actions and his words.",S,,,,S,,,,S,,,
215,TRUMP,"Well, you owe the president an apology, because as you know very well, your campaign, Sidney Blumenthal—he’s another real winner that you have—and he’s the one that got this started, along with your campaign manager, and they were on television just two weeks ago, she was, saying exactly that.",S; AGR; EXPL,,,,S; AGR; EXPL,,,,S; AGR; EXPL,,,
216,TRUMP,So you really owe him an apology.,S,,,,S,,,,S,,,
217,TRUMP,"You’re the one that sent the pictures around your campaign, sent the pictures around with President Obama in a certain garb.",S,,,,S,,,,S,,,
218,TRUMP,"That was long before I was ever involved, so you actually owe an apology.",S,,,,S,,,,S,,,
219,TRUMP,"Number two, Michelle Obama.",S,,,,S,,,,S,,,
220,TRUMP,I’ve gotten to see the commercials that they did on you.,S,,,,S,,,,S,,,
221,TRUMP,"And I’ve gotten to see some of the most vicious commercials I’ve ever seen of Michelle Obama talking about you, Hillary.",S,,,,S,,,,S,,,
222,TRUMP,"So, you talk about friend?",,,,,,,,,,,,
223,TRUMP,"Go back and take a look at those commercials, a race where you lost fair and square, unlike the Bernie Sanders race, where you won, but not fair and square, in my opinion.",S,,IP; RB,,S,,IP; RB,,S,,IP; RB,
224,TRUMP,"And all you have to do is take a look at WikiLeaks and just see what they said about Bernie Sanders and see what Deborah Wasserman Schultz had in mind, because Bernie Sanders, between super-delegates and Deborah Wasserman Schultz, he never had a chance.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
225,TRUMP,And I was so surprised to see him sign on with the devil.,S,,,,S,,,,S,,,
226,TRUMP,"But when you talk about apology, I think the one that you should really be apologizing for and the thing that you should be apologizing for are the 33,000 e-mails that you deleted, and that you acid washed, and then the two boxes of e-mails and other things last week that were taken from an office and are now missing.",S; S-Inform,,IP,,S; S-Inform,,IP,,S; S-Inform,,IP,
227,TRUMP,And I’ll tell you what.,S,,,,S,,,,S,,,
228,TRUMP,"I didn’t think I’d say this, but I’m going to say it, and I hate to say it.",S,,,,S,,,,S,,,
229,TRUMP,"But if I win, I am going to instruct my attorney general to get a special prosecutor to look into your situation, because there has never been so many lies, so much deception.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
230,TRUMP,"There has never been anything like it, and we’re going to have a special prosecutor.",S,,,,S,,,,S,,,
231,TRUMP,"When I speak, I go out and speak, the people of this country are furious.",S,,,,S,,,,S,,,
232,TRUMP,"In my opinion, the people that have been long-term workers at the FBI are furious.",S,,IP,,S,,IP,,S,,IP,
233,TRUMP,"There has never been anything like this, where e-mails—and you get a subpoena, you get a subpoena, and after getting the subpoena, you delete 33,000 e-mails, and then you acid wash them or bleach them, as you would say, very expensive process.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
234,TRUMP,"So we’re going to get a special prosecutor, and we’re going to look into it, because you know what?",EXPL,,,,EXPL,,,,EXPL,,,
235,TRUMP,People have been—their lives have been destroyed for doing one-fifth of what you’ve done.,S,,AF,,S,,AF,,S,,AF,
236,TRUMP,And it’s a disgrace.,S,,,,S,,,,S,,,
237,TRUMP,"And honestly, you ought to be ashamed of yourself.",S,,,,S,,,,S,,,
238,RADDATZ,"Secretary Clinton, I want to follow up on that.",S,,,,S,,,,S,,,
239,RADDATZ,I’m going to let you talk about e-mails.,S,,,,S,,,,S,,,
240,CLINTON,"… because everything he just said is absolutely false, but I’m not surprised.",S; AGR; EXPL,,,,S; AGR; EXPL,,,,S; AGR; EXPL,,,
241,TRUMP,"Oh, really?",,,,,,,,,,,,
242,CLINTON,In the first debate…,S,,,,S,,,,S,,,
243,RADDATZ,"And really, the audience needs to calm down here.",S,,,,S,,,,S,,,
244,CLINTON,… I told people that it would be impossible to be fact-checking Donald all the time.,S,,,,S,,,,S,,,
245,CLINTON,I’d never get to talk about anything I want to do and how we’re going to really make lives better for people.,S,,,,S,,,,S,,,
246,CLINTON,"So, once again, go to HillaryClinton.",IAFA,,,,IAFA,,,,IAFA,,,
247,CLINTON,We have literally Trump—you can fact check him in real time.,S,,,,S,,,,S,,,
248,CLINTON,"Last time at the first debate, we had millions of people fact checking, so I expect we’ll have millions more fact checking, because, you know, it is—it’s just awfully good that someone with the temperament of Donald Trump is not in charge of the law in our country.",S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
249,TRUMP,Because you’d be in jail.,S; EXPL,,,,S; EXPL,,,,S; EXPL,,,
250,RADDATZ,Secretary Clinton…,S,,,,S,,,,S,,,
251,COOPER,We want to remind the audience to please not talk out loud.,S,,,,S,,,,S,,,
252,COOPER,Please do not applaud.,IAFA,,,,IAFA,,,,IAFA,,,
253,COOPER,You’re just wasting time.,S,,,,S,,,,S,,,
254,RADDATZ,"And, Secretary Clinton, I do want to follow up on e- mails.",S,,,,S,,,,S,,,
255,RADDATZ,You’ve said your handing of your e-mails was a mistake.,S,,,,S,,,,S,,,
256,RADDATZ,"You disagreed with FBI Director James Comey, calling your handling of classified information, quote, “extremely careless.",S,,,,S,,,,S,,,
257,RADDATZ,"” The FBI said that there were 110 classified e-mails that were exchanged, eight of which were top secret, and that it was possible hostile actors did gain access to those e-mails.",S; S-Inform,,,,S; S-Inform,,,,S; S-Inform,,,
258,RADDATZ,You don’t call that extremely careless?,,,,,,,,,,,,
